city,pollutant_name,veh_type,total_daily_tons_2018,total_daily_tons_2019,total_daily_tons_2020,total_daily_tons_2030,total_daily_tons_2040,total_daily_tons_2050
Tukwila,Atmospheric CO2,heavy,211.1222048,206.79163662412913,202.46106844825826,159.15538668954966,159.21184445686768,172.6932034729036
Tukwila,Atmospheric CO2,light,796.8164831,779.2385798102615,761.6606765205229,585.8816436231374,580.5217884955979,613.2206301825461
Tukwila,Atmospheric CO2,medium,86.79596272,85.37103220805614,83.94610169611227,69.69679657667355,65.70593283559386,64.30413776366595
Tukwila,CO2 Equivalent,heavy,211.426371,207.1149348054076,202.8034986108152,159.68913666489124,159.87983641754562,173.46835985430474
Tukwila,CO2 Equivalent,light,800.1368455,782.4395324575577,764.7422194151154,587.769088990692,582.4473601943583,615.3273747674324
Tukwila,CO2 Equivalent,medium,87.42754479,85.99543869110752,84.56333259221503,70.2422716032902,66.29012191244476,64.93254143875963
Woodinville,Atmospheric CO2,heavy,12.33298867,12.465565348031692,12.598142026063384,13.9239088063803,14.083489922536986,15.230051963569103
Woodinville,Atmospheric CO2,light,160.8423859,159.09697932565032,157.35157275130064,139.89750700780382,138.57839732173815,148.18244661941455
Woodinville,Atmospheric CO2,medium,10.26397933,10.227364219242155,10.190749108484312,9.824598000905867,9.72447338320386,10.023612434255018
Woodinville,CO2 Equivalent,heavy,12.35110218,12.486268995284217,12.621435810568432,13.973103963410592,14.146434451591151,15.303789245133473
Woodinville,CO2 Equivalent,light,161.9807614,160.206375537724,158.431989675448,140.6881310526879,139.40403261590745,149.1120232150837
Woodinville,CO2 Equivalent,medium,10.50091919,10.462221347388592,10.423523504777187,10.03654507866312,9.95999385435477,10.291775870044503
Yarrow Point,Atmospheric CO2,heavy,0.09567469,0.09552854243442897,0.09538239486885794,0.0939209192131476,0.0906724492817274,0.1036119662089949
Yarrow Point,Atmospheric CO2,light,10.50946441,10.356843811070904,10.204223212141809,8.678017222850853,9.138466187016302,9.790453806687337
Yarrow Point,Atmospheric CO2,medium,1.686248316,1.6738792382806558,1.6615101605613116,1.5378193833678695,1.5941213411843465,1.7086342321037544
Yarrow Point,CO2 Equivalent,heavy,0.095948874,0.09582495680514733,0.09570103961029465,0.0944618676617679,0.0913015840751588,0.1043520184306496
Yarrow Point,CO2 Equivalent,light,10.60704961,10.450832930631233,10.294616251262465,8.732449457574779,9.191864157543172,9.846367909886885
Yarrow Point,CO2 Equivalent,medium,1.714156739,1.701107044864773,1.6880573507295458,1.557560409377274,1.6143893647219627,1.7301623350598356
Redmond,Atmospheric CO2,heavy,12.73290551,12.817897376693184,12.902889243386369,13.752807910318207,13.392805871158975,14.163014777758098
Redmond,Atmospheric CO2,light,575.108893,565.1785986228449,555.24830424569,455.9453604741398,439.4627760244653,460.179668021332
Redmond,Atmospheric CO2,medium,35.69245934,35.56473054215401,35.43700174430802,34.15971376584813,34.24773540350512,36.09853367718204
Redmond,CO2 Equivalent,heavy,12.75731993,12.845157266925908,12.932994603851814,13.811367973110888,13.46308972698889,14.241976319373304
Redmond,CO2 Equivalent,light,580.2432446,570.1686929887309,560.0941413774616,459.3486252647697,442.9292984494442,463.9717476795184
Redmond,CO2 Equivalent,medium,36.88029163,36.73602531487384,36.591758999747675,35.14909584848605,35.32344123114069,37.29547847053154
