,fraction_with_jobs_outside,hh515,hhcu5,hhexpfac,hhftw,hhhsc,hhincome,hhno,hhoad,hhparcel,hhptw,hhret,hhsize,hhtaz,hhuni,hhvehs,hhwkrs,hownrent,hrestype,samptype,year,zone_id
3668,,0,0,109.09,1,0,45000,36511,0,372601,0,0,1,401,0,1,1,Rent,Duplex/Triplex/Rowhouse,Transit Area Enrichment,2006,
3669,,0,0,94.76,1,0,55000,36549,0,406662,0,0,1,91,0,1,1,Own,Detached Single House,Random Proportional,2006,
3670,,0,0,124.16,0,0,-1,36556,0,521899,2,0,2,211,0,2,2,Own,Detached Single House,Random Proportional,2006,
3671,,0,0,181.65,3,1,55000,36558,0,73919,0,0,4,42,0,3,4,Rent,Apartment/Condo,Random Proportional,2006,
3672,,1,0,173.81,1,0,45000,36560,0,193447,0,0,2,100,0,1,1,Own,Detached Single House,Random Proportional,2006,
3673,,0,0,158.34,1,0,55000,36577,1,1052239,0,0,2,2198,0,2,2,Own,Detached Single House,Random Proportional,2006,
3674,,0,0,118.64,1,0,95000,36596,0,379445,1,0,2,368,0,2,2,Own,Detached Single House,Transit Area Enrichment,2006,
3675,,0,0,453.85,1,0,25000,36597,0,303030,0,0,1,950,0,1,1,Rent,Apartment/Condo,Transit Area Enrichment,2006,
3676,,0,0,118.64,2,0,95000,36599,0,239172,0,0,2,78,0,2,2,Rent,Apartment/Condo,Transit Area Enrichment,2006,
3677,,0,0,113.01,1,0,45000,36614,0,326537,0,0,1,314,0,1,1,Rent,Duplex/Triplex/Rowhouse,Transit Area Enrichment,2006,
3678,,0,0,627.89,1,0,35000,36638,0,146926,0,0,1,324,0,1,1,Rent,Apartment/Condo,Transit Area Enrichment,2006,
3679,,2,0,205.0,1,0,55000,36655,0,986286,0,0,3,2258,0,1,1,Own,Detached Single House,Transit Area Enrichment,2006,
3680,,0,0,134.91,1,0,35000,36671,0,588416,0,0,1,3557,0,1,1,Own,Detached Single House,Random Proportional,2006,
3681,,0,0,95.37,2,0,175000,36677,0,600278,0,0,2,3627,0,3,2,Own,Detached Single House,Random Proportional,2006,
3682,,0,0,89.67,2,0,75000,36678,0,639061,0,0,2,3520,0,2,2,Own,Detached Single House,Random Proportional,2006,
3683,,0,0,-1.0,1,0,85000,36682,2,641714,0,0,3,3481,0,1,3,Own,Detached Single House,Park and Ride Intercept,2006,
3684,,0,0,-1.0,1,0,-1,36704,0,956133,0,0,1,2517,0,1,1,Own,Detached Single House,Park and Ride Intercept,2006,
3685,,0,0,88.61,0,0,45000,36711,1,520263,0,0,1,209,0,1,1,Own,Detached Single House,Random Proportional,2006,
3686,,0,0,304.85,0,0,25000,36716,0,985878,1,0,1,2256,0,1,1,Own,Detached Single House,Random Proportional,2006,
3687,,0,0,328.29,0,0,35000,36774,1,381138,0,0,1,1759,0,2,1,Own,Apartment/Condo,Random Proportional,2006,
3688,,0,0,200.86,1,0,175000,36776,0,483660,0,0,1,1519,0,5,1,Own,Detached Single House,Random Proportional,2006,
3689,,2,1,291.79,1,0,95000,36779,1,309323,0,0,5,1972,0,3,2,Own,Detached Single House,Random Proportional,2006,
3690,,0,0,142.52,2,1,115000,36833,0,589045,0,0,3,3687,0,3,3,Own,Detached Single House,Random Proportional,2006,
3691,,2,0,412.46,1,0,125000,36867,0,1034373,1,0,4,2492,0,2,2,Own,Detached Single House,Random Proportional,2006,
3692,,2,0,648.65,1,0,25000,36892,1,944848,0,0,4,3208,0,2,2,Rent,Detached Single House,Random Proportional,2006,
3693,,0,0,1113.68,1,0,15000,36902,0,271263,0,0,1,1011,0,0,1,Rent,Apartment/Condo,Random Proportional,2006,
3694,,0,0,90.1,1,0,65000,36913,0,397329,0,0,1,47,0,1,1,Own,Apartment/Condo,Random Proportional,2006,
3695,,0,2,803.22,1,0,25000,36914,1,790124,0,0,4,3360,0,3,2,Rent,Detached Single House,Random Proportional,2006,
3696,,1,0,136.05,1,0,175000,36919,0,24001,1,0,3,640,0,2,2,Own,Detached Single House,Random Proportional,2006,
3697,,1,1,389.7,1,0,85000,36933,1,184542,0,0,4,1314,0,2,2,Own,Detached Single House,Random Proportional,2006,
3698,,0,0,205.59,0,0,15000,36952,1,849399,0,0,1,3048,0,1,1,Rent,Apartment/Condo,Random Proportional,2006,
3699,,0,2,770.13,0,0,15000,36956,0,1070473,0,0,3,2416,1,1,1,Rent,Apartment/Condo,Random Proportional,2006,
3700,,2,0,696.56,1,0,45000,36970,0,124513,0,0,3,1770,0,1,1,Own,Detached Single House,Random Proportional,2006,
3701,,0,0,191.13,0,0,15000,36978,0,702198,1,0,1,2794,0,1,1,Rent,Apartment/Condo,Random Proportional,2006,
3702,,0,0,90.1,0,0,-1,36991,0,381417,1,0,1,748,0,1,1,Own,Detached Single House,Random Proportional,2006,
3703,,0,0,173.36,1,0,35000,37003,0,824855,0,0,1,3197,0,2,1,Own,Detached Single House,Random Proportional,2006,
3704,,0,1,608.78,2,0,55000,37014,0,932816,0,0,3,3301,0,2,2,Own,Detached Single House,Random Proportional,2006,
3705,,0,0,91.79,0,0,45000,37025,0,30359,0,1,1,262,0,1,1,Rent,Duplex/Triplex/Rowhouse,Random Proportional,2006,
3706,,1,1,477.94,1,0,35000,37043,1,801503,0,0,4,3267,0,3,2,Own,Detached Single House,Random Proportional,2006,
3707,,0,0,358.28,0,0,15000,37071,0,857358,0,1,1,3389,0,1,1,Own,Detached Single House,Random Proportional,2006,
3708,,1,1,362.58,0,0,-1,37077,2,866563,0,0,4,3314,0,2,2,Own,Detached Single House,Random Proportional,2006,
3709,,0,1,116.12,1,0,85000,37092,1,486623,0,0,3,715,0,2,2,Own,Detached Single House,Random Proportional,2006,
3710,,1,0,128.71,1,1,65000,37099,0,138677,1,0,4,212,0,2,3,Own,Detached Single House,Random Proportional,2006,
3711,,0,0,109.09,1,0,45000,37100,0,421327,0,0,1,549,0,1,1,Own,Apartment/Condo,Random Proportional,2006,
3712,,0,0,287.52,1,0,35000,37115,0,893639,0,0,1,2940,0,1,1,Rent,Apartment/Condo,Random Proportional,2006,
3713,,0,0,313.14,0,0,-1,37135,0,697048,0,1,1,2984,0,1,1,Own,Apartment/Condo,Random Proportional,2006,
3714,,0,0,205.83,0,0,25000,37136,0,1138010,0,1,1,2667,0,1,1,Own,Mobile Home/Trailer,Random Proportional,2006,
3715,,0,0,159.23,1,0,55000,37166,0,219490,0,0,1,1733,0,2,1,Rent,Apartment/Condo,Random Proportional,2006,
3716,,0,0,188.95,0,0,15000,37175,0,1092982,0,1,1,2395,0,1,1,Own,Duplex/Triplex/Rowhouse,Random Proportional,2006,
3717,,0,0,345.01,0,0,25000,37185,0,36914,0,1,1,1199,0,1,1,Own,Detached Single House,Random Proportional,2006,
3718,,1,0,215.94,1,0,35000,37190,0,211148,1,0,3,236,0,2,2,Own,Detached Single House,Random Proportional,2006,
3719,,0,0,105.32,2,1,95000,37195,0,291596,0,0,3,155,0,2,3,Own,Detached Single House,Random Proportional,2006,
3720,,2,0,488.85,2,1,65000,37196,0,1166268,0,0,5,2159,0,2,3,Own,Detached Single House,Random Proportional,2006,
3721,,2,0,128.71,1,0,65000,37199,0,401719,1,0,4,43,0,2,2,Own,Detached Single House,Random Proportional,2006,
3722,,2,0,171.91,2,0,125000,37236,0,129117,0,0,4,792,0,3,2,Own,Detached Single House,Random Proportional,2006,
3723,,2,0,744.38,1,0,25000,37256,1,876240,0,0,4,3429,0,5,2,Own,Detached Single House,Random Proportional,2006,
3724,,0,0,204.08,0,0,65000,37278,1,920635,0,0,1,3399,0,2,1,Own,Duplex/Triplex/Rowhouse,Random Proportional,2006,
3725,,0,0,304.52,1,0,105000,37284,0,555981,0,0,1,1234,0,1,1,Own,Detached Single House,Random Proportional,2006,
3726,,0,0,344.4,2,0,75000,37337,0,276389,0,0,3,1469,1,3,3,Own,Detached Single House,Random Proportional,2006,
3727,,0,2,602.31,1,0,55000,37347,0,834077,1,0,4,3089,0,2,2,Own,Detached Single House,Random Proportional,2006,
3728,,0,0,395.13,0,0,15000,37352,0,6406,0,1,1,1809,0,1,1,Rent,Apartment/Condo,Random Proportional,2006,
3729,,0,0,366.91,1,0,105000,37365,2,855782,0,1,4,3175,0,3,4,Own,Detached Single House,Random Proportional,2006,
3730,,1,1,636.85,1,0,135000,37380,0,878252,1,0,4,3379,0,2,2,Own,Detached Single House,Random Proportional,2006,
3731,,2,0,528.07,1,0,115000,37415,1,773655,0,0,4,3082,0,2,2,Own,Detached Single House,Random Proportional,2006,
3732,,0,0,179.37,0,0,45000,37440,0,292015,0,1,1,1848,0,2,1,Own,Detached Single House,Random Proportional,2006,
3733,,0,0,592.28,1,2,-1,37443,1,756464,0,0,4,3230,0,2,4,Own,Detached Single House,Random Proportional,2006,
3734,,0,0,452.57,0,0,25000,37446,2,1174077,0,1,3,2131,0,2,3,Own,Detached Single House,Random Proportional,2006,
3735,,1,2,266.16,1,0,-1,37460,1,320424,0,0,5,1526,0,2,2,Own,Detached Single House,Random Proportional,2006,
3736,,0,0,231.93,1,0,45000,37479,0,1093113,0,0,1,2409,0,1,1,Own,Apartment/Condo,Random Proportional,2006,
3737,,3,0,646.43,1,0,35000,37488,0,979052,0,0,4,2473,0,2,1,Own,Detached Single House,Random Proportional,2006,
3738,,0,0,612.35,3,0,-1,37507,0,409956,0,0,3,1872,0,3,3,Own,Detached Single House,Random Proportional,2006,
3739,,0,0,1227.72,1,0,35000,37521,0,858815,0,0,1,3295,0,1,1,Own,Detached Single House,Random Proportional,2006,
3740,,1,1,730.84,2,0,135000,37524,0,879412,0,0,4,3427,0,3,2,Own,Detached Single House,Random Proportional,2006,
3741,,0,0,582.37,2,0,175000,37568,0,188543,0,0,2,784,0,2,2,Own,Detached Single House,Random Proportional,2006,
3742,,1,0,242.07,1,0,25000,37598,0,405402,1,0,3,11,0,1,2,Rent,Apartment/Condo,Random Proportional,2006,
3743,,1,0,292.95,1,0,95000,37599,1,510926,1,0,4,1753,0,3,3,Own,Detached Single House,Random Proportional,2006,
3744,,2,0,427.68,1,0,175000,37605,1,531302,0,0,4,1452,0,2,2,Own,Detached Single House,Random Proportional,2006,
3745,,2,0,146.63,1,0,105000,37606,0,326842,1,0,4,273,0,1,2,Own,Detached Single House,Random Proportional,2006,
3746,,0,0,93.99,1,0,95000,37625,0,354080,0,0,1,96,0,1,1,Own,Detached Single House,Random Proportional,2006,
3747,,0,0,91.79,0,0,45000,37630,0,210616,0,1,1,256,0,1,1,Rent,Apartment/Condo,Random Proportional,2006,
3748,,0,0,161.46,0,0,35000,37631,0,139458,0,2,2,278,0,1,2,Own,Detached Single House,Random Proportional,2006,
3749,,1,1,422.16,1,0,145000,37637,1,500072,0,0,4,1740,0,2,2,Own,Detached Single House,Random Proportional,2006,
3750,,0,0,442.41,2,0,125000,37647,0,129507,0,0,3,1239,1,3,3,Own,Detached Single House,Random Proportional,2006,
3751,,0,0,756.04,1,0,45000,37661,0,50705,0,0,1,1298,0,1,1,Rent,Apartment/Condo,Random Proportional,2006,
3752,,0,0,150.78,1,0,75000,37699,0,48106,0,0,1,886,0,2,1,Own,Detached Single House,Random Proportional,2006,
3753,,0,0,1056.24,1,0,25000,37720,0,58259,0,0,1,1781,0,1,1,Rent,Apartment/Condo,Random Proportional,2006,
3754,,0,0,297.53,1,0,75000,37721,1,721230,0,0,3,3014,1,4,3,Own,Detached Single House,Random Proportional,2006,
3755,,0,0,109.09,1,0,45000,37751,0,213854,0,0,1,87,0,1,1,Rent,Duplex/Triplex/Rowhouse,Random Proportional,2006,
3756,,0,0,131.36,0,0,35000,37754,0,225020,0,1,1,100,0,1,1,Own,Apartment/Condo,Random Proportional,2006,
3757,,1,0,394.79,1,1,85000,37759,1,46057,0,0,4,1762,0,2,3,Own,Detached Single House,Random Proportional,2006,
3758,,0,0,171.27,1,0,65000,37760,0,1016546,0,0,1,2652,0,1,1,Own,Detached Single House,Random Proportional,2006,
3759,,1,0,562.55,1,1,-1,37766,0,72138,1,0,4,1915,0,4,3,Own,Detached Single House,Random Proportional,2006,
3760,,0,0,232.74,2,2,115000,37784,0,257739,1,0,5,61,0,8,5,Own,Detached Single House,Random Proportional,2006,
3761,,2,0,135.42,0,0,75000,37801,0,324987,2,0,4,56,0,3,2,Own,Detached Single House,Random Proportional,2006,
3762,,0,0,136.15,0,0,55000,37820,1,994862,0,0,1,2629,0,1,1,Own,Detached Single House,Random Proportional,2006,
3763,,0,0,191.99,1,0,55000,37833,0,16309,0,0,1,1529,0,1,1,Own,Apartment/Condo,Random Proportional,2006,
3764,,0,1,643.69,1,0,175000,37840,0,811429,1,0,3,2698,0,2,2,Own,Detached Single House,Random Proportional,2006,
3765,,0,0,354.5,1,1,-1,37844,1,1141588,0,0,3,2549,0,2,3,Own,Mobile Home/Trailer,Random Proportional,2006,
3766,,0,0,395.13,0,0,15000,37852,0,314317,0,1,1,1519,0,1,1,Own,Detached Single House,Random Proportional,2006,
3767,,0,0,165.64,0,0,55000,37854,0,1062239,1,0,1,2524,0,1,1,Own,Detached Single House,Random Proportional,2006,
3768,,0,0,167.72,0,0,25000,37858,0,558136,1,0,1,231,0,1,1,Rent,Apartment/Condo,Random Proportional,2006,
3769,,0,0,372.36,0,0,15000,37908,1,906219,1,0,2,3304,0,2,2,Own,Detached Single House,Random Proportional,2006,
3770,,0,0,220.93,1,0,75000,37911,1,897740,0,0,2,2773,0,3,2,Own,Detached Single House,Random Proportional,2006,
3771,,0,0,979.11,0,1,35000,37952,1,1085930,2,0,4,2467,0,3,4,Own,Detached Single House,Random Proportional,2006,
3772,,0,0,210.08,0,0,-1,37961,0,3413,0,1,1,680,0,1,1,Own,Apartment/Condo,Random Proportional,2006,
3773,,0,0,1303.22,0,0,5000,37986,1,742047,0,0,1,3141,0,0,1,Rent,Apartment/Condo,Random Proportional,2006,
3774,,0,0,292.58,0,0,45000,37987,1,747531,0,0,1,3278,0,1,1,Own,Mobile Home/Trailer,Random Proportional,2006,
3775,,1,0,133.32,1,0,125000,38013,0,300461,0,0,3,15,1,2,2,Own,Detached Single House,Random Proportional,2006,
3776,,0,0,357.64,3,0,85000,38024,0,186505,0,0,3,1328,0,3,3,Own,Detached Single House,Random Proportional,2006,
3777,,0,0,322.34,0,0,25000,38028,1,1025255,0,0,1,2665,0,1,1,Own,Detached Single House,Random Proportional,2006,
3778,,0,0,272.01,1,0,45000,38075,0,830420,0,0,1,2995,0,1,1,Own,Detached Single House,Random Proportional,2006,
3779,,0,0,647.37,0,0,25000,38083,0,135350,0,1,1,1878,0,0,1,Rent,Apartment/Condo,Random Proportional,2006,
3780,,2,0,749.53,0,0,15000,38127,0,760567,1,0,3,3417,0,1,1,Own,Mobile Home/Trailer,Random Proportional,2006,
3781,,0,0,127.81,0,0,55000,38131,0,363893,0,1,1,1494,0,1,1,Own,Detached Single House,Random Proportional,2006,
3782,,0,0,217.73,1,0,65000,38138,0,854828,0,0,1,2997,0,4,1,Own,Detached Single House,Random Proportional,2006,
3783,,0,0,810.16,1,0,65000,38171,0,879566,0,0,1,3386,0,2,1,Own,Detached Single House,Random Proportional,2006,
3784,,0,0,205.59,0,0,15000,38174,1,767740,0,0,1,3187,0,1,1,Rent,Apartment/Condo,Random Proportional,2006,
3785,,1,0,424.64,2,1,55000,38175,0,1025998,1,0,5,2409,0,1,4,Rent,Apartment/Condo,Random Proportional,2006,
3786,,0,1,134.54,2,0,95000,38190,0,490185,0,0,3,795,0,2,2,Own,Detached Single House,Random Proportional,2006,
3787,,0,0,82.76,0,0,175000,38195,0,35579,0,1,1,453,0,1,1,Own,Apartment/Condo,Random Proportional,2006,
3788,,0,0,248.3,0,0,175000,38241,1,1153703,0,0,1,2367,0,1,1,Other,Detached Single House,Random Proportional,2006,
3789,,0,0,127.81,0,0,55000,38262,0,469385,0,1,1,1855,0,1,1,Own,Apartment/Condo,Random Proportional,2006,
3790,,0,0,141.12,0,0,25000,38269,0,341860,0,0,1,3,1,1,1,Own,Apartment/Condo,Random Proportional,2006,
3791,,0,0,888.05,0,0,-1,38272,0,952214,0,1,1,2767,0,1,1,Own,Detached Single House,Random Proportional,2006,
3792,,0,0,131.36,0,0,35000,38312,0,228563,0,1,1,48,0,1,1,Rent,Apartment/Condo,Random Proportional,2006,
3793,,2,0,140.52,1,0,135000,38314,0,213424,1,0,4,388,0,2,2,Own,Detached Single House,Random Proportional,2006,
3794,,0,0,141.12,0,0,25000,38335,0,104115,0,1,1,20,0,1,1,Own,Detached Single House,Random Proportional,2006,
3795,,0,0,269.1,2,1,55000,38343,0,98,0,0,3,1196,0,4,3,Own,Detached Single House,Random Proportional,2006,
3796,,0,0,214.48,1,1,95000,38348,1,1006196,0,0,3,2228,0,2,3,Own,Detached Single House,Random Proportional,2006,
3797,,3,0,223.04,1,0,35000,38373,0,102233,1,0,5,814,0,2,2,Own,Detached Single House,Random Proportional,2006,
3798,,1,1,450.37,1,0,45000,38380,1,190403,0,0,4,2085,0,2,2,Rent,Detached Single House,Random Proportional,2006,
3799,,0,0,344.62,0,0,15000,38388,0,57790,0,1,1,287,0,0,1,Rent,Apartment/Condo,Random Proportional,2006,
3800,,0,0,234.61,1,0,65000,38423,0,227734,0,0,1,1340,0,1,1,Rent,Apartment/Condo,Random Proportional,2006,
3801,,0,0,205.83,0,0,25000,38424,0,1008028,0,1,1,2142,0,1,1,Own,Detached Single House,Random Proportional,2006,
3802,,0,0,339.27,1,0,65000,38427,1,811941,0,0,2,3430,0,4,2,Own,Detached Single House,Random Proportional,2006,
3803,,0,0,294.86,2,1,95000,38448,0,443278,0,0,3,1853,0,3,3,Own,Detached Single House,Random Proportional,2006,
3804,,0,0,191.99,1,0,55000,38452,0,425812,0,0,1,1774,0,1,1,Own,Apartment/Condo,Random Proportional,2006,
3805,,2,0,497.78,2,0,65000,38463,0,1079568,0,0,4,2612,0,2,2,Own,Detached Single House,Random Proportional,2006,
3806,,2,0,846.4,1,0,-1,38465,1,1070913,0,0,4,2469,0,3,2,Own,Detached Single House,Random Proportional,2006,
3807,,0,0,79.73,0,0,55000,38482,0,552783,0,1,1,58,0,1,1,Own,Detached Single House,Random Proportional,2006,
3808,,0,1,340.6,1,0,85000,38483,0,315528,1,0,3,1817,0,3,2,Own,Detached Single House,Random Proportional,2006,
3809,,1,0,229.96,2,0,75000,38484,0,803358,0,0,3,2833,0,2,2,Own,Detached Single House,Random Proportional,2006,
3810,,0,0,169.38,0,0,65000,38487,0,313200,1,0,1,202,0,1,1,Own,Detached Single House,Random Proportional,2006,
3811,,0,0,360.0,1,0,15000,38528,0,1023283,0,0,1,2334,0,1,1,Own,Detached Single House,Random Proportional,2006,
3812,,2,0,427.68,1,0,175000,38571,1,452338,0,0,4,1937,0,2,2,Own,Detached Single House,Random Proportional,2006,
3813,,0,0,727.0,1,0,-1,38585,0,813963,0,0,1,2836,0,1,1,Own,Detached Single House,Random Proportional,2006,
3814,,0,0,876.78,3,0,115000,38633,0,748268,0,0,3,3281,0,4,3,Own,Detached Single House,Random Proportional,2006,
3815,,0,0,652.13,2,0,-1,38674,0,396044,0,0,2,2025,0,2,2,Own,Detached Single House,Random Proportional,2006,
3816,,3,0,394.79,1,0,85000,38683,0,508959,0,0,4,2008,0,2,1,Own,Detached Single House,Random Proportional,2006,
3817,,0,0,478.14,1,0,65000,38689,0,18887,0,0,1,1306,0,1,1,Own,Duplex/Triplex/Rowhouse,Random Proportional,2006,
3818,,3,0,517.99,1,0,65000,38692,1,997968,0,0,5,2099,0,3,2,Rent,Apartment/Condo,Random Proportional,2006,
3819,,1,1,325.24,1,0,65000,38714,1,470365,0,0,4,1991,0,2,2,Own,Detached Single House,Random Proportional,2006,
3820,,0,1,108.69,1,0,75000,38722,0,434510,0,0,3,186,1,2,2,Own,Detached Single House,Random Proportional,2006,
3821,,0,1,316.28,2,0,-1,38732,0,23608,0,0,3,1909,0,2,2,Own,Detached Single House,Random Proportional,2006,
3822,,1,1,337.08,1,0,75000,38734,1,1500003,0,0,4,3354,0,2,2,Rent,Apartment/Condo,Random Proportional,2006,
3823,,0,0,281.59,0,0,-1,38736,1,440391,0,0,1,119,0,1,1,Own,Detached Single House,Random Proportional,2006,
3824,,0,0,113.73,1,0,65000,38767,0,506636,1,0,2,324,0,2,2,Own,Apartment/Condo,Random Proportional,2006,
3825,,0,0,283.84,1,0,-1,38768,1,505821,0,0,2,1144,0,3,2,Own,Detached Single House,Random Proportional,2006,
3826,,0,0,389.12,0,0,-1,38773,0,1003248,1,0,1,2643,0,1,1,Own,Detached Single House,Random Proportional,2006,
3827,,0,0,426.21,0,0,25000,38775,1,99272,0,0,1,1336,0,1,1,Own,Apartment/Condo,Random Proportional,2006,
3828,,0,0,340.02,2,0,-1,38778,0,1139546,0,0,2,2438,0,6,2,Own,Detached Single House,Random Proportional,2006,
3829,,0,0,148.75,0,0,65000,38785,0,1124356,0,1,1,2399,0,1,1,Own,Detached Single House,Random Proportional,2006,
3830,,2,0,400.66,2,0,75000,38790,0,714737,0,0,4,3405,0,3,2,Own,Detached Single House,Random Proportional,2006,
3831,,0,2,445.72,1,0,85000,38807,1,685198,0,0,4,2748,0,3,2,Own,Detached Single House,Random Proportional,2006,
3832,,0,0,238.61,0,0,-1,38808,0,805866,0,2,2,3055,0,2,2,Own,Detached Single House,Random Proportional,2006,
3833,,0,0,481.94,1,1,175000,38842,1,1142230,1,0,4,2368,0,3,4,Own,Detached Single House,Random Proportional,2006,
3834,,0,0,451.99,0,0,35000,38843,1,179833,0,0,1,2086,0,1,1,Own,Detached Single House,Random Proportional,2006,
3835,,1,0,280.59,2,0,75000,38867,0,198191,0,0,3,1170,0,2,2,Own,Detached Single House,Random Proportional,2006,
3836,,0,0,597.09,0,0,15000,38883,0,721726,0,1,1,3261,0,0,1,Rent,Apartment/Condo,Random Proportional,2006,
3837,,0,0,849.25,0,0,5000,38887,1,765353,0,0,1,2915,0,0,1,Rent,Apartment/Condo,Random Proportional,2006,
3838,,2,1,376.74,1,0,75000,38889,0,807178,1,0,5,2696,0,2,2,Own,Detached Single House,Random Proportional,2006,
3839,,0,0,176.34,1,0,-1,38890,1,1179050,0,0,2,2114,0,3,2,Own,Detached Single House,Random Proportional,2006,
3840,,0,0,278.98,0,0,25000,38920,1,981491,0,0,1,2586,0,2,1,Own,Detached Single House,Random Proportional,2006,
3841,,0,0,294.98,0,0,15000,38921,1,843787,0,0,1,2693,0,3,1,Own,Mobile Home/Trailer,Random Proportional,2006,
3842,,0,0,109.09,1,0,45000,38923,0,499651,0,0,1,783,0,1,1,Own,Detached Single House,Random Proportional,2006,
3843,,0,0,173.74,0,0,25000,38929,0,393519,1,0,1,733,0,1,1,Rent,Detached Single House,Random Proportional,2006,
3844,,0,0,256.35,1,0,105000,38942,0,761637,0,0,1,3449,0,1,1,Own,Detached Single House,Random Proportional,2006,
3845,,0,0,90.1,1,0,65000,38959,0,291019,0,0,1,722,0,1,1,Own,Detached Single House,Random Proportional,2006,
3846,,0,0,281.59,0,0,5000,38974,1,534069,0,0,1,311,0,1,1,Own,Detached Single House,Random Proportional,2006,
3847,,0,0,287.97,2,1,65000,39041,0,408158,0,0,3,2036,0,4,3,Own,Detached Single House,Random Proportional,2006,
3848,,0,0,257.05,0,0,15000,39052,1,826046,0,0,1,3062,0,2,1,Own,Detached Single House,Random Proportional,2006,
3849,,0,0,156.13,1,0,35000,39082,0,337205,0,0,1,142,0,1,1,Own,Detached Single House,Random Proportional,2006,
3850,,0,0,453.85,1,0,25000,39087,0,25782,0,0,1,1090,0,1,1,Rent,Apartment/Condo,Random Proportional,2006,
3851,,0,0,156.09,0,0,85000,39088,1,1055620,0,1,2,2503,0,2,2,Own,Detached Single House,Random Proportional,2006,
3852,,0,0,-1.0,1,0,35000,39089,0,439933,0,0,1,1076,0,3,1,Own,Duplex/Triplex/Rowhouse,Park and Ride Intercept,2006,
3853,,1,0,373.79,2,0,115000,39099,0,350731,0,0,3,1002,0,3,2,Own,Detached Single House,Random Proportional,2006,
3854,,0,3,353.91,1,0,85000,39101,1,483664,0,0,5,1519,0,3,2,Own,Detached Single House,Random Proportional,2006,
3855,,0,0,67.24,0,0,85000,39129,1,411350,0,0,1,378,0,1,1,Rent,Apartment/Condo,Random Proportional,2006,
3856,,0,0,275.13,0,0,25000,39138,0,420209,1,0,1,605,0,0,1,Own,Apartment/Condo,Random Proportional,2006,
3857,,2,0,504.31,1,0,75000,39143,0,1087336,1,0,4,2153,0,3,2,Own,Detached Single House,Random Proportional,2006,
3858,,1,0,290.98,1,0,75000,39150,0,346675,1,0,3,1490,0,3,2,Own,Detached Single House,Random Proportional,2006,
3859,,0,0,341.96,1,0,25000,39151,0,764925,0,0,1,2867,0,0,1,Rent,Apartment/Condo,Random Proportional,2006,
3860,,1,1,422.16,1,0,175000,39177,1,422618,0,0,4,1625,0,2,2,Own,Detached Single House,Random Proportional,2006,
3861,,0,0,215.87,1,0,115000,39229,0,319739,0,0,1,1569,0,1,1,Own,Detached Single House,Random Proportional,2006,
3862,,1,1,383.39,1,0,125000,39231,1,432193,0,0,4,1913,0,3,2,Own,Detached Single House,Random Proportional,2006,
3863,,0,0,145.95,0,0,55000,39247,0,105313,0,1,1,1671,0,1,1,Own,Detached Single House,Random Proportional,2006,
