,pollutantID,pollutant_name,veh_type,intrazonal_vmt,interzonal_vmt,daily_vmt_total,intrazonal_tons,interzonal_tons,running_daily_tons
66,116,PM25 Brakewear,medium,1602.5453407148143,551543.0407131482,553145.586053863,5.619235682463996e-05,0.004491005605625493,0.004547197962450133
67,116,PM25 Brakewear,transit,0.0,26058.285884375462,26058.285884375462,0.0,0.0003882073728043322,0.0003882073728043322
68,117,PM25 Tirewear,heavy,1275.4571426111136,534248.7550785722,535524.2122211833,1.0452254758397828e-05,0.0024937472535078624,0.00250419950826626
69,117,PM25 Tirewear,light,440918.910192822,14962891.76268516,15403810.67287798,0.001025304772670532,0.023839216270029513,0.024864521042700045
70,117,PM25 Tirewear,medium,1602.5453407148143,551543.0407131482,553145.586053863,6.051234552673134e-06,0.0013626661518142415,0.0013687173863669146
71,117,PM25 Tirewear,transit,0.0,26058.285884375462,26058.285884375462,0.0,8.058712276895676e-05,8.058712276895676e-05
72,118,Composite NonECPM,heavy,1275.4571426111136,534248.7550785722,535524.2122211833,8.156180517483487e-05,0.015001080972889047,0.015082642778063883
73,118,Composite NonECPM,light,440918.910192822,14962891.76268516,15403810.67287798,0.0019413067915490167,0.03746380899547363,0.039405115787022646
74,118,Composite NonECPM,medium,1602.5453407148143,551543.0407131482,553145.586053863,3.231309153037251e-05,0.006331330484966039,0.006363643576496412
75,118,Composite NonECPM,transit,0.0,26058.285884375462,26058.285884375462,0.0,0.00028715021074499514,0.00028715021074499514
76,119,H20 Aerosol,heavy,1275.4571426111136,534248.7550785722,535524.2122211833,0.0,0.0,0.0
77,119,H20 Aerosol,light,440918.910192822,14962891.76268516,15403810.67287798,0.0,0.0,0.0
78,119,H20 Aerosol,medium,1602.5453407148143,551543.0407131482,553145.586053863,0.0,0.0,0.0
79,119,H20 Aerosol,transit,0.0,26058.285884375462,26058.285884375462,0.0,0.0,0.0
0,PM10,PM10 Total,heavy,3826.371427833341,1602746.2652357165,1606572.6366635498,0.0013260871606162784,0.12465453480515329,0.12598062196576956
1,PM10,PM10 Total,light,1322756.7305784659,44888675.28805548,46211432.01863395,0.049479042295943396,0.7044611945839613,0.7539402368799046
2,PM10,PM10 Total,medium,4807.636022144443,1654629.1221394446,1659436.758161589,0.0005887825608359916,0.06390810716795965,0.06449688972879564
3,PM10,PM10 Total,transit,0.0,78174.85765312638,78174.85765312638,0.0,0.004248531936182648,0.004248531936182648
0,PM25,PM25 Total,heavy,3826.371427833341,1602746.2652357165,1606572.6366635498,0.0004530896637196601,0.07172656600347417,0.07217965566719384
1,PM25,PM25 Total,light,1322756.7305784659,44888675.28805548,46211432.01863395,0.009601499190784315,0.15522840682488345,0.16482990601566777
2,PM25,PM25 Total,medium,4807.636022144443,1654629.1221394446,1659436.758161589,0.00015290361292106343,0.023145141010082974,0.023298044623004038
3,PM25,PM25 Total,transit,0.0,78174.85765312638,78174.85765312638,0.0,0.00102012269582931,0.00102012269582931
