hhid expwt_initial expwt_final_3
14103010 388.5321 245.1963
14103011 388.5321 188.9864
14103012 388.5321 107.6099
14103013 388.5321 288.2382
14103014 388.5321 257.9538
14103015 71.0773 14.2222
14103016 388.5321 235.2177
14103017 388.5321 287.3207
14103018 71.0773 141.7656
14103019 71.0773 54.5075
14103020 151.6408 849.9326
14103021 71.0773 56.4899
14103022 71.0773 51.4131
14103023 71.0773 54.7623
14103024 71.0773 56.3286
14103025 71.0773 42.2269
14103026 71.0773 48.3051
14103027 71.0773 52.0757
14103028 71.0773 19.5609
14103029 71.0773 91.0107
14103030 151.6408 61.9442
14103031 71.0773 30.4697
14103032 71.0773 87.5526
14103033 388.5321 305.7509
14103034 388.5321 313.5806
14103035 388.5321 754.3623
14103036 388.5321 995.8630
14103037 388.5321 212.1732
14103038 388.5321 77.7064
14103039 388.5321 488.1830
14103040 388.5321 172.5271
14103041 388.5321 325.5875
14103042 388.5321 437.3591
14103043 388.5321 844.4705
14103044 388.5321 236.2570
14103045 388.5321 78.4508
14103046 388.5321 246.4742
14103047 388.5321 473.0671
14103048 388.5321 77.7135
14103049 388.5321 103.6698
14103050 388.5321 1616.7968
14103051 388.5321 1028.5281
14103052 388.5321 80.6786
14103053 388.5321 128.6061
14103054 388.5321 273.3607
14103055 388.5321 384.9089
14103056 388.5321 409.1384
14103057 388.5321 730.5347
14103058 388.5321 3305.3909
14103059 388.5321 235.4107
14103060 388.5321 1800.5120
14103061 388.5321 728.3605
14103062 388.5321 307.0552
14103063 388.5321 182.9929
14103064 388.5321 952.0291
14103065 388.5321 222.0322
14103066 388.5321 1080.7741
14103067 388.5321 189.2460
14103068 388.5321 100.3018
14103069 388.5321 218.0323
14103070 388.5321 646.0015
14103071 388.5321 236.9376
14103072 388.5321 899.4557
14103073 388.5321 423.6533
14103075 388.5321 338.3796
14103076 388.5321 255.0502
14103077 388.5321 144.7870
14103078 388.5321 320.6570
14103079 388.5321 415.6776
14103080 388.5321 624.6340
14103081 388.5321 409.2392
14103082 388.5321 96.3132
14103083 388.5321 385.8153
14103084 388.5321 142.9051
14103085 388.5321 618.2451
14103086 388.5321 538.5581
14103087 388.5321 138.7988
14103088 388.5321 1019.6887
14103089 388.5321 113.1702
14103090 388.5321 171.6396
14103091 388.5321 422.9917
14103092 327.1560 372.1370
14103093 388.5321 684.7652
14103094 388.5321 92.0075
14103095 327.1560 517.7939
14103096 381.6794 499.3832
14103097 381.6794 230.5123
14103098 327.1560 347.5853
14103099 71.0773 52.9436
14103100 381.6794 313.8218
14103101 381.6794 386.2581
14103102 381.6794 160.1824
14103103 381.6794 77.1268
14103104 381.6794 76.3359
14103105 381.6794 293.5533
14103106 381.6794 488.3087
14103107 381.6794 429.1042
14103108 381.6794 76.3359
14103109 388.5321 294.1416
14103110 381.6794 169.8107
14103111 381.6794 297.0049
14103112 381.6794 137.5283
14103113 388.5321 324.8102
14103115 381.6794 123.9667
14103116 381.6794 166.8024
14103117 381.6794 253.3343
14103118 381.6794 305.6450
14103119 381.6794 404.5975
14103120 381.6794 226.7024
14103121 381.6794 342.5475
14103122 381.6794 185.3741
14103123 381.6794 182.2671
14103124 381.6794 338.9133
14103125 381.6794 207.6521
14103126 160.6086 68.9491
14103127 77.2094 64.7245
14103128 77.2094 85.0601
14103129 160.6086 134.6380
14103130 94.2051 96.9008
14103131 113.6190 251.8617
14103132 94.2051 119.3897
14103133 94.2051 74.2728
14103134 160.6086 84.7073
14103135 77.2094 27.9098
14103136 160.6086 103.2770
14103137 77.2094 120.2440
14103138 77.2094 140.5748
14103139 77.2094 81.9841
14103140 77.2094 83.1512
14103141 160.6086 277.8961
14103142 77.2094 39.2488
14103143 77.2094 88.8053
14103144 77.2094 140.5784
14103145 160.6086 208.9802
14103146 77.2094 78.1356
14103147 77.2094 77.7914
14103148 77.2094 94.5032
14103149 160.6086 219.5243
14103150 160.6086 125.9516
14103151 160.6086 477.2196
14103152 94.2051 97.3858
14103153 94.2051 74.2728
14103154 94.2051 103.4307
14103155 94.2051 69.1296
14103156 94.2051 101.0758
14103157 94.2051 76.2762
14103158 94.2051 70.6371
14103159 160.6086 85.2451
14103160 160.6086 217.3878
14103161 77.2094 55.5227
14103162 381.6794 475.3967
14103163 381.6794 144.2250
14103164 381.6794 947.6768
14103165 381.6794 199.2931
14103166 381.6794 186.0971
14103167 381.6794 706.5328
14103168 381.6794 606.3472
14103169 388.5321 225.7375
14103170 381.6794 340.8915
14103171 381.6794 526.0950
14103172 381.6794 192.0043
14103173 381.6794 173.4269
14103174 381.6794 163.2441
14103175 381.6794 395.3072
14103176 151.6408 87.1095
14103177 381.6794 324.9875
14103178 381.6794 901.2847
14103179 381.6794 79.0154
14103180 381.6794 76.3359
14103181 381.6794 544.2272
14103182 381.6794 97.3473
14103183 381.6794 171.7215
14103184 381.6794 190.7510
14103185 381.6794 258.7714
14103186 381.6794 244.2691
14103187 381.6794 218.4064
14103188 71.0773 156.5609
14103189 327.1560 330.9709
14103190 327.1560 173.2928
14103191 327.1560 491.2115
14103192 327.1560 176.1922
14103193 87.2388 226.1586
14103194 388.5321 750.5048
14103195 388.5321 232.0052
14103196 388.5321 232.0052
14103197 388.5321 157.2556
14103198 388.5321 166.3092
14103199 388.5321 192.4326
14103200 388.5321 1152.7701
14103201 388.5321 657.8338
14103202 388.5321 169.6390
14103203 388.5321 343.2096
14103204 388.5321 234.2318
14103205 388.5321 221.2754
14103206 388.5321 261.9329
14103207 388.5321 771.6722
14103208 388.5321 337.2862
14103209 388.5321 344.4177
14103210 388.5321 207.7920
14103211 388.5321 92.4785
14103212 388.5321 219.5003
14103213 388.5321 857.4280
14103214 388.5321 484.5131
14103215 388.5321 302.9261
14103216 388.5321 620.3661
14103217 388.5321 219.3871
14103218 388.5321 479.5493
14103219 388.5321 357.9731
14103220 388.5321 118.6848
14103221 388.5321 237.2281
14103222 388.5321 426.1976
14103223 388.5321 91.2522
14103224 388.5321 366.6805
14103225 388.5321 221.9759
14103226 388.5321 428.8913
14103227 388.5321 241.7267
14103228 388.5321 442.5616
14103229 388.5321 78.9631
14103230 388.5321 80.4744
14103231 388.5321 467.8536
14103232 388.5321 3870.1862
14103233 388.5321 188.7221
14103234 388.5321 304.9823
14103235 388.5321 426.9335
14103236 388.5321 292.7732
14103237 388.5321 126.8727
14103238 388.5321 119.3679
14103239 388.5321 477.6215
14103240 388.5321 151.8263
14103241 388.5321 128.9164
14103242 87.2388 24.3265
14103243 388.5321 77.7064
14103244 388.5321 410.5851
14103245 388.5321 464.9046
14103246 388.5321 130.0332
14103247 160.6086 33.8439
14103248 388.5321 413.4141
14103249 71.0773 40.0502
14103250 71.0773 37.9301
14103251 71.0773 48.1527
14103252 87.2388 69.2082
14103253 71.0773 49.4452
14103254 71.0773 55.0869
14103255 71.0773 59.6232
14103256 71.0773 46.0900
14103257 71.0773 29.5051
14103258 71.0773 67.0490
14103259 71.0773 54.7623
14103260 71.0773 25.0052
14103261 144.4407 77.6875
14103262 388.5321 218.7203
14103263 388.5321 162.0464
14103264 388.5321 258.5680
14103265 388.5321 154.2472
14103266 87.2388 89.1745
14103267 151.6408 488.9101
14103268 151.6408 123.2109
14103269 151.6408 49.2518
14103270 151.6408 114.0616
14103271 151.6408 131.4442
14103272 151.6408 154.1721
14103273 71.0773 57.6580
14103274 71.0773 47.2699
14103275 151.6408 121.6078
14103276 71.0773 38.6007
14103277 71.0773 40.0123
14103278 71.0773 72.6544
14103279 71.0773 42.4426
14103280 151.6408 205.2054
14103281 71.0773 37.3382
14103282 71.0773 52.1948
14103283 71.0773 41.7488
14103284 71.0773 22.0899
14103285 151.6408 42.2849
14103286 388.5321 92.0075
14103287 151.6408 85.8218
14103288 71.0773 56.3870
14103289 71.0773 74.8277
14103290 71.0773 68.6315
14103291 71.0773 114.6161
14103292 71.0773 31.4122
14103293 71.0773 80.7724
14103294 71.0773 68.6315
14103295 71.0773 54.5075
14103296 71.0773 55.1874
14103297 71.0773 31.2747
14103298 71.0773 86.3565
14103299 71.0773 73.9727
14103300 71.0773 107.3269
14103301 151.6408 159.0713
14103302 71.0773 86.1412
14103303 71.0773 48.8769
14103304 151.6408 90.5497
14103305 71.0773 45.4884
14103306 87.2388 86.2497
14103307 158.6780 405.2587
14103308 158.6780 173.9780
14103309 144.4407 170.6402
14103310 87.2388 170.6180
14103311 158.6780 125.1043
14103312 71.0773 74.0388
14103313 87.2388 72.2500
14103314 87.2388 72.6166
14103315 87.2388 60.6880
14103316 144.4407 48.8090
14103317 87.2388 82.4577
14103318 87.2388 34.5170
14103319 87.2388 59.1463
14103320 87.2388 71.4311
14103321 144.4407 154.7742
14103322 144.4407 165.1641
14103323 381.6794 554.1686
14103324 144.4407 117.3421
14103325 144.4407 243.2370
14103326 144.4407 94.1800
14103327 144.4407 77.8829
14103328 144.4407 154.7742
14103329 144.4407 29.3466
14103330 144.4407 111.2859
14103331 144.4407 125.4128
14103332 144.4407 105.4442
14103333 144.4407 172.8329
14103334 87.2388 161.3248
14103335 144.4407 187.9429
14103336 87.2388 102.9400
14103337 87.2388 94.9052
14103338 144.4407 139.0547
14103339 144.4407 142.9088
14103340 144.4407 164.7144
14103341 144.4407 71.6716
14103342 87.2388 62.5523
14103343 144.4407 130.0390
14103344 87.2388 89.4762
14103345 144.4407 105.0607
14103346 113.6190 258.7958
14103347 160.6086 77.8183
14103348 113.6190 145.5579
14103349 144.4407 123.1707
14103351 224.9851 246.6785
14103352 388.5321 453.8196
14103353 224.9851 221.8789
14103354 113.6190 127.5431
14103355 160.6086 196.1590
14103356 160.6086 124.0765
14103357 160.6086 53.5877
14103358 160.6086 153.7862
14103359 160.6086 164.9212
14103361 160.6086 137.5221
14103362 160.6086 443.1052
14103363 160.6086 230.3294
14103364 160.6086 34.0040
14103365 160.6086 202.8312
14103366 160.6086 33.2821
14103367 160.6086 32.6905
14103368 160.6086 112.3172
14103369 160.6086 111.6485
14103370 77.2094 53.9733
14103371 77.2094 98.1467
14103372 77.2094 76.3340
14103373 77.2094 147.4681
14103374 77.2094 121.6337
14103375 77.2094 118.2463
14103376 77.2094 95.5188
14103377 77.2094 54.0770
14103378 77.2094 49.6484
14103379 77.2094 59.4868
14103380 77.2094 53.9733
14103381 77.2094 33.0984
14103382 77.2094 58.4724
14103383 160.6086 226.9971
14103384 77.2094 110.3160
14103385 160.6086 90.4130
14103386 160.6086 158.2909
14103387 160.6086 110.0289
14103388 160.6086 174.4147
14103389 160.6086 179.6947
14103390 160.6086 176.2072
14103391 160.6086 166.8958
14103392 160.6086 87.7430
14103393 160.6086 199.1504
14103394 160.6086 116.5740
14103395 160.6086 103.4798
14103396 160.6086 151.4313
14103397 160.6086 139.4533
14103398 160.6086 324.0293
14103399 77.2094 100.4302
14103400 77.2094 125.0633
14103401 77.2094 60.7675
14103402 77.2094 37.5555
14103403 77.2094 75.3633
14103404 77.2094 59.3399
14103405 77.2094 33.8640
14103406 77.2094 101.3706
14103407 77.2094 98.1467
14103408 71.0773 61.4777
14103409 77.2094 182.7675
14103410 77.2094 33.3338
14103411 77.2094 55.8487
14103412 77.2094 105.0165
14103413 77.2094 51.9235
14103414 77.2094 73.2668
14103415 77.2094 38.2562
14103416 77.2094 98.1467
14103417 77.2094 59.4868
14103418 77.2094 52.4725
14103419 77.2094 205.0116
14103420 77.2094 29.5235
14103421 160.6086 131.0845
14103422 77.2094 154.3869
14103423 160.6086 90.5936
14103424 160.6086 101.1770
14103425 160.6086 74.4809
14103426 160.6086 238.4265
14103427 381.6794 815.6341
14103428 160.6086 248.9425
14103429 160.6086 183.2731
14103430 381.6794 358.9811
14103431 381.6794 76.5884
14103432 160.6086 70.0366
14103433 160.6086 102.6882
14103434 160.6086 32.4294
14103435 160.6086 786.1874
14103436 160.6086 232.2769
14103437 224.9851 223.7104
14103438 224.9851 163.9897
14103439 224.9851 172.0494
14103440 224.9851 239.2617
14103441 224.9851 164.9512
14103442 144.4407 86.2502
14103443 87.2388 60.6225
14103444 144.4407 99.3259
14103445 144.4407 159.1275
14103446 144.4407 78.4430
14103447 87.2388 148.0988
14103448 87.2388 47.3777
14103449 87.2388 52.6872
14103450 144.4407 146.6508
14103451 87.2388 65.1070
14103452 87.2388 127.0535
14103453 144.4407 78.4430
14103454 87.2388 84.4926
14103455 144.4407 50.8146
14103456 144.4407 293.6454
14103457 144.4407 92.1602
14103458 144.4407 113.9124
14103459 144.4407 99.4342
14103460 87.2388 47.5742
14103461 144.4407 88.4629
14103462 144.4407 66.4158
14103463 144.4407 501.0711
14103464 144.4407 75.0187
14103465 388.5321 368.2474
14103466 144.4407 244.5563
14103467 144.4407 51.5981
14103468 87.2388 88.6091
14103469 144.4407 109.6565
14103470 87.2388 105.5199
14103471 87.2388 78.5405
14103472 144.4407 236.5559
14103473 151.6408 85.5547
14103474 151.6408 85.3647
14103475 71.0773 58.8653
14103476 151.6408 97.0478
14103477 158.6780 235.2735
14103478 87.2388 63.3374
14103479 158.6780 92.3470
14103480 158.6780 128.0827
14103481 87.2388 67.0481
14103482 87.2388 100.0869
14103483 87.2388 88.2853
14103484 151.6408 93.7446
14103485 71.0773 41.5251
14103486 151.6408 65.1713
14103487 151.6408 152.9284
14103488 151.6408 655.4766
14103489 151.6408 122.2623
14103490 71.0773 64.8811
14103491 71.0773 60.3263
14103492 71.0773 188.7292
14103493 71.0773 126.6900
14103494 71.0773 91.0107
14103495 71.0773 35.3417
14103496 71.0773 37.9301
14103497 71.0773 54.7623
14103498 71.0773 108.8549
14103499 71.0773 61.8721
14103500 71.0773 81.5452
14103501 71.0773 43.9353
14103502 151.6408 379.4789
14103503 71.0773 38.1565
14103504 151.6408 30.3282
14103505 71.0773 78.7879
14103506 151.6408 119.3320
14103507 151.6408 59.3650
14103508 71.0773 73.9727
14103509 71.0773 68.8534
14103510 71.0773 45.4884
14103511 71.0773 89.4342
14103512 151.6408 105.4894
14103513 151.6408 122.6903
14103514 151.6408 70.0308
14103515 151.6408 90.7091
14103516 151.6408 118.8708
14103517 151.6408 88.4930
14103518 151.6408 231.5699
14103519 151.6408 405.4489
14103520 151.6408 57.8685
14103521 71.0773 18.0319
14103522 388.5321 682.8591
14103523 151.6408 140.1090
14103524 388.5321 208.5494
14103525 388.5321 143.2631
14103526 388.5321 240.1913
14103527 388.5321 133.9342
14103528 71.0773 56.3870
14103529 71.0773 53.3675
14103530 71.0773 56.7487
14103531 71.0773 136.9962
14103532 71.0773 308.9641
14103533 71.0773 35.9581
14103534 71.0773 47.1777
14103535 71.0773 56.0547
14103536 71.0773 53.6172
14103537 71.0773 47.1777
14103538 71.0773 43.2257
14103539 71.0773 29.4842
14103540 388.5321 618.2707
14103541 388.5321 212.6670
14103542 388.5321 92.0075
14103543 388.5321 409.0906
14103544 388.5321 110.6287
14103545 388.5321 407.4307
14103546 388.5321 179.9757
14103547 388.5321 195.2012
14103548 388.5321 262.7602
14103549 388.5321 252.1472
14103550 388.5321 209.2467
14103551 388.5321 210.6506
14103552 388.5321 427.0076
14103553 388.5321 224.7989
14103554 388.5321 530.9380
14103555 388.5321 334.2815
14103556 388.5321 261.3212
14103557 388.5321 227.5512
14103558 388.5321 542.3908
14103559 388.5321 396.2481
14103560 388.5321 992.2989
14103561 388.5321 285.7146
14103562 388.5321 79.0823
14103563 388.5321 81.0358
14103564 388.5321 367.5651
14103565 388.5321 381.3457
14103566 388.5321 161.0763
14103567 388.5321 144.1362
14103568 388.5321 142.2434
14103569 388.5321 79.0823
14103570 388.5321 843.1916
14103571 388.5321 456.2209
14103572 388.5321 1216.2622
14103573 388.5321 238.0415
14103574 388.5321 218.0323
14103575 388.5321 126.8519
14103576 388.5321 416.3282
14103577 388.5321 728.3605
14103578 388.5321 163.7615
14103579 388.5321 264.0644
14103580 388.5321 292.9418
14103581 388.5321 109.3604
14103582 388.5321 165.1856
14103583 388.5321 374.1599
14103584 388.5321 221.0078
14103585 388.5321 138.8277
14103586 388.5321 617.3693
14103587 388.5321 295.5097
14103588 388.5321 262.7880
14103589 388.5321 399.8779
14103590 388.5321 306.0363
14103591 388.5321 640.2801
14103592 388.5321 815.6606
14103593 388.5321 437.4612
14103594 388.5321 483.8304
14103595 388.5321 237.6500
14103596 388.5321 252.6086
14103597 388.5321 1754.1329
14103598 87.2388 100.3410
14103599 87.2388 592.4317
14103600 327.1560 375.5441
14103601 327.1560 182.3464
14103602 327.1560 418.5224
14103603 381.6794 304.3132
14103604 71.0773 75.4728
14103605 71.0773 123.6585
14103606 381.6794 292.7008
14103607 381.6794 83.9118
14103608 381.6794 373.7233
14103609 381.6794 152.5641
14103610 381.6794 803.2969
14103611 381.6794 599.5157
14103612 381.6794 282.4693
14103613 381.6794 108.5418
14103614 381.6794 831.1125
14103615 160.6086 112.9539
14103616 381.6794 339.4603
14103617 381.6794 288.0881
14103618 381.6794 175.0243
14103619 381.6794 128.9534
14103620 381.6794 474.7092
14103621 381.6794 484.8039
14103622 381.6794 362.2287
14103623 381.6794 664.0095
14103624 388.5321 602.2111
14103625 381.6794 240.5391
14103626 381.6794 859.2878
14103627 381.6794 996.9394
14103628 381.6794 323.4018
14103629 381.6794 147.5707
14103630 71.0773 75.6292
14103631 381.6794 336.9762
14103632 381.6794 467.4327
14103633 381.6794 230.1005
14103634 77.2094 110.3160
14103635 160.6086 85.2451
14103636 94.2051 89.4319
14103637 94.2051 133.9260
14103638 77.2094 91.0857
14103639 160.6086 238.2898
14103640 160.6086 189.4737
14103641 160.6086 90.4130
14103642 160.6086 133.7754
14103643 77.2094 245.3931
14103644 77.2094 28.9869
14103645 77.2094 49.8293
14103646 77.2094 88.8053
14103647 77.2094 45.2421
14103648 160.6086 121.5985
14103649 77.2094 92.3823
14103650 77.2094 31.0083
14103651 77.2094 53.0669
14103652 77.2094 138.6054
14103653 77.2094 98.9890
14103654 77.2094 86.0033
14103655 77.2094 85.0601
14103656 160.6086 126.1996
14103657 77.2094 61.5083
14103658 160.6086 84.7073
14103659 94.2051 78.3762
14103660 94.2051 138.0778
14103661 77.2094 80.3546
14103662 77.2094 82.8413
14103663 160.6086 100.6981
14103664 160.6086 109.7124
14103665 160.6086 67.5490
14103666 160.6086 184.7300
14103667 381.6794 367.9136
14103668 381.6794 816.2693
14103669 381.6794 664.9374
14103670 381.6794 398.2331
14103671 381.6794 549.4092
14103672 381.6794 413.3514
14103673 381.6794 1293.9746
14103674 381.6794 342.5475
14103675 381.6794 138.0303
14103676 381.6794 606.7307
14103677 381.6794 219.8052
14103678 381.6794 635.2289
14103679 381.6794 211.6964
14103680 381.6794 349.1283
14103681 381.6794 534.1906
14103682 381.6794 314.8913
14103683 381.6794 288.9537
14103684 381.6794 94.2687
14103685 381.6794 918.5090
14103686 381.6794 501.7191
14103687 381.6794 240.4428
14103688 381.6794 376.7985
14103689 381.6794 410.7889
14103690 381.6794 737.2679
14103691 381.6794 246.6239
14103692 381.6794 108.6775
14103693 381.6794 222.3803
14103694 327.1560 1080.5828
14103695 388.5321 300.6143
14103696 327.1560 288.9559
14103697 327.1560 280.1654
14103698 327.1560 253.1098
14103699 327.1560 293.5966
14103700 327.1560 67.7280
14103701 388.5321 77.7064
14103702 388.5321 497.3505
14103703 388.5321 166.8325
14103704 87.2388 72.1855
14103705 388.5321 424.3873
14103706 388.5321 480.1547
14103707 388.5321 202.3837
14103708 388.5321 873.8472
14103709 388.5321 300.6143
14103710 388.5321 490.6481
14103711 388.5321 144.8201
14103712 388.5321 216.4838
14103713 388.5321 169.5761
14103714 388.5321 161.0514
14103715 388.5321 533.2017
14103716 388.5321 333.9392
14103717 388.5321 418.4091
14103718 388.5321 809.1104
14103719 388.5321 665.7201
14103720 388.5321 450.8927
14103721 388.5321 396.2894
14103722 388.5321 323.5375
14103723 388.5321 159.1097
14103724 388.5321 238.8662
14103725 388.5321 809.5263
14103726 388.5321 211.4409
14103727 388.5321 215.4972
14103728 388.5321 284.5696
14103729 388.5321 219.7008
14103730 388.5321 273.3207
14103731 388.5321 147.8336
14103732 388.5321 714.9924
14103733 388.5321 382.9253
14103734 388.5321 825.3584
14103735 388.5321 518.9627
14103736 388.5321 346.3551
14103737 388.5321 827.7403
14103738 388.5321 626.6615
14103739 388.5321 265.1260
14103740 388.5321 404.7391
14103741 388.5321 250.6126
14103742 388.5321 199.6798
14103743 388.5321 457.2126
14103744 388.5321 80.4341
14103745 388.5321 467.8536
14103746 388.5321 1167.1375
14103747 388.5321 125.0041
14103748 388.5321 389.5254
14103749 388.5321 176.4841
14103750 388.5321 696.2129
14103751 388.5321 79.0823
14103752 388.5321 99.2270
14103753 388.5321 367.5417
14103754 388.5321 183.9937
14103755 388.5321 78.8352
14103756 388.5321 1816.5442
14103757 388.5321 512.6436
14103758 388.5321 86.3007
14103759 388.5321 529.5688
14103760 388.5321 532.7991
14103761 388.5321 183.5027
14103762 388.5321 2765.6370
14103763 388.5321 350.5386
14103764 388.5321 306.4138
14103765 388.5321 233.6106
14103766 388.5321 798.8979
14103767 71.0773 71.9300
14103768 71.0773 41.7488
14103769 71.0773 56.3286
14103770 71.0773 89.1036
14103771 388.5321 277.8474
14103772 388.5321 330.8790
14103773 71.0773 81.5078
14103774 71.0773 56.3870
14103775 71.0773 60.7939
14103776 388.5321 103.1307
14103777 388.5321 422.0092
14103778 388.5321 294.4127
14103779 388.5321 257.9538
14103780 388.5321 163.4094
14103781 388.5321 460.4293
14103782 151.6408 63.8723
14103783 151.6408 262.8037
14103784 151.6408 217.9731
14103785 151.6408 147.0674
14103787 151.6408 376.5109
14103788 71.0773 38.7608
14103789 71.0773 42.5436
14103790 388.5321 80.1377
14103791 151.6408 205.7831
14103792 151.6408 56.5221
14103793 151.6408 103.1014
14103794 151.6408 73.2909
14103795 71.0773 92.4841
14103796 71.0773 33.9650
14103797 71.0773 66.4193
14103798 71.0773 23.7264
14103799 151.6408 130.1295
14103800 71.0773 66.4193
14103801 71.0773 32.3524
14103802 71.0773 46.0900
14103803 71.0773 36.6852
14103804 71.0773 125.7936
14103805 71.0773 145.8842
14103806 71.0773 105.3944
14103807 151.6408 80.4853
14103808 71.0773 71.2545
14103809 71.0773 44.6948
14103810 151.6408 182.6077
14103811 151.6408 232.2380
14103812 71.0773 43.2257
14103813 71.0773 78.7879
14103814 158.6780 219.4993
14103815 158.6780 82.7934
14103816 71.0773 58.8653
14103817 87.2388 104.8685
14103818 144.4407 99.6917
14103819 144.4407 74.2330
14103820 144.4407 212.6231
14103821 381.6794 372.7379
14103822 144.4407 37.6464
14103823 144.4407 314.3408
14103824 144.4407 109.1323
14103825 144.4407 85.0642
14103826 144.4407 81.7469
14103828 144.4407 112.1349
14103829 87.2388 46.0893
14103830 144.4407 133.7146
14103831 87.2388 67.2141
14103832 87.2388 43.3777
14103833 87.2388 75.9405
14103834 144.4407 295.6530
14103835 144.4407 195.5042
14103836 87.2388 34.5170
14103837 87.2388 33.3547
14103838 87.2388 47.3777
14103839 87.2388 159.8037
14103840 144.4407 97.9281
14103841 87.2388 71.4311
14103842 144.4407 170.4371
14103843 144.4407 77.2625
14103844 144.4407 103.1145
14103845 144.4407 123.1707
14103846 77.2094 94.9298
14103847 113.6190 133.3558
14103848 113.6190 262.1739
14103849 224.9851 177.6709
14103850 113.6190 93.3156
14103851 113.6190 120.8288
14103852 113.6190 86.8861
14103853 160.6086 97.3234
14103854 160.6086 100.6395
14103855 160.6086 239.3093
14103856 160.6086 325.7071
14103857 160.6086 167.0675
14103858 160.6086 180.7208
14103859 160.6086 216.8940
14103860 160.6086 253.5403
14103861 160.6086 97.8795
14103862 160.6086 1318.3527
14103863 160.6086 32.6905
14103864 160.6086 32.6905
14103865 160.6086 33.2492
14103866 160.6086 882.4030
14103867 160.6086 176.4084
14103868 160.6086 236.6384
14103869 77.2094 66.2567
14103870 381.6794 76.3359
14103871 160.6086 177.6998
14103872 77.2094 156.9653
14103873 77.2094 98.1467
14103874 77.2094 59.9486
14103875 77.2094 97.7732
14103876 77.2094 53.7110
14103877 77.2094 52.5313
14103878 77.2094 65.6603
14103879 77.2094 86.0033
14103880 77.2094 110.5504
14103881 77.2094 86.5380
14103882 77.2094 86.5380
14103883 77.2094 61.1882
14103884 77.2094 55.8487
14103885 77.2094 50.2066
14103886 77.2094 38.0116
14103887 77.2094 57.5363
14103888 77.2094 148.8154
14103889 77.2094 86.5380
14103890 77.2094 59.3399
14103891 77.2094 86.0033
14103892 77.2094 46.4233
14103893 381.6794 511.2607
14103895 160.6086 55.3648
14103896 77.2094 162.5744
14103897 77.2094 78.9225
14103898 77.2094 52.6256
14103899 160.6086 51.4428
14103900 160.6086 152.6433
14103901 160.6086 254.1972
14103902 160.6086 96.6812
14103903 160.6086 714.8279
14103904 160.6086 94.5347
14103905 160.6086 82.1398
14103906 160.6086 555.3876
14103907 160.6086 197.7750
14103908 160.6086 512.4172
14103909 160.6086 79.7380
14103910 160.6086 64.6055
14103911 160.6086 35.5110
14103912 160.6086 97.2724
14103913 160.6086 91.8995
14103914 388.5321 741.3436
14103915 160.6086 171.8298
14103916 77.2094 94.1241
14103917 77.2094 116.7363
14103918 160.6086 312.9859
14103919 160.6086 138.7301
14103920 77.2094 94.5032
14103921 77.2094 69.2896
14103922 77.2094 41.2024
14103923 77.2094 92.8698
14103924 77.2094 78.1356
14103925 77.2094 98.1467
14103926 77.2094 48.1275
14103927 77.2094 69.6593
14103928 77.2094 72.1495
14103929 77.2094 161.4595
14103930 77.2094 100.4631
14103931 77.2094 31.4778
14103932 77.2094 74.5526
14103933 77.2094 31.0501
14103934 77.2094 88.0331
14103935 77.2094 94.9100
14103936 77.2094 36.3988
14103937 160.6086 67.9050
14103938 160.6086 267.1236
14103939 160.6086 1103.5676
14103940 388.5321 1134.4692
14103942 160.6086 78.0073
14103943 160.6086 182.2197
14103944 160.6086 102.4721
14103945 160.6086 33.2821
14103946 160.6086 247.2905
14103947 160.6086 232.5565
14103948 160.6086 289.5460
14103949 160.6086 64.6055
14103950 160.6086 131.2652
14103951 160.6086 198.5318
14103952 160.6086 191.1084
14103953 160.6086 134.3195
14103954 160.6086 139.9332
14103955 160.6086 419.5066
14103956 160.6086 71.4554
14103957 224.9851 254.6753
14103958 224.9851 262.6005
14103959 224.9851 262.7907
14103960 224.9851 277.9743
14103961 224.9851 236.9175
14103962 224.9851 266.4923
14103963 113.6190 154.3417
14103964 113.6190 94.5281
14103965 113.6190 68.9075
14103966 144.4407 43.4429
14103967 144.4407 177.5914
14103968 87.2388 90.8737
14103969 87.2388 94.9052
14103970 144.4407 131.5219
14103971 144.4407 150.3245
14103972 144.4407 63.1296
14103973 144.4407 144.8478
14103974 144.4407 30.1528
14103975 144.4407 139.8938
14103976 87.2388 66.3379
14103977 144.4407 173.7377
14103978 87.2388 67.2141
14103979 144.4407 67.7677
14103980 144.4407 215.2188
14103981 144.4407 186.7657
14103982 144.4407 184.5764
14103983 144.4407 308.2354
14103984 144.4407 89.8643
14103986 71.0773 38.6007
14103987 87.2388 59.1463
14103988 87.2388 124.6460
14103989 77.2094 138.6054
14103990 87.2388 157.8479
14103991 87.2388 99.1010
14103992 87.2388 59.3141
14103993 144.4407 218.5698
14103994 71.0773 22.7851
14103995 71.0773 47.1896
14103996 158.6780 132.4615
14103997 87.2388 43.3777
14103998 87.2388 67.2141
14103999 87.2388 110.8958
14104000 158.6780 81.4365
14104001 144.4407 164.3000
14104002 144.4407 105.8263
14104003 151.6408 100.6520
14104004 151.6408 101.9788
14104005 160.6086 111.7279
14104006 71.0773 134.5406
14104007 71.0773 57.0085
14104008 71.0773 37.2383
14104009 71.0773 108.0143
14104010 71.0773 42.7363
14104011 71.0773 66.2738
14104012 71.0773 87.3721
14104013 71.0773 111.9733
14104014 71.0773 42.7363
14104015 151.6408 141.7031
