hhno day dow jttours phtours fhtours hdexpfac
14102256 1 2 0 0 0 178.7050
14102257 1 2 0 0 0 360.7530
14102258 1 2 0 0 0 176.0180
14102259 1 2 0 0 0 185.7940
14102260 1 2 0 0 0 310.6090
14102261 1 2 0 0 0 1007.2790
14102262 1 2 0 0 0 591.3650
14102263 1 2 0 0 0 652.3970
14102264 1 2 0 0 0 1069.1670
14102265 1 2 0 0 0 632.2380
14102266 1 2 0 0 0 321.5420
14102267 1 2 0 0 0 292.3990
14102268 1 2 0 0 0 459.0470
14102269 1 2 0 0 0 254.1680
14102270 1 2 0 0 0 444.3580
14102271 1 2 0 0 0 255.1500
14102272 1 2 0 0 0 267.6270
14102273 1 2 0 0 0 98.1970
14102274 1 2 0 0 0 91.2650
14102275 1 2 0 0 0 225.4390
14102276 1 2 0 0 0 272.8260
14102277 1 2 0 0 0 157.4210
14102278 1 2 0 0 0 378.8800
14102279 1 2 0 0 0 59.9140
14102280 1 2 0 0 0 88.2290
14102281 1 2 0 0 0 137.7480
14102282 1 2 0 0 0 61.6800
14102283 1 2 0 0 0 95.2460
14102284 1 2 0 0 0 27.3250
14102285 1 2 0 0 0 102.1440
14102286 1 2 0 0 0 39.5580
14102287 1 2 0 0 0 1250.6570
14102288 1 2 0 0 0 165.9080
14102289 1 2 0 0 0 171.4400
14102290 1 2 0 0 0 244.4770
14102291 1 2 0 0 0 89.4390
14102292 1 2 0 0 0 121.9630
14102293 1 2 0 0 0 94.4210
14102294 1 2 0 0 0 138.7790
14102295 1 2 0 0 0 370.1850
14102296 1 2 0 0 0 172.4770
14102297 1 2 0 0 0 109.0010
14102298 1 2 0 0 0 122.6760
14102299 1 2 0 0 0 95.9950
14102300 1 2 0 0 0 95.2460
14102301 1 2 0 0 0 78.9840
14102302 1 2 0 0 0 45.3910
14102303 1 2 0 0 0 127.7380
14102304 1 2 0 0 0 197.4260
14102305 1 2 0 0 0 79.4170
14102306 1 2 0 0 0 23.6360
14102307 1 2 0 0 0 95.9570
14102308 1 2 0 0 0 80.2150
14102309 1 2 0 0 0 122.5850
14102310 1 2 0 0 0 103.5620
14102311 1 2 0 0 0 46.5070
14102312 1 2 0 0 0 40.1890
14102313 1 2 0 0 0 114.1160
14102314 1 2 0 0 0 31.9920
14102315 1 2 0 0 0 104.7690
14102316 1 2 0 0 0 29.1060
14102317 1 2 0 0 0 88.5230
14102318 1 2 0 0 0 41.8380
14102319 1 2 0 0 0 71.8160
14102320 1 2 0 0 0 66.7880
14102321 1 2 0 0 0 44.9750
14102322 1 2 0 0 0 81.4580
14102323 1 2 0 0 0 27.1780
14102324 1 2 0 0 0 115.2120
14102325 1 2 0 0 0 106.5800
14102326 1 2 0 0 0 74.4470
14102327 1 2 0 0 0 36.2520
14102328 1 2 0 0 0 83.8090
14102329 1 2 0 0 0 151.1870
14102330 1 2 0 0 0 97.1740
14102331 1 2 0 0 0 75.8070
14102332 1 2 0 0 0 72.4460
14102333 1 2 0 0 0 111.7890
14102334 1 2 0 0 0 38.5120
14102335 1 2 0 0 0 38.4940
14102336 1 2 0 0 0 57.1450
14102337 1 2 0 0 0 157.8720
14102338 1 2 0 0 0 79.7800
14102339 1 2 0 0 0 276.1820
14102340 1 2 0 0 0 176.3500
14102341 1 2 0 0 0 178.4800
14102342 1 2 0 0 0 101.4660
14102343 1 2 0 0 0 81.5150
14102344 1 2 0 0 0 125.3430
14102345 1 2 0 0 0 179.8930
14102346 1 2 0 0 0 36.5150
14102347 1 2 0 0 0 60.2570
14102348 1 2 0 0 0 88.0530
14102349 1 2 0 0 0 33.5380
14102350 1 2 0 0 0 102.0860
14102351 1 2 0 0 0 86.4810
14102352 1 2 0 0 0 154.3870
14102353 1 2 0 0 0 150.7450
14102354 1 2 0 0 0 69.6620
14102355 1 2 0 0 0 143.5570
14102356 1 2 0 0 0 66.5810
14102357 1 2 0 0 0 47.6470
14102358 1 2 0 0 0 72.4840
14102359 1 2 0 0 0 36.2770
14102360 1 2 0 0 0 35.4900
14102361 1 2 0 0 0 77.9780
14102362 1 2 0 0 0 137.5850
14102363 1 2 0 0 0 169.1740
14102364 1 2 0 0 0 182.2830
14102365 1 2 0 0 0 118.7460
14102366 1 2 0 0 0 339.8840
14102367 1 2 0 0 0 78.3430
14102368 1 2 0 0 0 188.0200
14102369 1 2 0 0 0 298.4550
14102370 1 2 0 0 0 136.9380
14102371 1 2 0 0 0 163.3250
14102372 1 2 0 0 0 186.5480
14102373 1 2 0 0 0 98.3940
14102374 1 2 0 0 0 127.4880
14102375 1 2 0 0 0 149.4620
14102376 1 2 0 0 0 144.4320
14102377 1 2 0 0 0 250.5930
14102378 1 2 0 0 0 163.1420
14102379 1 2 0 0 0 141.1720
14102380 1 2 0 0 0 266.7030
14102381 1 2 0 0 0 163.3720
14102382 1 2 0 0 0 113.1560
14102383 1 2 0 0 0 88.1330
14102384 1 2 0 0 0 92.9560
14102385 1 2 0 0 0 58.1030
14102386 1 2 0 0 0 57.8330
14102387 1 2 0 0 0 92.7470
14102388 1 2 0 0 0 148.9080
14102389 1 2 0 0 0 87.1290
14102390 1 2 0 0 0 53.7690
14102391 1 2 0 0 0 73.8810
14102392 1 2 0 0 0 76.5380
14102393 1 2 0 0 0 39.7380
14102394 1 2 0 0 0 39.6870
14102395 1 2 0 0 0 66.8370
14102396 1 2 0 0 0 96.1600
14102397 1 2 0 0 0 32.6500
14102398 1 2 0 0 0 55.8580
14102399 1 2 0 0 0 175.2870
14102400 1 2 0 0 0 36.8860
14102401 1 2 0 0 0 129.3700
14102402 1 2 0 0 0 34.8230
14102403 1 2 0 0 0 78.7070
14102404 1 2 0 0 0 215.7300
14102405 1 2 0 0 0 167.3260
14102406 1 2 0 0 0 213.2100
14102407 1 2 0 0 0 139.7130
14102408 1 2 0 0 0 255.6540
14102409 1 2 0 0 0 177.9340
14102410 1 2 0 0 0 296.7050
14102411 1 2 0 0 0 100.9760
14102412 1 2 0 0 0 189.9920
14102413 1 2 0 0 0 189.9920
14102414 1 2 0 0 0 137.2810
14102415 1 2 0 0 0 73.1920
14102416 1 2 0 0 0 80.7290
14102417 1 2 0 0 0 162.8690
14102418 1 2 0 0 0 149.3810
14102419 1 3 0 0 0 152.3100
14102420 1 3 0 0 0 56.7370
14102421 1 3 0 0 0 287.5180
14102422 1 3 0 0 0 138.5730
14102423 1 3 0 0 0 247.7480
14102424 1 3 0 0 0 170.9990
14102425 1 3 0 0 0 113.1070
14102426 1 3 0 0 0 91.2550
14102427 1 3 0 0 0 438.9570
14102428 1 3 0 0 0 157.7820
14102429 1 3 0 0 0 400.6680
14102430 1 3 0 0 0 149.3860
14102431 1 3 0 0 0 36.9390
14102432 1 3 0 0 0 159.9280
14102433 1 3 0 0 0 31.8150
14102434 1 3 0 0 0 160.6710
14102435 1 3 0 0 0 93.7460
14102436 1 3 0 0 0 72.0890
14102437 1 3 0 0 0 213.7140
14102438 1 3 0 0 0 166.0310
14102439 1 3 0 0 0 42.6000
14102440 1 3 0 0 0 43.2760
14102441 1 3 0 0 0 43.1760
14102442 1 3 0 0 0 55.5710
14102443 1 3 0 0 0 42.6000
14102444 1 3 0 0 0 45.4480
14102445 1 3 0 0 0 22.8910
14102446 1 3 0 0 0 103.4630
14102447 1 3 0 0 0 34.7520
14102448 1 3 0 0 0 62.1200
14102449 1 3 0 0 0 42.6000
14102450 1 3 0 0 0 136.0020
14102451 1 3 0 0 0 65.1830
14102452 1 3 0 0 0 33.7310
14102453 1 3 0 0 0 67.3570
14102454 1 3 0 0 0 76.7890
14102455 1 3 0 0 0 125.7440
14102456 1 3 0 0 0 123.7620
14102457 1 3 0 0 0 158.8270
14102458 1 3 0 0 0 137.1310
14102459 1 3 0 0 0 261.3500
14102460 1 3 0 0 0 178.9630
14102461 1 3 0 0 0 203.3060
14102462 1 3 0 0 0 234.1160
14102463 1 3 0 0 0 215.9960
14102464 1 3 0 0 0 220.0250
14102465 1 3 0 0 0 139.9390
14102466 1 3 0 0 0 99.6010
14102467 1 3 0 0 0 76.0760
14102468 1 3 0 0 0 157.7200
14102469 1 3 0 0 0 188.2890
14102470 1 3 0 0 0 64.3260
14102471 1 3 0 0 0 70.6260
14102472 1 3 0 0 0 49.6800
14102473 1 3 0 0 0 280.8650
14102474 1 3 0 0 0 183.7310
14102475 1 3 0 0 0 137.9000
14102476 1 3 0 0 0 252.9220
14102477 1 3 0 0 0 152.1890
14102478 1 3 0 0 0 124.8010
14102479 1 3 0 0 0 335.4890
14102480 1 3 0 0 0 142.2720
14102481 1 3 0 0 0 51.1210
14102482 1 3 0 0 0 62.3260
14102483 1 3 0 0 0 64.7070
14102484 1 3 0 0 0 136.1020
14102485 1 3 0 0 0 46.9310
14102486 1 3 0 0 0 101.3640
14102487 1 3 0 0 0 191.5770
14102488 1 3 0 0 0 79.9850
14102489 1 3 0 0 0 210.1350
14102490 1 3 0 0 0 165.3380
14102491 1 3 0 0 0 98.3790
14102492 1 3 0 0 0 268.7520
14102493 1 3 0 0 0 135.3100
14102494 1 3 0 0 0 84.5970
14102495 1 3 0 0 0 69.0280
14102496 1 3 0 0 0 126.8280
14102497 1 3 0 0 0 84.1690
14102498 1 3 0 0 0 135.0870
14102499 1 3 0 0 0 69.0710
14102500 1 3 0 0 0 283.2800
14102501 1 3 0 0 0 382.7240
14102502 1 3 0 0 0 135.3880
14102503 1 3 0 0 0 392.9150
14102504 1 3 0 0 0 62.8000
14102505 1 3 0 0 0 73.2530
14102506 1 3 0 0 0 59.1730
14102507 1 3 0 0 0 31.0980
14102508 1 3 0 0 0 55.7120
14102509 1 3 0 0 0 43.7130
14102510 1 3 0 0 0 28.9440
14102511 1 3 0 0 0 31.6620
14102512 1 3 0 0 0 67.7070
14102513 1 3 0 0 0 103.7420
14102514 1 3 0 0 0 58.3230
14102515 1 3 0 0 0 70.4600
14102516 1 3 0 0 0 41.8890
14102517 1 3 0 0 0 74.6060
14102518 1 3 0 0 0 39.4210
14102519 1 3 0 0 0 57.4660
14102520 1 3 0 0 0 115.1170
14102521 1 3 0 0 0 63.4710
14102522 1 3 0 0 0 104.7400
14102523 1 3 0 0 0 95.2460
14102524 1 3 0 0 0 131.5130
14102525 1 3 0 0 0 43.1380
14102526 1 3 0 0 0 54.0020
14102527 1 3 0 0 0 29.6230
14102528 1 3 0 0 0 51.1570
14102529 1 3 0 0 0 97.3740
14102530 1 3 0 0 0 39.6990
14102531 1 3 0 0 0 350.9630
14102532 1 3 0 0 0 104.0730
14102533 1 3 0 0 0 244.7340
14102534 1 3 0 0 0 31.9920
14102535 1 3 0 0 0 34.2320
14102536 1 3 0 0 0 85.2190
14102537 1 3 0 0 0 206.2870
14102538 1 3 0 0 0 113.9200
14102539 1 3 0 0 0 172.3500
14102540 1 3 0 0 0 80.7950
14102541 1 3 0 0 0 93.5400
14102542 1 3 0 0 0 66.9430
14102543 1 3 0 0 0 62.9280
14102544 1 3 0 0 0 33.5390
14102545 1 3 0 0 0 60.2600
14102546 1 3 0 0 0 45.6280
14102547 1 3 0 0 0 333.2190
14102548 1 3 0 0 0 80.2090
14102549 1 3 0 0 0 41.9670
14102550 1 3 0 0 0 52.6220
14102551 1 3 0 0 0 102.6710
14102552 1 3 0 0 0 340.3240
14102553 1 3 0 0 0 116.6620
14102554 1 3 0 0 0 89.4850
14102555 1 3 0 0 0 624.0520
14102556 1 3 0 0 0 178.9190
14102557 1 3 0 0 0 304.0830
14102558 1 3 0 0 0 339.4860
14102559 1 3 0 0 0 139.0820
14102560 1 3 0 0 0 103.9390
14102561 1 3 0 0 0 165.9080
14102562 1 3 0 0 0 281.9700
14102563 1 3 0 0 0 212.2050
14102564 1 3 0 0 0 272.6610
14102565 1 3 0 0 0 89.7090
14102566 1 3 0 0 0 39.6990
14102567 1 3 0 0 0 37.6700
14102568 1 3 0 0 0 37.1080
14102569 1 3 0 0 0 61.6430
14102570 1 3 0 0 0 95.2460
14102571 1 3 0 0 0 56.3710
14102572 1 3 0 0 0 43.4500
14102573 1 3 0 0 0 82.0450
14102574 1 3 0 0 0 528.9100
14102575 1 3 0 0 0 187.5710
14102576 1 3 0 0 0 222.7790
14102577 1 3 0 0 0 333.6590
14102578 1 3 0 0 0 337.4080
14102579 1 3 0 0 0 1059.0890
14102580 1 3 0 0 0 579.1590
14102581 1 3 0 0 0 507.1520
14102582 1 3 0 0 0 596.7250
14102583 1 3 0 0 0 473.5510
14102584 1 3 0 0 0 211.2200
14102585 1 3 0 0 0 253.6980
14102586 1 3 0 0 0 153.0830
14102587 1 3 0 0 0 1110.3900
14102588 1 3 0 0 0 642.3650
14102589 1 3 0 0 0 401.6170
14102590 1 3 0 0 0 362.1240
14102591 1 3 0 0 0 193.7020
14102592 1 3 0 0 0 424.3050
14102593 1 3 0 0 0 139.2490
14102594 1 3 0 0 0 369.3410
14102595 1 3 0 0 0 414.7010
14102596 1 3 0 0 0 842.3440
14102597 1 3 0 0 0 159.5810
14102598 1 3 0 0 0 389.4580
14102599 1 3 0 0 0 492.3920
14102600 1 3 0 0 0 301.0440
14102601 1 3 0 0 0 531.0800
14102602 1 3 0 0 0 239.7490
14102603 1 3 0 0 0 125.6780
14102604 1 3 0 0 0 232.3490
14102605 1 3 0 0 0 367.2940
14102606 1 3 0 0 0 148.8000
14102607 1 3 0 0 0 380.1150
14102608 1 3 0 0 0 322.7280
14102609 1 3 0 0 0 329.9400
14102610 1 3 0 0 0 197.6550
14102611 1 3 0 0 0 335.2530
14102612 1 3 0 0 0 308.8200
14102613 1 3 0 0 0 441.5110
14102614 1 3 0 0 0 772.2880
14102615 1 3 0 0 0 476.9320
14102616 1 3 0 0 0 208.8310
14102617 1 3 0 0 0 543.0490
14102618 1 3 0 0 0 266.9170
14102619 1 3 0 0 0 177.0560
14102620 1 3 0 0 0 558.9390
14102621 1 3 0 0 0 163.1030
14102622 1 3 0 0 0 753.3080
14102623 1 3 0 0 0 299.3620
14102624 1 3 0 0 0 160.5240
14102625 1 3 0 0 0 230.9990
14102626 1 3 0 0 0 325.6970
14102627 1 3 0 0 0 273.2370
14102628 1 3 0 0 0 1189.3690
14102629 1 3 0 0 0 289.9890
14102630 1 3 0 0 0 161.0280
14102631 1 3 0 0 0 888.5210
14102632 1 3 0 0 0 248.7870
14102633 1 3 0 0 0 336.8950
14102634 1 3 0 0 0 458.3740
14102635 1 3 0 0 0 434.2510
14102636 1 3 0 0 0 246.7460
14102637 1 3 0 0 0 362.5990
14102638 1 3 0 0 0 455.9130
14102639 1 3 0 0 0 244.2660
14102640 1 3 0 0 0 521.4130
14102641 1 3 0 0 0 294.7000
14102642 1 3 0 0 0 485.9020
14102643 1 3 0 0 0 271.4720
14102644 1 3 0 0 0 228.1140
14102645 1 3 0 0 0 690.4190
14102646 1 3 0 0 0 570.6900
14102647 1 3 0 0 0 235.3040
14102648 1 3 0 0 0 234.5980
14102649 1 3 0 0 0 146.0980
14102650 1 3 0 0 0 193.1560
14102651 1 3 0 0 0 223.9790
14102652 1 3 0 0 0 433.8040
14102653 1 3 0 0 0 381.3150
14102654 1 3 0 0 0 235.6950
14102655 1 3 0 0 0 594.2320
14102656 1 3 0 0 0 318.2320
14102657 1 3 0 0 0 317.8070
14102658 1 3 0 0 0 65.4590
14102659 1 3 0 0 0 62.4350
14102660 1 3 0 0 0 34.0850
14102661 1 3 0 0 0 64.5140
14102662 1 3 0 0 0 83.8500
14102663 1 3 0 0 0 34.3650
14102664 1 4 0 0 0 56.8060
14102665 1 4 0 0 0 21.8460
14102666 1 4 0 0 0 45.9680
14102667 1 4 0 0 0 57.2480
14102668 1 4 0 0 0 39.1370
14102669 1 4 0 0 0 57.6330
14102670 1 4 0 0 0 154.1230
14102671 1 4 0 0 0 63.7240
14102672 1 4 0 0 0 47.1230
14102673 1 4 0 0 0 97.6500
14102674 1 4 0 0 0 98.1970
14102675 1 4 0 0 0 120.2460
14102676 1 4 0 0 0 100.1040
14102677 1 4 0 0 0 56.3470
14102678 1 4 0 0 0 473.5780
14102679 1 4 0 0 0 61.0920
14102680 1 4 0 0 0 589.5760
14102681 1 4 0 0 0 395.8360
14102682 1 4 0 0 0 592.4260
14102683 1 4 0 0 0 240.3150
14102684 1 4 0 0 0 333.7630
14102685 1 4 0 0 0 270.5160
14102686 1 4 0 0 0 658.2730
14102687 1 4 0 0 0 179.7950
14102688 1 4 0 0 0 426.6480
14102689 1 4 0 0 0 478.9330
14102690 1 4 0 0 0 544.8940
14102691 1 4 0 0 0 617.8100
14102692 1 4 0 0 0 261.4090
14102693 1 4 0 0 0 291.7660
14102694 1 4 0 0 0 400.7570
14102695 1 4 0 0 0 297.2920
14102696 1 4 0 0 0 247.8650
14102697 1 4 0 0 0 221.4630
14102698 1 4 0 0 0 156.1920
14102699 1 4 0 0 0 361.3710
14102700 1 4 0 0 0 255.8020
14102701 1 4 0 0 0 448.1860
14102702 1 4 0 0 0 571.3080
14102703 1 4 0 0 0 327.6000
14102704 1 4 0 0 0 191.1910
14102705 1 4 0 0 0 434.3060
14102706 1 4 0 0 0 600.1610
14102707 1 4 0 0 0 710.4650
14102708 1 4 0 0 0 588.7470
14102709 1 4 0 0 0 784.4190
14102710 1 4 0 0 0 458.7780
14102711 1 4 0 0 0 202.9880
14102712 1 4 0 0 0 217.1050
14102713 1 4 0 0 0 376.5310
14102714 1 4 0 0 0 243.1950
14102715 1 4 0 0 0 281.1960
14102716 1 4 0 0 0 189.6120
14102717 1 4 0 0 0 512.2340
14102718 1 4 0 0 0 294.5110
14102719 1 4 0 0 0 178.8920
14102720 1 4 0 0 0 281.3060
14102721 1 4 0 0 0 309.7190
14102722 1 4 0 0 0 288.7260
14102723 1 4 0 0 0 270.0980
14102724 1 4 0 0 0 521.5490
14102725 1 4 0 0 0 279.4490
14102726 1 4 0 0 0 474.2270
14102727 1 4 0 0 0 208.0580
14102728 1 4 0 0 0 430.1560
14102729 1 4 0 0 0 1317.3770
14102730 1 4 0 0 0 161.6320
14102731 1 4 0 0 0 117.1810
14102732 1 4 0 0 0 361.7440
14102733 1 4 0 0 0 150.4090
14102734 1 4 0 0 0 298.1160
14102735 1 4 0 0 0 430.1560
14102736 1 4 0 0 0 242.4360
14102737 1 4 0 0 0 531.0570
14102738 1 4 0 0 0 401.6170
14102739 1 4 0 0 0 523.3150
14102740 1 4 0 0 0 1102.5200
14102741 1 4 0 0 0 348.0210
14102742 1 4 0 0 0 190.6570
14102743 1 4 0 0 0 527.7090
14102744 1 4 0 0 0 383.9390
14102745 1 4 0 0 0 242.0940
14102746 1 4 0 0 0 203.3960
14102747 1 4 0 0 0 186.3420
14102748 1 4 0 0 0 108.3010
14102749 1 4 0 0 0 600.7580
14102750 1 4 0 0 0 810.1620
14102751 1 4 0 0 0 107.9720
14102752 1 4 0 0 0 229.2770
14102753 1 4 0 0 0 289.8850
14102754 1 4 0 0 0 154.7000
14102755 1 4 0 0 0 50.1910
14102756 1 4 0 0 0 73.5200
14102757 1 4 0 0 0 25.4870
14102758 1 4 0 0 0 27.9350
14102759 1 4 0 0 0 27.3250
14102760 1 4 0 0 0 87.0490
14102761 1 4 0 0 0 53.2060
14102762 1 4 0 0 0 164.4520
14102763 1 4 0 0 0 36.2180
14102764 1 4 0 0 0 73.2370
14102765 1 4 0 0 0 95.2800
14102766 1 4 0 0 0 40.7240
14102767 1 4 0 0 0 173.4790
14102768 1 4 0 0 0 169.3170
14102769 1 4 0 0 0 411.2250
14102770 1 4 0 0 0 280.2280
14102771 1 4 0 0 0 135.2370
14102772 1 4 0 0 0 252.7640
14102773 1 4 0 0 0 173.4290
14102774 1 4 0 0 0 116.9010
14102775 1 4 0 0 0 127.7980
14102776 1 4 0 0 0 153.5730
14102777 1 4 0 0 0 67.6130
14102778 1 4 0 0 0 71.1330
14102779 1 4 0 0 0 152.8440
14102780 1 4 0 0 0 52.7190
14102781 1 4 0 0 0 33.5810
14102782 1 4 0 0 0 71.1330
14102783 1 4 0 0 0 80.2720
14102784 1 4 0 0 0 39.7740
14102785 1 4 0 0 0 66.4780
14102786 1 4 0 0 0 84.2100
14102787 1 4 0 0 0 60.2600
14102788 1 4 0 0 0 65.5480
14102789 1 4 0 0 0 104.7690
14102790 1 4 0 0 0 45.2640
14102791 1 4 0 0 0 87.0840
14102792 1 4 0 0 0 52.2940
14102793 1 4 0 0 0 151.5150
14102794 1 4 0 0 0 223.5220
14102795 1 4 0 0 0 85.3810
14102796 1 4 0 0 0 90.5000
14102797 1 4 0 0 0 62.3670
14102798 1 4 0 0 0 243.7910
14102799 1 4 0 0 0 56.9760
14102800 1 4 0 0 0 36.6370
14102801 1 4 0 0 0 29.1510
14102802 1 4 0 0 0 88.5230
14102803 1 4 0 0 0 363.5500
14102804 1 4 0 0 0 106.5800
14102805 1 4 0 0 0 52.6220
14102806 1 4 0 0 0 49.0940
14102807 1 4 0 0 0 168.9800
14102808 1 4 0 0 0 100.3030
14102809 1 4 0 0 0 80.2870
14102810 1 4 0 0 0 63.7990
14102811 1 4 0 0 0 33.7630
14102812 1 4 0 0 0 75.5190
14102813 1 4 0 0 0 136.3310
14102814 1 4 0 0 0 50.4190
14102815 1 4 0 0 0 133.5710
14102816 1 4 0 0 0 130.5930
14102817 1 4 0 0 0 312.4780
14102818 1 4 0 0 0 38.8200
14102819 1 4 0 0 0 49.7410
14102820 1 4 0 0 0 160.1260
14102821 1 4 0 0 0 184.6930
14102822 1 4 0 0 0 55.9040
14102823 1 4 0 0 0 76.4750
14102824 1 4 0 0 0 140.6380
14102825 1 4 0 0 0 91.3750
14102826 1 4 0 0 0 105.7630
14102827 1 4 0 0 0 146.6290
14102828 1 4 0 0 0 73.4800
14102829 1 4 0 0 0 191.0080
14102830 1 4 0 0 0 75.7040
14102831 1 4 0 0 0 89.5980
14102832 1 4 0 0 0 60.2290
14102833 1 4 0 0 0 205.3510
14102834 1 4 0 0 0 50.5470
14102835 1 4 0 0 0 28.6830
14102836 1 4 0 0 0 182.1570
14102837 1 4 0 0 0 55.9040
14102838 1 4 0 0 0 61.0950
14102839 1 4 0 0 0 72.4590
14102840 1 4 0 0 0 75.7930
14102841 1 4 0 0 0 86.2550
14102842 1 4 0 0 0 84.7050
14102843 1 4 0 0 0 198.5860
14102844 1 4 0 0 0 217.2990
14102845 1 4 0 0 0 145.5090
14102846 1 4 0 0 0 223.0400
14102847 1 4 0 0 0 70.7560
14102848 1 4 0 0 0 354.5960
14102849 1 4 0 0 0 272.7060
14102850 1 4 0 0 0 353.5770
14102851 1 4 0 0 0 201.3710
14102852 1 4 0 0 0 260.4930
14102853 1 4 0 0 0 140.5910
14102854 1 4 0 0 0 190.7260
14102855 1 4 0 0 0 114.5280
14102856 1 4 0 0 0 67.0010
14102857 1 4 0 0 0 25.4670
14102858 1 4 0 0 0 25.6760
14102859 1 4 0 0 0 103.4630
14102860 1 4 0 0 0 90.8300
14102861 1 4 0 0 0 71.1360
14102862 1 4 0 0 0 115.6840
14102863 1 4 0 0 0 65.8850
14102864 1 4 0 0 0 37.2720
14102865 1 4 0 0 0 61.2340
14102866 1 4 0 0 0 67.0010
14102867 1 4 0 0 0 58.5260
14102868 1 4 0 0 0 178.6400
14102869 1 4 0 0 0 40.2160
14102870 1 4 0 0 0 115.6840
14102871 1 4 0 0 0 115.4110
14102872 1 4 0 0 0 49.0500
14102873 1 4 0 0 0 27.4430
14102874 1 4 0 0 0 96.6870
14102875 1 4 0 0 0 74.5160
14102876 1 4 0 0 0 220.7190
14102877 1 4 0 0 0 139.1210
14102878 1 4 0 0 0 91.2350
14102879 1 4 0 0 0 242.1970
14102880 1 4 0 0 0 118.3750
14102881 1 4 0 0 0 419.6250
14102882 1 4 0 0 0 216.9530
14102883 1 4 0 0 0 173.5710
14102884 1 4 0 0 0 316.6840
14102885 1 4 0 0 0 182.2680
14102886 1 4 0 0 0 137.2810
14102887 1 4 0 0 0 114.6590
14102888 1 4 0 0 0 65.9520
14102889 1 4 0 0 0 60.9710
14102891 1 4 0 0 0 95.2940
14102892 1 2 0 0 0 162.8690
14102893 1 2 0 0 0 229.0880
14102894 1 2 0 0 0 51.0050
14102895 1 2 0 0 0 156.0880
14102896 1 2 0 0 0 141.9250
14102897 1 2 0 0 0 425.8370
14102898 1 2 0 0 0 234.8480
14102899 1 2 0 0 0 213.7330
14102900 1 2 0 0 0 101.9190
14102901 1 2 0 0 0 60.5650
14102902 1 2 0 0 0 32.2890
14102903 1 2 0 0 0 25.0870
14102904 1 2 0 0 0 96.0590
14102905 1 2 0 0 0 113.8080
14102906 1 2 0 0 0 59.2880
14102907 1 2 0 0 0 14.6300
14102908 1 2 0 0 0 102.0200
14102909 1 2 0 0 0 87.8840
14102910 1 2 0 0 0 42.7900
14102911 1 2 0 0 0 94.7610
14102912 1 2 0 0 0 96.1600
14102913 1 2 0 0 0 42.6000
14102914 1 2 0 0 0 32.0520
14102915 1 2 0 0 0 49.0930
14102916 1 2 0 0 0 127.2510
14102917 1 2 0 0 0 136.0020
14102918 1 2 0 0 0 31.6050
14102919 1 2 0 0 0 37.2000
14102920 1 2 0 0 0 371.8770
14102921 1 2 0 0 0 86.6800
14102922 1 2 0 0 0 253.2610
14102923 1 2 0 0 0 634.8890
14102924 1 2 0 0 0 114.6180
14102925 1 2 0 0 0 358.4350
14102926 1 2 0 0 0 336.0050
14102927 1 2 0 0 0 378.9430
14102928 1 2 0 0 0 162.8690
14102929 1 2 0 0 0 158.5540
14102930 1 2 0 0 0 278.1870
14102931 1 2 0 0 0 175.5990
14102932 1 2 0 0 0 174.5250
14102933 1 2 0 0 0 152.1890
14102934 1 2 0 0 0 217.2540
14102935 1 2 0 0 0 218.8960
14102936 1 2 0 0 0 144.6050
14102937 1 2 0 0 0 198.5860
14102938 1 2 0 0 0 355.2070
14102939 1 2 0 0 0 68.4060
14102940 1 2 0 0 0 46.9310
14102941 1 2 0 0 0 71.3420
14102942 1 2 0 0 0 126.0700
14102943 1 2 0 0 0 31.0960
14102944 1 2 0 0 0 99.3880
14102945 1 2 0 0 0 65.3150
14102946 1 2 0 0 0 90.9580
14102947 1 2 0 0 0 63.7340
14102948 1 2 0 0 0 75.7510
14102949 1 2 0 0 0 183.2750
14102950 1 2 0 0 0 77.7710
14102951 1 2 0 0 0 92.2430
14102952 1 2 0 0 0 121.6620
14102953 1 2 0 0 0 91.5040
14102954 1 2 0 0 0 153.4260
14102955 1 2 0 0 0 24.7540
14102956 1 2 0 0 0 69.8700
14102957 1 2 0 0 0 86.2380
14102958 1 2 0 0 0 109.7420
14102959 1 2 0 0 0 355.5160
14102960 1 2 0 0 0 42.2000
14102961 1 2 0 0 0 76.5520
14102962 1 2 0 0 0 56.0030
14102963 1 2 0 0 0 81.4540
14102964 1 2 0 0 0 65.3030
14102965 1 2 0 0 0 133.9810
14102966 1 2 0 0 0 132.1000
14102967 1 2 0 0 0 116.6790
14102968 1 2 0 0 0 38.8130
14102969 1 2 0 0 0 28.6830
14102970 1 2 0 0 0 86.4810
14102971 1 2 0 0 0 75.1400
14102972 1 2 0 0 0 141.7400
14102973 1 2 0 0 0 241.4080
14102974 1 2 0 0 0 44.3500
14102975 1 2 0 0 0 94.8800
14102976 1 2 0 0 0 152.9570
14102977 1 2 0 0 0 85.3240
14102978 1 2 0 0 0 49.8810
14102979 1 2 0 0 0 108.3540
14102980 1 2 0 0 0 97.9960
14102981 1 2 0 0 0 55.1560
14102982 1 2 0 0 0 29.0000
14102983 1 2 0 0 0 45.5470
14102984 1 2 0 0 0 69.7480
14102985 1 2 0 0 0 39.3600
14102986 1 2 0 0 0 241.7480
14102987 1 2 0 0 0 25.3960
14102988 1 2 0 0 0 34.2460
14102989 1 2 0 0 0 270.3080
14102990 1 2 0 0 0 95.9570
14102991 1 2 0 0 0 25.4870
