day,dow,fhtours,hdexpfac,hhno,jttours,phtours
2,5,0,209.36,35928,0,0
1,2,0,49.18,35929,0,0
2,3,0,49.18,35929,0,0
1,2,0,47.38,35933,0,0
2,3,0,47.38,35933,0,0
1,1,0,83.86,35954,0,0
2,2,0,83.86,35954,0,0
1,4,0,47.13,35957,0,0
2,5,0,47.13,35957,0,0
1,4,0,59.32,35962,0,0
2,5,0,59.32,35962,0,0
1,4,0,74.61,35965,0,0
2,5,0,74.61,35965,0,0
1,4,0,64.78,35971,0,0
2,5,0,64.78,35971,0,0
1,4,0,83.86,35972,0,0
2,5,0,83.86,35972,0,0
1,4,0,448.11,35973,0,0
2,5,0,448.11,35973,0,0
1,4,0,75.94,35974,0,0
2,5,0,75.94,35974,0,0
1,2,0,188.37,35994,2,2
2,3,0,188.37,35994,2,2
1,1,0,159.71,36013,1,2
2,2,0,159.71,36013,1,1
1,4,0,256.58,36030,0,0
2,5,0,256.58,36030,0,0
1,4,0,136.01,36038,0,0
2,5,0,136.01,36038,0,0
1,4,0,136.01,36043,0,0
2,5,0,136.01,36043,0,0
1,1,0,136.42,36055,0,0
2,2,0,136.42,36055,0,0
1,1,0,296.77,36069,0,0
2,2,0,296.77,36069,0,0
1,4,0,103.79,36093,0,0
2,5,0,103.79,36093,0,0
1,4,0,596.59,36096,0,0
2,5,0,596.59,36096,0,0
1,4,0,191.59,36123,0,0
2,5,0,191.59,36123,0,0
1,4,0,102.53,36124,0,0
2,5,0,102.53,36124,0,0
1,4,0,117.31,36125,0,0
2,5,0,117.31,36125,0,0
1,4,0,172.16,36128,0,0
2,5,0,172.16,36128,0,0
1,2,0,110.59,36136,0,0
2,3,0,110.59,36136,0,0
1,4,0,193.32,36138,0,0
2,5,0,193.32,36138,0,0
1,4,0,211.08,36142,0,0
2,5,0,211.08,36142,1,0
1,4,5,209.2,36143,1,0
2,5,2,209.2,36143,1,0
1,4,0,26.07,36144,1,0
2,5,0,26.07,36144,1,0
1,4,0,72.94,36146,0,0
2,5,0,72.94,36146,0,0
1,3,0,49.28,36150,0,0
2,4,0,49.28,36150,0,0
1,4,0,47.38,36159,0,0
2,5,0,47.38,36159,0,0
1,1,2,162.62,36178,0,0
2,2,2,162.62,36178,0,0
1,1,0,51.06,36198,0,0
2,2,0,51.06,36198,0,0
1,1,0,49.18,36222,0,0
2,2,0,49.18,36222,0,0
1,1,0,62.08,36226,0,0
2,2,0,62.08,36226,0,0
1,1,0,190.55,36236,0,0
2,2,0,190.55,36236,0,0
1,1,0,56.51,36243,0,0
2,2,0,56.51,36243,0,0
1,1,1,87.1,36253,0,0
2,2,2,87.1,36253,0,0
1,1,0,84.17,36256,0,0
2,2,0,84.17,36256,0,0
1,1,0,47.13,36261,0,0
2,2,0,47.13,36261,0,0
1,1,0,105.04,36267,0,0
2,2,0,105.04,36267,0,0
1,1,0,326.31,36282,1,0
2,2,0,326.31,36282,0,0
1,1,0,54.54,36289,0,0
2,2,0,54.54,36289,0,0
1,1,0,47.38,36304,0,0
2,2,0,47.38,36304,0,0
1,3,0,89.48,36312,0,0
2,4,0,89.48,36312,0,0
1,4,0,-0.5,36344,0,0
2,5,0,-0.5,36344,0,0
1,1,0,-0.5,36351,1,0
2,2,0,-0.5,36351,0,0
1,1,0,184.06,36352,0,0
2,2,0,184.06,36352,0,0
1,1,0,-0.5,36357,0,0
2,2,0,-0.5,36357,0,0
1,1,0,-0.5,36359,0,0
2,2,0,-0.5,36359,0,0
1,1,0,110.16,36379,0,0
2,2,0,110.16,36379,0,0
1,1,0,60.83,36383,0,0
2,2,0,60.83,36383,1,0
1,1,0,204.02,36401,0,0
2,2,0,204.02,36401,0,0
1,1,0,79.0,36402,0,0
2,2,0,79.0,36402,0,0
1,1,0,146.65,36407,0,0
2,2,0,146.65,36407,0,0
1,1,0,116.43,36418,0,0
2,2,0,116.43,36418,0,0
1,1,0,165.21,36425,0,0
2,2,0,165.21,36425,0,0
1,1,0,181.87,36438,0,0
2,2,0,181.87,36438,0,0
1,1,0,444.02,36448,0,0
2,2,0,444.02,36448,0,0
1,2,1,192.46,36451,0,0
2,3,0,192.46,36451,0,0
1,1,2,161.29,36493,1,0
2,2,2,161.29,36493,1,0
1,1,0,191.59,36497,0,0
2,2,0,191.59,36497,0,0
1,1,0,54.54,36511,0,0
2,2,0,54.54,36511,0,0
1,1,0,47.38,36549,0,0
2,2,0,47.38,36549,0,0
1,1,0,62.08,36556,0,0
2,2,0,62.08,36556,0,0
1,2,0,90.82,36558,0,0
2,3,0,90.82,36558,0,0
1,1,0,86.9,36560,0,0
2,2,0,86.9,36560,0,0
1,1,0,79.17,36577,0,0
2,2,0,79.17,36577,1,0
1,1,0,59.32,36596,0,0
2,2,0,59.32,36596,0,0
1,1,0,226.93,36597,0,0
2,2,0,226.93,36597,0,0
1,2,0,59.32,36599,0,0
2,3,0,59.32,36599,0,0
1,2,0,56.51,36614,0,0
2,3,0,56.51,36614,0,0
1,2,0,313.95,36638,0,0
2,3,0,313.95,36638,0,0
1,2,0,102.5,36655,0,2
2,3,2,102.5,36655,0,0
1,3,0,67.46,36671,0,0
2,4,0,67.46,36671,0,0
1,2,0,47.69,36677,0,0
2,3,0,47.69,36677,0,0
1,2,0,44.83,36678,0,0
2,3,0,44.83,36678,0,0
1,2,0,-0.5,36682,0,0
2,3,0,-0.5,36682,0,0
1,3,0,-0.5,36704,0,0
2,4,0,-0.5,36704,0,0
1,1,0,44.31,36711,0,0
2,2,0,44.31,36711,0,0
1,3,0,152.43,36716,0,0
2,4,0,152.43,36716,0,0
1,2,0,164.15,36774,0,0
2,3,0,164.15,36774,0,0
1,1,0,100.43,36776,0,0
2,2,0,100.43,36776,0,0
1,4,1,145.9,36779,2,0
2,5,1,145.9,36779,2,0
1,4,0,71.26,36833,0,0
2,5,0,71.26,36833,0,0
1,4,0,206.23,36867,1,0
2,5,2,206.23,36867,0,0
1,1,0,324.33,36892,0,0
2,2,0,324.33,36892,0,0
1,2,0,556.84,36902,0,0
2,3,0,556.84,36902,0,0
1,1,0,45.05,36913,0,0
2,2,0,45.05,36913,0,0
1,4,0,401.61,36914,1,0
2,5,0,401.61,36914,2,0
1,2,0,68.03,36919,0,0
2,3,0,68.03,36919,0,0
1,1,0,194.85,36933,4,0
2,2,0,194.85,36933,2,0
1,1,0,102.79,36952,0,0
2,2,0,102.79,36952,0,0
1,4,0,385.07,36956,0,2
2,5,2,385.07,36956,0,0
1,3,0,348.28,36970,0,0
2,4,0,348.28,36970,0,1
1,1,0,95.57,36978,0,0
2,2,0,95.57,36978,0,0
1,4,0,45.05,36991,0,0
2,5,0,45.05,36991,0,0
1,1,0,86.68,37003,0,0
2,2,0,86.68,37003,0,0
1,1,0,304.39,37014,2,2
2,2,0,304.39,37014,1,1
1,1,0,45.9,37025,0,0
2,2,0,45.9,37025,0,0
1,1,2,238.97,37043,1,0
2,2,1,238.97,37043,1,0
1,1,0,179.14,37071,0,0
2,2,0,179.14,37071,0,0
1,4,1,181.29,37077,2,0
2,5,0,181.29,37077,1,0
1,4,1,58.06,37092,0,0
2,5,0,58.06,37092,0,0
1,4,1,64.36,37099,0,0
2,5,0,64.36,37099,0,0
1,1,0,54.54,37100,0,0
2,2,0,54.54,37100,0,0
1,4,0,143.76,37115,0,0
2,5,0,143.76,37115,0,0
1,2,0,156.57,37135,0,0
2,3,0,156.57,37135,0,0
1,1,0,102.92,37136,0,0
2,2,0,102.92,37136,0,0
1,1,0,79.61,37166,0,0
2,2,0,79.61,37166,0,0
1,1,0,94.47,37175,0,0
2,2,0,94.47,37175,0,0
1,2,0,172.51,37185,0,0
2,3,0,172.51,37185,0,0
1,1,0,107.97,37190,1,0
2,2,0,107.97,37190,1,0
1,3,0,52.66,37195,0,0
2,4,0,52.66,37195,0,0
1,2,0,244.43,37196,0,0
2,3,0,244.43,37196,0,0
1,1,0,64.36,37199,0,0
2,2,2,64.36,37199,2,0
1,2,2,85.96,37236,1,0
2,3,2,85.96,37236,1,0
1,1,2,372.19,37256,0,0
2,2,2,372.19,37256,0,0
1,1,0,102.04,37278,0,0
2,2,0,102.04,37278,0,0
1,1,0,152.26,37284,0,0
2,2,0,152.26,37284,0,0
1,1,0,172.2,37337,0,0
2,2,0,172.2,37337,0,0
1,1,0,301.15,37347,0,2
2,2,0,301.15,37347,0,2
1,1,0,197.57,37352,0,0
2,2,0,197.57,37352,0,0
1,1,0,183.46,37365,0,0
2,2,0,183.46,37365,0,0
1,1,0,318.42,37380,1,0
2,2,0,318.42,37380,1,0
1,1,2,264.04,37415,1,1
2,2,2,264.04,37415,1,1
1,2,0,89.68,37440,0,0
2,3,0,89.68,37440,0,0
1,2,1,296.14,37443,1,0
2,3,1,296.14,37443,0,0
1,1,0,226.29,37446,0,0
2,2,0,226.29,37446,1,0
1,1,0,133.08,37460,1,1
2,2,0,133.08,37460,2,0
1,1,0,115.96,37479,0,0
2,2,0,115.96,37479,0,0
1,1,0,323.21,37488,2,0
2,2,0,323.21,37488,1,0
1,1,0,306.17,37507,0,0
2,2,0,306.17,37507,0,0
1,1,0,613.86,37521,0,0
2,2,0,613.86,37521,0,0
1,4,1,365.42,37524,0,1
2,5,1,365.42,37524,0,1
1,4,0,291.18,37568,0,0
2,5,0,291.18,37568,0,0
1,4,0,121.04,37598,0,1
2,5,2,121.04,37598,0,0
1,2,2,146.48,37599,0,0
2,3,0,146.48,37599,0,0
1,1,1,213.84,37605,1,0
2,2,1,213.84,37605,1,0
1,1,2,73.32,37606,0,0
2,2,1,73.32,37606,0,0
1,1,0,46.99,37625,0,0
2,2,0,46.99,37625,0,0
1,2,0,45.9,37630,0,0
2,3,0,45.9,37630,0,0
1,3,0,80.73,37631,0,0
2,4,0,80.73,37631,0,0
1,4,0,211.08,37637,2,0
2,5,0,211.08,37637,1,1
1,4,0,221.21,37647,0,0
2,5,0,221.21,37647,0,0
1,1,0,378.02,37661,0,0
2,2,0,378.02,37661,0,0
1,1,0,75.39,37699,0,0
2,2,0,75.39,37699,0,0
1,1,0,528.12,37720,0,0
2,2,0,528.12,37720,0,0
1,1,0,148.76,37721,0,0
2,2,0,148.76,37721,0,0
1,1,0,54.54,37751,0,0
2,2,0,54.54,37751,0,0
1,1,0,65.68,37754,0,0
2,2,0,65.68,37754,0,0
1,4,0,197.4,37759,0,0
2,5,0,197.4,37759,1,0
1,1,0,85.64,37760,0,0
2,2,0,85.64,37760,0,0
1,1,1,281.27,37766,0,0
2,2,2,281.27,37766,1,0
1,2,0,116.37,37784,0,0
2,3,0,116.37,37784,0,0
1,1,1,67.71,37801,0,0
2,2,1,67.71,37801,0,1
1,1,0,68.07,37820,0,0
2,2,0,68.07,37820,0,0
1,1,0,96.0,37833,0,0
2,2,0,96.0,37833,0,0
1,1,1,321.85,37840,0,0
2,2,0,321.85,37840,0,2
1,1,0,177.25,37844,0,0
2,2,0,177.25,37844,0,0
1,1,0,197.57,37852,0,0
2,2,0,197.57,37852,0,0
1,1,0,82.82,37854,0,0
2,2,0,82.82,37854,0,0
1,1,0,83.86,37858,0,0
2,2,0,83.86,37858,0,0
1,1,0,186.18,37908,0,0
2,2,0,186.18,37908,0,0
1,3,0,110.46,37911,0,0
2,4,0,110.46,37911,0,0
1,1,1,489.55,37952,1,0
2,2,0,489.55,37952,0,0
1,1,0,105.04,37961,0,0
2,2,0,105.04,37961,0,0
1,1,0,651.61,37986,0,0
2,2,0,651.61,37986,0,0
1,1,0,146.29,37987,0,0
2,2,0,146.29,37987,0,0
1,4,0,66.66,38013,0,0
2,5,0,66.66,38013,0,0
1,1,0,178.82,38024,0,0
2,2,0,178.82,38024,0,0
1,1,0,161.17,38028,0,0
2,2,0,161.17,38028,0,0
1,1,0,136.01,38075,0,0
2,2,0,136.01,38075,0,0
1,3,0,323.68,38083,0,0
2,4,0,323.68,38083,0,0
1,1,1,374.77,38127,0,1
2,2,1,374.77,38127,0,0
1,1,0,63.9,38131,0,0
2,2,0,63.9,38131,0,0
1,1,0,108.86,38138,0,0
2,2,0,108.86,38138,0,0
1,1,0,405.08,38171,0,0
2,2,0,405.08,38171,0,0
1,4,0,102.79,38174,0,0
2,5,0,102.79,38174,0,0
1,3,2,212.32,38175,0,0
2,4,1,212.32,38175,0,1
1,3,0,67.27,38190,1,0
2,4,2,67.27,38190,0,0
1,1,0,41.38,38195,0,0
2,2,0,41.38,38195,0,0
1,2,0,124.15,38241,0,0
2,3,0,124.15,38241,0,0
1,1,0,63.9,38262,0,0
2,2,0,63.9,38262,0,0
1,2,0,70.56,38269,0,0
2,3,0,70.56,38269,0,0
1,2,0,444.02,38272,0,0
2,3,0,444.02,38272,0,0
1,2,0,65.68,38312,0,0
2,3,0,65.68,38312,0,0
1,2,0,70.26,38314,0,0
2,3,0,70.26,38314,0,1
1,2,0,70.56,38335,0,0
2,3,0,70.56,38335,0,0
1,2,1,134.55,38343,0,1
2,3,1,134.55,38343,0,1
1,2,0,107.24,38348,0,2
2,3,1,107.24,38348,0,0
1,2,2,111.52,38373,0,0
2,3,2,111.52,38373,0,0
1,1,0,225.18,38380,0,0
2,2,0,225.18,38380,0,0
1,2,0,172.31,38388,0,0
2,3,0,172.31,38388,0,0
1,2,0,117.31,38423,0,0
2,3,0,117.31,38423,0,0
1,2,0,102.92,38424,0,0
2,3,0,102.92,38424,0,0
1,2,0,169.63,38427,0,0
2,3,0,169.63,38427,0,0
1,2,0,147.43,38448,1,2
2,3,0,147.43,38448,0,0
1,2,0,96.0,38452,0,0
2,3,0,96.0,38452,0,0
1,2,1,248.89,38463,0,0
2,3,1,248.89,38463,0,0
1,1,0,423.2,38465,1,0
2,2,0,423.2,38465,2,0
1,2,0,39.87,38482,0,0
2,3,0,39.87,38482,0,0
1,2,0,170.3,38483,3,0
2,3,0,170.3,38483,0,0
1,2,2,114.98,38484,0,0
2,3,1,114.98,38484,0,0
1,2,0,84.69,38487,0,0
2,3,0,84.69,38487,0,0
1,2,0,180.0,38528,0,0
2,3,0,180.0,38528,0,0
1,2,2,213.84,38571,0,0
2,3,2,213.84,38571,1,0
1,3,0,363.5,38585,0,0
2,4,0,363.5,38585,0,0
1,2,0,438.39,38633,0,0
2,3,0,438.39,38633,0,0
1,1,0,326.07,38674,0,0
2,2,0,326.07,38674,0,0
1,3,0,197.4,38683,2,0
2,4,0,197.4,38683,0,0
1,3,0,239.07,38689,0,0
2,4,0,239.07,38689,0,0
1,2,0,258.99,38692,0,0
2,3,0,258.99,38692,0,0
1,4,0,162.62,38714,2,0
2,5,0,162.62,38714,1,1
1,2,0,54.35,38722,0,0
2,3,0,54.35,38722,0,0
1,3,1,158.14,38732,0,0
2,4,0,158.14,38732,1,0
1,2,0,168.54,38734,1,0
2,3,0,168.54,38734,1,0
1,4,0,140.79,38736,0,0
2,5,0,140.79,38736,0,0
1,3,0,56.87,38767,1,1
2,4,0,56.87,38767,0,1
1,1,0,141.92,38768,0,0
2,2,0,141.92,38768,0,0
1,4,0,194.56,38773,0,0
2,5,0,194.56,38773,0,0
1,2,0,213.1,38775,0,0
2,3,0,213.1,38775,0,0
1,2,0,170.01,38778,0,0
2,3,0,170.01,38778,1,0
1,2,0,74.38,38785,0,0
2,3,0,74.38,38785,0,0
1,2,0,200.33,38790,0,0
2,3,0,200.33,38790,0,0
1,2,0,222.86,38807,1,0
2,3,0,222.86,38807,1,0
1,1,0,119.31,38808,0,0
2,2,0,119.31,38808,0,0
1,3,0,240.97,38842,0,0
2,4,0,240.97,38842,0,0
1,4,0,225.99,38843,0,0
2,5,0,225.99,38843,0,0
1,4,0,140.29,38867,0,0
2,5,0,140.29,38867,0,0
1,2,0,298.55,38883,0,0
2,3,0,298.55,38883,0,0
1,2,0,424.63,38887,0,0
2,3,0,424.63,38887,0,0
1,2,0,188.37,38889,2,0
2,3,0,188.37,38889,0,0
1,1,0,88.17,38890,0,0
2,2,0,88.17,38890,0,0
1,2,0,139.49,38920,0,0
2,3,0,139.49,38920,0,0
1,2,0,147.49,38921,0,0
2,3,0,147.49,38921,0,0
1,4,0,54.54,38923,0,0
2,5,0,54.54,38923,0,0
1,2,0,86.87,38929,0,0
2,3,0,86.87,38929,0,0
1,2,0,128.18,38942,0,0
2,3,0,128.18,38942,0,0
1,2,0,45.05,38959,0,0
2,3,0,45.05,38959,0,0
1,3,0,140.79,38974,0,0
2,4,0,140.79,38974,0,0
1,2,0,143.99,39041,0,0
2,3,0,143.99,39041,0,0
1,2,0,128.52,39052,0,0
2,3,0,128.52,39052,0,0
1,2,0,78.07,39082,0,0
2,3,0,78.07,39082,0,0
1,2,0,226.93,39087,0,0
2,3,0,226.93,39087,0,0
1,3,0,78.04,39088,0,0
2,4,0,78.04,39088,0,0
1,2,0,-0.5,39089,0,0
2,3,0,-0.5,39089,0,0
1,2,0,186.9,39099,1,0
2,3,0,186.9,39099,0,0
1,4,0,176.96,39101,1,0
2,5,0,176.96,39101,0,0
1,2,0,33.62,39129,0,0
2,3,0,33.62,39129,0,0
1,2,0,137.57,39138,0,0
2,3,0,137.57,39138,0,0
1,2,2,252.15,39143,0,0
2,3,2,252.15,39143,0,0
1,2,0,145.49,39150,2,0
2,3,0,145.49,39150,2,0
1,4,0,170.98,39151,0,0
2,5,0,170.98,39151,0,0
1,2,1,211.08,39177,0,0
2,3,2,211.08,39177,2,0
1,2,0,107.93,39229,0,0
2,3,0,107.93,39229,0,0
1,2,0,191.7,39231,2,0
2,3,0,191.7,39231,3,0
1,2,0,72.97,39247,0,0
2,3,0,72.97,39247,0,0
1,2,0,56.03,39278,0,0
2,3,0,56.03,39278,0,0
1,2,0,117.83,39280,1,0
2,3,0,117.83,39280,1,0
1,2,0,-0.5,39282,0,0
2,3,0,-0.5,39282,0,0
1,2,0,193.71,39284,0,0
2,3,0,193.71,39284,0,0
1,2,0,82.86,39285,0,0
2,3,0,82.86,39285,0,0
1,2,0,160.65,39287,3,0
2,3,0,160.65,39287,2,0
1,2,0,161.17,39289,0,2
2,3,0,161.17,39289,0,2
1,2,2,211.08,39291,2,0
2,3,0,211.08,39291,1,0
1,2,0,-0.5,39292,0,0
2,3,0,-0.5,39292,0,0
1,2,0,390.99,39353,0,0
2,3,0,390.99,39353,0,0
1,2,0,414.7,39371,0,0
2,3,0,414.7,39371,1,0
1,2,0,212.62,39420,0,0
2,3,0,212.62,39420,0,0
1,2,0,255.96,39434,0,0
2,3,0,255.96,39434,0,0
1,2,0,219.38,39449,0,0
2,3,0,219.38,39449,0,0
1,2,0,444.02,39456,0,0
2,3,0,444.02,39456,0,0
1,2,0,143.76,39487,0,0
2,3,0,143.76,39487,0,0
1,3,2,70.4,39491,0,0
2,4,0,70.4,39491,0,0
1,2,0,67.36,39499,0,0
2,3,0,67.36,39499,0,0
1,2,0,359.46,39525,0,0
2,3,0,359.46,39525,0,0
1,2,0,262.89,39526,0,0
2,3,0,262.89,39526,0,0
1,2,0,104.22,39527,0,0
2,3,0,104.22,39527,0,0
1,3,0,133.34,39531,0,0
2,4,0,133.34,39531,0,0
1,3,0,197.57,39542,0,0
2,4,0,197.57,39542,0,0
1,3,0,142.76,39547,0,0
2,4,0,142.76,39547,1,0
1,2,0,120.64,39575,0,0
2,3,0,120.64,39575,0,0
1,2,2,117.36,39579,0,0
2,3,0,117.36,39579,0,2
1,4,0,49.18,39582,0,0
2,5,0,49.18,39582,0,0
1,4,0,153.89,39599,0,0
2,5,0,153.89,39599,0,0
1,2,0,79.61,39614,0,0
2,3,0,79.61,39614,0,0
1,2,0,517.62,39623,0,0
2,3,0,517.62,39623,0,0
1,2,0,196.63,39636,1,0
2,3,0,196.63,39636,1,0
1,1,0,45.05,39640,0,0
2,2,0,45.05,39640,0,0
1,3,0,305.56,39643,1,0
2,4,0,305.56,39643,1,0
1,1,0,46.96,39654,1,0
2,2,0,46.96,39654,0,0
1,2,0,133.34,39658,0,0
2,3,0,133.34,39658,0,0
1,2,2,321.85,39659,1,0
2,3,1,321.85,39659,1,0
1,2,0,105.38,39683,1,0
2,3,0,105.38,39683,0,0
1,3,0,110.59,39684,0,0
2,4,0,110.59,39684,0,0
1,2,0,140.55,39685,0,0
2,3,0,140.55,39685,0,0
1,2,0,117.31,39696,0,0
2,3,0,117.31,39696,0,0
1,2,0,49.18,39699,0,0
2,3,0,49.18,39699,0,0
1,3,0,45.9,39716,0,0
2,4,0,45.9,39716,0,0
1,3,0,78.07,39720,0,0
2,4,0,78.07,39720,0,0
1,2,0,110.16,39727,0,0
2,3,0,110.16,39727,0,0
1,2,0,121.22,39765,0,0
2,3,0,121.22,39765,0,0
1,2,1,170.3,39766,0,0
2,3,2,170.3,39766,0,0
1,2,0,87.57,39768,0,0
2,3,0,87.57,39768,0,0
1,2,0,210.74,39784,0,0
2,3,0,210.74,39784,0,0
1,2,0,202.49,39790,0,0
2,3,0,202.49,39790,1,0
1,4,0,250.2,39811,0,0
2,5,0,250.2,39811,2,0
1,2,0,68.61,39854,0,0
2,3,0,68.61,39854,0,0
1,2,0,152.43,39869,0,0
2,3,0,152.43,39869,0,0
1,2,0,117.42,39887,0,0
2,3,0,117.42,39887,0,0
1,2,0,119.43,39902,0,0
2,3,0,119.43,39902,0,0
1,2,0,83.86,39933,0,0
2,3,0,83.86,39933,0,0
1,1,0,154.01,39958,0,0
2,2,0,154.01,39958,0,0
1,2,0,58.6,39969,0,0
2,3,0,58.6,39969,0,0
1,2,0,219.38,39994,0,0
2,3,0,219.38,39994,0,0
1,2,0,52.24,40004,0,0
2,3,0,52.24,40004,1,0
1,2,0,38.28,40017,0,0
2,3,0,38.28,40017,0,0
1,2,0,229.37,40025,0,0
2,3,0,229.37,40025,1,0
1,2,0,54.06,40030,0,0
2,3,0,54.06,40030,4,0
1,2,0,47.38,40031,0,0
2,3,0,47.38,40031,0,0
1,2,0,566.24,40034,0,0
2,3,0,566.24,40034,0,0
1,2,0,50.94,40060,0,0
2,3,0,50.94,40060,0,0
1,2,0,69.45,40064,0,0
2,3,0,69.45,40064,0,0
1,1,0,162.73,40071,0,0
2,2,0,162.73,40071,0,0
1,2,0,100.36,40122,0,0
2,3,0,100.36,40122,0,0
1,2,0,113.69,40125,0,0
2,3,0,113.69,40125,0,0
1,3,0,88.63,40176,0,0
2,4,0,88.63,40176,0,0
1,2,0,84.06,40193,0,0
2,3,0,84.06,40193,0,0
1,1,0,78.86,40196,0,0
2,2,0,78.86,40196,0,0
1,3,0,83.71,40197,1,0
2,4,0,83.71,40197,0,0
1,3,0,227.95,40198,0,0
2,4,0,227.95,40198,0,0
1,3,0,204.79,40208,0,0
2,4,0,204.79,40208,0,0
1,3,0,89.48,40209,0,0
2,4,0,89.48,40209,0,0
1,4,0,280.53,40237,0,0
2,5,0,280.53,40237,1,0
1,3,0,190.55,40255,0,0
2,4,0,190.55,40255,0,0
1,3,0,47.27,40268,0,0
2,4,0,47.27,40268,0,0
1,1,0,218.8,40304,0,0
2,2,0,218.8,40304,0,0
1,3,0,300.86,40308,0,0
2,4,0,300.86,40308,0,0
1,3,0,515.0,40314,0,0
2,4,0,515.0,40314,0,0
1,3,0,78.07,40324,0,0
2,4,0,78.07,40324,0,0
1,3,0,59.25,40325,0,1
2,4,0,59.25,40325,0,0
1,3,0,49.33,40333,0,0
2,4,0,49.33,40333,0,0
1,3,2,142.61,40334,2,0
2,4,1,142.61,40334,0,0
1,3,0,143.76,40366,0,0
2,4,0,143.76,40366,0,0
1,3,0,460.23,40369,0,0
2,4,0,460.23,40369,0,0
1,4,0,169.04,40390,0,0
2,5,0,169.04,40390,0,0
1,3,0,67.36,40430,0,0
2,4,0,67.36,40430,0,0
1,4,0,145.85,40440,0,0
2,5,0,145.85,40440,0,0
1,3,0,242.68,40448,2,1
2,4,0,242.68,40448,1,1
1,4,1,185.59,40459,0,0
2,5,1,185.59,40459,0,0
1,3,0,48.4,40466,0,0
2,4,0,48.4,40466,0,0
1,3,0,75.38,40476,0,0
2,4,0,75.38,40476,0,0
1,3,0,172.07,40481,0,0
2,4,0,172.07,40481,0,0
1,3,0,230.96,40485,0,0
2,4,0,230.96,40485,0,0
1,3,0,54.54,40493,0,0
2,4,0,54.54,40493,0,0
1,3,0,85.64,40501,0,0
2,4,0,85.64,40501,0,0
1,3,0,180.64,40506,0,0
2,4,0,180.64,40506,0,0
1,3,0,38.4,40511,1,0
2,4,0,38.4,40511,3,0
1,1,0,157.44,40530,0,0
2,2,0,157.44,40530,0,0
1,3,0,251.48,40531,0,0
2,4,0,251.48,40531,0,0
1,3,1,80.05,40541,0,1
2,4,1,80.05,40541,1,0
1,3,0,222.76,40546,0,0
2,4,0,222.76,40546,0,0
1,3,0,72.26,40549,2,0
2,4,0,72.26,40549,0,0
1,3,0,112.39,40574,0,0
2,4,2,112.39,40574,0,0
1,3,0,296.77,40582,0,0
2,4,0,296.77,40582,0,0
1,1,0,176.85,40584,0,0
2,2,0,176.85,40584,0,0
1,3,0,46.96,40590,0,0
2,4,0,46.96,40590,0,0
1,3,2,70.26,40603,1,0
2,4,1,70.26,40603,1,1
1,3,0,299.32,40637,0,0
2,4,0,299.32,40637,0,0
1,3,0,172.66,40644,0,0
2,4,0,172.66,40644,0,0
1,3,0,150.77,40687,0,0
2,4,0,150.77,40687,0,0
1,1,0,88.96,40729,0,0
2,2,1,88.96,40729,0,0
1,3,0,96.26,40735,0,0
2,4,0,96.26,40735,0,0
1,1,0,86.9,40747,0,0
2,2,0,86.9,40747,0,0
1,3,0,117.97,40769,0,0
2,4,0,117.97,40769,0,0
1,2,0,251.48,40780,0,0
2,3,0,251.48,40780,0,0
1,3,0,210.74,40782,0,0
2,4,0,210.74,40782,0,0
1,3,0,70.56,40788,0,0
2,4,0,70.56,40788,0,0
1,3,0,326.86,40790,0,0
2,4,0,326.86,40790,0,0
1,1,0,46.97,40826,0,0
2,2,0,46.97,40826,0,0
1,3,0,102.6,40827,0,0
2,4,0,102.6,40827,0,0
1,4,1,241.07,40839,0,1
2,5,2,241.07,40839,0,0
1,3,0,67.46,40847,0,0
2,4,0,67.46,40847,0,0
1,1,0,173.99,40850,0,0
2,2,0,173.99,40850,0,0
1,1,0,124.84,40871,0,0
2,2,0,124.84,40871,0,0
1,3,0,172.31,40896,0,0
2,4,0,172.31,40896,0,0
1,3,0,208.39,40912,1,0
2,4,2,208.39,40912,1,0
1,3,0,189.59,40918,0,0
2,4,0,189.59,40918,0,0
1,3,0,192.32,40927,0,0
2,4,0,192.32,40927,0,0
1,3,0,233.72,40933,0,0
2,4,0,233.72,40933,0,0
1,3,0,366.71,40938,0,0
2,4,0,366.71,40938,2,0
1,3,2,211.93,40943,1,0
2,4,2,211.93,40943,0,0
1,3,0,184.82,40969,0,0
2,4,0,184.82,40969,1,0
1,3,0,108.14,40979,0,0
2,4,0,108.14,40979,0,0
1,3,2,68.79,40984,0,0
2,4,2,68.79,40984,0,0
1,3,0,197.57,40986,0,0
2,4,0,197.57,40986,0,0
1,1,0,185.73,40987,1,0
2,2,0,185.73,40987,0,0
1,4,0,117.31,40989,0,0
2,5,0,117.31,40989,0,0
1,3,0,142.27,40994,0,0
2,4,0,142.27,40994,0,0
1,3,0,112.31,41029,0,0
2,4,0,112.31,41029,0,0
1,3,0,116.37,41073,0,0
2,4,0,116.37,41073,0,0
1,4,0,62.08,41091,1,0
2,5,0,62.08,41091,0,0
1,3,0,153.05,41098,1,0
2,4,0,153.05,41098,0,0
1,3,0,462.48,41109,0,0
2,4,0,462.48,41109,0,0
1,3,1,146.37,41121,0,1
2,4,1,146.37,41121,1,1
1,3,0,208.71,41132,1,0
2,4,0,208.71,41132,2,0
1,4,0,256.36,41135,0,0
2,5,0,256.36,41135,0,0
1,3,0,166.34,41136,0,0
2,4,0,166.34,41136,0,0
1,1,0,98.39,41148,0,0
