hhno,pagey,pdiary,pgend,pno,ppaidprk,pproxy,pptyp,psaudist,psautime,psexpfac,pspcl,pstaz,pstyp,ptpass,puwarrp,puwdepp,puwmode,pwaudist,pwautime,pwpcl,pwtaz,pwtyp
35922,34,1,2,1,-1,0,4,-1.0,-1.0,489.64,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
35922,39,1,1,2,-1,1,1,-1.0,-1.0,489.64,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,1
35922,15,1,1,3,-1,1,7,1.94,9.74,489.64,1155692,2366,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
35922,5,1,1,4,-1,1,7,-1.0,-1.0,489.64,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
35922,2,1,1,5,-1,1,8,-1.0,-1.0,489.64,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
35927,66,1,1,1,-1,0,2,-1.0,-1.0,103.07,-1,-1,0,0,-1,-1,-1,0.89,7.34,391572,683,2
35927,60,1,1,2,-1,0,1,-1.0,-1.0,103.07,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,1
35928,26,1,1,1,-1,0,1,-1.0,-1.0,418.72,-1,-1,0,0,-1,-1,3,7.93,33.64,213124,342,1
35929,43,1,2,1,-1,0,1,-1.0,-1.0,98.36,-1,-1,0,0,8,9,3,9.08,33.24,463475,444,1
35933,38,1,2,1,-1,0,1,-1.0,-1.0,94.76,-1,-1,0,1,-1,-1,-1,5.47,29.02,463555,533,1
35954,56,1,2,1,-1,0,1,-1.0,-1.0,167.72,-1,-1,0,0,7,9,3,3.4,14.2,181984,2,1
35957,59,1,1,1,-1,0,1,-1.0,-1.0,94.26,-1,-1,0,0,6,5,3,3.78,19.43,148635,433,1
35962,61,1,2,1,-1,0,1,-1.0,-1.0,118.64,-1,-1,0,1,9,9,0,2.33,15.51,74320,305,1
35962,62,1,1,2,-1,1,1,-1.0,-1.0,118.64,-1,-1,0,1,-1,-1,-1,10.16,32.98,110391,1548,1
35965,45,1,1,1,-1,0,1,-1.0,-1.0,149.22,-1,-1,0,0,4,3,3,22.12,50.76,430873,1931,1
35971,45,1,1,1,-1,0,1,-1.0,-1.0,129.55,-1,-1,0,0,5,8,1,0.5,6.32,8288,328,1
35971,42,1,2,2,-1,1,1,-1.0,-1.0,129.55,-1,-1,0,1,-1,-1,-1,5.68,20.93,361132,631,1
35972,59,1,2,1,-1,0,1,-1.0,-1.0,167.72,-1,-1,0,1,-1,-1,6,8.67,25.12,148102,573,1
35973,41,1,2,1,-1,0,4,-1.0,-1.0,896.22,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
35973,40,1,1,2,-1,1,1,-1.0,-1.0,896.22,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,1
35974,54,1,1,1,-1,0,2,-1.0,-1.0,151.89,-1,-1,0,0,-1,-1,3,13.59,69.92,608762,3686,2
35974,52,1,2,2,-1,1,1,-1.0,-1.0,151.89,-1,-1,0,0,-1,-1,-1,5.37,22.76,519433,384,1
35994,35,1,1,1,-1,2,1,-1.0,-1.0,376.74,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,1
35994,35,1,2,2,-1,0,1,-1.0,-1.0,376.74,-1,-1,0,0,-1,-1,-1,1.04,9.78,924075,2798,1
35994,6,1,1,3,-1,0,7,-1.0,-1.0,376.74,-1,-1,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
35994,4,1,1,4,-1,0,8,-1.0,-1.0,376.74,-1,-1,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36013,44,1,2,1,-1,0,4,-1.0,-1.0,319.41,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36013,48,1,1,2,-1,1,4,-1.0,-1.0,319.41,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36013,16,1,2,3,-1,1,6,4.94,16.3,319.41,741709,3179,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36013,15,1,2,4,-1,1,7,5.46,17.95,319.41,741743,3180,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36030,44,1,2,1,-1,0,1,-1.0,-1.0,513.16,-1,-1,0,0,-1,-1,3,10.31,33.72,1500004,3357,1
36030,45,1,1,2,-1,1,1,-1.0,-1.0,513.16,-1,-1,0,0,-1,-1,-1,17.26,58.06,850730,2965,1
36030,21,1,1,3,-1,1,2,-1.0,-1.0,513.16,-1,-1,0,1,-1,-1,-1,54.78,124.54,99340,1628,2
36030,18,1,1,4,-1,1,6,3.61,12.92,513.16,708375,3433,1,0,-1,-1,-1,10.18,34.99,711576,3366,2
36038,52,1,2,1,-1,0,1,-1.0,-1.0,272.01,-1,-1,0,0,-1,-1,3,1.74,8.9,756508,3223,1
36043,57,1,2,1,-1,0,1,5.52,24.38,272.01,764919,2880,2,1,6,5,4,23.94,55.95,370832,1053,1
36055,66,1,1,1,-1,0,3,-1.0,-1.0,272.84,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36055,66,1,2,2,-1,1,3,-1.0,-1.0,272.84,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36069,50,1,2,1,-1,0,1,-1.0,-1.0,593.53,-1,-1,0,0,8,3,6,23.75,52.49,41058,502,1
36093,49,1,1,1,-1,0,1,-1.0,-1.0,207.59,-1,-1,0,0,-1,-1,-1,14.3,31.76,142149,1349,1
36096,28,1,1,1,-1,0,1,-1.0,-1.0,1193.19,-1,-1,0,0,-1,-1,3,17.98,38.24,147873,467,1
36123,39,1,1,1,-1,0,1,-1.0,-1.0,383.18,-1,-1,0,0,7,9,3,7.78,32.57,7416,1025,1
36123,32,1,2,2,-1,1,1,-1.0,-1.0,383.18,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,1
36124,58,1,2,1,-1,0,2,-1.0,-1.0,205.05,-1,-1,0,0,-1,-1,3,8.07,26.36,219506,1715,2
36124,59,1,1,2,-1,0,1,-1.0,-1.0,205.05,-1,-1,0,0,5,9,3,17.19,30.63,1036545,2330,1
36125,62,1,2,1,-1,0,1,14.53,37.08,234.61,63948,1512,2,0,6,4,3,18.6,45.2,54671,1410,1
36128,48,1,2,1,-1,0,1,-1.0,-1.0,344.33,-1,-1,0,0,-1,-1,3,7.74,24.37,956281,2572,1
36128,52,1,1,2,-1,0,1,-1.0,-1.0,344.33,-1,-1,0,0,-1,-1,-1,21.52,66.31,345133,328,1
36128,18,1,1,3,-1,1,6,-1.0,-1.0,344.33,-1,-1,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36136,58,1,1,1,-1,0,1,-1.0,-1.0,221.18,-1,-1,0,0,-1,-1,-1,2.56,9.65,442770,1916,1
36138,53,1,1,1,-1,0,4,-1.0,-1.0,386.63,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36138,54,1,2,2,-1,1,1,-1.0,-1.0,386.63,-1,-1,0,0,-1,-1,-1,8.98,33.58,401300,973,1
36142,36,1,1,1,-1,0,1,-1.0,-1.0,422.16,-1,-1,0,1,-1,-1,-1,18.86,48.5,147766,521,1
36142,36,1,2,2,-1,0,4,-1.0,-1.0,422.16,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36142,5,1,1,3,-1,0,7,-1.0,-1.0,422.16,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36142,2,1,2,4,-1,0,8,-1.0,-1.0,422.16,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36142,1,1,1,5,-1,0,8,-1.0,-1.0,422.16,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36143,42,1,2,1,-1,0,2,-1.0,-1.0,418.39,-1,-1,0,0,6,1,1,-1.0,-1.0,-1,-1,2
36143,42,1,1,2,-1,1,1,-1.0,-1.0,418.39,-1,-1,0,0,-1,-1,-1,16.68,43.73,57158,1466,1
36143,14,1,1,3,-1,1,7,4.53,17.02,418.39,117913,1774,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36143,13,1,2,4,-1,1,7,50.79,99.67,418.39,200933,2077,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36143,11,1,2,5,-1,1,7,50.79,99.67,418.39,200933,2077,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36143,5,1,1,6,-1,1,7,19.19,50.49,418.39,155962,1491,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36144,74,1,2,1,-1,2,3,-1.0,-1.0,52.14,-1,-1,0,1,-1,-1,-1,-1.0,-1.0,-1,-1,0
36144,77,1,1,2,-1,0,3,-1.0,-1.0,52.14,-1,-1,0,1,-1,-1,-1,-1.0,-1.0,-1,-1,0
36146,56,1,1,1,-1,0,1,-1.0,-1.0,145.88,-1,-1,0,0,-1,-1,-1,5.07,13.69,644039,3514,1
36146,56,1,2,2,-1,0,1,-1.0,-1.0,145.88,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,1
36150,61,1,2,1,-1,0,4,-1.0,-1.0,98.56,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36150,59,1,1,2,-1,0,4,-1.0,-1.0,98.56,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36159,51,1,1,1,-1,0,1,-1.0,-1.0,94.76,-1,-1,0,1,-1,-1,3,-1.0,-1.0,-1,-1,1
36178,50,1,1,1,-1,0,1,-1.0,-1.0,325.24,-1,-1,0,1,4,6,5,17.39,34.54,1147673,2388,1
36178,35,1,2,2,-1,1,4,-1.0,-1.0,325.24,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36178,9,1,1,3,-1,1,7,2.19,8.55,325.24,8876,1838,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36178,5,1,1,4,-1,1,7,2.19,8.55,325.24,8876,1838,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36198,49,1,1,1,-1,0,1,-1.0,-1.0,102.11,-1,-1,0,1,-1,-1,1,-1.0,-1.0,-1,-1,1
36222,53,1,1,1,-1,0,1,-1.0,-1.0,98.36,-1,-1,0,0,4,6,1,2.47,19.45,147837,509,1
36226,49,1,1,1,-1,0,1,-1.0,-1.0,124.16,-1,-1,0,0,-1,-1,3,6.15,27.52,93430,412,1
36226,39,1,1,2,-1,0,1,-1.0,-1.0,124.16,-1,-1,0,0,-1,-1,3,7.64,25.55,463953,656,1
36236,27,1,1,1,-1,0,1,-1.0,-1.0,381.1,-1,-1,0,0,6,9,3,5.78,19.55,41066,493,1
36243,73,1,1,1,-1,0,2,-1.0,-1.0,113.01,-1,-1,0,0,-1,-1,3,19.82,50.7,38919,1929,2
36253,59,1,2,1,-1,0,4,-1.0,-1.0,174.2,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36253,59,1,1,2,-1,0,1,-1.0,-1.0,174.2,-1,-1,0,0,-1,-1,4,1.5,7.69,1177211,2127,1
36256,43,1,1,1,-1,0,1,-1.0,-1.0,168.33,-1,-1,0,0,9,9,0,6.12,25.43,13585,1026,1
36261,47,1,1,1,-1,0,1,-1.0,-1.0,94.26,-1,-1,0,0,-1,-1,-1,4.2,25.0,147292,324,1
36267,88,1,2,1,-1,0,3,-1.0,-1.0,210.08,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36282,29,1,1,1,-1,2,1,-1.0,-1.0,652.62,-1,-1,0,0,-1,-1,-1,5.98,26.72,372311,400,1
36282,29,1,2,2,-1,0,2,7.75,32.62,652.62,416157,457,2,0,-1,-1,3,10.19,35.8,464077,655,2
36289,37,1,2,1,-1,0,1,-1.0,-1.0,109.09,-1,-1,0,1,-1,-1,5,6.41,27.7,147803,501,1
36304,47,1,1,1,-1,0,1,-1.0,-1.0,94.76,-1,-1,0,1,5,5,5,8.86,29.24,59054,539,1
36312,39,1,1,1,-1,0,1,-1.0,-1.0,178.96,-1,-1,0,1,-1,-1,6,19.56,45.14,13751,971,1
36344,51,1,2,1,-1,0,1,-1.0,-1.0,-1.0,-1,-1,0,1,1,1,6,13.21,41.74,218235,983,1
36351,57,1,2,1,-1,0,4,-1.0,-1.0,-1.0,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36351,55,1,1,2,-1,1,1,-1.0,-1.0,-1.0,-1,-1,0,1,-1,-1,-1,20.59,38.62,579749,3626,1
36351,21,1,2,3,-1,1,2,-1.0,-1.0,-1.0,-1,-1,0,0,-1,-1,-1,10.87,30.52,590245,3693,2
36352,56,1,2,1,-1,0,4,-1.0,-1.0,368.12,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36352,62,1,1,2,-1,1,4,-1.0,-1.0,368.12,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36352,25,1,1,3,-1,1,1,-1.0,-1.0,368.12,-1,-1,0,0,-1,-1,-1,18.81,51.27,1042557,2290,1
36357,55,1,2,1,-1,0,1,-1.0,-1.0,-1.0,-1,-1,0,1,-1,-1,-1,14.87,40.35,370832,1053,1
36357,50,1,1,2,-1,0,1,-1.0,-1.0,-1.0,-1,-1,0,0,-1,-1,-1,9.88,25.45,763216,2869,1
36359,53,1,2,1,-1,0,1,-1.0,-1.0,-1.0,-1,-1,0,0,-1,-1,5,6.74,25.82,691880,3022,1
36379,47,1,1,1,-1,0,1,-1.0,-1.0,220.32,-1,-1,0,0,-1,-1,3,3.3,14.15,1158283,2255,1
36383,58,1,2,1,-1,0,1,-1.0,-1.0,121.67,-1,-1,0,0,5,3,3,16.18,39.4,218455,1423,1
36383,57,1,2,2,-1,1,4,-1.0,-1.0,121.67,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36401,49,1,2,1,-1,0,1,-1.0,-1.0,408.04,-1,-1,0,1,5,4,5,7.48,31.63,386165,566,1
36401,14,1,2,2,-1,1,7,1.52,8.89,408.04,279472,86,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36402,57,1,2,1,-1,0,1,-1.0,-1.0,157.99,-1,-1,0,0,-1,-1,-1,4.21,16.29,922398,3191,1
36407,63,1,2,1,-1,0,1,-1.0,-1.0,293.3,-1,-1,0,0,-1,-1,1,-1.0,-1.0,-1,-1,1
36418,40,1,1,1,-1,0,1,-1.0,-1.0,232.87,-1,-1,0,0,-1,-1,4,16.68,37.63,7173,1098,1
36425,57,1,1,1,-1,0,1,-1.0,-1.0,330.42,-1,-1,0,0,-1,-1,3,-1.0,-1.0,-1,-1,1
36425,57,1,2,2,-1,0,1,-1.0,-1.0,330.42,-1,-1,0,0,-1,-1,3,27.43,57.75,218283,1336,1
36438,53,1,2,1,-1,0,1,-1.0,-1.0,363.73,-1,-1,0,0,-1,-1,-1,5.03,15.62,808189,2730,1
36438,58,1,1,2,-1,0,1,-1.0,-1.0,363.73,-1,-1,0,0,-1,-1,-1,20.56,226.39,741764,3178,1
36448,68,1,2,1,-1,0,3,-1.0,-1.0,888.05,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36451,46,1,2,1,-1,0,1,-1.0,-1.0,384.92,-1,-1,0,0,-1,-1,-1,4.26,13.29,430669,2067,1
36451,49,1,1,2,-1,0,1,-1.0,-1.0,384.92,-1,-1,0,0,-1,-1,-1,46.4,103.08,64617,1660,1
36451,17,1,1,3,-1,0,6,5.64,18.47,384.92,200884,2077,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36451,15,1,2,4,-1,0,7,-1.0,-1.0,384.92,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36493,43,1,2,1,-1,0,2,13.72,40.69,322.58,246356,585,2,0,-1,-1,0,4.05,15.58,230484,1000,2
36493,43,1,1,2,-1,1,1,-1.0,-1.0,322.58,-1,-1,0,0,-1,-1,-1,17.03,47.23,74320,305,1
36493,11,1,2,3,-1,1,7,3.78,16.82,322.58,462057,940,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36493,9,1,1,4,-1,1,7,3.78,16.82,322.58,462057,940,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36497,60,1,1,1,-1,0,1,-1.0,-1.0,383.18,-1,-1,0,0,-1,-1,3,14.57,37.34,464197,674,1
36497,60,1,2,2,-1,1,1,-1.0,-1.0,383.18,-1,-1,0,0,-1,-1,-1,13.96,31.28,219538,1733,1
36511,35,1,2,1,-1,0,1,-1.0,-1.0,109.09,-1,-1,0,0,5,2,3,14.55,35.78,76683,916,1
36549,36,1,1,1,-1,0,1,-1.0,-1.0,94.76,-1,-1,0,0,-1,-1,1,-1.0,-1.0,-1,-1,1
36556,53,1,2,1,-1,0,2,-1.0,-1.0,124.16,-1,-1,0,1,8,4,3,9.01,31.87,90889,1881,2
36556,54,1,1,2,-1,0,2,-1.0,-1.0,124.16,-1,-1,0,0,-1,-1,3,6.38,25.12,506340,607,2
36558,35,1,1,1,-1,0,1,-1.0,-1.0,181.65,-1,-1,0,0,-1,-1,1,-1.0,-1.0,-1,-1,1
36558,34,1,1,2,-1,1,1,-1.0,-1.0,181.65,-1,-1,0,0,-1,-1,-1,7.08,28.19,148899,435,1
36558,25,1,1,3,-1,1,1,-1.0,-1.0,181.65,-1,-1,0,0,-1,-1,-1,3.49,16.25,211458,258,1
36558,18,1,2,4,-1,1,6,-1.0,-1.0,181.65,-1,-1,0,0,-1,-1,-1,1.66,10.36,406600,91,2
36560,50,1,2,1,-1,0,1,-1.0,-1.0,173.81,-1,-1,0,1,-1,-1,-1,2.85,20.79,117628,301,1
36560,15,1,1,2,-1,0,7,1.27,8.65,173.81,219301,59,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36577,56,1,2,1,-1,0,4,-1.0,-1.0,158.34,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36577,56,1,1,2,-1,1,1,-1.0,-1.0,158.34,-1,-1,0,0,-1,-1,-1,13.97,33.12,971653,2393,1
36596,56,1,1,1,-1,0,1,-1.0,-1.0,118.64,-1,-1,0,1,-1,-1,3,0.92,11.14,74320,305,1
36596,53,1,2,2,-1,1,2,-1.0,-1.0,118.64,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,2
36597,43,1,2,1,-1,0,1,-1.0,-1.0,453.85,-1,-1,0,0,-1,-1,3,2.5,11.01,271274,1011,1
36599,43,1,2,1,-1,0,1,-1.0,-1.0,118.64,-1,-1,0,0,-1,-1,3,6.18,23.02,148570,441,1
36599,47,1,1,2,-1,1,1,-1.0,-1.0,118.64,-1,-1,0,0,-1,-1,-1,19.51,38.76,218235,983,1
36614,68,1,1,1,-1,0,1,-1.0,-1.0,113.01,-1,-1,0,0,9,5,3,12.7,32.66,493809,1533,1
36638,33,1,1,1,-1,0,1,4.41,21.6,627.89,246663,72,2,0,9,1,4,-1.0,-1.0,-1,-1,1
36655,44,1,2,1,-1,0,1,-1.0,-1.0,205.0,-1,-1,0,0,-1,-1,3,1.76,11.29,984796,2295,1
36655,8,1,2,2,-1,1,7,1.3,8.24,205.0,1158070,2252,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36655,6,1,2,3,-1,1,7,1.3,8.24,205.0,1158070,2252,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36671,56,1,2,1,-1,0,1,-1.0,-1.0,134.91,-1,-1,0,0,-1,-1,3,10.53,33.31,600940,3622,1
36677,52,1,2,1,-1,2,1,-1.0,-1.0,95.37,-1,-1,0,0,-1,-1,-1,7.6,19.73,606746,3646,1
36677,63,1,1,2,-1,0,1,-1.0,-1.0,95.37,-1,-1,0,0,3,5,3,-1.0,-1.0,-1,-1,1
36678,54,1,1,1,-1,0,1,-1.0,-1.0,89.67,-1,-1,0,0,-1,-1,-1,25.9,63.64,591554,3699,1
36678,52,1,2,2,-1,0,1,-1.0,-1.0,89.67,-1,-1,0,0,-1,-1,-1,4.93,15.43,619195,3527,1
36682,36,1,1,1,-1,0,1,-1.0,-1.0,-1.0,-1,-1,0,1,-1,-1,3,23.32,245.69,361206,628,1
36682,63,1,1,2,-1,1,4,-1.0,-1.0,-1.0,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36682,62,1,2,3,-1,1,4,-1.0,-1.0,-1.0,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36704,48,1,1,1,-1,0,1,-1.0,-1.0,-1.0,-1,-1,0,1,-1,-1,-1,16.67,52.41,41257,496,1
36711,55,1,1,1,-1,0,4,-1.0,-1.0,88.61,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36716,59,1,2,1,-1,0,2,-1.0,-1.0,304.85,-1,-1,0,0,-1,-1,-1,1.5,9.14,1158171,2251,2
36774,60,1,1,1,-1,0,4,-1.0,-1.0,328.29,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36776,36,1,1,1,-1,0,1,-1.0,-1.0,200.86,-1,-1,0,0,9,9,3,-1.0,-1.0,-1,-1,1
36779,40,1,2,1,-1,0,4,-1.0,-1.0,291.79,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36779,43,1,1,2,-1,1,1,-1.0,-1.0,291.79,-1,-1,0,0,-1,-1,-1,16.83,38.53,436258,1409,1
36779,9,1,1,3,-1,1,7,2.57,8.27,291.79,71884,1976,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36779,6,1,1,4,-1,1,7,2.57,8.27,291.79,71884,1976,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36779,3,1,1,5,-1,1,8,-1.0,-1.0,291.79,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36833,46,1,2,1,-1,0,1,-1.0,-1.0,142.52,-1,-1,0,0,-1,-1,-1,0.89,5.56,608433,3687,1
36833,56,1,1,2,-1,0,1,-1.0,-1.0,142.52,-1,-1,0,0,-1,-1,-1,2.96,11.88,590191,3692,1
36833,16,1,2,3,-1,0,6,2.96,11.88,142.52,590192,3692,1,0,-1,-1,-1,7.72,21.04,593217,3503,2
36867,45,1,2,1,-1,0,2,-1.0,-1.0,412.46,-1,-1,0,0,1,1,3,-1.0,-1.0,-1,-1,2
36867,62,1,1,2,-1,1,1,-1.0,-1.0,412.46,-1,-1,0,0,-1,-1,-1,21.32,60.12,361204,628,1
36867,14,1,1,3,-1,1,7,5.35,18.97,412.46,1042068,2307,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36867,12,1,1,4,-1,1,7,5.35,18.97,412.46,1042068,2307,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36892,49,1,2,1,-1,0,4,-1.0,-1.0,648.65,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36892,45,1,1,2,-1,1,1,-1.0,-1.0,648.65,-1,-1,0,0,-1,-1,-1,10.89,33.03,746015,3221,1
36892,15,1,2,3,-1,1,7,4.04,18.49,648.65,799884,2991,1,1,-1,-1,-1,-1.0,-1.0,-1,-1,0
36892,10,1,1,4,-1,1,7,0.41,3.66,648.65,944822,3208,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36902,49,1,1,1,-1,0,1,-1.0,-1.0,1113.68,-1,-1,0,0,-1,-1,1,0.98,7.84,256849,1009,1
36913,44,1,2,1,-1,0,1,-1.0,-1.0,90.1,-1,-1,0,0,3,2,3,7.43,20.97,327004,383,1
36914,38,1,2,1,-1,0,4,-1.0,-1.0,803.22,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36914,27,1,1,2,-1,0,1,-1.0,-1.0,803.22,-1,-1,0,1,-1,-1,-1,-1.0,-1.0,-1,-1,1
36914,4,1,2,3,-1,0,8,-1.0,-1.0,803.22,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36914,2,1,1,4,-1,0,8,-1.0,-1.0,803.22,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36919,46,1,2,1,-1,0,2,-1.0,-1.0,136.05,-1,-1,0,0,-1,-1,1,-1.0,-1.0,-1,-1,2
36919,49,1,1,2,-1,1,1,-1.0,-1.0,136.05,-1,-1,0,1,-1,-1,-1,5.69,25.69,74320,305,1
36919,10,1,1,3,-1,1,7,7.42,26.27,136.05,360862,356,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36933,36,1,2,1,-1,0,4,-1.0,-1.0,389.7,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36933,41,1,1,2,-1,1,1,-1.0,-1.0,389.7,-1,-1,0,0,-1,-1,-1,5.73,23.96,233508,967,1
36933,2,1,2,3,-1,1,8,-1.0,-1.0,389.7,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36933,5,1,1,4,-1,1,7,-1.0,-1.0,389.7,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36952,57,1,2,1,-1,0,4,-1.0,-1.0,205.59,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36956,27,1,2,1,-1,0,5,-1.0,-1.0,770.13,0,-1,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36956,2,1,1,2,-1,0,8,12.38,26.66,770.13,1158303,2255,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36956,1,1,1,3,-1,0,8,12.38,26.66,770.13,1158303,2255,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36970,48,1,2,1,-1,0,1,-1.0,-1.0,696.56,-1,-1,0,0,5,4,3,3.13,11.23,228884,1731,1
36970,15,1,2,2,-1,1,7,1.3,6.45,696.56,117913,1774,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36970,10,1,2,3,-1,1,7,3.12,11.84,696.56,380314,1754,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
36978,48,1,1,1,-1,0,2,-1.0,-1.0,191.13,-1,-1,0,0,-1,-1,3,-1.0,-1.0,-1,-1,2
36991,36,1,2,1,-1,0,2,-1.0,-1.0,90.1,-1,-1,0,0,-1,-1,-1,8.1,28.96,233390,998,2
37003,66,1,2,1,-1,0,1,-1.0,-1.0,173.36,-1,-1,0,0,-1,-1,3,14.32,33.33,715799,3432,1
37014,37,1,2,1,-1,0,1,-1.0,-1.0,608.78,-1,-1,0,0,-1,-1,-1,13.87,35.7,743155,3221,1
37014,47,1,1,2,-1,0,1,-1.0,-1.0,608.78,-1,-1,0,0,-1,-1,-1,21.64,52.51,171715,1127,1
37014,4,1,1,3,-1,0,8,1.99,8.26,608.78,778945,3300,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37025,71,1,1,1,-1,0,3,-1.0,-1.0,91.79,-1,-1,0,1,-1,-1,-1,-1.0,-1.0,-1,-1,0
37043,35,1,2,1,-1,0,4,-1.0,-1.0,477.94,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37043,35,1,1,2,-1,1,1,-1.0,-1.0,477.94,-1,-1,0,0,-1,-1,-1,4.33,16.79,719663,3276,1
37043,10,1,1,3,-1,1,7,1.62,9.82,477.94,722323,3269,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37043,0,1,1,4,-1,1,8,-1.0,-1.0,477.94,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37071,79,1,2,1,-1,0,3,-1.0,-1.0,358.28,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37077,31,1,2,1,-1,0,4,-1.0,-1.0,362.58,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
