hh515,hhcu5,hhexpfac,hhftw,hhhsc,hhincome,hhno,hhoad,hhparcel,hhptw,hhret,hhsize,hhtaz,hhuni,hhvehs,hhwkrs,hownrent,hrestype,samptype
0,0,234.83,1,0,125000,39887,0,1096047,0,0,1,2433,0,1,1,1,1,1
0,0,238.86,1,0,85000,39902,1,1113504,0,0,2,2527,0,1,2,2,1,1
0,0,167.72,1,0,25000,39933,0,154163,0,0,1,165,0,1,1,1,1,1
0,0,308.01,0,0,175000,39958,0,46389,3,0,3,1862,0,3,3,1,1,1
0,0,117.21,1,0,55000,39969,1,59831,0,0,2,698,0,2,2,2,3,1
0,0,438.75,1,0,45000,39994,0,182013,0,0,1,2,0,1,1,2,3,1
0,0,104.49,1,0,85000,40004,0,16969,1,0,2,836,0,2,2,1,1,1
0,0,76.56,0,0,175000,40017,1,35416,0,0,1,344,0,2,1,1,1,1
0,0,458.73,2,0,75000,40025,0,486495,0,0,2,715,0,2,2,1,1,1
0,0,108.12,0,0,45000,40030,0,298800,0,2,2,132,0,2,2,1,1,1
0,0,94.76,0,0,55000,40031,0,383184,1,0,1,316,0,1,1,1,1,1
0,0,1132.48,0,0,5000,40034,1,386566,0,0,1,427,0,1,1,2,3,1
0,0,101.89,0,0,-1,40060,0,60479,1,0,1,354,0,1,1,1,1,1
0,0,138.9,1,0,45000,40064,0,382865,0,1,2,194,0,1,2,1,1,1
0,0,325.45,1,0,175000,40071,1,853297,0,0,2,3286,0,2,2,1,1,1
0,0,200.73,1,0,45000,40122,0,1173691,0,0,1,2135,0,2,1,1,1,1
0,0,227.38,0,0,35000,40125,0,1146202,0,1,1,2336,0,2,1,1,1,1
0,0,177.25,1,0,45000,40176,0,913670,0,0,1,2835,0,1,1,1,1,1
0,0,168.11,1,0,85000,40193,0,961809,0,0,1,2661,0,1,1,2,1,1
0,0,157.71,1,0,75000,40196,0,1068331,0,0,1,2660,0,1,1,1,1,1
0,0,167.42,0,0,-1,40197,2,1055763,0,0,2,2497,0,2,2,1,1,1
0,0,455.9,0,0,45000,40198,2,874829,0,0,2,3406,0,1,2,1,3,1
0,0,409.58,1,0,15000,40208,0,42682,0,0,1,456,0,0,1,2,3,1
0,0,178.96,1,0,-1,40209,0,353405,0,0,1,68,0,0,1,1,3,1
0,0,561.06,1,0,55000,40237,0,211427,0,0,2,260,1,2,2,2,2,1
0,0,381.1,1,0,55000,40255,0,347709,0,0,1,690,0,1,1,1,1,1
0,0,94.54,1,0,75000,40268,0,378731,0,1,2,719,0,2,2,1,1,1
0,0,437.6,2,0,-1,40304,0,519046,0,0,2,369,0,2,2,1,1,1
0,0,601.73,1,0,35000,40308,0,147470,0,0,1,338,0,2,1,2,3,1
0,0,1030.0,1,0,35000,40314,0,506919,0,0,1,217,0,0,1,2,1,1
0,0,156.13,1,0,35000,40324,0,421696,0,0,1,426,0,1,1,2,3,1
0,1,118.5,1,0,85000,40325,0,435874,1,0,3,588,0,2,2,1,1,1
0,0,98.65,1,0,75000,40333,0,549022,0,1,2,140,0,1,2,1,1,1
1,1,285.22,2,0,75000,40334,0,316986,0,0,4,1857,0,2,2,1,1,1
0,0,287.52,1,0,35000,40366,0,782294,0,0,1,2964,0,1,1,2,3,1
0,0,920.45,2,0,55000,40369,0,794854,0,0,2,2817,0,2,2,1,1,1
1,0,338.08,1,0,65000,40390,1,1049429,0,0,3,2586,0,3,2,1,1,1
0,0,134.72,1,0,95000,40430,0,1046775,0,0,1,2302,0,2,1,1,1,1
0,0,291.7,0,0,-1,40440,0,18046,0,1,1,350,0,1,1,1,1,1
2,0,485.35,1,0,25000,40448,0,1084804,0,0,3,2199,0,1,1,1,1,1
1,0,371.18,2,1,125000,40459,0,316935,0,0,4,1857,0,2,3,1,1,1
0,0,96.79,0,0,55000,40466,0,1173499,0,1,1,2101,0,2,1,1,1,1
0,0,150.76,1,0,75000,40476,1,1106904,0,0,2,2455,0,2,2,1,1,1
0,0,344.14,1,0,-1,40481,1,1037872,0,0,2,2132,0,2,2,1,1,1
0,0,461.93,0,0,5000,40485,1,401321,0,0,1,695,0,0,1,1,1,1
0,0,109.09,1,0,45000,40493,0,564672,0,0,1,362,0,1,1,1,3,1
0,0,171.27,0,0,55000,40501,0,1157255,0,2,2,2240,0,3,2,1,1,1
0,0,361.28,0,0,35000,40506,0,1097944,0,2,2,2588,0,2,2,1,3,1
0,0,76.79,0,0,75000,40511,1,337239,0,1,2,245,0,2,2,1,1,1
0,0,314.88,0,0,25000,40530,0,789184,1,0,1,3281,0,1,1,1,1,1
0,0,502.95,2,0,125000,40531,0,847757,0,0,3,3162,1,3,3,1,1,1
0,0,160.1,1,1,85000,40541,0,365413,1,0,4,101,1,2,4,1,1,1
0,0,445.51,1,2,45000,40546,0,1009161,1,0,4,2587,0,4,4,1,1,1
0,0,144.52,0,0,-1,40549,0,1174636,0,2,2,2131,0,2,2,1,1,1
1,1,224.79,0,0,35000,40574,2,367720,0,0,4,647,0,3,2,1,1,1
0,0,593.53,0,0,15000,40582,0,560999,1,0,1,1164,0,1,1,2,1,1
0,0,353.71,2,0,-1,40584,0,95884,0,0,2,1315,0,2,2,1,1,1
0,0,93.92,0,0,55000,40590,0,489161,0,2,2,196,0,2,2,1,1,1
2,0,140.52,2,0,105000,40603,0,543544,0,0,4,233,0,2,2,1,1,1
0,0,598.64,1,1,35000,40637,1,1500003,0,0,3,3354,0,2,3,2,1,1
0,0,345.33,1,0,45000,40644,1,816099,0,0,2,3401,0,2,2,2,1,1
0,0,301.54,2,0,45000,40687,0,1149746,0,0,2,2358,0,2,2,1,4,1
1,1,177.92,2,0,-1,40729,0,285518,0,0,4,1,0,3,2,1,1,1
0,0,192.52,1,0,75000,40735,1,891877,0,0,2,3003,0,2,2,1,1,1
1,0,173.81,1,0,45000,40747,0,272728,0,0,2,103,0,1,1,2,1,1
0,0,235.95,1,0,45000,40769,0,74885,0,0,1,1861,0,2,1,1,1,1
0,0,502.95,2,0,175000,40780,1,773962,0,0,3,2979,0,3,3,1,1,1
0,0,421.49,1,0,35000,40782,0,436514,0,0,1,1355,0,1,1,2,1,1
0,0,141.12,0,0,25000,40788,0,49487,0,1,1,386,0,1,1,2,3,1
0,0,653.72,1,0,25000,40790,1,823348,1,0,4,3208,1,1,4,2,1,1
0,0,93.95,0,0,75000,40826,1,213189,0,1,2,352,0,3,2,1,1,1
0,0,205.19,1,0,-1,40827,0,767221,0,0,1,2898,0,1,1,2,3,1
0,0,482.14,2,1,45000,40839,0,1080776,0,0,3,2366,0,2,3,1,1,1
0,0,134.91,1,0,35000,40847,0,747531,0,0,1,3278,0,1,1,1,4,1
0,0,347.98,2,0,105000,40850,0,44080,0,0,2,1303,0,3,2,1,1,1
0,0,249.68,0,0,-1,40871,0,274376,1,0,1,753,0,1,1,1,1,1
0,0,344.62,0,0,15000,40896,0,210792,0,1,1,239,0,0,1,2,3,1
3,0,416.78,1,0,55000,40912,1,1105580,1,0,6,2158,0,3,3,1,1,1
0,0,379.18,1,0,65000,40918,0,779755,1,0,2,2799,0,3,2,1,1,1
0,0,384.64,0,0,25000,40927,0,730787,0,1,1,3428,0,1,1,1,1,1
0,0,467.44,2,1,95000,40933,0,798305,0,0,4,3380,1,4,4,1,1,1
1,1,733.43,1,0,35000,40938,1,757050,0,0,4,3227,0,5,2,1,1,1
2,0,423.85,1,0,125000,40943,0,323209,1,0,4,1901,0,2,2,1,1,1
1,0,369.64,1,0,35000,40969,0,406421,1,0,3,133,0,0,2,1,1,1
0,0,216.27,0,0,-1,40979,0,446565,0,1,1,1772,0,1,1,1,3,1
0,1,137.58,1,0,95000,40984,1,183121,0,0,3,292,0,1,2,1,1,1
0,0,395.13,0,0,-1,40986,0,543957,0,1,1,1341,0,1,1,1,3,1
0,0,371.45,0,0,45000,40987,2,740506,0,0,2,3147,0,2,2,1,1,1
0,0,234.61,1,0,65000,40989,0,433039,0,0,1,1084,0,1,1,1,1,1
0,0,284.54,0,0,25000,40994,0,450932,0,2,2,339,0,0,2,1,3,1
0,0,224.61,1,0,95000,41029,1,687535,0,0,2,2677,0,2,2,1,1,1
0,0,232.74,3,1,-1,41073,0,416066,0,0,4,128,0,3,4,2,1,1
0,0,124.16,2,0,115000,41091,0,346274,0,0,2,148,0,2,2,1,1,1
0,0,306.11,0,0,45000,41098,0,791703,0,2,2,3387,0,2,2,2,1,1
0,0,924.97,1,0,25000,41109,0,133921,0,0,1,939,0,1,1,2,3,1
2,0,292.73,1,0,65000,41121,0,12496,0,0,4,1922,1,3,2,1,1,1
0,0,417.43,0,0,35000,41132,0,985974,0,2,2,2256,0,1,2,1,1,1
0,0,512.72,2,0,25000,41135,0,705701,0,0,2,3453,0,3,2,1,4,1
0,0,332.68,0,0,15000,41136,1,117093,0,0,1,667,0,0,1,2,3,1
0,0,196.78,0,0,75000,41148,0,349143,0,2,2,998,0,2,2,1,1,1
0,0,252.78,0,0,-1,41165,0,202893,0,2,2,1519,0,2,2,1,1,1
2,0,590.89,2,0,115000,41170,0,1135931,0,0,4,2536,0,5,2,1,1,1
0,0,106.85,1,0,85000,41173,1,287419,0,0,2,83,0,1,2,1,1,1
0,0,223.61,0,0,85000,41182,1,1141314,0,1,2,2549,0,4,2,1,1,1
0,0,223.3,0,0,-1,41191,3,287891,0,0,3,1974,0,3,3,1,1,1
1,2,389.43,1,0,55000,41216,1,1015487,0,0,5,2356,0,4,2,1,1,1
0,0,253.03,0,0,45000,41272,1,230504,0,0,1,998,0,2,1,1,1,1
1,1,376.74,1,0,75000,41276,0,715707,1,0,4,3434,0,2,2,1,1,1
0,0,491.68,2,0,85000,41284,0,1049090,0,0,3,2518,1,3,3,1,1,1
2,0,606.01,0,0,15000,41289,1,967608,0,0,3,2398,0,1,1,2,3,1
0,0,299.75,1,0,-1,41295,0,934775,1,0,2,3254,0,2,2,1,1,1
0,0,246.96,0,0,-1,41299,0,175765,0,1,1,1331,0,1,1,1,1,1
0,0,90.1,1,0,65000,41305,0,349707,0,0,1,343,0,1,1,2,3,1
0,0,232.74,1,1,125000,41327,0,325771,2,0,4,311,0,3,4,1,1,1
0,0,205.83,0,0,25000,41338,0,1151257,0,1,1,2353,0,1,1,2,2,1
0,0,325.45,1,0,105000,41341,1,920241,0,0,2,3376,0,2,2,1,1,1
0,0,234.61,1,0,65000,41357,0,547488,0,0,1,1387,0,1,1,1,1,1
0,0,237.06,1,0,75000,41367,0,503255,0,0,1,1660,0,1,1,1,1,1
0,0,234.42,0,0,45000,41369,1,1059353,1,0,2,2526,0,2,2,1,1,1
0,0,194.75,0,0,-1,41391,0,125560,0,2,2,1527,0,2,2,1,1,1
0,0,221.37,0,0,-1,41418,1,48588,0,1,2,884,0,2,2,1,3,1
0,0,383.18,1,0,105000,41425,0,166766,1,0,2,1202,0,2,2,1,1,1
0,0,370.96,1,0,45000,41445,0,173361,0,0,1,2070,0,1,1,1,1,1
0,1,214.68,1,0,75000,41459,1,1017769,0,0,3,2617,0,2,2,1,1,1
1,1,529.65,2,1,55000,41464,0,1129683,0,0,5,2123,0,3,3,1,1,1
0,0,135.52,0,0,45000,41477,0,1107217,0,1,1,2099,0,2,1,1,1,1
0,0,83.17,0,0,85000,41485,2,23418,0,0,2,199,0,2,2,1,1,1
0,0,319.0,2,0,65000,41492,0,1184146,0,0,2,2107,0,3,2,1,1,1
0,0,246.96,0,0,-1,41504,0,256189,0,1,1,1151,0,1,1,1,4,1
1,1,302.73,0,0,55000,41508,1,964076,1,2,6,2572,0,3,4,1,1,1
0,0,370.76,2,0,95000,41512,0,126908,1,0,3,1788,0,2,3,1,1,1
0,0,376.42,1,0,25000,41514,0,297648,0,0,1,1802,0,2,1,2,1,1
0,0,302.49,0,0,35000,41552,0,958041,1,0,1,2494,0,1,1,1,3,1
1,1,750.91,2,0,125000,41571,0,1065914,0,0,4,2540,0,4,2,1,1,1
0,0,347.98,2,0,125000,41578,0,108884,0,0,2,1470,0,3,2,1,2,1
0,0,383.18,2,0,105000,41579,0,502367,0,0,2,1735,0,2,2,1,1,1
0,0,170.55,0,0,65000,41584,0,489604,0,2,2,1867,0,2,2,1,1,1
0,0,406.65,0,0,25000,41623,0,780553,0,2,2,3381,0,3,2,1,1,1
0,0,119.65,2,0,75000,41631,0,395425,0,0,2,77,0,3,2,1,1,1
2,0,386.58,0,0,55000,41649,1,154821,0,0,3,2087,0,1,1,1,1,1
0,0,124.16,2,0,175000,41650,0,92631,0,0,2,409,0,2,2,1,1,1
0,0,258.22,0,0,15000,41653,0,38739,0,2,2,170,0,1,2,2,3,1
0,0,295.21,2,0,-1,41654,0,440833,0,0,2,1841,0,2,2,1,1,1
0,0,280.59,0,0,35000,41657,0,398071,0,1,1,1857,0,1,1,1,3,1
0,0,122.31,1,0,55000,41659,1,357476,0,0,2,60,0,1,2,1,1,1
0,0,153.98,0,0,25000,41661,1,291164,0,1,3,668,1,1,3,1,1,1
0,0,138.48,0,0,25000,41681,0,968436,0,1,1,2321,0,2,1,1,1,1
0,0,243.41,1,0,85000,41709,0,990403,1,0,2,2591,0,3,2,1,1,1
0,0,220.32,1,0,65000,41725,0,1125759,0,0,1,2468,0,1,1,1,3,1
0,1,235.96,1,0,95000,41731,1,1045365,0,0,3,2631,0,3,2,1,1,1
0,0,259.83,0,0,15000,41763,0,1130583,0,1,2,2631,1,2,2,1,1,1
0,0,305.31,2,0,145000,41781,0,1000135,0,0,2,2505,0,2,2,1,1,1
0,0,250.58,0,0,25000,41788,1,1092537,0,0,1,2516,0,1,1,1,1,1
0,0,305.31,0,0,115000,41800,0,1080594,2,0,2,2432,0,2,2,1,1,1
0,0,305.31,2,0,135000,41814,0,1070052,0,0,2,2320,0,2,2,1,1,1
1,1,145.43,1,0,175000,41820,0,297665,1,0,4,392,0,2,2,1,1,1
0,0,131.36,0,0,35000,41822,0,465396,0,1,1,429,0,1,1,1,3,1
0,0,362.34,1,0,-1,41826,0,2487,0,0,1,833,0,1,1,1,1,1
0,0,82.78,1,0,85000,41834,0,527973,0,0,1,43,0,1,1,1,1,1
0,1,137.98,1,0,175000,41843,1,465929,0,0,3,101,0,2,2,1,1,1
0,0,247.46,0,0,-1,41861,0,419798,0,2,2,344,0,2,2,1,1,1
0,0,109.61,0,0,45000,41862,2,188404,0,0,2,792,0,2,2,1,1,1
0,2,139.0,1,0,65000,41865,0,359030,1,0,4,734,0,1,2,1,1,1
1,0,133.32,1,0,175000,41870,1,105620,0,0,3,689,0,2,2,1,3,1
0,0,223.04,1,1,35000,41888,1,209019,0,0,4,186,1,2,4,1,1,1
0,0,126.96,0,0,175000,41894,0,416193,1,1,2,480,0,1,2,1,3,1
2,0,118.26,1,0,85000,41898,0,232089,1,0,4,688,0,2,2,1,1,1
0,2,137.3,1,0,55000,41924,1,451557,0,0,4,150,0,2,2,1,1,1
0,0,94.76,1,0,55000,41947,0,119042,0,0,1,136,0,1,1,1,1,1
0,0,93.67,0,0,125000,41950,1,467445,0,0,1,428,0,3,1,1,3,1
3,0,249.91,1,0,175000,41958,1,408767,0,0,5,297,0,2,2,1,1,1
0,0,90.81,1,0,55000,41966,0,232097,0,0,1,688,0,2,1,1,1,1
0,0,190.24,3,1,145000,41969,0,342578,0,0,4,796,0,2,4,1,1,1
2,0,140.52,1,0,115000,41972,0,60005,1,0,4,735,0,2,2,2,1,1
0,0,146.83,0,0,-1,41980,0,456624,1,1,2,107,0,3,2,1,1,1
0,1,340.7,1,0,-1,41987,1,840043,0,0,3,3434,0,2,2,1,1,1
0,0,76.97,0,0,55000,41988,1,224816,0,0,1,382,0,1,1,2,3,1
0,1,707.44,1,0,25000,42016,1,869713,0,0,3,3378,0,2,2,2,2,1
0,0,396.35,1,0,25000,42039,0,1000895,1,0,2,2364,0,2,2,1,1,1
0,0,325.45,1,0,115000,42047,1,786544,0,0,2,2717,0,2,2,1,1,1
0,0,275.13,0,0,25000,42050,0,74295,1,0,1,304,0,0,1,2,3,1
0,0,363.73,2,0,175000,42055,0,724172,0,0,2,3080,0,2,2,1,1,1
0,0,200.73,1,0,45000,42068,0,1046224,0,0,1,2260,0,2,1,1,1,1
0,0,955.46,2,0,135000,42069,0,1148127,0,0,2,2390,0,2,2,2,3,1
0,0,169.49,0,0,115000,42076,1,1060682,0,1,2,2656,0,2,2,1,1,1
0,0,203.24,1,0,175000,42078,0,1160893,0,0,1,2216,0,2,1,1,1,1
0,0,156.13,1,0,35000,42083,0,723067,0,0,1,3275,0,1,1,2,1,1
0,0,305.31,2,0,175000,42085,0,1110188,0,0,2,2123,0,2,2,1,1,1
0,0,208.86,1,0,145000,42086,0,854023,0,0,1,3085,0,2,1,1,1,1
0,0,160.0,0,0,25000,42087,0,956327,0,1,1,2573,0,1,1,2,3,1
0,0,261.07,0,0,45000,42108,2,1141643,0,0,2,2551,0,3,2,1,1,1
0,0,336.78,0,0,-1,42123,0,1108714,1,0,1,2221,0,2,1,1,1,1
2,1,361.57,1,0,65000,42125,1,1083877,0,0,5,2453,0,2,2,1,1,1
0,0,262.72,0,0,35000,42141,0,1076817,0,1,1,2146,0,1,1,1,1,1
0,0,189.9,1,0,85000,42143,0,1064135,0,1,2,2515,0,2,2,1,1,1
0,0,94.26,0,0,115000,42152,0,346080,1,0,1,148,0,2,1,1,1,1
0,0,157.32,2,0,95000,42155,0,1061751,0,0,2,2493,0,2,2,1,1,1
0,0,287.23,3,1,55000,42159,1,413717,1,0,6,1872,0,5,6,1,1,1
0,0,173.74,1,0,25000,42177,0,535544,0,0,1,478,0,1,1,1,3,1
0,0,98.36,1,0,125000,42204,0,430111,0,0,1,214,0,1,1,1,1,1
0,0,333.33,2,0,125000,42209,1,546095,0,0,3,1619,0,2,3,1,1,1
0,0,1031.62,0,0,5000,42225,1,140853,0,0,1,1173,0,0,1,2,3,1
0,0,1488.38,2,0,85000,42242,0,403118,0,0,2,1735,0,2,2,1,1,1
0,0,182.55,2,0,175000,42243,0,29997,0,0,3,244,1,3,3,1,3,1
0,0,319.0,2,0,65000,42245,0,1168689,0,0,2,2194,0,3,2,1,1,1
0,0,1042.82,0,0,25000,42251,1,50130,0,0,1,1089,0,0,1,2,3,1
0,0,224.89,2,0,65000,42253,0,165500,0,0,3,1471,1,2,3,1,1,1
0,0,204.35,0,0,85000,42268,1,185202,0,1,2,1330,0,2,2,1,1,1
0,0,165.16,2,0,75000,42276,0,185203,0,0,2,1330,0,3,2,1,1,1
0,0,335.56,2,0,135000,42278,0,483905,0,0,2,1516,0,2,2,1,1,1
0,0,181.88,0,0,95000,42284,0,205109,2,1,4,1844,1,2,4,1,1,1
0,0,321.22,2,0,85000,42287,0,138464,0,0,2,1237,0,3,2,1,1,1
0,0,231.76,1,0,95000,42291,0,370535,0,0,1,1683,0,1,1,1,2,1
0,0,302.72,2,0,-1,42299,1,452827,0,0,3,1938,0,3,3,1,1,1
2,0,328.64,1,0,75000,42309,1,368095,0,0,4,1961,0,2,2,1,1,1
0,0,181.99,0,0,55000,42339,0,246276,0,2,2,1186,0,2,2,1,1,1
0,0,244.69,1,0,45000,42362,0,412245,0,0,1,1290,0,5,1,1,1,1
0,0,252.78,1,0,55000,42366,1,27816,0,0,2,1912,0,3,2,1,1,1
0,0,216.27,0,0,45000,42368,0,152287,0,1,1,1343,0,1,1,2,3,1
0,0,370.96,1,0,45000,42384,0,331185,0,0,1,1245,0,1,1,1,2,1
2,0,384.92,2,0,115000,42387,0,354575,0,0,4,2021,0,4,2,1,1,1
1,0,454.76,2,1,85000,42388,0,410810,0,0,4,1578,0,3,3,1,1,1
0,0,285.97,0,0,-1,42394,1,491024,0,0,1,2067,0,1,1,2,3,1
2,0,374.52,1,0,-1,42399,1,340946,0,0,4,1506,0,2,2,1,1,1
0,0,335.56,2,0,115000,42405,0,273134,0,0,2,1871,0,2,2,1,1,1
0,0,302.72,2,1,175000,42421,0,67045,0,0,3,1363,0,3,3,1,1,1
0,0,455.59,2,0,175000,42448,0,371515,1,0,4,1481,1,3,4,1,1,1
0,0,209.54,1,0,75000,42452,0,356837,0,1,2,1363,0,2,2,1,1,1
0,2,353.91,1,0,85000,42456,1,270570,0,0,4,2051,0,4,2,1,1,1
0,0,298.29,2,0,75000,42461,0,109969,0,0,2,1747,0,2,2,1,1,1
2,0,384.92,2,1,175000,42467,0,344193,0,0,5,1239,0,3,3,1,1,1
0,0,177.53,0,0,175000,42482,0,385301,0,1,1,1436,0,1,1,1,1,1
0,1,368.97,2,0,145000,42490,0,146014,0,0,3,1939,0,3,2,1,1,1
0,1,372.3,1,0,175000,42496,1,109830,0,0,3,1747,0,3,2,1,1,1
0,1,429.57,1,0,95000,42520,1,288814,0,0,3,1977,0,1,2,1,1,1
0,0,278.35,1,0,55000,42523,1,540631,0,0,2,1805,0,2,2,1,1,1
0,0,352.02,1,0,95000,42546,0,512071,0,0,1,1558,0,0,1,1,2,1
0,0,270.93,0,0,75000,42553,0,324603,0,2,2,2023,0,1,2,1,1,1
0,0,320.41,0,0,-1,42558,0,516396,0,1,1,1591,0,1,1,1,1,1
0,0,678.34,0,0,15000,42568,1,411411,0,1,2,1161,0,1,2,1,4,1
0,0,273.33,1,0,75000,42577,0,274967,1,0,2,2027,0,4,2,1,1,1
0,0,219.23,1,0,55000,42578,0,379664,0,0,1,1449,0,1,1,1,3,1
0,0,237.22,2,0,75000,42584,0,123268,0,0,2,945,0,3,2,3,3,1
0,1,409.95,1,0,115000,42595,1,180472,0,0,3,1701,0,2,2,1,1,1
0,0,194.75,0,0,65000,42596,0,485292,0,2,2,1187,0,2,2,1,1,1
0,0,221.37,0,0,105000,42628,0,377647,0,2,2,1378,0,2,2,1,1,1
0,0,309.75,2,0,85000,42632,0,446736,0,0,2,929,0,2,2,1,1,1
0,3,325.7,1,0,75000,42638,0,555646,1,0,5,1805,0,2,2,1,1,1
0,0,246.96,0,0,45000,42661,0,445591,0,1,1,1199,0,1,1,1,1,1
2,0,371.18,2,0,115000,42662,0,231616,0,0,4,999,0,2,2,1,1,1
1,0,274.32,1,0,95000,42667,0,315651,1,0,3,1862,0,2,2,1,1,1
0,0,453.85,1,0,25000,42696,0,413670,0,0,1,1844,0,1,1,1,1,1
0,2,418.39,2,0,-1,42699,0,115515,0,0,4,1302,0,2,2,1,1,1
0,0,347.98,2,0,175000,42718,0,99693,0,0,2,1745,0,4,2,1,1,1
0,0,327.99,2,0,55000,42719,1,369462,0,0,4,1293,1,4,4,1,1,1
0,0,370.96,1,0,45000,42723,0,168167,0,0,1,1073,0,1,1,2,3,1
0,0,277.69,2,1,65000,42727,0,20250,0,0,3,1825,0,2,3,1,1,1
0,0,304.73,2,0,105000,42731,0,396226,0,0,2,1820,0,3,2,1,1,1
0,0,285.25,1,0,45000,42737,0,483658,0,2,3,1519,0,2,3,1,1,1
1,1,369.7,1,0,105000,42749,1,493544,0,0,4,1378,0,2,2,1,1,1
0,0,347.98,2,0,105000,42788,0,274945,0,0,2,2027,0,3,2,1,1,1
0,0,275.86,1,0,55000,42800,0,78151,1,0,2,2062,0,2,2,1,1,1
0,0,244.69,1,0,45000,42815,0,322590,0,0,1,1232,0,3,1,1,3,1
0,0,138.2,0,0,-1,42827,0,304814,0,1,1,1734,0,1,1,1,1,1
0,1,699.73,1,0,-1,42836,1,332340,0,0,3,1086,0,2,2,1,1,1
0,1,343.67,1,0,85000,42838,1,467098,0,0,3,1316,0,3,2,1,1,1
0,0,386.63,1,0,105000,42840,1,411478,0,0,2,1618,0,2,2,1,1,1
2,0,318.43,1,0,-1,42849,0,82475,1,0,4,1939,0,2,2,1,1,1
1,1,422.16,1,0,125000,42852,1,111967,0,0,4,1249,0,2,2,1,1,1
1,1,291.79,1,0,95000,42858,2,515055,0,0,5,1327,0,3,3,1,1,1
0,0,383.18,2,0,-1,42862,0,327452,0,0,2,1495,0,2,2,1,1,1
0,0,178.71,0,0,75000,42866,1,151224,0,1,2,2049,0,4,2,1,1,1
0,0,297.87,1,0,65000,42873,1,366587,0,0,2,976,0,2,2,1,1,1
0,0,160.02,0,0,-1,42886,1,283218,0,0,1,1759,0,2,1,1,1,1
0,0,307.94,0,0,45000,42896,0,122978,0,2,2,1279,0,2,2,1,1,1
0,0,248.48,0,0,85000,42897,1,304969,1,0,2,1750,0,2,2,1,1,1
0,0,170.55,0,0,-1,42901,0,560408,0,2,2,1507,0,2,2,1,1,1
1,0,283.12,1,0,75000,42910,1,183201,0,0,3,1463,0,2,2,1,1,1
1,0,379.95,1,0,85000,42913,0,120247,1,0,3,1477,0,2,2,1,1,1
0,0,421.49,1,0,35000,42921,0,372,0,0,1,921,0,1,1,2,3,1
0,0,304.52,1,0,-1,42946,0,12580,0,0,1,1922,0,1,1,1,1,1
0,0,300.98,1,0,75000,42949,1,260522,0,0,2,1192,0,2,2,1,1,1
0,0,320.41,0,0,35000,42951,0,310618,0,1,1,1151,0,1,1,1,4,1
0,0,375.34,0,0,15000,42953,2,397780,0,1,3,1812,0,2,3,1,3,1
0,0,317.18,2,0,-1,42954,0,31923,1,1,4,1202,0,5,4,1,1,1
0,0,340.84,2,0,-1,42996,0,440739,1,0,3,1848,0,3,3,1,1,1
0,0,168.48,0,0,-1,43009,0,529522,0,2,2,1528,0,2,2,3,2,1
0,0,219.45,0,0,25000,43017,0,133169,0,1,1,1264,0,2,1,1,1,1
0,0,196.78,0,0,75000,43034,0,66385,0,2,2,1573,0,2,2,1,1,1
1,0,410.63,1,0,45000,43048,0,348573,0,1,4,1492,1,3,3,1,1,1
0,0,345.01,0,0,25000,43081,0,343760,0,1,1,1543,0,1,1,2,3,1
0,0,889.14,2,1,-1,43088,0,41944,1,0,5,1577,1,3,5,1,1,1
3,0,329.95,1,0,75000,43100,0,208304,1,0,5,940,0,2,2,1,1,1
0,0,481.3,1,0,35000,43104,0,408976,0,0,1,1094,0,1,1,1,1,1
0,0,229.57,0,0,115000,43110,1,315035,0,1,2,1101,0,5,2,1,1,1
0,0,235.72,0,0,-1,43111,0,39715,1,1,2,1499,0,2,2,1,1,1
0,0,207.71,0,0,125000,43115,1,452551,0,0,1,1937,0,2,1,1,1,1
0,0,351.77,0,0,45000,43119,2,66994,0,0,2,1831,0,3,2,1,1,1
0,0,1477.48,1,0,175000,43122,1,97448,0,0,2,1276,0,3,2,1,1,1
0,0,244.45,1,0,145000,43187,1,68164,0,0,2,1609,0,4,2,1,1,1
0,0,442.41,2,0,135000,43199,0,309355,0,0,3,1972,1,3,3,1,1,1
2,0,303.93,1,0,55000,43201,1,549078,0,0,4,1295,0,2,2,1,1,1
0,0,154.12,0,0,55000,43221,0,489625,1,1,2,1867,0,3,2,1,1,1
0,0,168.48,0,0,-1,43229,0,469890,0,2,2,938,0,2,2,1,1,1
0,0,270.89,1,0,75000,43260,0,106506,1,0,2,1676,0,3,2,1,1,1
0,0,686.53,0,0,35000,43262,0,351526,0,1,1,1198,0,0,1,2,3,1
0,2,581.23,1,0,105000,43281,1,499978,0,0,4,1645,0,1,2,2,1,1
0,0,246.17,1,0,85000,43282,0,313890,0,0,1,1867,0,1,1,1,1,1
2,0,440.52,0,0,-1,43286,0,423842,0,0,3,1752,1,1,1,1,1,1
0,0,268.09,1,0,65000,43292,0,452295,1,0,2,1937,0,3,2,1,1,1
0,0,187.14,0,0,85000,43317,0,116460,0,1,1,1360,0,1,1,1,1,1
0,0,347.98,2,0,-1,43318,0,238506,0,0,2,1002,0,3,2,1,1,1
2,0,389.7,1,0,85000,43329,1,110900,0,0,4,2011,0,2,2,1,1,1
0,0,421.49,1,0,35000,43332,0,102642,0,0,1,934,0,1,1,1,1,1
0,0,254.82,2,1,-1,43337,0,561428,0,0,3,1436,0,5,3,1,1,1
0,0,205.45,1,0,65000,43348,0,243330,0,0,1,1567,0,1,1,1,3,1
