,pollutantID,county,veh_type,ratePerVehicle2018,ratePerVehicle2030,ratePerVehicle_diff,ratePerVehicle
22,2,kitsap,medium,82.42880196500002,30.794304990000008,-51.63449697500001,65.21730297333335
23,2,kitsap,transit,51.14692777,27.98845877,-23.158468999999997,43.42743810333333
24,2,pierce,heavy,6.0591461,3.5480214,-2.5111247000000003,5.222104533333334
25,2,pierce,light,41.344206832999994,23.7039848763,-17.640221956699992,35.46413284743333
26,2,pierce,medium,75.36848173700001,28.228532830000002,-47.139948907000004,59.65516543466668
27,2,pierce,transit,51.18664789,28.022300219999998,-23.164347670000005,43.465198666666666
28,2,snohomish,heavy,6.059042800000001,3.5479766,-2.511066200000001,5.222020733333334
29,2,snohomish,light,42.78526164840001,24.386612976999995,-18.398648671400014,36.652378757933334
30,2,snohomish,medium,77.30236726500003,28.653350459999988,-48.649016805000045,61.08602833000002
31,2,snohomish,transit,51.245780030000006,28.07265281,-23.173127220000005,43.52140429000001
32,3,king,heavy,1.301671621072966,2.5309624003547353,1.2292907792817693,1.711435214166889
33,3,king,light,2.0362234274,1.2870958256790002,-0.7491276017209998,1.7865142268263334
34,3,king,medium,4.642387113170002,2.7542881894089994,-1.8880989237610022,4.013020805249668
35,3,king,transit,4.2190955274299995,5.938573482350001,1.7194779549200012,4.792254845736666
36,3,kitsap,heavy,1.3015937210645319,2.5308687003545915,1.2292749792900597,1.7113520474945516
37,3,kitsap,light,2.550256680517,1.4427944189599997,-1.1074622615570004,2.1811025933313335
38,3,kitsap,medium,5.472911150640001,2.932706283512999,-2.540204867127002,4.626176194931
39,3,kitsap,transit,4.2186656101199995,5.938111263569999,1.7194456534499993,4.79181416127
40,3,pierce,heavy,1.3016763210775455,2.5309680003548154,1.22929167927727,1.7114402141699687
41,3,pierce,light,2.230259556384001,1.364461077756,-0.8657984786280009,1.9416600635080006
42,3,pierce,medium,5.0742150739300005,2.868717516911001,-2.2054975570189996,4.339049221590334
43,3,pierce,transit,4.219595847589999,5.93911920414,1.7195233565500008,4.792770299773332
44,3,snohomish,heavy,1.3016519210906663,2.5309407003550497,1.2292887792643834,1.7114148475121274
45,3,snohomish,light,2.316807394284,1.3950734711489998,-0.9217339231350001,2.009562753239
46,3,snohomish,medium,5.151906590970002,2.861849002818001,-2.2900575881520013,4.388554061586001
47,3,snohomish,transit,4.22113990925,5.940807171419999,1.7196672621699989,4.794362329973333
48,5,king,heavy,0.5423815000000001,0.6449917999999999,0.10261029999999982,0.5765849333333334
49,5,king,light,0.41762819,0.24577410400000002,-0.171854086,0.3603434946666667
50,5,king,medium,1.18955279,1.00778002,-0.18177277000000003,1.1289618666666668
51,5,king,transit,1.3823182999999999,1.7068473000000002,0.3245290000000003,1.4904946333333333
52,5,kitsap,heavy,0.5406011,0.642892,0.10229090000000007,0.5746980666666667
53,5,kitsap,light,0.52717135,0.27334363500000003,-0.253827715,0.4425621116666667
54,5,kitsap,medium,1.26902166,0.9770213,-0.29200035999999996,1.1716882066666665
55,5,kitsap,transit,1.3768951999999999,1.7000442999999998,0.32314909999999997,1.4846115666666666
56,5,pierce,heavy,0.5449482,0.6480239999999999,0.10307579999999994,0.5793068
57,5,pierce,light,0.46647735999999995,0.261624727,-0.20485263299999995,0.39819314899999997
58,5,pierce,medium,1.23986415,1.00870693,-0.23115722000000005,1.1628117433333334
59,5,pierce,transit,1.3885664999999998,1.7146457999999996,0.32607929999999974,1.4972595999999998
60,5,snohomish,heavy,0.5550412999999998,0.6599632,0.10492190000000012,0.5900152666666666
61,5,snohomish,light,0.48925623999999995,0.26922806,-0.22002817999999996,0.4159135133333333
62,5,snohomish,medium,1.2615405,1.0109301699999997,-0.2506103300000002,1.1780037233333331
63,5,snohomish,transit,1.4081584,1.7392636,0.3311051999999999,1.5185268
64,6,king,heavy,0.03726718699999999,0.06539616,0.028128973,0.046643511333333325
65,6,king,light,0.15005107699999998,0.08770109,-0.06234998699999998,0.129267748
66,6,king,medium,0.3491819690000001,0.19445934300000003,-0.15472262600000006,0.2976077603333334
67,6,king,transit,0.38156613000000006,0.34142326999999995,-0.04014286000000011,0.36818517666666667
68,6,kitsap,heavy,0.03725796900000001,0.06537953,0.028121560999999996,0.04663182266666667
69,6,kitsap,light,0.182779562,0.091090519,-0.09168904300000001,0.15221654766666667
70,6,kitsap,medium,0.3944178669999999,0.19796828100000002,-0.1964495859999999,0.3289346716666666
71,6,kitsap,transit,0.3815655300000001,0.34142285,-0.0401426800000001,0.36818463666666673
72,6,pierce,heavy,0.03726760899999999,0.065397,0.028129391000000004,0.04664407266666666
73,6,pierce,light,0.170833151,0.08995473899999999,-0.080878412,0.1438736803333333
74,6,pierce,medium,0.3791589709999999,0.198145136,-0.1810138349999999,0.31882102599999995
75,6,pierce,transit,0.3815659600000001,0.34142307,-0.0401428900000001,0.3681849966666667
76,6,snohomish,heavy,0.037264817,0.0653919,0.028127083000000004,0.04664051133333333
77,6,snohomish,light,0.169385422,0.089171132,-0.08021429000000001,0.14264732533333335
78,6,snohomish,medium,0.376851879,0.19557495699999997,-0.18127692200000003,0.31642623833333333
79,6,snohomish,transit,0.38156591,0.34142323999999996,-0.04014267000000005,0.36818502
80,79,king,heavy,1.1482028559999997,1.0570251749000001,-0.09117768109999957,1.1178102956333331
81,79,king,light,3.168474914,2.0276408465,-1.1408340674999997,2.7881968915
82,79,king,medium,4.770196243999998,3.1956468336000006,-1.5745494103999977,4.245346440533332
83,79,king,transit,4.398945844999999,4.0142283139999995,-0.3847175309999997,4.270706667999999
84,79,kitsap,heavy,1.144450319,1.0535922565,-0.09085806249999995,1.1141642981666666
85,79,kitsap,light,3.8470783870000003,2.2361679435999995,-1.6109104434000008,3.3101082392
86,79,kitsap,medium,5.5918165449999995,3.396033385,-2.1957831599999995,4.859888825
87,79,kitsap,transit,4.384642919999999,4.002463961000001,-0.3821789589999982,4.2572499336666665
88,79,pierce,heavy,1.1536372839999998,1.0619930576,-0.0916442263999997,1.1230892085333333
89,79,pierce,light,3.4635037169999983,2.1480350971999997,-1.3154686197999985,3.0250141770666654
90,79,pierce,medium,5.1852577480000015,3.336646733,-1.8486110150000017,4.569054076333334
91,79,pierce,transit,4.415746971000001,4.028040765,-0.3877062060000007,4.286511569000001
92,79,snohomish,heavy,1.1750607549999998,1.0815664622999999,-0.09349429269999998,1.1438959907666666
93,79,snohomish,light,3.6353568769999995,2.215137432,-1.4202194449999994,3.161950395333333
94,79,snohomish,medium,5.357979246000001,3.3877261680000013,-1.9702530779999998,4.701228220000001
95,79,snohomish,transit,4.467181014999999,4.070378223,-0.396802791999999,4.334913417666666
96,87,king,heavy,0.4183893869829999,0.35864856660905,-0.0597408203739499,0.3984757801916832
97,87,king,light,2.114694524100001,1.4346652993,-0.6800292248000008,1.8880181158333338
98,87,king,medium,3.3889797909999997,1.9314410975999996,-1.4575386934,2.9031335598666663
99,87,king,transit,3.1601221520000005,3.021558913,-0.13856323900000067,3.113934405666667
100,87,kitsap,heavy,0.43102133659200004,0.3691620484443801,-0.06185928814761993,0.41040157387612675
101,87,kitsap,light,2.7096999659999996,1.7071834076,-1.0025165583999995,2.3755277798666663
102,87,kitsap,medium,4.293443871,2.283790456,-2.009653415,3.6235593993333337
103,87,kitsap,transit,3.191341812,3.0455057150000004,-0.14583609699999966,3.142729779666667
104,87,pierce,heavy,0.43164572195600004,0.3696917451201399,-0.061953976835860125,0.41099439634404666
105,87,pierce,light,2.2752419423,1.5750364520999998,-0.7002054902000003,2.0418401122333334
106,87,pierce,medium,3.7810783169999995,2.1334189169999997,-1.6476593999999998,3.2318585169999996
107,87,pierce,transit,3.2207827940000002,3.068032777999999,-0.15275001600000104,3.1698661219999997
108,87,snohomish,heavy,0.46675497279999995,0.39890681434678993,-0.06784815845321002,0.4441389199822633
109,87,snohomish,light,2.4199577943,1.647570035,-0.7723877593000001,2.162495207866667
110,87,snohomish,medium,3.9426523419999997,2.190285256,-1.7523670859999996,3.35852998
111,87,snohomish,transit,3.2603172830000005,3.098464466,-0.16185281700000065,3.206366344
112,90,king,heavy,190.80277,183.65525999999997,-7.1475100000000396,188.42026666666666
113,90,king,light,524.31184,482.37817,-41.93366999999995,510.33394999999996
114,90,king,medium,595.8176,552.6790700000001,-43.13852999999983,581.43809
115,90,king,transit,476.6135299999999,465.13274,-11.4807899999999,472.78659999999996
116,90,kitsap,heavy,190.52640000000002,183.3898,-7.136600000000016,188.14753333333334
117,90,kitsap,light,519.86119,475.90355,-43.95763999999997,505.2086433333333
118,90,kitsap,medium,610.82782,562.7373,-48.09051999999997,594.7976466666667
119,90,kitsap,transit,475.62017000000003,464.15292000000005,-11.467249999999979,471.7977533333334
120,90,pierce,heavy,191.20945,184.04620000000003,-7.163249999999977,188.82170000000002
121,90,pierce,light,525.5294099999999,481.15847999999994,-44.37092999999993,510.7390999999999
122,90,pierce,medium,606.4727599999999,559.3217799999999,-47.150980000000004,590.7557666666665
123,90,pierce,transit,477.89513,466.3973700000001,-11.497759999999914,474.06254333333334
124,90,snohomish,heavy,192.49140999999997,185.28067000000004,-7.21073999999993,190.08783
125,90,snohomish,light,530.76923,485.40713,-45.3621,515.6485299999999
126,90,snohomish,medium,614.9743400000001,566.3490599999999,-48.6252800000002,598.7659133333334
127,90,snohomish,transit,481.2615399999999,469.7181999999999,-11.54334,477.4137599999999
128,91,king,heavy,2594560.5,2502371.1,-92189.3999999999,2563830.7
129,91,king,light,7293274.8,6708106.5,-585168.2999999998,7098218.7
130,91,king,medium,8258687.5,7661080.600000001,-597606.8999999994,8059485.2
131,91,king,transit,6553988.3,6394490.8999999985,-159497.4000000013,6500822.499999999
132,91,kitsap,heavy,2590800.6000000006,2498753.4,-92047.20000000065,2560118.2
133,91,kitsap,light,7231376.300000001,6618433.000000001,-612943.2999999998,7027061.866666667
134,91,kitsap,medium,8468897.4,7803171.000000001,-665726.3999999994,8246988.600000001
135,91,kitsap,transit,6540316.6,6381002.1,-159314.5,6487211.766666667
136,91,pierce,heavy,2600091.4999999995,2507705.0,-92386.49999999953,2569295.9999999995
137,91,pierce,light,7310222.8,6691408.8,-618814.0,7103951.466666667
138,91,pierce,medium,8407086.1,7754247.5,-652838.5999999996,8189473.233333333
139,91,pierce,transit,6571644.199999999,6411892.3,-159751.89999999944,6518393.566666666
140,91,snohomish,heavy,2617524.6,2524518.4999999995,-93006.10000000056,2586522.5666666664
141,91,snohomish,light,7383119.699999999,6750525.5,-632594.1999999993,7172254.966666666
142,91,snohomish,medium,8525626.2,7852375.800000001,-673250.3999999985,8301209.399999999
143,91,snohomish,transit,6617968.500000001,6457614.3,-160354.20000000112,6564517.100000001
144,98,king,heavy,215.46799,219.26817999999997,3.8001899999999864,216.73471999999998
145,98,king,light,579.4677700000003,514.6577500000001,-64.81002000000024,557.8644300000002
146,98,king,medium,729.6115600000002,635.8220799999999,-93.78948000000025,698.3484000000001
147,98,king,transit,624.8780499999999,609.54759,-15.330459999999903,619.7678966666666
148,98,kitsap,heavy,215.14449000000002,218.94519999999997,3.8007099999999525,216.41139333333334
149,98,kitsap,light,587.5093899999998,509.8819899999999,-77.62739999999991,561.6335899999999
150,98,kitsap,medium,760.0898400000001,646.1571299999998,-113.93271000000027,722.11227
151,98,kitsap,transit,623.74897,608.39786,-15.351109999999949,618.6319333333333
152,98,pierce,heavy,215.93891,219.73505000000003,3.7961400000000367,217.20429000000001
153,98,pierce,light,588.0996099999999,514.5058100000001,-73.59379999999976,563.5683433333332
154,98,pierce,medium,750.4588399999998,643.5866100000002,-106.8722299999996,714.8347633333333
155,98,pierce,transit,626.31556,611.00775,-15.307810000000018,621.2129566666666
156,98,snohomish,heavy,217.47227999999998,221.26654,3.7942600000000084,218.73703333333333
157,98,snohomish,light,593.47747,518.7111700000002,-74.76629999999989,568.55537
158,98,snohomish,medium,758.8146900000002,649.9036899999998,-108.9110000000004,722.5110233333334
159,98,snohomish,transit,630.1711700000001,614.9429,-15.228270000000066,625.09508
160,100,king,heavy,0.0157508558,0.007881523699999999,-0.007869332100000003,0.013127745100000001
161,100,king,light,0.09405767487,0.09611558621,0.00205791134000001,0.09474364531666667
162,100,king,medium,0.12835235649000004,0.12558210221999996,-0.0027702542700000776,0.12742893840000002
163,100,king,transit,0.1276840469,0.18883587329999996,0.06115182639999997,0.14806798903333332
164,100,kitsap,heavy,0.0157508619,0.00788130181,-0.00786956009,0.013127675203333333
165,100,kitsap,light,0.11699509881999999,0.10251029605999999,-0.014484802759999998,0.11216683123333332
166,100,kitsap,medium,0.15431285307000003,0.13578124443999998,-0.018531608630000057,0.14813565019333336
167,100,kitsap,transit,0.1269473994,0.18761075089999998,0.06066335149999999,0.14716851656666666
168,100,pierce,heavy,0.015751095900000005,0.007881537459999999,-0.007869558440000006,0.013127909753333337
169,100,pierce,light,0.10903737715999999,0.10192159508000001,-0.00711578207999998,0.10666544979999999
170,100,pierce,medium,0.1448451449,0.13367881406999998,-0.011166330830000015,0.14112303462333334
171,100,pierce,transit,0.12864215110000002,0.19042375930000005,0.06178160820000003,0.14923602050000004
172,100,snohomish,heavy,0.015751909400000003,0.007881489200000001,-0.007870420200000002,0.013128436000000004
173,100,snohomish,light,0.1099328301,0.10479955226000004,-0.005133277839999964,0.10822173748666668
174,100,snohomish,medium,0.14729902638,0.13746080445000006,-0.009838221929999946,0.14401961907000002
175,100,snohomish,transit,0.1312063709,0.1946895819,0.06348321099999998,0.15236744123333334
176,110,king,heavy,0.014488925700000002,0.007248985269999998,-0.007239940430000004,0.012075612223333334
177,110,king,light,0.08322882724000003,0.08505899503000001,0.0018301677899999896,0.08383888317000002
178,110,king,medium,0.11373286485,0.11119541362999998,-0.002537451220000028,0.11288704777666667
179,110,king,transit,0.1138604294,0.16754191210000002,0.05368148270000002,0.13175425696666668
180,110,kitsap,heavy,0.0144889327,0.0072487807399999995,-0.007240151960000001,0.012075548713333334
181,110,kitsap,light,0.10352345930000001,0.09071504051000001,-0.012808418789999998,0.09925398637
182,110,kitsap,medium,0.13671579710999995,0.12021720647,-0.01649859063999995,0.13121626689666663
183,110,kitsap,transit,0.11320889560000001,0.16645810029999994,0.05324920469999993,0.13095863049999998
184,110,pierce,heavy,0.014489138899999999,0.007248999990000001,-0.007240138909999997,0.012075759263333333
185,110,pierce,light,0.09648258443999999,0.09019465823999998,-0.006287926200000016,0.09438660903999999
186,110,pierce,medium,0.12833586523000004,0.11835895383,-0.009976911400000038,0.1250102280966667
187,110,pierce,transit,0.11470801400000001,0.16894673050000003,0.05423871650000002,0.1327875861666667
188,110,snohomish,heavy,0.014489857700000002,0.00724895767,-0.007240900030000002,0.012076224356666668
189,110,snohomish,light,0.09727479378000001,0.09274043426,-0.004534359520000003,0.09576334060666668
190,110,snohomish,medium,0.13050602642,0.12170262546999998,-0.008803400950000026,0.12757155943666665
191,110,snohomish,transit,0.11697649289999999,0.17272042080000002,0.05574392790000003,0.1355578022
192,112,king,heavy,0.004852791174,0.0013461262661999998,-0.0035066649077999997,0.0036839028714
193,112,king,light,0.044003052696000015,0.056531075159999986,0.01252802246399997,0.048179060184000005
194,112,king,medium,0.056484890010000004,0.06541298491000003,0.008928094900000023,0.059460921643333345
195,112,king,transit,0.047573913819999994,0.07104519035000001,0.023471276530000015,0.05539767266333333
196,112,kitsap,heavy,0.0048528506959999995,0.0013461185841,-0.0035067321118999995,0.003683939992033333
197,112,kitsap,light,0.05126231827,0.05898857605,0.007726257779999995,0.05383773753
198,112,kitsap,medium,0.06539842786000001,0.07042717297000001,0.005028745109999996,0.06707467623
199,112,kitsap,transit,0.047282972220000004,0.07056125220999998,0.023278279989999977,0.05504239888333333
200,112,pierce,heavy,0.004852881911,0.0013461297769,-0.0035067521341000003,0.003683964532966667
201,112,pierce,light,0.04869982401,0.05913914918000001,0.010439325170000013,0.052179599066666665
202,112,pierce,medium,0.06200425966000001,0.06935888473999999,0.0073546250799999754,0.06445580135333334
203,112,pierce,transit,0.04795234738000001,0.0716723,0.023719952619999984,0.05585899825333333
204,112,snohomish,heavy,0.004853221599,0.0013461341735000003,-0.0035070874254999997,0.003684192457166667
205,112,snohomish,light,0.04909598294,0.060926276329999994,0.011830293389999996,0.05303941407
206,112,snohomish,medium,0.06308007093999997,0.07163913786000001,0.008559066920000039,0.06593309324666664
207,112,snohomish,transit,0.048965118120000005,0.07335712446,0.02439200634,0.0570957869
208,115,king,heavy,0.00283836951,0.004037232086,0.0011988625759999996,0.0032379903686666667
209,115,king,light,0.0008440965492999999,0.0011979380687,0.00035384151940000014,0.0009620437224333333
210,115,king,medium,0.002130193347,0.0026834759258000003,0.0005532825788000001,0.0023146208732666667
211,115,king,transit,0.004826856532999998,0.007501022687000001,0.0026741661540000024,0.005718245250999999
212,115,kitsap,heavy,0.00283823103,0.004037069201,0.0011988381710000004,0.0032378437536666666
213,115,kitsap,light,0.0008949212625999998,0.0012449570727999996,0.0003500358101999998,0.0010115998659999998
214,115,kitsap,medium,0.002134925726999999,0.002690169846099999,0.0005552441191000001,0.0023200071000333325
215,115,kitsap,transit,0.004823659498,0.007495699166000001,0.002672039668000001,0.0057143393873333335
216,115,pierce,heavy,0.00283837516,0.004037241371,0.0011988662110000003,0.0032379972303333334
217,115,pierce,light,0.0008817701993000004,0.0012453566152999995,0.00036358641599999915,0.0010029656713000002
218,115,pierce,medium,0.002159770360999999,0.0027279852856000003,0.0005682149246000012,0.0023491753358666663
219,115,pierce,transit,0.004831014817,0.007507925001000001,0.0026769101840000004,0.0057233182116666675
220,115,snohomish,heavy,0.0028383377999999996,0.004037192169,0.0011988543690000003,0.0032379559229999996
221,115,snohomish,light,0.0008937666496999999,0.0012758323478,0.0003820656981,0.0010211218824
222,115,snohomish,medium,0.002169709461999999,0.002746877713499999,0.0005771682514999999,0.0023620988791666657
223,115,snohomish,transit,0.004842150242000001,0.007526448139,0.002684297896999999,0.005736916207666667
224,118,king,heavy,0.0096361333,0.005902863520000001,-0.0037332697799999995,0.00839171004
225,118,king,light,0.03922578800599999,0.028527957247,-0.01069783075899999,0.03565984441966666
226,118,king,medium,0.05724789648000001,0.04578250079000001,-0.011465395690000005,0.05342609791666668
227,118,king,transit,0.0662865355,0.0964969057,0.030210370200000003,0.0763566589
228,118,kitsap,heavy,0.009636090199999997,0.00590266283,-0.0037334273699999978,0.008391614409999998
229,118,kitsap,light,0.052261208219999994,0.031726428429999995,-0.02053477979,0.045416281623333325
230,118,kitsap,medium,0.07131735117,0.04979006963999999,-0.02152728153000001,0.06414159066
231,118,kitsap,transit,0.0659259123,0.0958970132,0.029971100900000006,0.07591627926666666
232,118,pierce,heavy,0.009636252400000002,0.005902874159999999,-0.0037333782400000024,0.008391792986666667
233,118,pierce,light,0.047782794770000005,0.03105549032000001,-0.016727304449999994,0.042207026620000004
234,118,pierce,medium,0.06633158788,0.049000072040000016,-0.017331515839999985,0.06055441593333334
235,118,pierce,transit,0.0667556691,0.09727442709999998,0.03051875799999998,0.07692858843333332
236,118,snohomish,heavy,0.009636640500000003,0.005902825570000001,-0.0037338149300000026,0.008392035523333336
237,118,snohomish,light,0.04817887701000001,0.03181420693799999,-0.016364670072000022,0.042723986986
238,118,snohomish,medium,0.06742595764000003,0.050063505290000004,-0.01736245235000003,0.061638473523333355
239,118,snohomish,transit,0.06801125559999997,0.09936331460000002,0.03135205900000004,0.07846194193333332
240,119,king,heavy,0.0,0.0,0.0,0.0
241,119,king,light,0.0,0.0,0.0,0.0
242,119,king,medium,0.0,0.0,0.0,0.0
243,119,king,transit,0.0,0.0,0.0,0.0
244,119,kitsap,heavy,0.0,0.0,0.0,0.0
245,119,kitsap,light,0.0,0.0,0.0,0.0
246,119,kitsap,medium,0.0,0.0,0.0,0.0
247,119,kitsap,transit,0.0,0.0,0.0,0.0
248,119,pierce,heavy,0.0,0.0,0.0,0.0
249,119,pierce,light,0.0,0.0,0.0,0.0
250,119,pierce,medium,0.0,0.0,0.0,0.0
251,119,pierce,transit,0.0,0.0,0.0,0.0
252,119,snohomish,heavy,0.0,0.0,0.0,0.0
253,119,snohomish,light,0.0,0.0,0.0,0.0
254,119,snohomish,medium,0.0,0.0,0.0,0.0
255,119,snohomish,transit,0.0,0.0,0.0,0.0
