,pollutantID,county,veh_type,ratePerVehicle2018,ratePerVehicle2030,ratePerVehicle_diff,ratePerVehicle
203,112,pierce,transit,0.04795234738000001,0.0716723,0.023719952619999984,0.049929010098333344
204,112,snohomish,heavy,0.004853221599,0.0013461341735000003,-0.0035070874254999997,0.004560964313541667
205,112,snohomish,light,0.04909598294,0.060926276329999994,0.011830293389999996,0.0500818407225
206,112,snohomish,medium,0.06308007093999997,0.07163913786000001,0.008559066920000039,0.06379332651666664
207,112,snohomish,transit,0.048965118120000005,0.07335712446,0.02439200634,0.050997785315
208,115,king,heavy,0.00283836951,0.004037232086,0.0011988625759999996,0.002938274724666667
209,115,king,light,0.0008440965492999999,0.0011979380687,0.00035384151940000014,0.0008735833425833333
210,115,king,medium,0.002130193347,0.0026834759258000003,0.0005532825788000001,0.002176300228566667
211,115,king,transit,0.004826856532999998,0.007501022687000001,0.0026741661540000024,0.005049703712499998
212,115,kitsap,heavy,0.00283823103,0.004037069201,0.0011988381710000004,0.0029381342109166667
213,115,kitsap,light,0.0008949212625999998,0.0012449570727999996,0.0003500358101999998,0.0009240909134499998
214,115,kitsap,medium,0.002134925726999999,0.002690169846099999,0.0005552441191000001,0.0021811960702583324
215,115,kitsap,transit,0.004823659498,0.007495699166000001,0.002672039668000001,0.0050463294703333335
216,115,pierce,heavy,0.00283837516,0.004037241371,0.0011988662110000003,0.0029382806775833333
217,115,pierce,light,0.0008817701993000004,0.0012453566152999995,0.00036358641599999915,0.0009120690673000003
218,115,pierce,medium,0.002159770360999999,0.0027279852856000003,0.0005682149246000012,0.002207121604716666
219,115,pierce,transit,0.004831014817,0.007507925001000001,0.0026769101840000004,0.005054090665666667
220,115,snohomish,heavy,0.0028383377999999996,0.004037192169,0.0011988543690000003,0.0029382423307499996
221,115,snohomish,light,0.0008937666496999999,0.0012758323478,0.0003820656981,0.0009256054578749999
222,115,snohomish,medium,0.002169709461999999,0.002746877713499999,0.0005771682514999999,0.002217806816291666
223,115,snohomish,transit,0.004842150242000001,0.007526448139,0.002684297896999999,0.005065841733416667
224,118,king,heavy,0.0096361333,0.005902863520000001,-0.0037332697799999995,0.009325027485
225,118,king,light,0.03922578800599999,0.028527957247,-0.01069783075899999,0.03833430210941666
