day,fhtindx1,fhtindx2,hhno,id,jtindex,parent,pdpurp,person_day_id,person_id,phtindx1,phtindx2,pno,subtrs,tardest,tarorig,tautocost,tautodist,tautotime,tdadtyp,tdpcl,tdtaz,tlvdest,tlvorig,tmodetp,toadtyp,toexpfac,topcl,totaz,tour,tpathtp,tripsh1,tripsh2
1,0,0,14105980,18906,0,0,7,13877,13877,0,0,3,0,625,770,1.219,6.095,19.71,4,519472,2992,690,600,4,1,453.01825,409401,2771,2,1,2,4
1,0,0,14105980,18905,0,0,5,13877,13877,0,0,3,0,1205,1245,0.154069545455,0.770347727273,7.05201036756,4,423165,2770,1240,1200,5,1,453.01825,409401,2771,1,1,2,2
1,0,0,14105979,18896,0,0,1,13870,13870,0,0,1,0,470,1005,0.866,4.33,13.455,2,408965,2795,990,450,3,1,517.051061347,455322,2973,1,1,2,2
1,0,0,14105979,18897,0,0,7,13870,13870,0,0,1,0,1120,1240,0.349856161616,1.74928080808,7.61643382897,4,430407,2968,1230,1110,3,1,517.051061347,455322,2973,2,1,2,2
1,0,0,14105979,18898,0,0,1,13871,13871,0,0,2,0,450,975,1.189,5.945,19.125,2,410411,2773,960,435,3,1,513.706317831,455322,2973,1,1,2,2
1,0,0,14105979,18899,0,0,4,13872,13872,0,0,3,0,450,1080,7.235,36.175,72.16,4,796653,709,990,360,3,1,598.983986959,455322,2973,1,1,2,2
1,0,0,14105979,18900,0,0,1,13874,13874,0,0,5,0,1070,1365,1.566,7.83,23.05,4,479589,2760,1350,1020,3,1,707.305028973,455322,2973,1,1,2,2
1,0,0,14105978,18895,0,0,1,13869,13869,0,0,1,0,425,1125,4.654,12.02,22.08,2,660743,2795,860,380,3,1,100.151521638,407879,2769,1,1,8,6
1,0,0,14105977,18892,0,0,1,13865,13865,0,0,1,1,420,1185,1.828,9.14,29.67,2,653,3348,960,390,3,1,1774.85326028,550827,3436,1,1,2,8
1,0,0,14105977,18893,0,1,4,13865,13865,0,0,1,0,690,720,0.407840909091,2.03920454545,12.5462059659,4,460950,3348,700,660,3,2,1774.85326028,653,3348,2,1,6,2
1,0,0,14105977,18894,0,0,3,13866,13866,0,0,2,0,840,885,2.122,10.61,27.83,4,484122,3046,855,810,5,1,1889.88010639,550827,3436,1,1,2,2
1,0,0,14105976,18891,0,0,1,13863,13863,0,0,1,0,420,1080,12.191,49.705,82.745,2,322020,3583,990,330,3,1,229.156746503,612408,3312,1,1,2,2
1,0,0,14105975,18886,0,0,7,13859,13859,0,0,1,0,370,390,0.126178308081,0.630891540404,6.42293194749,4,420025,2787,370,360,1,1,476.58325513,479661,2786,2,1,2,6
1,0,0,14105975,18885,0,0,1,13859,13859,0,0,1,0,750,1045,3.82,7.85,18.58,4,401470,2788,1020,495,4,1,476.58325513,479661,2786,1,1,6,2
1,0,0,14105975,18887,0,0,1,13860,13860,0,0,2,0,480,1020,2.755,13.775,24.605,2,461634,2770,720,360,3,1,458.707182976,479661,2786,1,1,4,6
1,0,0,14105975,18888,0,0,2,13861,13861,0,0,3,0,430,870,0.384467020202,1.92233510101,12.2343588213,3,476651,2782,845,405,8,1,494.0715,479661,2786,1,1,2,2
1,0,0,14105975,18889,0,0,6,13861,13861,0,0,3,0,900,945,0.116833686869,0.584168434343,6.78898450723,4,419903,2774,930,885,1,1,494.0715,479661,2786,2,1,2,2
1,0,0,14105975,18890,0,0,2,13862,13862,0,0,4,0,525,950,0.726,3.63,15.22,3,446600,2788,930,495,8,1,494.0715,479661,2786,1,1,4,2
1,0,0,14105974,18881,0,0,4,13857,13857,0,0,1,0,465,545,0.282470732323,1.41235366162,11.5101262974,4,479096,2779,540,460,3,1,66.6111259277,476656,2782,1,1,2,2
1,0,0,14105974,18882,0,0,5,13857,13857,0,0,1,0,1125,1155,0.0370891666667,0.185445833333,6.18152777778,4,476670,2783,1150,1120,1,1,66.6111259277,476656,2782,2,1,2,2
1,0,0,14105974,18883,0,0,1,13858,13858,0,0,2,0,380,505,3.651,18.255,30.35,4,3022,3353,480,360,3,1,65.7862003602,476656,2782,1,1,2,2
1,0,0,14105974,18884,0,0,1,13858,13858,0,0,2,0,715,1060,3.651,18.255,30.945,4,3022,3353,930,690,3,1,65.7862003602,476656,2782,2,1,2,4
1,0,0,14105973,18877,0,0,5,13855,13855,0,0,1,0,680,750,0.307651515152,1.53825757576,8.74243055556,4,637822,3412,725,660,1,1,542.625717433,646084,3412,1,1,2,2
1,0,0,14105973,18878,0,0,5,13855,13855,0,0,1,0,860,930,0.370189393939,1.8509469697,10.5195486111,4,638112,3412,905,840,1,1,542.625717433,646084,3412,2,1,2,2
1,0,0,14105973,18879,0,0,1,13856,13856,0,0,2,0,455,1080,8.266,41.33,90.18,2,716681,487,990,375,6,1,515.432682259,646084,3412,1,6,2,2
1,0,0,14105973,18880,0,0,7,13856,13856,0,0,2,0,1150,1160,0.0315909090909,0.157954545455,0.897708333333,4,672299,3412,1150,1140,1,1,515.432682259,646084,3412,2,1,2,2
1,0,0,14105972,18876,0,0,4,13854,13854,0,0,1,0,965,1060,0.230697575758,1.15348787879,6.47635381944,4,499486,3256,1050,840,3,1,394.623542177,471825,3257,1,1,8,2
1,0,0,14105971,18871,0,0,4,13852,13852,0,0,1,0,705,870,4.421,10.855,20.755,4,430515,2936,760,630,4,1,158.453919923,417489,2724,1,1,8,8
1,0,0,14105971,18872,0,0,7,13852,13852,0,0,1,0,1135,1220,0.163223838384,0.816119191919,4.37952333803,4,400997,2722,1205,1120,1,1,158.453919923,417489,2724,2,1,2,2
1,0,0,14105971,18874,0,0,4,13853,13853,0,0,2,0,705,870,4.421,10.855,20.755,4,430515,2936,760,630,4,1,152.69154147,417489,2724,2,1,8,8
1,0,0,14105971,18873,0,0,1,13853,13853,0,0,2,0,910,945,0.0739393939394,0.369696969697,3.59134199134,2,401107,2724,940,905,1,1,152.69154147,417489,2724,1,1,2,2
1,0,0,14105971,18875,0,0,7,13853,13853,0,0,2,0,1135,1220,0.163223838384,0.816119191919,4.37952333803,4,400997,2722,1205,1120,1,1,152.69154147,417489,2724,3,1,2,2
1,0,0,14105970,18868,0,0,1,13850,13850,0,0,1,0,435,1045,3.667,18.335,40.9,2,673955,922,1005,395,4,1,443.688917205,546872,3144,1,1,2,2
1,0,0,14105970,18869,0,0,4,13850,13850,0,0,1,0,1135,1175,0.10553030303,0.527651515152,5.22995766488,4,661220,3144,1170,1130,3,1,443.688917205,546872,3144,2,1,2,2
1,0,0,14105970,18870,0,0,1,13851,13851,0,0,2,0,435,1045,3.667,18.335,40.9,2,673955,922,1005,395,4,1,443.688917205,546872,3144,1,1,2,2
1,0,0,14105969,18867,0,0,1,13849,13849,0,0,1,0,500,1115,3.002,15.01,35.725,2,681111,1024,1040,450,3,1,571.199911532,546801,3144,1,1,2,6
1,0,0,14105968,18865,0,0,4,13848,13848,0,0,1,0,705,880,1.368,6.84,21.275,4,446812,2874,855,600,6,1,174.193340023,475036,2784,1,3,6,2
1,0,0,14105968,18866,0,0,7,13848,13848,0,0,1,0,1050,1060,0.0319243939394,0.159621969697,2.81048682359,4,475201,2784,1050,1040,1,1,174.193340023,475036,2784,2,1,2,2
1,0,0,14105967,18862,0,0,1,13845,13845,0,0,1,0,450,1045,5.268,26.34,60.115,2,822990,967,960,390,7,1,903.008349935,594625,3383,1,6,4,4
1,0,0,14105967,18863,0,0,7,13845,13845,0,0,1,0,1085,1175,0.438915681818,2.19457840909,8.55144793585,4,596875,3409,1170,1080,3,1,903.008349935,594625,3383,2,1,2,2
1,0,0,14105967,18864,0,0,1,13846,13846,0,0,2,0,775,1150,0.354537272727,1.77268636364,8.03489362648,2,593178,3373,1140,770,3,1,912.128437183,594625,3383,1,1,2,2
1,0,0,14105965,18857,0,0,4,13841,13841,0,0,1,0,500,555,0.415260454545,2.07630227273,11.6404187761,4,581777,3286,520,490,4,1,278.742073345,563141,3280,1,1,2,4
1,0,0,14105965,18858,0,0,4,13841,13841,0,0,1,0,655,705,0.410169545455,2.05084772727,11.6155772139,4,581774,3286,690,645,4,1,278.742073345,563141,3280,2,1,2,2
1,0,0,14105965,18859,0,0,4,13841,13841,0,0,1,0,855,1020,2.288,11.44,30.235,4,481658,2933,975,810,4,1,278.742073345,563141,3280,3,1,2,2
1,0,0,14105965,18860,0,0,4,13842,13842,0,0,2,0,500,555,0.415260454545,2.07630227273,11.6404187761,4,581777,3286,520,490,4,1,276.819095206,563141,3280,1,1,2,4
1,0,0,14105965,18861,0,0,4,13842,13842,0,0,2,0,655,705,0.410169545455,2.05084772727,11.6155772139,4,581774,3286,690,645,4,1,276.819095206,563141,3280,2,1,2,2
1,0,0,14105964,18852,0,0,3,13839,13839,0,0,1,0,410,500,0.130884444444,0.654422222222,6.61579965278,4,432008,2976,490,400,4,1,222.66583856,431701,2974,1,1,2,2
1,0,0,14105964,18854,0,0,4,13839,13839,0,0,1,0,590,630,0.857,4.285,15.02,4,481595,2934,605,570,3,1,222.66583856,431701,2974,3,1,2,2
1,0,0,14105964,18853,0,0,3,13839,13839,0,0,1,0,835,930,0.130884444444,0.654422222222,6.61579965278,4,432008,2976,850,825,4,1,222.66583856,431701,2974,2,1,2,6
1,0,0,14105964,18856,0,0,7,13840,13840,0,0,2,0,405,490,0.644,3.22,12.53,4,378272,2819,475,390,3,1,213.088054006,431701,2974,2,1,2,2
1,0,0,14105964,18855,0,0,1,13840,13840,0,0,2,0,600,930,3.237,16.185,30.45,4,591981,3315,750,570,3,1,213.088054006,431701,2974,1,1,2,4
1,0,0,14105963,18840,0,0,3,13834,13834,0,0,1,0,485,490,0.0679166666667,0.339583333333,3.0231199187,4,431876,2973,485,480,4,1,814.85667128,444114,2973,1,1,2,2
1,0,0,14105963,18841,0,0,3,13834,13834,0,0,1,0,525,530,0.183455454545,0.917277272727,9.11544289773,4,433495,2975,525,520,4,1,814.85667128,444114,2973,2,1,2,2
1,0,0,14105963,18844,0,0,7,13834,13834,0,0,1,0,630,695,0.270329292929,1.35164646465,6.89003097643,4,454001,2985,690,625,3,1,814.85667128,444114,2973,5,1,2,2
1,0,0,14105963,18842,0,0,3,13834,13834,0,0,1,0,720,850,0.0679166666667,0.339583333333,3.0231199187,4,431876,2973,845,715,4,1,814.85667128,444114,2973,3,1,2,2
1,0,0,14105963,18843,0,0,3,13834,13834,0,0,1,0,930,995,0.03875,0.19375,1.72484756098,4,444219,2973,990,925,1,1,814.85667128,444114,2973,4,1,2,2
1,0,0,14105963,18845,0,0,7,13834,13834,0,0,1,0,1120,1275,0.170632727273,0.853163636364,8.47831363636,4,447295,2975,1200,1115,5,1,814.85667128,444114,2973,6,1,2,4
1,0,0,14105963,18846,0,0,1,13835,13835,0,0,2,0,465,1095,1.135,5.675,18.53,2,487019,2858,1080,450,3,1,792.615459471,444114,2973,1,1,2,2
1,0,0,14105963,18847,0,0,2,13836,13836,0,0,3,0,435,860,0.299458333333,1.49729166667,8.12973919753,3,432008,2976,840,420,9,1,844.757875,444114,2973,1,1,2,2
1,0,0,14105963,18848,0,0,2,13837,13837,0,0,4,0,525,1275,0.163091818182,0.815459090909,8.10362471591,3,431724,2975,1200,520,5,1,844.757875,444114,2973,1,1,2,4
1,0,0,14105963,18849,0,0,2,13838,13838,0,0,5,0,485,850,0.0679166666667,0.339583333333,3.0231199187,3,431876,2973,845,480,4,1,844.757875,444114,2973,1,1,2,2
1,0,0,14105963,18850,0,0,7,13838,13838,0,0,5,0,930,995,0.0517803030303,0.258901515152,2.30485495196,4,444072,2973,990,925,1,1,844.757875,444114,2973,2,1,2,2
1,0,0,14105963,18851,0,0,7,13838,13838,0,0,5,0,1120,1275,0.170632727273,0.853163636364,8.47831363636,4,447295,2975,1200,1115,5,1,844.757875,444114,2973,3,1,2,4
1,0,0,14105962,18836,0,0,7,13830,13830,0,0,1,0,605,665,0.668,3.34,10.115,4,670015,3424,660,600,4,1,1279.62810915,612976,3380,2,1,2,2
1,0,0,14105962,18835,0,0,3,13830,13830,0,0,1,0,1270,1285,0.383267916667,1.91633958333,7.56746486742,4,594671,3374,1275,1260,4,1,1279.62810915,612976,3380,1,1,2,2
1,0,0,14105962,18837,0,0,1,13831,13831,0,0,2,0,445,1220,2.421,12.105,28.775,2,526544,3341,960,420,3,1,1253.21282903,612976,3380,1,1,2,4
1,0,0,14105962,18839,0,0,2,13833,13833,0,0,4,0,460,880,0.686,3.43,11.2,3,595655,3424,870,450,3,1,1660.23734948,612976,3380,2,1,2,2
1,0,0,14105962,18838,0,0,1,13833,13833,0,0,4,0,970,1315,0.420343270202,2.10171635101,7.26967232299,2,604862,3378,1200,960,4,1,1660.23734948,612976,3380,1,1,2,8
1,0,0,14105961,18832,0,0,3,13828,13828,0,0,1,0,485,550,1.643,8.215,19.19,4,431085,2959,525,420,5,1,170.603507972,509822,3269,1,1,6,2
1,0,0,14105961,18833,0,0,3,13828,13828,0,0,1,0,910,990,1.643,8.215,20.86,4,431085,3257,935,850,5,1,170.603507972,509822,3269,2,1,6,6
1,0,0,14105961,18834,0,0,1,13829,13829,0,0,2,0,435,920,0.98,4.9,17.4,2,487644,2898,900,415,3,1,161.935915384,509822,3269,1,1,2,2
1,0,0,14105960,18830,0,0,1,13824,13824,0,0,1,0,720,1310,3.867,19.335,35.855,2,1048665,1194,1245,685,4,1,406.255168746,437128,2990,1,1,2,4
1,0,0,14105960,18831,0,0,3,13825,13825,0,0,2,0,720,1295,3.867,19.335,35.855,4,1048665,1194,1245,685,4,1,325.807887259,437128,2990,1,1,2,4
1,0,0,14105959,18828,0,0,1,13822,13822,0,0,1,0,410,1020,2.314,11.57,25.995,2,653,3344,990,385,3,1,615.61984243,570970,3247,1,1,2,2
1,0,0,14105959,18829,0,0,1,13823,13823,0,0,2,0,385,920,1.191,5.955,19.305,2,479538,3103,900,370,3,1,607.995882607,570970,3247,1,1,2,2
1,0,0,14105958,18824,0,0,1,13820,13820,0,0,1,1,555,1145,0.834,4.17,14.77,2,1201977,1511,1125,530,3,1,290.137252457,1010690,1572,1,1,2,2
1,0,0,14105958,18825,0,1,6,13820,13820,0,0,1,0,740,790,0.220949835859,1.10474917929,7.62195454385,3,865757,1466,780,730,3,2,290.137252457,1201977,1511,2,1,2,2
1,0,0,14105958,18826,0,0,6,13820,13820,0,0,1,0,1195,1345,0.899,4.495,15.34,4,789507,1547,1325,1175,4,1,290.137252457,1010690,1572,3,1,2,2
1,0,0,14105958,18827,0,0,6,13821,13821,0,0,2,0,1195,1345,0.899,4.495,15.34,3,789507,1547,1325,1175,4,1,348.874825183,1010690,1572,1,1,2,2
1,0,0,14105957,18823,0,0,1,13819,13819,0,0,1,0,425,1010,3.345,16.725,36.85,2,890026,1330,975,395,3,1,265.408717174,1118413,1578,1,1,2,2
1,0,0,14105956,18819,0,0,4,13817,13817,0,0,1,0,385,545,1.375,6.875,18.64,4,851125,1610,460,375,3,1,289.741478324,768508,1518,1,1,2,6
1,0,0,14105956,18820,0,0,4,13817,13817,0,0,1,0,905,945,1.333,6.665,15.32,4,932546,1533,930,885,3,1,289.741478324,768508,1518,2,1,2,2
1,0,0,14105956,18821,0,0,5,13817,13817,0,0,1,0,990,1020,0.735,3.675,9.995,4,968606,1444,1005,975,3,1,289.741478324,768508,1518,3,1,2,2
1,0,0,14105956,18822,0,0,1,13818,13818,0,0,2,0,530,1100,4.81,24.05,45.635,2,752390,1861,1020,470,3,1,278.415964442,768508,1518,1,1,2,2
1,0,0,14105955,18815,0,0,1,13815,13815,0,0,1,0,405,1015,2.947,14.735,28.725,2,829734,433,940,335,6,1,209.335774055,1061866,1450,1,3,2,2
1,0,0,14105955,18816,0,0,7,13815,13815,0,0,1,0,1050,1065,0.125151515152,0.625757575758,4.69318181818,4,912947,1450,1050,1035,1,1,209.335774055,1061866,1450,2,1,2,2
1,0,0,14105955,18817,0,0,1,13816,13816,0,0,2,0,355,980,2.584,12.92,23.445,2,1186296,600,915,330,3,1,210.698759965,1061866,1450,1,1,2,4
1,0,0,14105955,18818,0,0,7,13816,13816,0,0,2,0,1050,1065,0.125151515152,0.625757575758,4.69318181818,4,912947,1450,1050,1035,1,1,210.698759965,1061866,1450,2,1,2,2
1,0,0,14105953,18814,0,0,6,13813,13813,0,0,1,0,700,1070,3.088,15.44,31.015,3,1223595,282,875,605,6,1,349.274014887,882558,1458,1,3,2,4
1,0,0,14105952,18811,0,0,7,13812,13812,0,0,1,0,545,590,0.106023232323,0.530116161616,10.500726709,4,496109,2870,585,540,3,1,226.651802675,496315,2861,1,1,2,2
1,0,0,14105952,18812,0,0,7,13812,13812,0,0,1,0,1040,1150,0.113121212121,0.565606060606,7.27746464646,4,481288,2846,1145,1035,3,1,226.651802675,496315,2861,2,1,2,2
1,0,0,14105952,18813,0,0,7,13812,13812,0,0,1,0,1230,1395,0.113121212121,0.565606060606,7.27746464646,4,481288,2846,1390,1225,3,1,226.651802675,496315,2861,3,1,2,2
1,0,0,14105951,18809,0,0,3,13810,13810,0,0,1,0,560,700,1.166,5.83,15.79,4,470644,3250,645,510,5,1,98.1254402988,497436,2844,1,1,4,4
1,0,0,14105951,18810,0,0,5,13811,13811,0,0,2,0,680,905,4.797,23.985,40.58,4,1240770,973,870,650,4,1,99.9539549403,497436,2844,1,1,2,2
1,0,0,14105950,18808,0,0,5,13809,13809,0,0,1,0,490,515,0.121179886364,0.605899431818,7.95996629772,4,476670,2783,505,480,3,1,268.662365009,494945,2853,4,1,2,2
1,0,0,14105950,18805,0,0,1,13809,13809,0,0,1,0,755,770,0.128544722222,0.642723611111,13.4083085254,2,476796,2804,765,750,3,1,268.662365009,494945,2853,1,1,2,2
1,0,0,14105950,18806,0,0,1,13809,13809,0,0,1,0,875,905,0.128544722222,0.642723611111,13.4219834959,2,476796,2804,900,870,3,1,268.662365009,494945,2853,2,1,2,2
1,0,0,14105950,18807,0,0,4,13809,13809,0,0,1,0,1325,1340,0.127468712121,0.637343560606,8.37040635331,4,476724,2783,1335,1320,3,1,268.662365009,494945,2853,3,1,2,2
1,0,0,14105948,18797,0,0,1,13804,13804,0,0,1,1,480,990,3.976,19.88,40.25,2,726694,3108,940,420,4,1,97.0724350608,518942,2847,1,1,4,2
1,0,0,14105948,18798,0,1,6,13804,13804,0,0,1,0,675,695,0.530653282828,2.65326641414,10.9018038082,3,1067653,1060,680,660,3,2,97.0724350608,726694,1038,2,1,2,2
1,0,0,14105948,18799,0,0,3,13804,13804,0,0,1,0,1205,1240,0.0991704545455,0.495852272727,5.49563469251,4,496823,2929,1235,1135,4,1,97.0724350608,518942,2847,3,1,6,2
1,0,0,14105948,18800,0,0,1,13805,13805,0,0,2,1,505,1075,6.89,34.45,63.845,2,828877,528,840,420,6,1,96.5596717444,518942,2847,1,3,2,6
1,0,0,14105948,18801,0,1,6,13805,13805,0,0,2,0,725,820,0.0371206818182,0.185603409091,7.14893130878,3,1161295,478,795,705,1,2,96.5596717444,828877,528,2,1,2,2
1,0,0,14105948,18802,0,0,4,13805,13805,0,0,2,0,1080,1095,0.174031363636,0.870156818182,6.1116791958,4,495790,2855,1080,1075,4,1,96.5596717444,518942,2847,3,1,2,2
1,0,0,14105948,18803,0,0,2,13806,13806,0,0,3,0,505,935,0.0227272727273,0.113636363636,2.73295454545,3,481260,2847,930,500,1,1,104.004,518942,2847,1,1,2,2
1,0,0,14105948,18804,0,0,7,13806,13806,0,0,3,0,1140,1240,0.0938901515152,0.469450757576,5.20678895554,4,496819,2929,1235,1135,4,1,104.004,518942,2847,2,1,2,2
1,0,0,14105947,18792,0,0,1,13802,13802,0,0,1,0,530,1110,-1.0,-1.0,-1.0,2,0,2790,1020,450,4,1,396.580067334,422827,2791,1,1,6,2
1,0,0,14105947,18793,0,0,6,13802,13802,0,0,1,0,1135,1215,0.691,3.455,13.44,4,497999,2813,1200,1125,4,1,396.580067334,422827,2791,2,1,2,2
1,0,0,14105947,18794,0,0,4,13803,13803,0,0,2,0,470,820,0.892,4.46,18.0,4,495103,2790,690,450,6,1,394.014636745,422827,2791,1,3,4,6
1,0,0,14105947,18795,0,0,4,13803,13803,0,0,2,0,920,1065,0.885,4.425,16.18,2,495425,2849,1050,910,3,1,394.014636745,422827,2791,2,1,2,2
1,0,0,14105947,18796,0,0,6,13803,13803,0,0,2,0,1135,1215,0.691,3.455,13.44,4,497999,2813,1200,1125,4,1,394.014636745,422827,2791,3,1,2,2
1,0,0,14105946,18791,0,0,7,13801,13801,0,0,1,0,655,700,0.046263989899,0.231319949495,4.3950790404,4,331585,3618,690,645,1,1,273.332603565,332720,3616,2,1,2,2
1,0,0,14105946,18790,0,0,1,13801,13801,0,0,1,0,980,1330,0.213703181818,1.06851590909,9.31135292208,2,377116,3625,1175,960,3,1,273.332603565,332720,3616,1,1,4,6
1,0,0,14105945,18787,0,0,5,13799,13799,0,0,1,0,1155,1195,0.175983939394,0.87991969697,4.85788999369,4,291156,3530,1170,1150,3,1,125.379519627,291387,3525,1,1,2,4
1,0,0,14105945,18788,0,0,7,13799,13799,0,0,1,0,1200,1205,2.22202385226,11.1101192613,96.8905749531,4,291387,3525,1200,1195,1,1,125.379519627,291387,3525,2,1,2,2
1,0,0,14105945,18789,0,0,1,13800,13800,0,0,2,0,465,1000,1.064,5.32,14.215,2,280652,3497,985,450,3,1,116.738121312,291387,3525,1,1,2,2
1,0,0,14105944,18785,0,0,4,13798,13798,0,0,1,0,865,915,1.914,9.57,22.085,4,291950,3525,865,780,6,1,552.588669159,327598,3595,1,3,2,2
1,0,0,14105944,18786,0,0,4,13798,13798,0,0,1,0,1100,1240,1.787,8.935,20.625,4,293660,3526,1215,1020,6,1,552.588669159,327598,3595,2,3,2,2
1,0,0,14105943,18783,0,0,7,13797,13797,0,0,1,0,365,415,0.17544,0.8772,4.54516935484,4,311482,3545,410,360,3,1,163.997304078,313259,3573,4,1,2,2
1,0,0,14105943,18780,0,0,4,13797,13797,0,0,1,0,550,610,0.130386893939,0.651934469697,6.2813368747,4,315560,3573,575,545,3,1,163.997304078,313259,3573,1,1,2,6
1,0,0,14105943,18781,0,0,4,13797,13797,0,0,1,0,845,860,0.130386893939,0.651934469697,6.2813368747,4,315560,3573,855,840,3,1,163.997304078,313259,3573,2,1,2,2
1,0,0,14105943,18782,0,0,5,13797,13797,0,0,1,0,990,1005,0.193308434343,0.966542171717,8.52908159637,4,318670,3578,1000,985,3,1,163.997304078,313259,3573,3,1,2,2
1,0,0,14105943,18784,0,0,7,13797,13797,0,0,1,0,1080,1095,0.0553409090909,0.276704545455,3.88769886364,4,314742,3573,1080,1050,1,1,163.997304078,313259,3573,5,1,2,2
1,0,0,14105941,18779,0,0,1,13792,13792,0,0,1,0,460,945,0.487372121212,2.43686060606,11.7306321728,2,461965,3046,930,450,3,1,198.199758837,455881,3053,1,1,2,4
1,0,0,14105940,18778,0,0,7,13791,13791,0,0,1,0,1145,1335,-1.0,-1.0,-1.0,4,0,-1,1230,1015,3,1,660.275957831,661353,3456,1,1,4,6
1,0,0,14105939,18774,0,0,1,13789,13789,0,0,1,0,450,1075,5.609,28.045,51.485,4,823017,963,735,395,3,1,99.6325324575,431266,2936,1,1,2,6
1,0,0,14105939,18775,0,0,5,13789,13789,0,0,1,0,1120,1205,0.504528409091,2.52264204545,11.3469428476,4,525308,2959,1195,1105,4,1,99.6325324575,431266,2936,2,1,2,2
1,0,0,14105939,18776,0,0,2,13790,13790,0,0,2,0,830,960,1.941,9.705,23.13,3,661746,3362,930,810,3,1,101.444016536,431266,2936,1,1,2,2
1,0,0,14105939,18777,0,0,5,13790,13790,0,0,2,0,1120,1205,0.504528409091,2.52264204545,11.3469428476,4,525308,2959,1195,1105,4,1,101.444016536,431266,2936,2,1,2,2
1,0,0,14105938,18773,0,0,2,13788,13788,0,0,1,0,930,975,0.787,3.935,17.035,3,495381,2933,960,905,3,1,214.477882425,431253,2951,1,1,4,2
1,0,0,14105937,18770,0,0,4,13786,13786,0,0,1,0,635,680,1.568,7.84,20.97,4,472293,3016,660,615,3,1,75.8907211328,494696,2868,2,1,2,2
1,0,0,14105937,18769,0,0,1,13786,13786,0,0,1,0,750,1340,0.979,4.895,13.755,2,480973,3128,1325,735,3,1,75.8907211328,494696,2868,1,1,2,2
1,0,0,14105937,18771,0,0,1,13787,13787,0,0,2,0,360,1115,7.448,37.24,75.85,2,742562,1551,960,245,6,1,66.1473804881,494696,2868,1,3,2,6
1,0,0,14105937,18772,0,0,5,13787,13787,0,0,2,0,1155,1170,0.0472601893939,0.23630094697,5.89252222617,4,476467,2807,1165,1150,1,1,66.1473804881,494696,2868,2,1,2,2
1,0,0,14105936,18766,0,0,7,13784,13784,0,0,1,0,645,660,0.0810606060606,0.405303030303,4.93807977737,4,461338,3345,645,630,1,1,201.24421089,461331,3345,2,1,2,2
1,0,0,14105936,18765,0,0,4,13784,13784,0,0,1,0,825,945,2.015,10.075,17.86,4,469536,3202,900,795,5,1,201.24421089,461331,3345,1,1,4,2
1,0,0,14105936,18768,0,0,7,13785,13785,0,0,2,0,645,660,0.0810606060606,0.405303030303,4.93807977737,4,461338,3345,645,630,1,1,199.85587287,461331,3345,2,1,2,2
1,0,0,14105936,18767,0,0,4,13785,13785,0,0,2,0,825,945,2.015,10.075,17.86,4,469536,3202,900,795,5,1,199.85587287,461331,3345,1,1,4,2
1,0,0,14105935,18761,0,0,1,13782,13782,0,0,1,1,390,1315,1.098,5.49,16.745,2,378273,3046,1300,345,4,1,353.051495164,471304,3272,1,1,8,2
1,0,0,14105935,18762,0,1,1,13782,13782,0,0,1,0,470,625,1.312,6.56,19.15,4,487578,2918,600,450,3,2,353.051495164,378273,3010,2,1,2,2
1,0,0,14105935,18763,0,0,1,13783,13783,0,0,2,1,465,1315,1.287,6.435,19.01,2,495322,3046,1020,345,6,1,360.493131512,471304,3272,1,3,8,6
1,0,0,14105935,18764,0,1,6,13783,13783,0,0,2,0,730,745,0.0390972222222,0.195486111111,7.15870138889,4,495106,2874,740,725,1,2,360.493131512,495322,2882,2,1,2,2
1,0,0,14105934,18759,0,0,6,13780,13780,0,0,1,0,1330,1365,0.314234166667,1.57117083333,6.67941464536,3,60446,2193,1340,1320,4,1,959.305946931,53606,2195,1,1,2,4
1,0,0,14105934,18760,0,0,6,13781,13781,0,0,2,0,1330,1365,0.314234166667,1.57117083333,6.67941464536,3,60446,2193,1340,1320,4,1,953.77827262,53606,2195,1,1,2,4
1,0,0,14105933,18758,0,0,1,13779,13779,0,0,1,0,700,1290,0.368309873737,1.84154936869,7.07517542426,2,543193,2874,1275,620,3,1,110.114176415,558273,3395,1,1,4,2
1,0,0,14105932,18757,0,0,5,13777,13777,0,0,1,0,610,665,0.384551818182,1.92275909091,7.58597825998,4,572756,3282,630,600,3,1,191.485987622,592042,3315,2,1,2,4
1,0,0,14105932,18756,0,0,1,13777,13777,0,0,1,0,835,1345,0.195015,0.975075,5.25749898649,4,591987,3375,1330,825,3,1,191.485987622,592042,3315,1,1,2,2
1,0,0,14105930,18754,0,0,1,13774,13774,0,0,1,0,355,1010,2.701,13.505,26.77,2,3020,3350,910,335,3,1,84.5750030002,506486,2919,1,1,2,4
1,0,0,14105930,18755,0,0,7,13774,13774,0,0,1,0,1060,1085,0.19761719697,0.988085984848,6.35077487697,4,510591,3192,1075,1045,1,1,84.5750030002,506486,2919,2,1,2,2
1,0,0,14105929,18753,0,0,1,13773,13773,0,0,2,0,610,1020,6.822,34.11,58.515,4,1052379,3018,880,420,6,1,172.462898636,476516,2874,1,6,4,4
1,0,0,14105927,18751,0,0,5,13764,13764,0,0,1,0,1205,1220,0.41804040404,2.0902020202,8.33705578512,4,125748,2324,1215,1200,4,1,335.199751418,133893,2393,1,1,2,2
