MOVESScenarioID,MOVESRunID,yearID,monthID,dayID,hourID,linkID,pollutantID,processID,sourceTypeID,regClassID,SCC,fuelTypeID,modelYearID,roadTypeID,avgSpeedBinID,temperature,relHumidity,ratePerDistance
1,2,2016,1,5,9,530330213,100,15,0,0,,0,0,2,13,36.4,85.8,0.0364639
1,2,2016,4,5,9,530330213,1,1,0,0,,0,0,2,13,45.1,78.3,0.276647
1,2,2016,4,5,9,530330213,2,1,0,0,,0,0,2,13,45.1,78.3,1.68012
1,2,2016,4,5,9,530330213,3,1,0,0,,0,0,2,13,45.1,78.3,8.16473
1,2,2016,4,5,9,530330213,5,1,0,0,,0,0,2,13,45.1,78.3,0.0272118
1,2,2016,4,5,9,530330213,6,1,0,0,,0,0,2,13,45.1,78.3,0.00137843
1,2,2016,4,5,9,530330213,31,1,0,0,,0,0,2,13,45.1,78.3,0.01366
1,2,2016,4,5,9,530330213,79,1,0,0,,0,0,2,13,45.1,78.3,0.249435
1,2,2016,4,5,9,530330213,87,1,0,0,,0,0,2,13,45.1,78.3,0.283869
1,2,2016,4,5,9,530330213,91,1,0,0,,0,0,2,13,45.1,78.3,0.0205068
1,2,2016,4,5,9,530330213,110,1,0,0,,0,0,2,13,45.1,78.3,0.211876
1,2,2016,4,5,9,530330213,110,15,0,0,,0,0,2,13,45.1,78.3,0.0335467
1,2,2016,4,5,9,530330213,112,1,0,0,,0,0,2,13,45.1,78.3,0.174963
1,2,2016,4,5,9,530330213,112,15,0,0,,0,0,2,13,45.1,78.3,0.00119466
1,2,2016,4,5,9,530330213,115,1,0,0,,0,0,2,13,45.1,78.3,0.0069625
1,2,2016,4,5,9,530330213,115,15,0,0,,0,0,2,13,45.1,78.3,0.00444188
1,2,2016,4,5,9,530330213,118,1,0,0,,0,0,2,13,45.1,78.3,0.0369136
1,2,2016,4,5,9,530330213,118,15,0,0,,0,0,2,13,45.1,78.3,0.032352
1,2,2016,4,5,9,530330213,119,1,0,0,,0,0,2,13,45.1,78.3,0
1,2,2016,4,5,9,530330213,119,15,0,0,,0,0,2,13,45.1,78.3,0
1,2,2016,4,5,9,530330213,2,15,0,0,,0,0,2,13,45.1,78.3,0.0188899
1,2,2016,4,5,9,530330213,3,15,0,0,,0,0,2,13,45.1,78.3,0.00616878
1,2,2016,4,5,9,530330213,87,15,0,0,,0,0,2,13,45.1,78.3,0.00958927
1,2,2016,4,5,9,530330213,90,1,0,0,,0,0,2,13,45.1,78.3,1593.72
1,2,2016,4,5,9,530330213,98,1,0,0,,0,0,2,13,45.1,78.3,1594.81
1,2,2016,4,5,9,530330213,100,1,0,0,,0,0,2,13,45.1,78.3,0.230301
1,2,2016,4,5,9,530330213,100,15,0,0,,0,0,2,13,45.1,78.3,0.0364639
1,2,2016,7,5,9,530330213,1,1,0,0,,0,0,2,13,61.5,72.8,0.276647
1,2,2016,7,5,9,530330213,2,1,0,0,,0,0,2,13,61.5,72.8,1.68014
1,2,2016,7,5,9,530330213,3,1,0,0,,0,0,2,13,61.5,72.8,7.68599
1,2,2016,7,5,9,530330213,5,1,0,0,,0,0,2,13,61.5,72.8,0.0272118
1,2,2016,7,5,9,530330213,6,1,0,0,,0,0,2,13,61.5,72.8,0.00137843
1,2,2016,7,5,9,530330213,31,1,0,0,,0,0,2,13,61.5,72.8,0.01366
1,2,2016,7,5,9,530330213,79,1,0,0,,0,0,2,13,61.5,72.8,0.249435
1,2,2016,7,5,9,530330213,87,1,0,0,,0,0,2,13,61.5,72.8,0.28387
1,2,2016,7,5,9,530330213,91,1,0,0,,0,0,2,13,61.5,72.8,0.0205068
1,2,2016,7,5,9,530330213,110,1,0,0,,0,0,2,13,61.5,72.8,0.211875
1,2,2016,7,5,9,530330213,110,15,0,0,,0,0,2,13,61.5,72.8,0.0335466
1,2,2016,7,5,9,530330213,112,1,0,0,,0,0,2,13,61.5,72.8,0.174963
1,2,2016,7,5,9,530330213,112,15,0,0,,0,0,2,13,61.5,72.8,0.00119466
1,2,2016,7,5,9,530330213,115,1,0,0,,0,0,2,13,61.5,72.8,0.00696246
1,2,2016,7,5,9,530330213,115,15,0,0,,0,0,2,13,61.5,72.8,0.00444188
1,2,2016,7,5,9,530330213,118,1,0,0,,0,0,2,13,61.5,72.8,0.0369124
1,2,2016,7,5,9,530330213,118,15,0,0,,0,0,2,13,61.5,72.8,0.032352
1,2,2016,7,5,9,530330213,119,1,0,0,,0,0,2,13,61.5,72.8,0
1,2,2016,7,5,9,530330213,119,15,0,0,,0,0,2,13,61.5,72.8,0
1,2,2016,7,5,9,530330213,2,15,0,0,,0,0,2,13,61.5,72.8,0.0188899
1,2,2016,7,5,9,530330213,3,15,0,0,,0,0,2,13,61.5,72.8,0.00580707
1,2,2016,7,5,9,530330213,87,15,0,0,,0,0,2,13,61.5,72.8,0.00958928
1,2,2016,7,5,9,530330213,90,1,0,0,,0,0,2,13,61.5,72.8,1593.72
1,2,2016,7,5,9,530330213,98,1,0,0,,0,0,2,13,61.5,72.8,1594.81
1,2,2016,7,5,9,530330213,100,1,0,0,,0,0,2,13,61.5,72.8,0.2303
1,2,2016,7,5,9,530330213,100,15,0,0,,0,0,2,13,61.5,72.8,0.0364639
1,2,2016,1,5,9,530330214,1,1,0,0,,0,0,2,14,36.4,85.8,0.262689
1,2,2016,1,5,9,530330214,2,1,0,0,,0,0,2,14,36.4,85.8,1.64595
1,2,2016,1,5,9,530330214,3,1,0,0,,0,0,2,14,36.4,85.8,8.80772
1,2,2016,1,5,9,530330214,5,1,0,0,,0,0,2,14,36.4,85.8,0.0250264
1,2,2016,1,5,9,530330214,6,1,0,0,,0,0,2,14,36.4,85.8,0.00127239
1,2,2016,1,5,9,530330214,31,1,0,0,,0,0,2,14,36.4,85.8,0.0145679
1,2,2016,1,5,9,530330214,79,1,0,0,,0,0,2,14,36.4,85.8,0.237663
1,2,2016,1,5,9,530330214,87,1,0,0,,0,0,2,14,36.4,85.8,0.270356
1,2,2016,1,5,9,530330214,91,1,0,0,,0,0,2,14,36.4,85.8,0.0218676
1,2,2016,1,5,9,530330214,110,1,0,0,,0,0,2,14,36.4,85.8,0.22108
1,2,2016,1,5,9,530330214,110,15,0,0,,0,0,2,14,36.4,85.8,0.0293009
1,2,2016,1,5,9,530330214,112,1,0,0,,0,0,2,14,36.4,85.8,0.1886
1,2,2016,1,5,9,530330214,112,15,0,0,,0,0,2,14,36.4,85.8,0.00126346
1,2,2016,1,5,9,530330214,115,1,0,0,,0,0,2,14,36.4,85.8,0.0070683
1,2,2016,1,5,9,530330214,115,15,0,0,,0,0,2,14,36.4,85.8,0.00447804
1,2,2016,1,5,9,530330214,118,1,0,0,,0,0,2,14,36.4,85.8,0.0324803
1,2,2016,1,5,9,530330214,118,15,0,0,,0,0,2,14,36.4,85.8,0.0280375
1,2,2016,1,5,9,530330214,119,1,0,0,,0,0,2,14,36.4,85.8,0
1,2,2016,1,5,9,530330214,119,15,0,0,,0,0,2,14,36.4,85.8,0
1,2,2016,1,5,9,530330214,2,15,0,0,,0,0,2,14,36.4,85.8,0.0186542
1,2,2016,1,5,9,530330214,3,15,0,0,,0,0,2,14,36.4,85.8,0.00671049
1,2,2016,1,5,9,530330214,87,15,0,0,,0,0,2,14,36.4,85.8,0.00916333
1,2,2016,1,5,9,530330214,90,1,0,0,,0,0,2,14,36.4,85.8,1699.47
1,2,2016,1,5,9,530330214,98,1,0,0,,0,0,2,14,36.4,85.8,1700.48
1,2,2016,1,5,9,530330214,100,1,0,0,,0,0,2,14,36.4,85.8,0.240305
1,2,2016,1,5,9,530330214,100,15,0,0,,0,0,2,14,36.4,85.8,0.0318489
1,2,2016,4,5,9,530330214,1,1,0,0,,0,0,2,14,45.1,78.3,0.262689
1,2,2016,4,5,9,530330214,2,1,0,0,,0,0,2,14,45.1,78.3,1.64578
1,2,2016,4,5,9,530330214,3,1,0,0,,0,0,2,14,45.1,78.3,8.65047
1,2,2016,4,5,9,530330214,5,1,0,0,,0,0,2,14,45.1,78.3,0.0250264
1,2,2016,4,5,9,530330214,6,1,0,0,,0,0,2,14,45.1,78.3,0.00127239
1,2,2016,4,5,9,530330214,31,1,0,0,,0,0,2,14,45.1,78.3,0.0145679
1,2,2016,4,5,9,530330214,79,1,0,0,,0,0,2,14,45.1,78.3,0.237663
1,2,2016,4,5,9,530330214,87,1,0,0,,0,0,2,14,45.1,78.3,0.270356
1,2,2016,4,5,9,530330214,91,1,0,0,,0,0,2,14,45.1,78.3,0.0218676
1,2,2016,4,5,9,530330214,110,1,0,0,,0,0,2,14,45.1,78.3,0.221079
1,2,2016,4,5,9,530330214,110,15,0,0,,0,0,2,14,45.1,78.3,0.0293009
1,2,2016,4,5,9,530330214,112,1,0,0,,0,0,2,14,45.1,78.3,0.188599
1,2,2016,4,5,9,530330214,112,15,0,0,,0,0,2,14,45.1,78.3,0.00126345
1,2,2016,4,5,9,530330214,115,1,0,0,,0,0,2,14,45.1,78.3,0.00706826
1,2,2016,4,5,9,530330214,115,15,0,0,,0,0,2,14,45.1,78.3,0.00447804
1,2,2016,4,5,9,530330214,118,1,0,0,,0,0,2,14,45.1,78.3,0.0324792
1,2,2016,4,5,9,530330214,118,15,0,0,,0,0,2,14,45.1,78.3,0.0280374
1,2,2016,4,5,9,530330214,119,1,0,0,,0,0,2,14,45.1,78.3,0
1,2,2016,4,5,9,530330214,119,15,0,0,,0,0,2,14,45.1,78.3,0
1,2,2016,4,5,9,530330214,2,15,0,0,,0,0,2,14,45.1,78.3,0.0186542
1,2,2016,4,5,9,530330214,3,15,0,0,,0,0,2,14,45.1,78.3,0.00659069
1,2,2016,4,5,9,530330214,87,15,0,0,,0,0,2,14,45.1,78.3,0.00916333
1,2,2016,4,5,9,530330214,90,1,0,0,,0,0,2,14,45.1,78.3,1699.47
1,2,2016,4,5,9,530330214,98,1,0,0,,0,0,2,14,45.1,78.3,1700.48
1,2,2016,4,5,9,530330214,100,1,0,0,,0,0,2,14,45.1,78.3,0.240304
1,2,2016,4,5,9,530330214,100,15,0,0,,0,0,2,14,45.1,78.3,0.0318489
1,2,2016,7,5,9,530330214,1,1,0,0,,0,0,2,14,61.5,72.8,0.26269
1,2,2016,7,5,9,530330214,2,1,0,0,,0,0,2,14,61.5,72.8,1.6458
1,2,2016,7,5,9,530330214,3,1,0,0,,0,0,2,14,61.5,72.8,8.14324
1,2,2016,7,5,9,530330214,5,1,0,0,,0,0,2,14,61.5,72.8,0.0250264
1,2,2016,7,5,9,530330214,6,1,0,0,,0,0,2,14,61.5,72.8,0.00127239
1,2,2016,7,5,9,530330214,31,1,0,0,,0,0,2,14,61.5,72.8,0.0145679
1,2,2016,7,5,9,530330214,79,1,0,0,,0,0,2,14,61.5,72.8,0.237663
1,2,2016,7,5,9,530330214,87,1,0,0,,0,0,2,14,61.5,72.8,0.270356
1,2,2016,7,5,9,530330214,91,1,0,0,,0,0,2,14,61.5,72.8,0.0218676
1,2,2016,7,5,9,530330214,110,1,0,0,,0,0,2,14,61.5,72.8,0.221077
1,2,2016,7,5,9,530330214,110,15,0,0,,0,0,2,14,61.5,72.8,0.0293009
1,2,2016,7,5,9,530330214,112,1,0,0,,0,0,2,14,61.5,72.8,0.188599
1,2,2016,7,5,9,530330214,112,15,0,0,,0,0,2,14,61.5,72.8,0.00126345
1,2,2016,7,5,9,530330214,115,1,0,0,,0,0,2,14,61.5,72.8,0.00706821
1,2,2016,7,5,9,530330214,115,15,0,0,,0,0,2,14,61.5,72.8,0.00447804
1,2,2016,7,5,9,530330214,118,1,0,0,,0,0,2,14,61.5,72.8,0.0324778
1,2,2016,7,5,9,530330214,118,15,0,0,,0,0,2,14,61.5,72.8,0.0280374
1,2,2016,7,5,9,530330214,119,1,0,0,,0,0,2,14,61.5,72.8,0
1,2,2016,7,5,9,530330214,119,15,0,0,,0,0,2,14,61.5,72.8,0
1,2,2016,7,5,9,530330214,2,15,0,0,,0,0,2,14,61.5,72.8,0.0186542
1,2,2016,7,5,9,530330214,3,15,0,0,,0,0,2,14,61.5,72.8,0.00620424
1,2,2016,7,5,9,530330214,87,15,0,0,,0,0,2,14,61.5,72.8,0.00916333
1,2,2016,7,5,9,530330214,90,1,0,0,,0,0,2,14,61.5,72.8,1699.47
1,2,2016,7,5,9,530330214,98,1,0,0,,0,0,2,14,61.5,72.8,1700.48
1,2,2016,7,5,9,530330214,100,1,0,0,,0,0,2,14,61.5,72.8,0.240302
1,2,2016,7,5,9,530330214,100,15,0,0,,0,0,2,14,61.5,72.8,0.0318489
1,2,2016,1,5,9,530330215,1,1,0,0,,0,0,2,15,36.4,85.8,0.250993
1,2,2016,1,5,9,530330215,2,1,0,0,,0,0,2,15,36.4,85.8,1.61511
1,2,2016,1,5,9,530330215,3,1,0,0,,0,0,2,15,36.4,85.8,9.23462
1,2,2016,1,5,9,530330215,5,1,0,0,,0,0,2,15,36.4,85.8,0.0231544
1,2,2016,1,5,9,530330215,6,1,0,0,,0,0,2,15,36.4,85.8,0.00118151
1,2,2016,1,5,9,530330215,31,1,0,0,,0,0,2,15,36.4,85.8,0.0153461
1,2,2016,1,5,9,530330215,79,1,0,0,,0,0,2,15,36.4,85.8,0.227839
1,2,2016,1,5,9,530330215,87,1,0,0,,0,0,2,15,36.4,85.8,0.259072
1,2,2016,1,5,9,530330215,91,1,0,0,,0,0,2,15,36.4,85.8,0.023034
1,2,2016,1,5,9,530330215,110,1,0,0,,0,0,2,15,36.4,85.8,0.22788
1,2,2016,1,5,9,530330215,110,15,0,0,,0,0,2,15,36.4,85.8,0.0255997
1,2,2016,1,5,9,530330215,112,1,0,0,,0,0,2,15,36.4,85.8,0.199272
1,2,2016,1,5,9,530330215,112,15,0,0,,0,0,2,15,36.4,85.8,0.00131615
1,2,2016,1,5,9,530330215,115,1,0,0,,0,0,2,15,36.4,85.8,0.00712952
1,2,2016,1,5,9,530330215,115,15,0,0,,0,0,2,15,36.4,85.8,0.00449078
1,2,2016,1,5,9,530330215,118,1,0,0,,0,0,2,15,36.4,85.8,0.0286077
1,2,2016,1,5,9,530330215,118,15,0,0,,0,0,2,15,36.4,85.8,0.0242836
1,2,2016,1,5,9,530330215,119,1,0,0,,0,0,2,15,36.4,85.8,0
1,2,2016,1,5,9,530330215,119,15,0,0,,0,0,2,15,36.4,85.8,0
1,2,2016,1,5,9,530330215,2,15,0,0,,0,0,2,15,36.4,85.8,0.0184348
1,2,2016,1,5,9,530330215,3,15,0,0,,0,0,2,15,36.4,85.8,0.00708165
1,2,2016,1,5,9,530330215,87,15,0,0,,0,0,2,15,36.4,85.8,0.00880927
1,2,2016,1,5,9,530330215,90,1,0,0,,0,0,2,15,36.4,85.8,1790.13
1,2,2016,1,5,9,530330215,98,1,0,0,,0,0,2,15,36.4,85.8,1791.06
1,2,2016,1,5,9,530330215,100,1,0,0,,0,0,2,15,36.4,85.8,0.247696
1,2,2016,1,5,9,530330215,100,15,0,0,,0,0,2,15,36.4,85.8,0.0278259
1,2,2016,4,5,9,530330215,1,1,0,0,,0,0,2,15,45.1,78.3,0.250993
1,2,2016,4,5,9,530330215,2,1,0,0,,0,0,2,15,45.1,78.3,1.61492
1,2,2016,4,5,9,530330215,3,1,0,0,,0,0,2,15,45.1,78.3,9.06975
1,2,2016,4,5,9,530330215,5,1,0,0,,0,0,2,15,45.1,78.3,0.0231544
1,2,2016,4,5,9,530330215,6,1,0,0,,0,0,2,15,45.1,78.3,0.00118151
1,2,2016,4,5,9,530330215,31,1,0,0,,0,0,2,15,45.1,78.3,0.0153461
1,2,2016,4,5,9,530330215,79,1,0,0,,0,0,2,15,45.1,78.3,0.227838
1,2,2016,4,5,9,530330215,87,1,0,0,,0,0,2,15,45.1,78.3,0.259072
1,2,2016,4,5,9,530330215,91,1,0,0,,0,0,2,15,45.1,78.3,0.023034
1,2,2016,4,5,9,530330215,110,1,0,0,,0,0,2,15,45.1,78.3,0.227878
1,2,2016,4,5,9,530330215,110,15,0,0,,0,0,2,15,45.1,78.3,0.0255997
1,2,2016,4,5,9,530330215,112,1,0,0,,0,0,2,15,45.1,78.3,0.199272
1,2,2016,4,5,9,530330215,112,15,0,0,,0,0,2,15,45.1,78.3,0.00131615
1,2,2016,4,5,9,530330215,115,1,0,0,,0,0,2,15,45.1,78.3,0.00712948
1,2,2016,4,5,9,530330215,115,15,0,0,,0,0,2,15,45.1,78.3,0.00449078
1,2,2016,4,5,9,530330215,118,1,0,0,,0,0,2,15,45.1,78.3,0.0286065
1,2,2016,4,5,9,530330215,118,15,0,0,,0,0,2,15,45.1,78.3,0.0242836
1,2,2016,4,5,9,530330215,119,1,0,0,,0,0,2,15,45.1,78.3,0
1,2,2016,4,5,9,530330215,119,15,0,0,,0,0,2,15,45.1,78.3,0
1,2,2016,4,5,9,530330215,2,15,0,0,,0,0,2,15,45.1,78.3,0.0184347
1,2,2016,4,5,9,530330215,3,15,0,0,,0,0,2,15,45.1,78.3,0.00695522
1,2,2016,4,5,9,530330215,87,15,0,0,,0,0,2,15,45.1,78.3,0.00880927
1,2,2016,4,5,9,530330215,90,1,0,0,,0,0,2,15,45.1,78.3,1790.13
1,2,2016,4,5,9,530330215,98,1,0,0,,0,0,2,15,45.1,78.3,1791.06
1,2,2016,4,5,9,530330215,100,1,0,0,,0,0,2,15,45.1,78.3,0.247695
1,2,2016,4,5,9,530330215,100,15,0,0,,0,0,2,15,45.1,78.3,0.0278259
1,2,2016,7,5,9,530330215,1,1,0,0,,0,0,2,15,61.5,72.8,0.250993
1,2,2016,7,5,9,530330215,2,1,0,0,,0,0,2,15,61.5,72.8,1.61494
1,2,2016,7,5,9,530330215,3,1,0,0,,0,0,2,15,61.5,72.8,8.53794
1,2,2016,7,5,9,530330215,5,1,0,0,,0,0,2,15,61.5,72.8,0.0231544
1,2,2016,7,5,9,530330215,6,1,0,0,,0,0,2,15,61.5,72.8,0.00118151
1,2,2016,7,5,9,530330215,31,1,0,0,,0,0,2,15,61.5,72.8,0.0153461
1,2,2016,7,5,9,530330215,79,1,0,0,,0,0,2,15,61.5,72.8,0.227839
1,2,2016,7,5,9,530330215,87,1,0,0,,0,0,2,15,61.5,72.8,0.259072
1,2,2016,7,5,9,530330215,91,1,0,0,,0,0,2,15,61.5,72.8,0.023034
1,2,2016,7,5,9,530330215,110,1,0,0,,0,0,2,15,61.5,72.8,0.227876
1,2,2016,7,5,9,530330215,110,15,0,0,,0,0,2,15,61.5,72.8,0.0255997
1,2,2016,7,5,9,530330215,112,1,0,0,,0,0,2,15,61.5,72.8,0.199271
1,2,2016,7,5,9,530330215,112,15,0,0,,0,0,2,15,61.5,72.8,0.00131615
1,2,2016,7,5,9,530330215,115,1,0,0,,0,0,2,15,61.5,72.8,0.00712942
1,2,2016,7,5,9,530330215,115,15,0,0,,0,0,2,15,61.5,72.8,0.00449078
1,2,2016,7,5,9,530330215,118,1,0,0,,0,0,2,15,61.5,72.8,0.028605
1,2,2016,7,5,9,530330215,118,15,0,0,,0,0,2,15,61.5,72.8,0.0242836
1,2,2016,7,5,9,530330215,119,1,0,0,,0,0,2,15,61.5,72.8,0
1,2,2016,7,5,9,530330215,119,15,0,0,,0,0,2,15,61.5,72.8,0
1,2,2016,7,5,9,530330215,2,15,0,0,,0,0,2,15,61.5,72.8,0.0184347
1,2,2016,7,5,9,530330215,3,15,0,0,,0,0,2,15,61.5,72.8,0.0065474
1,2,2016,7,5,9,530330215,87,15,0,0,,0,0,2,15,61.5,72.8,0.00880927
1,2,2016,7,5,9,530330215,90,1,0,0,,0,0,2,15,61.5,72.8,1790.13
1,2,2016,7,5,9,530330215,98,1,0,0,,0,0,2,15,61.5,72.8,1791.06
1,2,2016,7,5,9,530330215,100,1,0,0,,0,0,2,15,61.5,72.8,0.247693
1,2,2016,7,5,9,530330215,100,15,0,0,,0,0,2,15,61.5,72.8,0.0278259
1,2,2016,1,5,9,530330216,1,1,0,0,,0,0,2,16,36.4,85.8,0.244512
1,2,2016,1,5,9,530330216,2,1,0,0,,0,0,2,16,36.4,85.8,1.60047
1,2,2016,1,5,9,530330216,3,1,0,0,,0,0,2,16,36.4,85.8,9.72675
1,2,2016,1,5,9,530330216,5,1,0,0,,0,0,2,16,36.4,85.8,0.0216734
1,2,2016,1,5,9,530330216,6,1,0,0,,0,0,2,16,36.4,85.8,0.00110274
1,2,2016,1,5,9,530330216,31,1,0,0,,0,0,2,16,36.4,85.8,0.0163436
1,2,2016,1,5,9,530330216,79,1,0,0,,0,0,2,16,36.4,85.8,0.222838
1,2,2016,1,5,9,530330216,87,1,0,0,,0,0,2,16,36.4,85.8,0.25326
1,2,2016,1,5,9,530330216,91,1,0,0,,0,0,2,16,36.4,85.8,0.02453
1,2,2016,1,5,9,530330216,110,1,0,0,,0,0,2,16,36.4,85.8,0.240664
1,2,2016,1,5,9,530330216,110,15,0,0,,0,0,2,16,36.4,85.8,0.022978
1,2,2016,1,5,9,530330216,112,1,0,0,,0,0,2,16,36.4,85.8,0.21476
1,2,2016,1,5,9,530330216,112,15,0,0,,0,0,2,16,36.4,85.8,0.00139942
1,2,2016,1,5,9,530330216,115,1,0,0,,0,0,2,16,36.4,85.8,0.0073561
1,2,2016,1,5,9,530330216,115,15,0,0,,0,0,2,16,36.4,85.8,0.00461085
1,2,2016,1,5,9,530330216,118,1,0,0,,0,0,2,16,36.4,85.8,0.0259035
1,2,2016,1,5,9,530330216,118,15,0,0,,0,0,2,16,36.4,85.8,0.0215786
1,2,2016,1,5,9,530330216,119,1,0,0,,0,0,2,16,36.4,85.8,0
1,2,2016,1,5,9,530330216,119,15,0,0,,0,0,2,16,36.4,85.8,0
1,2,2016,1,5,9,530330216,2,15,0,0,,0,0,2,16,36.4,85.8,0.0184114
1,2,2016,1,5,9,530330216,3,15,0,0,,0,0,2,16,36.4,85.8,0.0074897
1,2,2016,1,5,9,530330216,87,15,0,0,,0,0,2,16,36.4,85.8,0.00864467
1,2,2016,1,5,9,530330216,90,1,0,0,,0,0,2,16,36.4,85.8,1906.39
1,2,2016,1,5,9,530330216,98,1,0,0,,0,0,2,16,36.4,85.8,1907.26
1,2,2016,1,5,9,530330216,100,1,0,0,,0,0,2,16,36.4,85.8,0.261592
1,2,2016,1,5,9,530330216,100,15,0,0,,0,0,2,16,36.4,85.8,0.0249762
1,2,2016,4,5,9,530330216,1,1,0,0,,0,0,2,16,45.1,78.3,0.244512
1,2,2016,4,5,9,530330216,2,1,0,0,,0,0,2,16,45.1,78.3,1.60027
1,2,2016,4,5,9,530330216,3,1,0,0,,0,0,2,16,45.1,78.3,9.55309
1,2,2016,4,5,9,530330216,5,1,0,0,,0,0,2,16,45.1,78.3,0.0216734
1,2,2016,4,5,9,530330216,6,1,0,0,,0,0,2,16,45.1,78.3,0.00110274
1,2,2016,4,5,9,530330216,31,1,0,0,,0,0,2,16,45.1,78.3,0.0163436
1,2,2016,4,5,9,530330216,79,1,0,0,,0,0,2,16,45.1,78.3,0.222838
1,2,2016,4,5,9,530330216,87,1,0,0,,0,0,2,16,45.1,78.3,0.25326
1,2,2016,4,5,9,530330216,91,1,0,0,,0,0,2,16,45.1,78.3,0.02453
1,2,2016,4,5,9,530330216,110,1,0,0,,0,0,2,16,45.1,78.3,0.240662
1,2,2016,4,5,9,530330216,110,15,0,0,,0,0,2,16,45.1,78.3,0.022978
1,2,2016,4,5,9,530330216,112,1,0,0,,0,0,2,16,45.1,78.3,0.21476
1,2,2016,4,5,9,530330216,112,15,0,0,,0,0,2,16,45.1,78.3,0.00139942
1,2,2016,4,5,9,530330216,115,1,0,0,,0,0,2,16,45.1,78.3,0.00735605
1,2,2016,4,5,9,530330216,115,15,0,0,,0,0,2,16,45.1,78.3,0.00461085
1,2,2016,4,5,9,530330216,118,1,0,0,,0,0,2,16,45.1,78.3,0.0259021
1,2,2016,4,5,9,530330216,118,15,0,0,,0,0,2,16,45.1,78.3,0.0215786
1,2,2016,4,5,9,530330216,119,1,0,0,,0,0,2,16,45.1,78.3,0
1,2,2016,4,5,9,530330216,119,15,0,0,,0,0,2,16,45.1,78.3,0
1,2,2016,4,5,9,530330216,2,15,0,0,,0,0,2,16,45.1,78.3,0.0184113
1,2,2016,4,5,9,530330216,3,15,0,0,,0,0,2,16,45.1,78.3,0.00735599
1,2,2016,4,5,9,530330216,87,15,0,0,,0,0,2,16,45.1,78.3,0.00864467
1,2,2016,4,5,9,530330216,90,1,0,0,,0,0,2,16,45.1,78.3,1906.39
1,2,2016,4,5,9,530330216,98,1,0,0,,0,0,2,16,45.1,78.3,1907.26
1,2,2016,4,5,9,530330216,100,1,0,0,,0,0,2,16,45.1,78.3,0.26159
1,2,2016,4,5,9,530330216,100,15,0,0,,0,0,2,16,45.1,78.3,0.0249761
1,2,2016,7,5,9,530330216,1,1,0,0,,0,0,2,16,61.5,72.8,0.244512
1,2,2016,7,5,9,530330216,2,1,0,0,,0,0,2,16,61.5,72.8,1.6003
1,2,2016,7,5,9,530330216,3,1,0,0,,0,0,2,16,61.5,72.8,8.99294
1,2,2016,7,5,9,530330216,5,1,0,0,,0,0,2,16,61.5,72.8,0.0216735
1,2,2016,7,5,9,530330216,6,1,0,0,,0,0,2,16,61.5,72.8,0.00110274
1,2,2016,7,5,9,530330216,31,1,0,0,,0,0,2,16,61.5,72.8,0.0163436
1,2,2016,7,5,9,530330216,79,1,0,0,,0,0,2,16,61.5,72.8,0.222838
1,2,2016,7,5,9,530330216,87,1,0,0,,0,0,2,16,61.5,72.8,0.25326
1,2,2016,7,5,9,530330216,91,1,0,0,,0,0,2,16,61.5,72.8,0.02453
1,2,2016,7,5,9,530330216,110,1,0,0,,0,0,2,16,61.5,72.8,0.24066
1,2,2016,7,5,9,530330216,110,15,0,0,,0,0,2,16,61.5,72.8,0.022978
1,2,2016,7,5,9,530330216,112,1,0,0,,0,0,2,16,61.5,72.8,0.21476
1,2,2016,7,5,9,530330216,112,15,0,0,,0,0,2,16,61.5,72.8,0.00139942
1,2,2016,7,5,9,530330216,115,1,0,0,,0,0,2,16,61.5,72.8,0.00735599
1,2,2016,7,5,9,530330216,115,15,0,0,,0,0,2,16,61.5,72.8,0.00461085
1,2,2016,7,5,9,530330216,118,1,0,0,,0,0,2,16,61.5,72.8,0.0259004
1,2,2016,7,5,9,530330216,118,15,0,0,,0,0,2,16,61.5,72.8,0.0215786
1,2,2016,7,5,9,530330216,119,1,0,0,,0,0,2,16,61.5,72.8,0
1,2,2016,7,5,9,530330216,119,15,0,0,,0,0,2,16,61.5,72.8,0
1,2,2016,7,5,9,530330216,2,15,0,0,,0,0,2,16,61.5,72.8,0.0184113
1,2,2016,7,5,9,530330216,3,15,0,0,,0,0,2,16,61.5,72.8,0.00692466
1,2,2016,7,5,9,530330216,87,15,0,0,,0,0,2,16,61.5,72.8,0.00864468
1,2,2016,7,5,9,530330216,90,1,0,0,,0,0,2,16,61.5,72.8,1906.39
1,2,2016,7,5,9,530330216,98,1,0,0,,0,0,2,16,61.5,72.8,1907.26
1,2,2016,7,5,9,530330216,100,1,0,0,,0,0,2,16,61.5,72.8,0.261588
1,2,2016,7,5,9,530330216,100,15,0,0,,0,0,2,16,61.5,72.8,0.0249761
1,2,2016,1,5,9,530330301,1,1,0,0,,0,0,3,1,36.4,85.8,3.58164
1,2,2016,1,5,9,530330301,2,1,0,0,,0,0,3,1,36.4,85.8,13.1798
1,2,2016,1,5,9,530330301,3,1,0,0,,0,0,3,1,36.4,85.8,49.6785
1,2,2016,1,5,9,530330301,5,1,0,0,,0,0,3,1,36.4,85.8,0.451706
1,2,2016,1,5,9,530330301,6,1,0,0,,0,0,3,1,36.4,85.8,0.0330822
1,2,2016,1,5,9,530330301,31,1,0,0,,0,0,3,1,36.4,85.8,0.068186
