,pollutant_name,veh_type,total_daily_tons,vmt,city
9,Composite NonECPM,heavy,4.77E-06,60.12484103,Hunts Point
10,Composite NonECPM,light,9.30E-05,31411.23263,Hunts Point
11,Composite NonECPM,medium,3.55E-05,3292.420601,Hunts Point
12,Elemental Carbon,heavy,1.55E-05,60.12484103,Hunts Point
13,Elemental Carbon,light,6.76E-05,31411.23263,Hunts Point
14,Elemental Carbon,medium,5.91E-05,3292.420601,Hunts Point
15,H20 Aerosol,heavy,0,60.12484103,Hunts Point
16,H20 Aerosol,light,0,31411.23263,Hunts Point
17,H20 Aerosol,medium,0,3292.420601,Hunts Point
18,Methane,heavy,6.08E-06,60.12484103,Hunts Point
19,Methane,light,0.000636428,31411.23263,Hunts Point
20,Methane,medium,0.00021996,3292.420601,Hunts Point
21,N20,heavy,2.29E-07,60.12484103,Hunts Point
22,N20,light,0.000153351,31411.23263,Hunts Point
23,N20,medium,3.69E-05,3292.420601,Hunts Point
24,NOx,heavy,0.000660768,60.12484103,Hunts Point
25,NOx,light,0.012386539,31411.23263,Hunts Point
26,NOx,medium,0.004492075,3292.420601,Hunts Point
27,Non-methane HCs,heavy,2.33E-05,60.12484103,Hunts Point
28,Non-methane HCs,light,0.003363065,31411.23263,Hunts Point
29,Non-methane HCs,medium,0.000781148,3292.420601,Hunts Point
30,PM10 Brakewear,heavy,0,60.12484103,Hunts Point
31,PM10 Brakewear,light,0,31411.23263,Hunts Point
32,PM10 Brakewear,medium,0,3292.420601,Hunts Point
33,PM10 Exhaust,heavy,2.20E-05,60.12484103,Hunts Point
34,PM10 Exhaust,light,0.00017982,31411.23263,Hunts Point
35,PM10 Exhaust,medium,0.000103749,3292.420601,Hunts Point
36,PM10 Tirewear,heavy,0,60.12484103,Hunts Point
37,PM10 Tirewear,light,0,31411.23263,Hunts Point
38,PM10 Tirewear,medium,0,3292.420601,Hunts Point
39,PM10 Total,heavy,3.58E-05,180.3745231,Hunts Point
40,PM10 Total,light,0.001592001,94233.6979,Hunts Point
41,PM10 Total,medium,0.000314063,9877.261803,Hunts Point
42,PM25 Brakewear,heavy,0,60.12484103,Hunts Point
43,PM25 Brakewear,light,0,31411.23263,Hunts Point
44,PM25 Brakewear,medium,0,3292.420601,Hunts Point
45,PM25 Exhaust,heavy,2.02E-05,60.12484103,Hunts Point
46,PM25 Exhaust,light,0.000160686,31411.23263,Hunts Point
47,PM25 Exhaust,medium,9.46E-05,3292.420601,Hunts Point
48,PM25 Tirewear,heavy,0,60.12484103,Hunts Point
49,PM25 Tirewear,light,0,31411.23263,Hunts Point
50,PM25 Tirewear,medium,0,3292.420601,Hunts Point
51,PM25 Total,heavy,2.20E-05,180.3745231,Hunts Point
52,PM25 Total,light,0.000345982,94233.6979,Hunts Point
53,PM25 Total,medium,0.000122029,9877.261803,Hunts Point
54,Sulfate Particulate,heavy,7.97E-07,60.12484103,Hunts Point
55,Sulfate Particulate,light,4.94E-06,31411.23263,Hunts Point
56,Sulfate Particulate,medium,5.73E-06,3292.420601,Hunts Point
57,Total Energy,heavy,1655.99347,60.12484103,Hunts Point
58,Total Energy,light,171274.1727,31411.23263,Hunts Point
59,Total Energy,medium,28894.73782,3292.420601,Hunts Point
60,Total Gaseous HCs,heavy,2.93E-05,60.12484103,Hunts Point
61,Total Gaseous HCs,light,0.004001885,31411.23263,Hunts Point
62,Total Gaseous HCs,medium,0.001001523,3292.420601,Hunts Point
63,VOCs,heavy,2.49E-05,60.12484103,Hunts Point
64,VOCs,light,0.003036897,31411.23263,Hunts Point
65,VOCs,medium,0.000753787,3292.420601,Hunts Point
0,Atmospheric CO2,heavy,26.41323727,13984.83747,Issaquah
1,Atmospheric CO2,light,428.8996824,995194.9902,Issaquah
2,Atmospheric CO2,medium,24.50413663,32560.05247,Issaquah
3,CO,heavy,0.040200182,13984.83747,Issaquah
4,CO,light,4.446955553,995194.9902,Issaquah
5,CO,medium,0.445062637,32560.05247,Issaquah
6,CO2 Equivalent,heavy,26.44664484,13984.83747,Issaquah
7,CO2 Equivalent,light,432.149515,995194.9902,Issaquah
8,CO2 Equivalent,medium,25.21732033,32560.05247,Issaquah
9,Composite NonECPM,heavy,0.000803364,13984.83747,Issaquah
10,Composite NonECPM,light,0.004270615,995194.9902,Issaquah
11,Composite NonECPM,medium,0.000634405,32560.05247,Issaquah
12,Elemental Carbon,heavy,0.002580825,13984.83747,Issaquah
13,Elemental Carbon,light,0.003240776,995194.9902,Issaquah
14,Elemental Carbon,medium,0.000874563,32560.05247,Issaquah
15,H20 Aerosol,heavy,0,13984.83747,Issaquah
16,H20 Aerosol,light,0,995194.9902,Issaquah
17,H20 Aerosol,medium,0,32560.05247,Issaquah
18,Methane,heavy,0.000923503,13984.83747,Issaquah
19,Methane,light,0.030742495,995194.9902,Issaquah
20,Methane,medium,0.007164055,32560.05247,Issaquah
21,N20,heavy,3.46E-05,13984.83747,Issaquah
22,N20,light,0.00832707,995194.9902,Issaquah
23,N20,medium,0.001792227,32560.05247,Issaquah
24,NOx,heavy,0.1388254,13984.83747,Issaquah
25,NOx,light,0.474148175,995194.9902,Issaquah
26,NOx,medium,0.067216683,32560.05247,Issaquah
27,Non-methane HCs,heavy,0.004462263,13984.83747,Issaquah
28,Non-methane HCs,light,0.180086596,995194.9902,Issaquah
29,Non-methane HCs,medium,0.027376857,32560.05247,Issaquah
30,PM10 Brakewear,heavy,0,13984.83747,Issaquah
31,PM10 Brakewear,light,0,995194.9902,Issaquah
32,PM10 Brakewear,medium,0,32560.05247,Issaquah
33,PM10 Exhaust,heavy,0.003678489,13984.83747,Issaquah
34,PM10 Exhaust,light,0.00842672,995194.9902,Issaquah
35,PM10 Exhaust,medium,0.00166927,32560.05247,Issaquah
36,PM10 Tirewear,heavy,0,13984.83747,Issaquah
37,PM10 Tirewear,light,0,995194.9902,Issaquah
38,PM10 Tirewear,medium,0,32560.05247,Issaquah
39,PM10 Total,heavy,0.005145927,41954.51242,Issaquah
40,PM10 Total,light,0.055266103,2985584.971,Issaquah
41,PM10 Total,medium,0.003844952,97680.15741,Issaquah
42,PM25 Brakewear,heavy,0,13984.83747,Issaquah
43,PM25 Brakewear,light,0,995194.9902,Issaquah
44,PM25 Brakewear,medium,0,32560.05247,Issaquah
45,PM25 Exhaust,heavy,0.003384188,13984.83747,Issaquah
46,PM25 Exhaust,light,0.007511392,995194.9902,Issaquah
47,PM25 Exhaust,medium,0.001508969,32560.05247,Issaquah
48,PM25 Tirewear,heavy,0,13984.83747,Issaquah
49,PM25 Tirewear,light,0,995194.9902,Issaquah
50,PM25 Tirewear,medium,0,32560.05247,Issaquah
51,PM25 Total,heavy,0.003578322,41954.51242,Issaquah
52,PM25 Total,light,0.013637687,2985584.971,Issaquah
53,PM25 Total,medium,0.001791702,97680.15741,Issaquah
54,Sulfate Particulate,heavy,0.000135314,13984.83747,Issaquah
55,Sulfate Particulate,light,0.000201152,995194.9902,Issaquah
56,Sulfate Particulate,medium,7.44E-05,32560.05247,Issaquah
57,Total Energy,heavy,358874.8159,13984.83747,Issaquah
58,Total Energy,light,5964609.613,995194.9902,Issaquah
59,Total Energy,medium,338172.0625,32560.05247,Issaquah
60,Total Gaseous HCs,heavy,0.005385799,13984.83747,Issaquah
61,Total Gaseous HCs,light,0.211018508,995194.9902,Issaquah
62,Total Gaseous HCs,medium,0.034573839,32560.05247,Issaquah
63,VOCs,heavy,0.004963351,13984.83747,Issaquah
64,VOCs,light,0.148041835,995194.9902,Issaquah
65,VOCs,medium,0.02151518,32560.05247,Issaquah
0,Atmospheric CO2,heavy,0.681930453,273.1359062,Kenmore
1,Atmospheric CO2,light,161.810424,312094.5262,Kenmore
2,Atmospheric CO2,medium,8.656412233,8462.798772,Kenmore
3,CO,heavy,0.001810251,273.1359062,Kenmore
4,CO,light,1.98923784,312094.5262,Kenmore
5,CO,medium,0.232748973,8462.798772,Kenmore
6,CO2 Equivalent,heavy,0.685387448,273.1359062,Kenmore
7,CO2 Equivalent,light,163.573396,312094.5262,Kenmore
8,CO2 Equivalent,medium,9.074918437,8462.798772,Kenmore
9,Composite NonECPM,heavy,3.03E-05,273.1359062,Kenmore
10,Composite NonECPM,light,0.001957972,312094.5262,Kenmore
11,Composite NonECPM,medium,0.000301204,8462.798772,Kenmore
12,Elemental Carbon,heavy,9.14E-05,273.1359062,Kenmore
13,Elemental Carbon,light,0.001605224,312094.5262,Kenmore
14,Elemental Carbon,medium,0.000386437,8462.798772,Kenmore
15,H20 Aerosol,heavy,0,273.1359062,Kenmore
16,H20 Aerosol,light,0,312094.5262,Kenmore
17,H20 Aerosol,medium,0,8462.798772,Kenmore
18,Methane,heavy,8.46E-05,273.1359062,Kenmore
19,Methane,light,0.015349809,312094.5262,Kenmore
20,Methane,medium,0.004066902,8462.798772,Kenmore
21,N20,heavy,4.50E-06,273.1359062,Kenmore
22,N20,light,0.004628218,312094.5262,Kenmore
23,N20,medium,0.001063209,8462.798772,Kenmore
24,NOx,heavy,0.004033625,273.1359062,Kenmore
25,NOx,light,0.176341916,312094.5262,Kenmore
26,NOx,medium,0.028552218,8462.798772,Kenmore
27,Non-methane HCs,heavy,0.00024727,273.1359062,Kenmore
28,Non-methane HCs,light,0.095970502,312094.5262,Kenmore
29,Non-methane HCs,medium,0.015629336,8462.798772,Kenmore
30,PM10 Brakewear,heavy,0,273.1359062,Kenmore
31,PM10 Brakewear,light,0,312094.5262,Kenmore
32,PM10 Brakewear,medium,0,8462.798772,Kenmore
33,PM10 Exhaust,heavy,0.000132299,273.1359062,Kenmore
34,PM10 Exhaust,light,0.004001451,312094.5262,Kenmore
35,PM10 Exhaust,medium,0.000763295,8462.798772,Kenmore
36,PM10 Tirewear,heavy,0,273.1359062,Kenmore
37,PM10 Tirewear,light,0,312094.5262,Kenmore
38,PM10 Tirewear,medium,0,8462.798772,Kenmore
39,PM10 Total,heavy,0.000275399,819.4077185,Kenmore
40,PM10 Total,light,0.026786298,936283.5785,Kenmore
41,PM10 Total,medium,0.001812385,25388.39632,Kenmore
42,PM25 Brakewear,heavy,0,273.1359062,Kenmore
43,PM25 Brakewear,light,0,312094.5262,Kenmore
44,PM25 Brakewear,medium,0,8462.798772,Kenmore
45,PM25 Exhaust,heavy,0.000121714,273.1359062,Kenmore
46,PM25 Exhaust,light,0.003563197,312094.5262,Kenmore
47,PM25 Exhaust,medium,0.000687641,8462.798772,Kenmore
48,PM25 Tirewear,heavy,0,273.1359062,Kenmore
49,PM25 Tirewear,light,0,312094.5262,Kenmore
50,PM25 Tirewear,medium,0,8462.798772,Kenmore
51,PM25 Total,heavy,0.00013992,819.4077185,Kenmore
52,PM25 Total,light,0.00651232,936283.5785,Kenmore
53,PM25 Total,medium,0.000822283,25388.39632,Kenmore
54,Sulfate Particulate,heavy,5.18E-06,273.1359062,Kenmore
55,Sulfate Particulate,light,8.38E-05,312094.5262,Kenmore
56,Sulfate Particulate,medium,3.09E-05,8462.798772,Kenmore
57,Total Energy,heavy,9266.13567,273.1359062,Kenmore
58,Total Energy,light,2250265.919,312094.5262,Kenmore
59,Total Energy,medium,119466.3149,8462.798772,Kenmore
60,Total Gaseous HCs,heavy,0.000331924,273.1359062,Kenmore
61,Total Gaseous HCs,light,0.111436316,312094.5262,Kenmore
62,Total Gaseous HCs,medium,0.019716401,8462.798772,Kenmore
63,VOCs,heavy,0.000207007,273.1359062,Kenmore
64,VOCs,light,0.075322887,312094.5262,Kenmore
65,VOCs,medium,0.01192133,8462.798772,Kenmore
0,Atmospheric CO2,heavy,265.1603845,131872.9991,Kent
1,Atmospheric CO2,light,1325.563795,3044650.15,Kent
2,Atmospheric CO2,medium,112.5802234,156260.7313,Kent
3,CO,heavy,0.441687158,131872.9991,Kent
4,CO,light,13.70311769,3044650.15,Kent
5,CO,medium,1.602833705,156260.7313,Kent
6,CO2 Equivalent,heavy,265.5582282,131872.9991,Kent
7,CO2 Equivalent,light,1335.727877,3044650.15,Kent
8,CO2 Equivalent,medium,114.9423534,156260.7313,Kent
9,Composite NonECPM,heavy,0.009825471,131872.9991,Kent
10,Composite NonECPM,light,0.013094048,3044650.15,Kent
11,Composite NonECPM,medium,0.002564429,156260.7313,Kent
12,Elemental Carbon,heavy,0.031536265,131872.9991,Kent
13,Elemental Carbon,light,0.010040422,3044650.15,Kent
14,Elemental Carbon,medium,0.003746502,156260.7313,Kent
15,H20 Aerosol,heavy,0,131872.9991,Kent
16,H20 Aerosol,light,0,3044650.15,Kent
17,H20 Aerosol,medium,0,156260.7313,Kent
18,Methane,heavy,0.011297516,131872.9991,Kent
19,Methane,light,0.095506362,3044650.15,Kent
20,Methane,medium,0.024947687,156260.7313,Kent
21,N20,heavy,0.000387357,131872.9991,Kent
22,N20,light,0.026096477,3044650.15,Kent
23,N20,medium,0.0058337,156260.7313,Kent
24,NOx,heavy,1.441234231,131872.9991,Kent
25,NOx,light,1.429895854,3044650.15,Kent
26,NOx,medium,0.284118633,156260.7313,Kent
27,Non-methane HCs,heavy,0.048557087,131872.9991,Kent
28,Non-methane HCs,light,0.559880748,3044650.15,Kent
29,Non-methane HCs,medium,0.093709314,156260.7313,Kent
30,PM10 Brakewear,heavy,0,131872.9991,Kent
31,PM10 Brakewear,light,0,3044650.15,Kent
32,PM10 Brakewear,medium,0,156260.7313,Kent
33,PM10 Exhaust,heavy,0.044958704,131872.9991,Kent
34,PM10 Exhaust,light,0.025949243,3044650.15,Kent
35,PM10 Exhaust,medium,0.00696064,156260.7313,Kent
36,PM10 Tirewear,heavy,0,131872.9991,Kent
37,PM10 Tirewear,light,0,3044650.15,Kent
38,PM10 Tirewear,medium,0,156260.7313,Kent
39,PM10 Total,heavy,0.074105247,395618.9972,Kent
40,PM10 Total,light,0.182696964,9133950.449,Kent
41,PM10 Total,medium,0.01775287,468782.1938,Kent
42,PM25 Brakewear,heavy,0,131872.9991,Kent
43,PM25 Brakewear,light,0,3044650.15,Kent
44,PM25 Brakewear,medium,0,156260.7313,Kent
45,PM25 Exhaust,heavy,0.041361728,131872.9991,Kent
46,PM25 Exhaust,light,0.023134474,3044650.15,Kent
47,PM25 Exhaust,medium,0.006310932,156260.7313,Kent
48,PM25 Tirewear,heavy,0,131872.9991,Kent
49,PM25 Tirewear,light,0,3044650.15,Kent
50,PM25 Tirewear,medium,0,156260.7313,Kent
51,PM25 Total,heavy,0.045127407,395618.9972,Kent
52,PM25 Total,light,0.043598069,9133950.449,Kent
53,PM25 Total,medium,0.007713094,468782.1938,Kent
54,Sulfate Particulate,heavy,0.001643366,131872.9991,Kent
55,Sulfate Particulate,light,0.000617115,3044650.15,Kent
56,Sulfate Particulate,medium,0.000336859,156260.7313,Kent
57,Total Energy,heavy,3602786.309,131872.9991,Kent
58,Total Energy,light,18434269.25,3044650.15,Kent
59,Total Energy,medium,1553516.527,156260.7313,Kent
60,Total Gaseous HCs,heavy,0.059854718,131872.9991,Kent
61,Total Gaseous HCs,light,0.655970363,3044650.15,Kent
62,Total Gaseous HCs,medium,0.118758383,156260.7313,Kent
63,VOCs,heavy,0.054889058,131872.9991,Kent
64,VOCs,light,0.46140758,3044650.15,Kent
65,VOCs,medium,0.076659905,156260.7313,Kent
0,Atmospheric CO2,heavy,100.2142504,51178.8797,Kirkland
1,Atmospheric CO2,light,834.6408253,1900136.735,Kirkland
2,Atmospheric CO2,medium,70.903811,99141.83246,Kirkland
3,CO,heavy,0.163301485,51178.8797,Kirkland
4,CO,light,8.996593577,1900136.735,Kirkland
5,CO,medium,1.126035664,99141.83246,Kirkland
6,CO2 Equivalent,heavy,100.3585554,51178.8797,Kirkland
7,CO2 Equivalent,light,841.7886081,1900136.735,Kirkland
8,CO2 Equivalent,medium,72.62933473,99141.83246,Kirkland
9,Composite NonECPM,heavy,0.00362195,51178.8797,Kirkland
10,Composite NonECPM,light,0.008560988,1900136.735,Kirkland
11,Composite NonECPM,medium,0.001669227,99141.83246,Kirkland
12,Elemental Carbon,heavy,0.011726365,51178.8797,Kirkland
13,Elemental Carbon,light,0.006883064,1900136.735,Kirkland
14,Elemental Carbon,medium,0.002394829,99141.83246,Kirkland
15,H20 Aerosol,heavy,0,51178.8797,Kirkland
16,H20 Aerosol,light,0,1900136.735,Kirkland
17,H20 Aerosol,medium,0,99141.83246,Kirkland
18,Methane,heavy,0.004091231,51178.8797,Kirkland
19,Methane,light,0.065367433,1900136.735,Kirkland
20,Methane,medium,0.017696203,99141.83246,Kirkland
21,N20,heavy,0.00014107,51178.8797,Kirkland
22,N20,light,0.018503553,1900136.735,Kirkland
23,N20,medium,0.004305778,99141.83246,Kirkland
24,NOx,heavy,0.536947331,51178.8797,Kirkland
25,NOx,light,0.911635154,1900136.735,Kirkland
26,NOx,medium,0.183905108,99141.83246,Kirkland
27,Non-methane HCs,heavy,0.017749443,51178.8797,Kirkland
28,Non-methane HCs,light,0.394570028,1900136.735,Kirkland
29,Non-methane HCs,medium,0.067466455,99141.83246,Kirkland
30,PM10 Brakewear,heavy,0,51178.8797,Kirkland
31,PM10 Brakewear,light,0,1900136.735,Kirkland
32,PM10 Brakewear,medium,0,99141.83246,Kirkland
33,PM10 Exhaust,heavy,0.016683058,51178.8797,Kirkland
34,PM10 Exhaust,light,0.017330925,1900136.735,Kirkland
35,PM10 Exhaust,medium,0.004488879,99141.83246,Kirkland
36,PM10 Tirewear,heavy,0,51178.8797,Kirkland
37,PM10 Tirewear,light,0,1900136.735,Kirkland
38,PM10 Tirewear,medium,0,99141.83246,Kirkland
39,PM10 Total,heavy,0.026163839,153536.6391,Kirkland
40,PM10 Total,light,0.117719158,5700410.206,Kirkland
41,PM10 Total,medium,0.011100593,297425.4974,Kirkland
42,PM25 Brakewear,heavy,0,51178.8797,Kirkland
43,PM25 Brakewear,light,0,1900136.735,Kirkland
44,PM25 Brakewear,medium,0,99141.83246,Kirkland
45,PM25 Exhaust,heavy,0.015348313,51178.8797,Kirkland
46,PM25 Exhaust,light,0.015444054,1900136.735,Kirkland
47,PM25 Exhaust,medium,0.004064057,99141.83246,Kirkland
48,PM25 Tirewear,heavy,0,51178.8797,Kirkland
49,PM25 Tirewear,light,0,1900136.735,Kirkland
50,PM25 Tirewear,medium,0,99141.83246,Kirkland
51,PM25 Total,heavy,0.016579672,153536.6391,Kirkland
52,PM25 Total,light,0.028539053,5700410.206,Kirkland
53,PM25 Total,medium,0.004923946,297425.4974,Kirkland
54,Sulfate Particulate,heavy,0.000605531,51178.8797,Kirkland
55,Sulfate Particulate,light,0.000388354,1900136.735,Kirkland
56,Sulfate Particulate,medium,0.000206304,99141.83246,Kirkland
57,Total Energy,heavy,1361619.963,51178.8797,Kirkland
58,Total Energy,light,11607186.22,1900136.735,Kirkland
59,Total Energy,medium,978688.8966,99141.83246,Kirkland
60,Total Gaseous HCs,heavy,0.021840758,51178.8797,Kirkland
61,Total Gaseous HCs,light,0.460379858,1900136.735,Kirkland
62,Total Gaseous HCs,medium,0.085239549,99141.83246,Kirkland
63,VOCs,heavy,0.019918576,51178.8797,Kirkland
64,VOCs,light,0.317823845,1900136.735,Kirkland
65,VOCs,medium,0.054155735,99141.83246,Kirkland
0,Atmospheric CO2,heavy,0.647313932,258.0505415,Lake Forest Park
1,Atmospheric CO2,light,108.6737964,195155.5079,Lake Forest Park
2,Atmospheric CO2,medium,6.159826171,5982.235899,Lake Forest Park
3,CO,heavy,0.001579284,258.0505415,Lake Forest Park
4,CO,light,1.269129079,195155.5079,Lake Forest Park
5,CO,medium,0.145066175,5982.235899,Lake Forest Park
6,CO2 Equivalent,heavy,0.649939633,258.0505415,Lake Forest Park
7,CO2 Equivalent,light,109.7955942,195155.5079,Lake Forest Park
8,CO2 Equivalent,medium,6.416755672,5982.235899,Lake Forest Park
9,Composite NonECPM,heavy,2.86E-05,258.0505415,Lake Forest Park
10,Composite NonECPM,light,0.001258996,195155.5079,Lake Forest Park
11,Composite NonECPM,medium,0.000200836,5982.235899,Lake Forest Park
12,Elemental Carbon,heavy,8.71E-05,258.0505415,Lake Forest Park
13,Elemental Carbon,light,0.00101746,195155.5079,Lake Forest Park
14,Elemental Carbon,medium,0.000264685,5982.235899,Lake Forest Park
15,H20 Aerosol,heavy,0,258.0505415,Lake Forest Park
16,H20 Aerosol,light,0,195155.5079,Lake Forest Park
17,H20 Aerosol,medium,0,5982.235899,Lake Forest Park
18,Methane,heavy,6.63E-05,258.0505415,Lake Forest Park
19,Methane,light,0.009644628,195155.5079,Lake Forest Park
20,Methane,medium,0.002542359,5982.235899,Lake Forest Park
21,N20,heavy,3.25E-06,258.0505415,Lake Forest Park
22,N20,light,0.002955476,195155.5079,Lake Forest Park
23,N20,medium,0.000648897,5982.235899,Lake Forest Park
24,NOx,heavy,0.003862237,258.0505415,Lake Forest Park
25,NOx,light,0.111591317,195155.5079,Lake Forest Park
26,NOx,medium,0.019259404,5982.235899,Lake Forest Park
27,Non-methane HCs,heavy,0.000207868,258.0505415,Lake Forest Park
28,Non-methane HCs,light,0.059606447,195155.5079,Lake Forest Park
29,Non-methane HCs,medium,0.009668462,5982.235899,Lake Forest Park
30,PM10 Brakewear,heavy,0,258.0505415,Lake Forest Park
31,PM10 Brakewear,light,0,195155.5079,Lake Forest Park
32,PM10 Brakewear,medium,0,5982.235899,Lake Forest Park
33,PM10 Exhaust,heavy,0.00012579,258.0505415,Lake Forest Park
34,PM10 Exhaust,light,0.002554783,195155.5079,Lake Forest Park
35,PM10 Exhaust,medium,0.000515758,5982.235899,Lake Forest Park
36,PM10 Tirewear,heavy,0,258.0505415,Lake Forest Park
37,PM10 Tirewear,light,0,195155.5079,Lake Forest Park
38,PM10 Tirewear,medium,0,5982.235899,Lake Forest Park
39,PM10 Total,heavy,0.000276908,774.1516244,Lake Forest Park
40,PM10 Total,light,0.018611116,585466.5238,Lake Forest Park
41,PM10 Total,medium,0.001334181,17946.7077,Lake Forest Park
42,PM25 Brakewear,heavy,0,258.0505415,Lake Forest Park
43,PM25 Brakewear,light,0,195155.5079,Lake Forest Park
44,PM25 Brakewear,medium,0,5982.235899,Lake Forest Park
45,PM25 Exhaust,heavy,0.000115726,258.0505415,Lake Forest Park
46,PM25 Exhaust,light,0.002276455,195155.5079,Lake Forest Park
47,PM25 Exhaust,medium,0.00046552,5982.235899,Lake Forest Park
48,PM25 Tirewear,heavy,0,258.0505415,Lake Forest Park
49,PM25 Tirewear,light,0,195155.5079,Lake Forest Park
50,PM25 Tirewear,medium,0,5982.235899,Lake Forest Park
51,PM25 Total,heavy,0.00013492,774.1516244,Lake Forest Park
52,PM25 Total,light,0.004348988,585466.5238,Lake Forest Park
53,PM25 Total,medium,0.000570342,17946.7077,Lake Forest Park
54,Sulfate Particulate,heavy,4.89E-06,258.0505415,Lake Forest Park
55,Sulfate Particulate,light,5.53E-05,195155.5079,Lake Forest Park
56,Sulfate Particulate,medium,2.23E-05,5982.235899,Lake Forest Park
57,Total Energy,heavy,8795.771905,258.0505415,Lake Forest Park
58,Total Energy,light,1511310.525,195155.5079,Lake Forest Park
59,Total Energy,medium,85002.31235,5982.235899,Lake Forest Park
60,Total Gaseous HCs,heavy,0.000274151,258.0505415,Lake Forest Park
61,Total Gaseous HCs,light,0.069320461,195155.5079,Lake Forest Park
62,Total Gaseous HCs,medium,0.012222881,5982.235899,Lake Forest Park
63,VOCs,heavy,0.000192053,258.0505415,Lake Forest Park
64,VOCs,light,0.047404232,195155.5079,Lake Forest Park
65,VOCs,medium,0.007485884,5982.235899,Lake Forest Park
0,Atmospheric CO2,heavy,1.603971107,715.1685382,Maple Valley
1,Atmospheric CO2,light,90.93690304,173675.0895,Maple Valley
2,Atmospheric CO2,medium,5.168480035,4553.60205,Maple Valley
3,CO,heavy,0.003430865,715.1685382,Maple Valley
4,CO,light,1.454378503,173675.0895,Maple Valley
5,CO,medium,0.2155618,4553.60205,Maple Valley
6,CO2 Equivalent,heavy,1.608960739,715.1685382,Maple Valley
7,CO2 Equivalent,light,92.44292377,173675.0895,Maple Valley
8,CO2 Equivalent,medium,5.576897777,4553.60205,Maple Valley
9,Composite NonECPM,heavy,6.72E-05,715.1685382,Maple Valley
10,Composite NonECPM,light,0.001456408,173675.0895,Maple Valley
11,Composite NonECPM,medium,0.000232035,4553.60205,Maple Valley
12,Elemental Carbon,heavy,0.000210557,715.1685382,Maple Valley
13,Elemental Carbon,light,0.00131648,173675.0895,Maple Valley
14,Elemental Carbon,medium,0.00027264,4553.60205,Maple Valley
15,H20 Aerosol,heavy,0,715.1685382,Maple Valley
16,H20 Aerosol,light,0,173675.0895,Maple Valley
17,H20 Aerosol,medium,0,4553.60205,Maple Valley
18,Methane,heavy,0.000128482,715.1685382,Maple Valley
19,Methane,light,0.012536766,173675.0895,Maple Valley
20,Methane,medium,0.003791118,4553.60205,Maple Valley
21,N20,heavy,5.97E-06,715.1685382,Maple Valley
22,N20,light,0.004001972,173675.0895,Maple Valley
23,N20,medium,0.00105249,4553.60205,Maple Valley
24,NOx,heavy,0.009109701,715.1685382,Maple Valley
25,NOx,light,0.11742853,173675.0895,Maple Valley
26,NOx,medium,0.021054675,4553.60205,Maple Valley
27,Non-methane HCs,heavy,0.000421815,715.1685382,Maple Valley
28,Non-methane HCs,light,0.084347872,173675.0895,Maple Valley
29,Non-methane HCs,medium,0.014899865,4553.60205,Maple Valley
30,PM10 Brakewear,heavy,0,715.1685382,Maple Valley
31,PM10 Brakewear,light,0,173675.0895,Maple Valley
32,PM10 Brakewear,medium,0,4553.60205,Maple Valley
33,PM10 Exhaust,heavy,0.000301909,715.1685382,Maple Valley
34,PM10 Exhaust,light,0.003120683,173675.0895,Maple Valley
35,PM10 Exhaust,medium,0.000563574,4553.60205,Maple Valley
36,PM10 Tirewear,heavy,0,715.1685382,Maple Valley
37,PM10 Tirewear,light,0,173675.0895,Maple Valley
38,PM10 Tirewear,medium,0,4553.60205,Maple Valley
39,PM10 Total,heavy,0.000575052,2145.505615,Maple Valley
40,PM10 Total,light,0.014340399,521025.2685,Maple Valley
41,PM10 Total,medium,0.001013054,13660.80615,Maple Valley
42,PM25 Brakewear,heavy,0,715.1685382,Maple Valley
43,PM25 Brakewear,light,0,173675.0895,Maple Valley
44,PM25 Brakewear,medium,0,4553.60205,Maple Valley
45,PM25 Exhaust,heavy,0.000277754,715.1685382,Maple Valley
46,PM25 Exhaust,light,0.002772887,173675.0895,Maple Valley
47,PM25 Exhaust,medium,0.000504675,4553.60205,Maple Valley
48,PM25 Tirewear,heavy,0,715.1685382,Maple Valley
49,PM25 Tirewear,light,0,173675.0895,Maple Valley
50,PM25 Tirewear,medium,0,4553.60205,Maple Valley
51,PM25 Total,heavy,0.000312669,2145.505615,Maple Valley
52,PM25 Total,light,0.004229622,521025.2685,Maple Valley
53,PM25 Total,medium,0.000562623,13660.80615,Maple Valley
54,Sulfate Particulate,heavy,1.14E-05,715.1685382,Maple Valley
55,Sulfate Particulate,light,5.34E-05,173675.0895,Maple Valley
56,Sulfate Particulate,medium,1.78E-05,4553.60205,Maple Valley
57,Total Energy,heavy,21794.20275,715.1685382,Maple Valley
58,Total Energy,light,1264658.782,173675.0895,Maple Valley
59,Total Energy,medium,71379.95514,4553.60205,Maple Valley
60,Total Gaseous HCs,heavy,0.000550321,715.1685382,Maple Valley
61,Total Gaseous HCs,light,0.097003998,173675.0895,Maple Valley
62,Total Gaseous HCs,medium,0.018711728,4553.60205,Maple Valley
63,VOCs,heavy,0.000403325,715.1685382,Maple Valley
64,VOCs,light,0.062135941,173675.0895,Maple Valley
65,VOCs,medium,0.010957039,4553.60205,Maple Valley
0,Atmospheric CO2,heavy,0.373677793,155.1494295,Medina
1,Atmospheric CO2,light,46.76276724,94590.95973,Medina
2,Atmospheric CO2,medium,7.447355334,9398.471303,Medina
3,CO,heavy,0.000785362,155.1494295,Medina
