hhno hhsize hhvehs hhwkrs hhftw hhptw hhret hhoad hhuni hhhsc hh515 hhcu5 hhincome hownrent hrestype hhparcel hhtaz hhexpfac samptype
14102312 2 1 2 2 0 0 0 0 0 0 0 175000 2 5 804960 565 40.1890 0
14102313 1 1 0 0 0 1 0 0 0 0 0 30000 1 5 773616 424 114.1160 0
14102314 2 1 2 2 0 0 0 0 0 0 0 175000 2 5 1262259 557 31.9920 0
14102315 1 1 1 1 0 0 0 0 0 0 0 40000 2 5 1078773 426 104.7690 0
14102316 2 1 1 1 0 0 1 0 0 0 0 125000 2 5 852158 403 29.1060 0
14102317 1 0 1 1 0 0 0 0 0 0 0 40000 2 5 1592 398 88.5230 0
14102318 1 1 1 1 0 0 0 0 0 0 0 175000 2 5 1634 440 41.8380 0
14102319 1 1 0 0 0 1 0 0 0 0 0 62500 2 2 1372 176 71.8160 0
14102320 2 1 2 1 1 0 0 0 0 0 0 62500 1 1 1410 216 66.7880 0
14102321 2 0 0 0 0 2 0 0 0 0 0 62500 1 4 812049 218 44.9750 0
14102322 1 1 1 1 0 0 0 0 0 0 0 40000 2 5 894206 256 81.4580 0
14102323 3 2 2 2 0 0 1 0 0 0 0 175000 1 5 704956 242 27.1780 0
14102324 1 1 1 1 0 0 0 0 0 0 0 62500 2 5 887864 407 115.2120 0
14102325 1 1 1 1 0 0 0 0 0 0 0 5000 2 3 825336 317 106.5800 0
14102326 1 1 1 1 0 0 0 0 0 0 0 30000 2 5 893833 244 74.4470 0
14102327 1 1 0 0 0 0 1 0 0 0 0 125000 1 5 1622 428 36.2520 0
14102328 2 2 2 2 0 0 0 0 0 0 0 175000 1 1 1891 697 83.8090 0
14102329 2 1 2 1 1 0 0 0 0 0 0 62500 1 5 2184 1567 151.1870 0
14102330 1 1 1 1 0 0 0 0 0 0 0 87500 2 5 1368 172 97.1740 0
14102331 4 2 1 1 0 0 2 0 0 1 0 -1 1 1 962524 23 75.8070 0
14102332 2 2 1 1 0 0 1 0 0 0 0 225000 1 1 1071164 1468 72.4460 0
14102333 1 0 1 1 0 0 0 0 0 0 0 17500 2 5 1433 239 111.7890 0
14102334 1 1 1 0 1 0 0 0 0 0 0 -1 2 5 1378 182 38.5120 0
14102335 2 2 2 0 2 0 0 0 0 0 0 87500 2 1 978309 182 38.4940 0
14102336 2 3 0 0 0 2 0 0 0 0 0 62500 1 1 292259 3689 57.1450 0
14102337 2 2 1 0 1 1 0 0 0 0 0 62500 1 5 2293 1715 157.8720 0
14102338 2 1 0 0 0 2 0 0 0 0 0 87500 2 5 753808 914 79.7800 0
14102339 1 0 0 0 0 1 0 0 0 0 0 5000 2 4 833436 1343 276.1820 0
14102340 2 2 2 0 2 0 0 0 0 0 0 40000 1 1 291187 3686 176.3500 0
14102341 2 2 2 2 0 0 0 0 0 0 0 275000 1 1 293237 3686 178.4800 0
14102342 2 2 2 2 0 0 0 0 0 0 0 -1 1 1 1114761 588 101.4660 0
14102343 2 2 2 2 0 0 0 0 0 0 0 175000 1 1 2388 1836 81.5150 0
14102344 1 0 1 1 0 0 0 0 0 0 0 40000 2 5 1063930 400 125.3430 0
14102345 1 0 1 1 0 0 0 0 0 0 0 40000 2 5 1594 400 179.8930 0
14102346 1 1 0 0 0 1 0 0 0 0 0 87500 1 4 888101 397 36.5150 0
14102347 1 1 1 1 0 0 0 0 0 0 0 62500 2 5 827450 360 60.2570 0
14102348 2 0 0 0 0 0 2 0 0 0 0 40000 2 3 1607 413 88.0530 0
14102349 1 1 1 1 0 0 0 0 0 0 0 125000 1 5 866855 362 33.5380 0
14102350 2 1 2 2 0 0 0 0 0 0 0 40000 2 5 827452 363 102.0860 0
14102351 1 1 1 1 0 0 0 0 0 0 0 62500 1 5 806547 402 86.4810 0
14102352 4 2 2 1 1 0 0 0 0 2 0 87500 1 3 1517 323 154.3870 0
14102353 2 1 2 1 1 0 0 0 0 0 0 17500 2 5 1217191 313 150.7450 0
14102354 1 1 1 1 0 0 0 0 0 0 0 -1 2 5 1466 272 69.6620 0
14102355 1 1 1 1 0 0 0 0 0 0 0 40000 1 1 1117752 352 143.5570 0
14102356 2 2 1 1 0 1 0 0 0 0 0 175000 1 5 1120340 389 66.5810 0
14102357 2 2 2 2 0 0 0 0 0 0 0 125000 1 2 793925 318 47.6470 0
14102358 2 2 1 1 0 0 1 0 0 0 0 87500 2 5 888100 312 72.4840 0
14102359 2 2 0 0 0 2 0 0 0 0 0 175000 1 1 1025442 299 36.2770 0
14102360 1 1 1 1 0 0 0 0 0 0 0 125000 1 1 740993 293 35.4900 0
14102361 1 1 1 1 0 0 0 0 0 0 0 125000 2 5 777856 1625 77.9780 0
14102362 1 1 1 1 0 0 0 0 0 0 0 62500 2 5 789526 1549 137.5850 0
14102363 4 3 2 2 0 0 0 0 0 1 1 125000 1 1 1240861 1450 169.1740 0
14102364 4 2 2 1 0 0 0 1 0 1 1 225000 1 1 1039740 1513 182.2830 0
14102365 2 2 1 1 0 0 1 0 0 0 0 125000 1 1 1251457 1457 118.7460 0
14102366 3 2 2 2 0 0 0 0 0 1 0 -1 1 1 842814 1454 339.8840 0
14102367 2 2 0 0 0 2 0 0 0 0 0 125000 1 1 1081573 1424 78.3430 0
14102368 1 1 0 0 0 1 0 0 0 0 0 30000 1 5 718329 1528 188.0200 0
14102369 1 0 1 1 0 0 0 0 0 0 0 17500 2 5 850992 1611 298.4550 0
14102370 1 1 1 0 1 0 0 0 0 0 0 62500 2 1 326693 3599 136.9380 0
14102371 1 1 0 0 0 1 0 0 0 0 0 17500 1 5 328022 3625 163.3250 0
14102372 1 0 0 0 0 1 0 0 0 0 0 17500 4 7 320153 3584 186.5480 0
14102373 1 1 0 0 0 1 0 0 0 0 0 62500 1 1 313259 3573 98.3940 0
14102374 2 2 2 2 0 0 0 0 0 0 0 175000 2 2 1164538 1339 127.4880 0
14102375 1 0 0 0 0 1 0 0 0 0 0 30000 2 5 1135265 1354 149.4620 0
14102376 3 2 2 2 0 0 1 0 0 0 0 125000 2 1 786 882 144.4320 0
14102377 2 2 2 2 0 0 0 0 0 0 0 62500 2 5 713200 887 250.5930 0
14102378 3 2 1 1 0 0 2 0 0 0 0 -1 1 5 934168 1042 163.1420 0
14102379 1 1 0 0 0 1 0 0 0 0 0 30000 2 5 767642 1139 141.1720 0
14102380 1 1 0 0 0 1 0 0 0 0 0 -1 2 3 767508 1139 266.7030 0
14102381 2 1 1 1 0 0 1 0 0 0 0 40000 2 5 767642 1139 163.3720 0
14102382 1 1 1 1 0 0 0 0 0 0 0 125000 1 1 941905 1223 113.1560 0
14102383 2 3 2 2 0 0 0 0 0 0 0 125000 1 1 679953 1809 88.1330 0
14102384 3 1 1 1 0 0 1 0 0 0 1 125000 1 1 945668 767 92.9560 0
14102385 1 1 0 0 0 1 0 0 0 0 0 30000 1 2 692642 643 58.1030 0
14102386 2 1 1 1 0 0 0 0 0 0 1 175000 1 2 860248 645 57.8330 0
14102387 1 0 0 0 0 1 0 0 0 0 0 17500 2 5 1808 614 92.7470 0
14102388 1 1 1 1 0 0 0 0 0 0 0 5000 1 5 1748 554 148.9080 0
14102389 1 0 0 0 0 0 1 0 0 0 0 17500 2 5 735300 541 87.1290 0
14102390 1 0 1 1 0 0 0 0 0 0 0 87500 2 5 1081167 510 53.7690 0
14102391 2 0 0 0 0 0 2 0 0 0 0 17500 2 5 829065 482 73.8810 0
14102392 1 1 1 1 0 0 0 0 0 0 0 62500 2 5 829050 481 76.5380 0
14102393 1 0 0 0 0 1 0 0 0 0 0 62500 1 2 1050037 480 39.7380 0
14102394 2 1 2 2 0 0 0 0 0 0 0 175000 2 5 1117214 550 39.6870 0
14102395 2 1 2 0 2 0 0 0 0 0 0 62500 1 5 1066444 429 66.8370 0
14102396 1 0 1 1 0 0 0 0 0 0 0 37500 2 5 1148171 429 96.1600 0
14102397 1 1 1 1 0 0 0 0 0 0 0 125000 2 5 1135416 556 32.6500 0
14102398 3 3 1 1 0 0 1 0 0 0 1 125000 3 5 716718 473 55.8580 0
14102399 1 2 0 0 0 1 0 0 0 0 0 40000 1 1 1164447 816 175.2870 0
14102400 2 0 2 2 0 0 0 0 0 0 0 175000 2 5 1766 572 36.8860 0
14102401 6 1 1 1 0 0 1 0 2 2 0 275000 2 5 1125304 285 129.3700 0
14102402 2 4 2 2 0 0 0 0 0 0 0 125000 2 4 1243 45 34.8230 0
14102403 4 2 2 2 0 0 0 0 0 1 1 125000 1 2 1086211 46 78.7070 0
14102404 4 2 2 1 1 0 0 0 0 1 1 87500 1 1 2505 2593 215.7300 0
14102405 2 2 2 2 0 0 0 0 0 0 0 87500 2 5 2670 2393 167.3260 0
14102406 2 0 0 0 0 1 1 0 0 0 0 17500 2 4 111889 2295 213.2100 0
14102407 2 2 2 2 0 0 0 0 0 0 0 125000 1 1 497712 3268 139.7130 0
14102408 3 2 2 2 0 0 0 0 0 1 0 87500 1 1 503162 3256 255.6540 0
14102409 1 1 0 0 0 0 1 0 0 0 0 5000 2 5 592054 3315 177.9340 0
14102410 3 2 2 2 0 0 0 0 0 0 1 62500 2 5 592058 3315 296.7050 0
14102411 2 1 0 0 0 1 1 0 0 0 0 30000 2 3 591950 3315 100.9760 0
14102412 1 1 0 0 0 0 1 0 0 0 0 5000 2 2 461322 3345 189.9920 0
14102413 1 1 0 0 0 0 1 0 0 0 0 5000 2 5 442 3051 189.9920 0
14102414 2 2 2 2 0 0 0 0 0 0 0 87500 1 1 524496 3266 137.2810 0
14102415 2 3 1 1 0 0 1 0 0 0 0 62500 1 3 414 2965 73.1920 0
14102416 1 1 1 1 0 0 0 0 0 0 0 62500 1 1 507171 3202 80.7290 0
14102417 1 0 0 0 0 0 1 0 0 0 0 5000 2 5 661279 3187 162.8690 0
14102418 3 4 2 1 1 0 1 0 0 0 0 62500 1 1 520490 3258 149.3810 0
14102419 1 0 0 0 0 1 0 0 0 0 0 17500 2 5 495335 2869 152.3100 0
14102420 2 2 1 1 0 0 0 1 0 0 0 125000 1 2 506107 2917 56.7370 0
14102421 1 0 0 0 0 0 1 0 0 0 0 17500 2 5 458701 3051 287.5180 0
14102422 2 2 1 0 1 0 1 0 0 0 0 30000 2 5 461326 3345 138.5730 0
14102423 2 1 2 1 1 0 0 0 0 0 0 40000 2 5 592058 3315 247.7480 0
14102424 1 1 1 0 1 0 0 0 0 0 0 17500 2 5 111123 2295 170.9990 0
14102425 1 1 1 1 0 0 0 0 0 0 0 175000 1 5 220502 2593 113.1070 0
14102426 1 1 1 1 0 0 0 0 0 0 0 87500 2 5 2445 2486 91.2550 0
14102427 1 1 1 0 0 0 0 1 0 0 0 5000 2 5 139 2974 438.9570 0
14102428 2 2 2 1 1 0 0 0 0 0 0 125000 1 1 437320 3007 157.7820 0
14102429 2 1 1 1 0 0 0 0 1 0 0 17500 2 5 462638 3347 400.6680 0
14102430 1 2 1 1 0 0 0 0 0 0 0 40000 1 1 105061 2251 149.3860 0
14102431 1 1 0 0 0 1 0 0 0 0 0 37500 2 7 913830 48 36.9390 0
14102432 2 2 1 0 1 0 1 0 0 0 0 87500 1 1 53561 2186 159.9280 0
14102433 2 1 2 2 0 0 0 0 0 0 0 125000 2 2 1220000 45 31.8150 0
14102434 6 2 2 2 0 0 2 0 2 0 0 125000 2 7 733973 286 160.6710 0
14102435 1 1 0 0 0 0 1 0 0 0 0 17500 2 5 828953 509 93.7460 0
14102436 1 1 1 1 0 0 0 0 0 0 0 40000 2 5 828995 480 72.0890 0
14102437 1 1 1 0 0 0 0 1 0 0 0 5000 2 5 1619 425 213.7140 0
14102438 1 0 1 0 0 0 0 1 0 0 0 17500 2 5 1208306 573 166.0310 0
14102439 1 1 1 1 0 0 0 0 0 0 0 125000 2 5 1117214 550 42.6000 0
14102440 1 2 1 1 0 0 0 0 0 0 0 125000 1 5 852413 585 43.2760 0
14102441 2 2 2 1 1 0 0 0 0 0 0 125000 1 2 1797 603 43.1760 0
14102442 2 1 2 2 0 0 0 0 0 0 0 87500 2 5 942299 618 55.5710 0
14102443 1 1 1 1 0 0 0 0 0 0 0 125000 2 5 716646 462 42.6000 0
14102444 1 1 1 1 0 0 0 0 0 0 0 175000 2 5 716780 495 45.4480 0
14102445 2 1 0 0 0 2 0 0 0 0 0 175000 1 5 866847 431 22.8910 0
14102446 1 1 1 1 0 0 0 0 0 0 0 40000 2 5 716861 497 103.4630 0
14102447 2 1 2 1 1 0 0 0 0 0 0 175000 1 4 940766 425 34.7520 0
14102448 2 0 2 1 1 0 0 0 0 0 0 62500 2 5 1222616 550 62.1200 0
14102449 1 1 1 1 0 0 0 0 0 0 0 125000 1 5 1067334 551 42.6000 0
14102450 1 0 0 0 0 0 1 0 0 0 0 5000 2 5 1222533 568 136.0020 0
14102451 1 0 1 0 1 0 0 0 0 0 0 30000 2 5 828975 571 65.1830 0
14102452 2 1 1 1 0 0 1 0 0 0 0 175000 1 5 1105790 575 33.7310 0
14102453 1 0 1 1 0 0 0 0 0 0 0 30000 2 5 1135575 556 67.3570 0
14102454 2 1 1 1 0 0 1 0 0 0 0 40000 2 5 1807 613 76.7890 0
14102455 3 2 3 3 0 0 0 0 0 0 0 125000 1 1 995793 649 125.7440 0
14102456 1 0 1 0 1 0 0 0 0 0 0 17500 2 5 1160651 649 123.7620 0
14102457 2 0 1 1 0 0 1 0 0 0 0 37500 2 5 961319 753 158.8270 0
14102458 3 2 2 2 0 0 0 0 0 0 1 125000 1 1 1002289 1856 137.1310 0
14102459 2 2 2 2 0 0 0 0 0 0 0 62500 2 2 821771 1172 261.3500 0
14102460 2 2 2 1 1 0 0 0 0 0 0 87500 2 5 801692 1123 178.9630 0
14102461 1 1 1 1 0 0 0 0 0 0 0 62500 2 5 1062324 1053 203.3060 0
14102462 1 1 1 1 0 0 0 0 0 0 0 30000 2 5 883 1011 234.1160 0
14102463 1 1 0 0 0 1 0 0 0 0 0 17500 5 6 2613 1811 215.9960 0
14102464 2 2 1 1 0 0 1 0 0 0 0 30000 2 4 332744 3609 220.0250 0
14102465 2 0 0 0 0 0 2 0 0 0 0 17500 2 1 328588 3622 139.9390 0
14102466 1 1 0 0 0 0 1 0 0 0 0 62500 2 5 332245 3619 99.6010 0
14102467 2 1 2 2 0 0 0 0 0 0 0 125000 1 1 497947 2814 76.0760 0
14102468 3 3 2 2 0 0 0 0 1 0 0 175000 1 1 370855 3527 157.7200 0
14102469 1 0 1 0 1 0 0 0 0 0 0 17500 2 5 326 2866 188.2890 0
14102470 2 2 0 0 0 2 0 0 0 0 0 30000 1 1 495572 2845 64.3260 0
14102471 2 2 1 1 0 1 0 0 0 0 0 175000 1 1 420848 2791 70.6260 0
14102472 1 1 0 0 0 1 0 0 0 0 0 30000 2 5 991319 19 49.6800 0
14102473 1 1 0 0 0 0 1 0 0 0 0 5000 1 1 1082849 1424 280.8650 0
14102474 2 2 0 0 0 2 0 0 0 0 0 87500 1 1 2045 1425 183.7310 0
14102475 3 3 1 1 0 0 2 0 0 0 0 87500 5 1 2053 1456 137.9000 0
14102476 4 2 2 2 0 0 0 0 0 2 0 -1 1 1 2070 1473 252.9220 0
14102477 1 1 0 0 0 1 0 0 0 0 0 62500 2 2 1054743 1506 152.1890 0
14102478 2 2 1 1 0 0 1 0 0 0 0 87500 1 5 1153009 1450 124.8010 0
14102479 4 3 2 2 0 0 0 0 2 0 0 275000 1 1 1183767 1645 335.4890 0
14102480 2 2 2 2 0 0 0 0 0 0 0 175000 1 1 777893 1625 142.2720 0
14102481 1 1 0 0 0 0 0 0 1 0 0 62500 1 1 907846 119 51.1210 0
14102482 3 1 1 0 1 1 1 0 0 0 0 37500 1 1 1043975 100 62.3260 0
14102483 2 2 2 2 0 0 0 0 0 0 0 87500 2 5 737747 93 64.7070 0
14102484 3 2 2 1 1 0 0 0 0 0 1 62500 1 1 1225601 211 136.1020 0
14102485 2 2 2 1 1 0 0 0 0 0 0 125000 1 1 1056940 296 46.9310 0
14102486 3 2 2 2 0 0 0 0 0 0 1 125000 2 1 1249071 233 101.3640 0
14102487 3 3 2 2 0 0 1 0 0 0 0 37500 2 5 1040687 343 191.5770 0
14102488 1 1 0 0 0 0 0 0 1 0 0 62500 1 1 1113434 355 79.9850 0
14102489 7 2 2 2 0 0 0 0 2 3 0 225000 1 1 1016351 273 210.1350 0
14102490 1 1 0 0 0 0 1 0 0 0 0 5000 2 5 1576 382 165.3380 0
14102491 1 2 1 0 1 0 0 0 0 0 0 275000 1 1 827490 364 98.3790 0
14102492 2 1 1 0 1 0 0 0 0 1 0 40000 1 1 1559 365 268.7520 0
14102493 2 2 2 2 0 0 0 0 0 0 0 40000 2 5 805015 397 135.3100 0
14102494 2 1 1 1 0 0 1 0 0 0 0 62500 2 1 1063865 400 84.5970 0
14102495 2 0 2 1 0 0 0 1 0 0 0 30000 2 5 805017 399 69.0280 0
14102496 1 1 0 0 0 1 0 0 0 0 0 40000 1 1 289345 3686 126.8280 0
14102497 2 3 2 2 0 0 0 0 0 0 0 125000 2 1 279708 3682 84.1690 0
14102498 3 2 3 3 0 0 0 0 0 0 0 125000 1 1 288584 3686 135.0870 0
14102499 1 1 1 1 0 0 0 0 0 0 0 125000 1 4 1263375 1930 69.0710 0
14102500 1 1 1 1 0 0 0 0 0 0 0 40000 2 5 833432 1343 283.2800 0
14102501 4 2 2 2 0 0 0 0 0 2 0 275000 1 1 288664 3687 382.7240 0
14102502 2 1 2 2 0 0 0 0 0 0 0 -1 1 1 303739 3693 135.3880 0
14102503 3 2 1 1 0 0 1 0 0 0 1 62500 1 1 232102 2557 392.9150 0
14102504 2 2 2 2 0 0 0 0 0 0 0 125000 1 1 1079975 92 62.8000 0
14102505 4 2 2 2 0 0 0 0 2 0 0 175000 1 1 1015442 313 73.2530 0
14102506 1 0 1 1 0 0 0 0 0 0 0 30000 2 5 1518 324 59.1730 0
14102507 2 0 2 2 0 0 0 0 0 0 0 125000 2 5 1115557 429 31.0980 0
14102508 2 2 2 2 0 0 0 0 0 0 0 125000 2 5 1230469 397 55.7120 0
14102509 2 1 1 1 0 1 0 0 0 0 0 87500 1 5 1622 428 43.7130 0
14102510 2 1 2 2 0 0 0 0 0 0 0 225000 2 5 1641 447 28.9440 0
14102511 2 1 2 2 0 0 0 0 0 0 0 87500 2 5 894030 244 31.6620 0
14102512 1 1 1 1 0 0 0 0 0 0 0 87500 1 2 1508 314 67.7070 0
14102513 1 1 0 0 0 1 0 0 0 0 0 37500 1 5 769494 339 103.7420 0
14102514 3 2 2 2 0 0 0 0 0 0 1 125000 2 5 909638 383 58.3230 0
14102515 1 1 1 1 0 0 0 0 0 0 0 62500 2 5 909689 383 70.4600 0
14102516 2 1 2 2 0 0 0 0 0 0 0 62500 2 5 1438 244 41.8890 0
14102517 1 0 0 0 0 0 1 0 0 0 0 5000 2 1 895394 258 74.6060 0
14102518 1 0 1 1 0 0 0 0 0 0 0 40000 2 5 1413 219 39.4210 0
14102519 3 1 1 1 0 0 1 0 0 0 1 62500 1 2 1242116 220 57.4660 0
14102520 1 0 0 0 0 0 1 0 0 0 0 -1 2 5 829691 441 115.1170 0
14102521 1 1 0 0 0 1 0 0 0 0 0 87500 1 4 1159337 398 63.4710 0
14102522 1 1 1 1 0 0 0 0 0 0 0 62500 2 5 1592 398 104.7400 0
14102523 1 1 1 1 0 0 0 0 0 0 0 40000 2 5 878391 442 95.2460 0
14102524 2 2 2 2 0 0 0 0 0 0 0 87500 2 5 877491 386 131.5130 0
14102525 1 1 1 1 0 0 0 0 0 0 0 125000 2 5 1748 554 43.1380 0
14102526 1 1 1 1 0 0 0 0 0 0 0 62500 2 5 1035328 423 54.0020 0
14102527 2 1 2 2 0 0 0 0 0 0 0 225000 2 5 1078571 551 29.6230 0
14102528 2 1 2 2 0 0 0 0 0 0 0 87500 2 3 1078603 566 51.1570 0
14102529 1 0 1 1 0 0 0 0 0 0 0 40000 2 5 1078518 554 97.3740 0
14102530 1 1 1 1 0 0 0 0 0 0 0 87500 1 5 1932 739 39.6990 0
14102531 2 1 1 0 1 0 0 0 0 1 0 40000 2 5 903796 1733 350.9630 0
14102532 1 1 1 1 0 0 0 0 0 0 0 125000 1 5 2302 1731 104.0730 0
14102533 2 2 2 2 0 0 0 0 0 0 0 40000 2 5 736768 1772 244.7340 0
14102534 2 1 2 1 1 0 0 0 0 0 0 175000 1 1 1236841 598 31.9920 0
14102535 2 1 2 2 0 0 0 0 0 0 0 275000 2 5 1769 575 34.2320 0
14102536 3 6 2 1 1 0 0 0 0 1 0 175000 1 1 736558 423 85.2190 0
14102537 3 2 2 2 0 0 0 0 1 0 0 275000 1 1 1241192 419 206.2870 0
14102538 2 1 2 2 0 0 0 0 0 0 0 62500 1 5 229886 2618 113.9200 0
14102539 1 1 1 1 0 0 0 0 0 0 0 17500 1 1 243792 2652 172.3500 0
14102540 1 2 1 1 0 0 0 0 0 0 0 125000 1 1 186825 2475 80.7950 0
14102541 2 2 1 1 0 0 1 0 0 0 0 125000 1 1 566 3236 93.5400 0
14102542 1 1 1 1 0 0 0 0 0 0 0 62500 1 5 812049 218 66.9430 0
14102543 1 0 1 1 0 0 0 0 0 0 0 87500 1 2 895409 260 62.9280 0
14102544 1 1 1 1 0 0 0 0 0 0 0 -1 2 5 895150 240 33.5390 0
14102545 1 1 1 1 0 0 0 0 0 0 0 62500 2 5 895150 240 60.2600 0
14102546 1 0 1 1 0 0 0 0 0 0 0 62500 2 5 909701 383 45.6280 0
14102547 2 1 2 0 1 0 0 1 0 0 0 5000 2 5 1533 339 333.2190 0
14102548 1 0 0 0 0 0 1 0 0 0 0 17500 2 5 995562 398 80.2090 0
14102549 2 2 2 2 0 0 0 0 0 0 0 87500 2 5 815469 316 41.9670 0
14102550 2 1 2 2 0 0 0 0 0 0 0 62500 2 3 1510 316 52.6220 0
14102551 2 2 2 2 0 0 0 0 0 0 0 62500 2 5 256 2783 102.6710 0
14102552 1 1 1 1 0 0 0 0 0 0 0 17500 2 5 2591 1781 340.3240 0
14102553 2 4 2 2 0 0 0 0 0 0 0 125000 1 1 338843 3640 116.6620 0
14102554 1 4 0 0 0 1 0 0 0 0 0 62500 1 1 301688 3693 89.4850 0
14102555 5 3 1 1 0 0 1 0 2 1 0 275000 1 1 602196 3318 624.0520 0
14102556 1 1 1 1 0 0 0 0 0 0 0 62500 2 5 755701 995 178.9190 0
14102557 1 1 1 1 0 0 0 0 0 0 0 -1 2 2 1169305 1652 304.0830 0
14102558 3 3 2 1 1 0 0 0 1 0 0 125000 1 1 3288 38 339.4860 0
14102559 1 1 0 0 0 1 0 0 0 0 0 -1 1 1 966650 84 139.0820 0
14102560 1 1 0 0 0 1 0 0 0 0 0 87500 2 1 1115307 102 103.9390 0
14102561 2 1 0 0 0 1 1 0 0 0 0 62500 1 1 1201821 149 165.9080 0
14102562 4 3 2 2 0 0 0 0 0 1 1 175000 1 1 1079456 146 281.9700 0
14102563 2 2 2 2 0 0 0 0 0 0 0 125000 2 1 714086 127 212.2050 0
14102564 3 2 2 1 1 0 0 0 0 0 1 125000 1 1 706163 311 272.6610 0
14102565 2 2 2 1 1 0 0 0 0 0 0 62500 2 5 763830 712 89.7090 0
14102566 1 1 1 1 0 0 0 0 0 0 0 87500 2 5 1156792 736 39.6990 0
14102567 2 1 2 2 0 0 0 0 0 0 0 125000 1 2 1273813 599 37.6700 0
14102568 1 1 1 1 0 0 0 0 0 0 0 87500 1 5 1648 453 37.1080 0
14102569 2 2 2 2 0 0 0 0 0 0 0 87500 2 5 1636 442 61.6430 0
14102570 1 1 1 1 0 0 0 0 0 0 0 40000 2 5 866816 430 95.2460 0
14102571 1 0 1 0 1 0 0 0 0 0 0 30000 2 5 812464 427 56.3710 0
14102572 1 1 1 1 0 0 0 0 0 0 0 87500 1 2 1748 554 43.4500 0
14102573 2 2 1 0 1 0 1 0 0 0 0 40000 2 5 1603 409 82.0450 0
14102574 1 2 1 1 0 0 0 0 0 0 0 37500 1 1 1075655 664 528.9100 0
14102575 3 3 1 0 0 0 2 1 0 0 0 175000 1 1 851940 1830 187.5710 0
14102576 2 2 1 1 0 0 1 0 0 0 0 -1 1 1 1012948 1723 222.7790 0
14102577 2 2 2 2 0 0 0 0 0 0 0 87500 2 2 1100733 1669 333.6590 0
14102578 2 2 2 2 0 0 0 0 0 0 0 125000 1 1 924129 1002 337.4080 0
14102579 3 1 1 0 1 0 1 0 1 0 0 5000 2 5 803538 1405 1059.0890 0
14102580 4 3 2 2 0 0 1 0 1 0 0 175000 1 2 944843 1361 579.1590 0
14102581 1 4 1 1 0 0 0 0 0 0 0 87500 1 1 1159938 940 507.1520 0
14102582 2 2 1 1 0 0 0 1 0 0 0 40000 1 1 1096 912 596.7250 0
14102583 1 1 0 0 0 1 0 0 0 0 0 30000 1 1 694467 1096 473.5510 0
14102584 4 3 2 2 0 0 1 0 0 1 0 125000 1 1 3192 1075 211.2200 0
14102585 1 1 1 1 0 0 0 0 0 0 0 62500 1 5 1077316 1436 253.6980 0
14102586 2 1 2 2 0 0 0 0 0 0 0 225000 1 1 975565 1975 153.0830 0
14102587 5 4 5 2 3 0 0 0 0 0 0 125000 2 1 2148 1450 1110.3900 0
14102588 2 4 0 0 0 2 0 0 0 0 0 40000 1 1 930164 2054 642.3650 0
14102589 2 2 2 2 0 0 0 0 0 0 0 125000 1 1 834579 2022 401.6170 0
14102590 1 1 1 1 0 0 0 0 0 0 0 87500 2 5 766290 1649 362.1240 0
14102591 2 6 2 2 0 0 0 0 0 0 0 125000 1 1 906087 1939 193.7020 0
14102592 3 1 0 0 0 0 1 0 0 2 0 40000 1 1 1101106 1941 424.3050 0
14102593 3 2 1 0 1 0 2 0 0 0 0 62500 1 1 421969 2775 139.2490 0
14102594 4 2 2 2 0 0 0 0 2 0 0 125000 1 1 421747 2764 369.3410 0
14102595 4 5 1 1 0 0 1 0 1 1 0 87500 1 1 639032 3307 414.7010 0
14102596 3 3 3 3 0 0 0 0 0 0 0 275000 1 1 421963 2775 842.3440 0
14102597 2 1 0 0 0 2 0 0 0 0 0 62500 1 1 356577 3665 159.5810 0
14102598 5 2 1 1 0 0 1 0 0 0 3 -1 1 1 346945 3647 389.4580 0
14102599 2 4 2 2 0 0 0 0 0 0 0 -1 1 1 466714 3040 492.3920 0
14102600 1 1 1 0 1 0 0 0 0 0 0 30000 1 6 406069 2707 301.0440 0
14102601 1 1 1 0 1 0 0 0 0 0 0 17500 2 5 126268 2405 531.0800 0
14102602 3 2 2 2 0 0 0 0 1 0 0 125000 1 1 2663 2386 239.7490 0
14102603 1 1 0 0 0 0 1 0 0 0 0 87500 1 4 111725 2300 125.6780 0
14102604 1 1 0 0 0 1 0 0 0 0 0 62500 1 1 579228 3220 232.3490 0
14102605 2 2 1 1 0 0 1 0 0 0 0 62500 1 5 170113 2409 367.2940 0
14102606 2 2 2 2 0 0 0 0 0 0 0 87500 1 1 224187 2586 148.8000 0
14102607 1 1 1 1 0 0 0 0 0 0 0 62500 1 1 187200 2466 380.1150 0
14102608 4 2 2 2 0 0 0 0 0 1 1 87500 1 1 200792 2527 322.7280 0
14102609 2 1 2 2 0 0 0 0 0 0 0 -1 1 1 245858 2561 329.9400 0
14102610 2 2 2 2 0 0 0 0 0 0 0 -1 1 1 2712 2470 197.6550 0
14102611 2 2 0 0 0 2 0 0 0 0 0 62500 1 1 193450 2470 335.2530 0
14102612 2 5 1 1 0 0 1 0 0 0 0 87500 1 6 3478 2450 308.8200 0
14102613 5 3 1 1 0 0 1 0 1 2 0 125000 1 1 138689 2376 441.5110 0
14102614 1 2 1 1 0 0 0 0 0 0 0 17500 1 1 2004 813 772.2880 0
14102615 2 2 2 1 1 0 0 0 0 0 0 62500 1 1 1028946 799 476.9320 0
