hhno	pno	day	beghom	endhom	hbtours	wbtours	uwtours	wktours	sctours	estours	pbtours	shtours	mltours	sotours	retours	metours	wkstops	scstops	esstops	pbstops	shstops	mlstops	sostops	restops	mestops	wkathome	pdexpfac
14102439	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99.79415668689
14102440	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	33.4335326372599
14102441	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.6261713337425
14102441	2	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	480	24.6261713337425
14102442	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	49.2001369294196
14102442	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	49.2001369294196
14102443	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	99.79415668689
14102444	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121.464515114704
14102445	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	58.0194139130658
14102445	2	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	58.0194139130658
14102446	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	90.9912220058177
14102447	1	1	1	1	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	40.6046547588632
14102447	2	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	40.6046547588632
14102448	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	55.6626026730608
14102448	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	51.6273510125125
14102449	1	1	1	1	2	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	99.79415668689
14102450	1	1	1	1	3	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	1	1	0	0	0	152.177338219003
14102451	1	1	1	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.6391462114777
14102452	1	1	1	1	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	85.8944974554865
14102452	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	77.4691390845758
14102453	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.1144992898496
14102454	1	1	1	1	2	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.0335297282475
14102454	2	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77.1026707976874
14102455	1	1	1	1	2	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158.878268355692
14102455	2	1	1	1	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158.878268355692
14102455	3	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158.337125105618
14102456	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0	0	90.3732255451242
14102457	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	439.864343662703
14102457	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	396.662181997174
14102458	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	237.221468997878
14102458	2	1	1	1	2	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	237.221468997878
14102458	3	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	230.5101
14102459	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	33.3432173213235
14102459	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.3432173213235
14102460	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	176.608371436797
14102460	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	84.6846782046098
14102461	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	241.771488848418
14102462	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	140.505187943128
14102463	1	1	1	1	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	330.519995475316
14102464	1	1	1	1	3	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	1	0	0	0	0	129.596198299504
14102464	2	1	1	1	2	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	122.824846075677
14102465	1	1	1	1	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	307.859581729831
14102465	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174.276614520871
14102466	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152.896339479975
14102467	1	1	1	1	2	0	1	1	0	0	1	0	0	0	0	0	5	0	0	1	3	0	0	0	0	0	60.6281102389559
14102467	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	61.7132966731736
14102468	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	172.823138804977
14102468	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97.8336661557395
14102468	3	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167.9337
14102469	1	1	1	1	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216.103399905853
14102470	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.9469999773149
14102470	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.9469999773149
14102471	1	1	1	1	2	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	215.578857443823
14102471	2	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	227.463752254624
14102472	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99.9207316254593
14102473	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	563.232304175488
14102474	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	375.165601371444
14102474	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212.377963110078
14102475	1	1	1	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193.145926461319
14102475	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103.62533790946
14102475	3	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	210.980903677682
14102476	1	1	1	1	2	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	197.316494413851
14102476	2	1	1	1	2	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	197.316494413851
14102476	3	1	1	1	3	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	191.7341
14102476	4	1	1	1	2	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	191.7341
14102477	1	1	1	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173.046015149071
14102478	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	344.159775230841
14102478	2	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	363.133355364011
14102479	1	1	1	1	2	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	558.206748117801
14102479	2	1	1	1	4	0	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	558.206748117801
14102479	3	1	1	1	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	542.4142
14102479	4	1	1	1	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	542.4142
14102480	1	1	1	1	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	131.466738851128
14102480	2	1	1	1	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131.466738851128
14102481	1	1	1	1	2	0	0	0	0	1	1	0	0	0	0	0	0	0	3	4	3	1	0	0	0	0	64.167346277047
14102482	1	1	1	1	2	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	118.553697295466
14102482	2	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	127.821330112301
14102482	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72.3585361558619
14102483	1	1	1	1	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79.3526514075997
14102483	2	1	1	1	2	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	80.4923604293101
14102484	1	1	1	1	3	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	58.6323001202578
14102484	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.6323001202578
14102484	3	1	1	1	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	56.9735
14102485	1	1	1	1	2	0	1	1	0	0	0	1	0	0	0	0	0	0	2	0	0	1	1	0	0	0	63.0592541296012
14102485	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.0592541296012
14102486	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	75.2551877947463
14102486	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	75.2551877947463
14102486	3	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	73.1261
14102487	1	1	1	1	2	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	98.5809738757706
14102487	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98.5809738757706
14102487	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.630809193617
14102488	1	1	1	1	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	106.950578630975
14102489	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	165.24298429462
14102489	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93.5426070365554
14102489	3	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	160.568
14102489	4	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	160.568
14102489	5	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	160.568
14102489	6	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160.568
14102489	7	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160.568
14102490	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180.733341445613
14102491	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	206.649712848402
14102492	1	1	1	1	3	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	108.450948140505
14102492	2	1	1	1	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	105.3827
14102493	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.610041230872
14102493	2	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105.847425590467
14102494	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	69.7279553184217
14102494	2	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.6723586790182
14102495	1	1	1	1	1	2	1	1	0	0	0	0	0	0	0	0	2	0	0	0	2	1	0	0	0	0	44.6584233574417
14102495	2	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1200	43.9854074284075
14102496	1	1	1	1	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	157.864235854156
14102497	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	66.7517784680843
14102497	2	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	480	66.7517784680843
14102498	1	1	1	1	2	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	120.725873880756
14102498	2	1	1	1	3	1	2	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	120.725873880756
14102498	3	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122.88675404143
14102499	1	1	1	1	2	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	111.499564958401
14102500	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167.494586707197
14102501	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205.201678696919
14102501	2	1	1	1	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	205.201678696919
14102501	3	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	199.3962
14102501	4	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	199.3962
14102502	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	55.6212388304698
14102502	2	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	600	98.2548999400764
14102503	1	1	1	1	2	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	353.282210169166
14102503	2	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	376.386294187631
14102503	3	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	343.2873
14102504	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	63.6436637764102
14102504	2	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	63.6436637764102
14102505	1	1	1	1	2	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	59.6058431870127
14102505	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	59.6058431870127
14102505	3	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	57.9195
14102505	4	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57.9195
14102506	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	86.7151808028486
14102507	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	48.978890682811
14102507	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.978890682811
14102508	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	108.781157152248
14102508	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	110.343535522716
14102509	1	1	1	1	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8300451394175
14102509	2	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	46.1781746447449
14102510	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	61.0167290051609
14102510	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	61.0167290051609
14102511	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	32.9553560939074
14102511	2	1	1	1	3	0	1	1	0	0	0	1	0	1	0	0	0	0	1	1	1	0	1	0	0	0	32.9553560939074
14102512	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	84.1395807925997
14102513	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	129.047851599172
14102514	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	71.9097398017156
14102514	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	71.9097398017156
14102514	3	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69.8753
14102515	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	73.887661366154
14102516	1	1	1	1	3	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	34.1604114654695
14102516	2	1	1	1	2	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	34.1604114654695
14102517	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	108.691085348412
14102518	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77.6626288291723
14102519	1	1	1	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	82.3046792934816
14102519	2	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	74.9073380095301
14102519	3	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	72.1938
14102520	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159.07098000466
14102521	1	1	1	1	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	142.440330280097
14102522	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	107.777644269596
14102523	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83.764550585782
14102524	1	1	1	1	2	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	193.032389198215
14102524	2	1	1	1	2	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	193.032389198215
14102525	1	1	1	1	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	31.0929571470119
14102526	1	1	1	1	3	0	1	1	0	0	0	1	0	1	0	0	2	0	0	0	0	2	0	0	0	0	60.3646106279922
14102527	1	1	1	1	2	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	79.3576963614076
14102527	2	1	1	1	2	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	79.3576963614076
14102528	1	1	1	1	3	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	240	45.2925498605823
14102528	2	1	1	1	3	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	540	45.2925498605823
14102529	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	44.2425998076367
14102530	1	1	1	1	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	20.2498272969508
14102531	1	1	1	1	3	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134.77931922753
14102531	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130.9662
14102532	1	1	1	1	2	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	143.922234760885
14102533	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	124.357103613765
14102533	2	1	1	1	2	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	122.596304052832
14102534	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	60	37.3797933920141
14102534	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	37.3797933920141
14102535	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	49.71295977872
14102535	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	49.71295977872
14102536	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.1381295958929
14102536	2	1	1	1	4	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	3	0	0	0	0	0	39.1069985861825
14102536	3	1	1	1	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	38.0006
14102537	1	1	1	1	2	0	1	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	122.806386090912
14102537	2	1	1	1	3	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	122.806386090912
14102537	3	1	1	1	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	119.332
14102538	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	6	2	0	1	0	0	0	0	60.7183102562746
14102538	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	60.7183102562746
14102539	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	1	1	0	0	120	190.231944605366
14102540	1	1	1	1	2	0	1	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	60	31.8792330561898
14102541	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	91.3001496428873
14102541	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.4538590249912
14102542	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.482334097275
14102543	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	120.739246737171
14102544	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	43.5541723822773
14102545	1	1	1	1	2	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	61.5602733449225
14102546	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.7066632198096
14102547	1	1	1	1	2	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	161.903747720098
14102547	2	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161.903747720098
14102548	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	96.7009306922001
14102549	1	1	1	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	42.987014521464
14102549	2	1	1	1	2	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	42.987014521464
14102550	1	1	1	1	2	1	1	1	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	52.4253362259767
14102550	2	1	1	1	2	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	52.4253362259767
14102551	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.6033409608087
14102551	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.6033409608087
14102552	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	263.761052769733
14102553	1	1	1	1	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150.557730787634
14102553	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150.557730787634
14102554	1	1	1	1	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	79.4223502071655
14102555	1	1	1	1	4	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	307.474719927728
14102555	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295.572100262565
14102555	3	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287.2099
14102555	4	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287.2099
14102555	5	1	1	1	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	287.2099
14102556	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	94.4188209721476
14102557	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	694.091159559561
14102558	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	226.195321930409
14102558	2	1	1	1	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219.7959
14102558	3	1	1	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	226.195321930409
