hhno	day	dow	jttours	phtours	fhtours	hdexpfac
14102232	1	2	0	0	0	232.998
14102233	1	2	0	0	0	60.1397
14102234	1	2	0	0	0	341.1741
14102235	1	2	0	0	0	1992.6439
14102236	1	2	0	0	0	496.4934
14102237	1	2	0	0	0	476.7016
14102239	1	2	0	0	0	119.5395
14102240	1	2	0	0	0	186.8691
14102241	1	2	0	0	0	173.3905
14102242	1	2	0	0	0	134.9791
14102243	1	2	0	0	0	166.3092
14102244	1	2	0	0	0	502.3825
14102245	1	2	0	0	0	121.3946
14102246	1	2	0	0	0	317.4671
14102247	1	2	0	0	0	2159.0967
14102248	1	2	0	0	0	108.8811
14102249	1	2	0	0	0	138.8277
14102250	1	2	0	0	0	701.4283
14102251	1	2	0	0	0	493.8412
14102252	1	2	0	0	0	344.5473
14102253	1	2	0	0	0	329.0661
14102254	1	2	0	0	0	528.507
14102255	1	2	0	0	0	278.0466
14102256	1	2	0	0	0	237.0358
14102257	1	2	0	0	0	869.5623
14102258	1	2	0	0	0	110.7198
14102259	1	2	0	0	0	293.5558
14102260	1	2	0	0	0	380.9817
14102261	1	2	0	0	0	924.6898
14102262	1	2	0	0	0	1094.5107
14102263	1	2	0	0	0	846.0343
14102264	1	2	0	0	0	140.0837
14102265	1	2	0	0	0	77.7064
14102266	1	2	0	0	0	115.2718
14102267	1	2	0	0	0	530.938
14102268	1	2	0	0	0	256.6396
14102269	1	2	0	0	0	321.9843
14102270	1	2	0	0	0	313.5217
14102271	1	2	0	0	0	77.7128
14102272	1	2	0	0	0	314.726
14102273	1	2	0	0	0	100.183
14102274	1	2	0	0	0	123.2167
14102275	1	2	0	0	0	150.4382
14102276	1	2	0	0	0	233.6106
14102277	1	2	0	0	0	242.4309
14102278	1	2	0	0	0	405.7633
14102279	1	2	0	0	0	32.926
14102280	1	2	0	0	0	61.4165
14102281	1	2	0	0	0	210.8764
14102282	1	2	0	0	0	54.7623
14102283	1	2	0	0	0	81.5452
14102284	1	2	0	0	0	61.4777
14102285	1	2	0	0	0	91.0107
14102286	1	2	0	0	0	46.124
14102287	1	2	0	0	0	825.4037
14102288	1	2	0	0	0	267.8418
14102289	1	2	0	0	0	177.4518
14102290	1	2	0	0	0	330.879
14102291	1	2	0	0	0	66.714
14102292	1	2	0	0	0	69.4769
14102293	1	2	0	0	0	104.029
14102294	1	2	0	0	0	120.1212
14102295	1	2	0	0	0	420.0714
14102296	1	2	0	0	0	203.3384
14102297	1	2	0	0	0	31.7847
14102298	1	2	0	0	0	78.5575
14102299	1	2	0	0	0	56.2498
14102300	1	2	0	0	0	81.5452
14102301	1	2	0	0	0	83.2252
14102302	1	2	0	0	0	85.5921
14102303	1	2	0	0	0	26.1684
14102304	1	2	0	0	0	107.398
14102305	1	2	0	0	0	105.3944
14102306	1	2	0	0	0	74.8277
14102307	1	2	0	0	0	61.4165
14102308	1	2	0	0	0	64.1135
14102309	1	2	0	0	0	60.9945
14102310	1	2	0	0	0	58.7148
14102311	1	2	0	0	0	56.7487
14102312	1	2	0	0	0	43.2257
14102313	1	2	0	0	0	97.9834
14102314	1	2	0	0	0	35.4735
14102315	1	2	0	0	0	66.4193
14102316	1	2	0	0	0	54.627
14102317	1	2	0	0	0	79.665
14102318	1	2	0	0	0	108.8549
14102319	1	2	0	0	0	104.1839
14102320	1	2	0	0	0	54.8154
14102321	1	2	0	0	0	51.1304
14102322	1	2	0	0	0	72.6544
14102323	1	2	0	0	0	68.5559
14102324	1	2	0	0	0	126.0513
14102325	1	2	0	0	0	60.6106
14102326	1	2	0	0	0	72.6544
14102327	1	2	0	0	0	128.8518
14102328	1	2	0	0	0	55.9269
14102329	1	2	0	0	0	142.4146
14102330	1	2	0	0	0	124.1635
14102331	1	2	0	0	0	66.4829
14102332	1	2	0	0	0	178.9065
14102333	1	2	0	0	0	105.9921
14102334	1	2	0	0	0	49.2196
14102335	1	2	0	0	0	39.844
14102336	1	2	0	0	0	76.8803
14102337	1	2	0	0	0	136.4747
14102338	1	2	0	0	0	84.6602
14102339	1	2	0	0	0	465.696
14102340	1	2	0	0	0	48.7209
14102341	1	2	0	0	0	73.7846
14102342	1	2	0	0	0	54.0812
14102343	1	2	0	0	0	209.5049
14102344	1	2	0	0	0	111.2859
14102345	1	2	0	0	0	161.8923
14102346	1	2	0	0	0	78.1125
14102347	1	2	0	0	0	60.688
14102348	1	2	0	0	0	70.6477
14102349	1	2	0	0	0	75.4565
14102350	1	2	0	0	0	63.1033
14102351	1	2	0	0	0	88.2853
14102352	1	2	0	0	0	93.5689
14102353	1	2	0	0	0	90.8737
14102354	1	2	0	0	0	59.1463
14102355	1	2	0	0	0	99.8183
14102356	1	2	0	0	0	140.9871
14102357	1	2	0	0	0	55.8315
14102358	1	2	0	0	0	104.2213
14102359	1	2	0	0	0	84.6262
14102360	1	2	0	0	0	76.1801
14102361	1	2	0	0	0	104.9787
14102362	1	2	0	0	0	133.3558
14102363	1	2	0	0	0	100.1453
14102364	1	2	0	0	0	199.9952
14102365	1	2	0	0	0	243.1885
14102366	1	2	0	0	0	185.326
14102367	1	2	0	0	0	173.4557
14102368	1	2	0	0	0	184.7808
14102369	1	2	0	0	0	258.7958
14102370	1	2	0	0	0	171.2434
14102371	1	2	0	0	0	138.8536
14102372	1	2	0	0	0	348.5443
14102373	1	2	0	0	0	122.538
14102374	1	2	0	0	0	147.771
14102375	1	2	0	0	0	194.7089
14102376	1	2	0	0	0	42.3431
14102377	1	2	0	0	0	107.6988
14102378	1	2	0	0	0	245.1009
14102379	1	2	0	0	0	211.1207
14102380	1	2	0	0	0	176.4084
14102381	1	2	0	0	0	207.859
14102382	1	2	0	0	0	232.0061
14102383	1	2	0	0	0	90.8972
14102384	1	2	0	0	0	129.2114
14102385	1	2	0	0	0	49.8892
14102386	1	2	0	0	0	67.478
14102387	1	2	0	0	0	86.0033
14102388	1	2	0	0	0	182.7675
14102389	1	2	0	0	0	98.1467
14102390	1	2	0	0	0	95.5188
14102391	1	2	0	0	0	59.9486
14102392	1	2	0	0	0	78.1356
14102393	1	2	0	0	0	53.9733
14102394	1	2	0	0	0	74.5526
14102395	1	2	0	0	0	49.2634
14102396	1	2	0	0	0	86.538
14102397	1	2	0	0	0	27.1625
14102398	1	2	0	0	0	80.7362
14102399	1	2	0	0	0	125.0253
14102400	1	2	0	0	0	72.8336
14102401	1	2	0	0	0	73.7874
14102402	1	2	0	0	0	36.6215
14102403	1	2	0	0	0	55.3648
14102404	1	2	0	0	0	156.7329
14102405	1	2	0	0	0	203.9755
14102406	1	2	0	0	0	271.8545
14102407	1	2	0	0	0	170.1155
14102408	1	2	0	0	0	421.4007
14102409	1	2	0	0	0	292.6449
14102410	1	2	0	0	0	420.8324
14102411	1	2	0	0	0	87.83
14102412	1	2	0	0	0	155.6794
14102413	1	2	0	0	0	155.6794
14102414	1	2	0	0	0	90.5636
14102415	1	2	0	0	0	196.159
14102416	1	2	0	0	0	101.5381
14102417	1	2	0	0	0	164.9212
14102418	1	2	0	0	0	199.755
14102419	1	3	0	0	0	142.3782
14102420	1	3	0	0	0	99.5089
14102421	1	3	0	0	0	174.4147
14102422	1	3	0	0	0	185.6389
14102423	1	3	0	0	0	215.3635
14102424	1	3	0	0	0	131.2323
14102425	1	3	0	0	0	109.5643
14102426	1	3	0	0	0	49.2059
14102427	1	3	0	0	0	360.9246
14102428	1	3	0	0	0	63.2003
14102429	1	3	0	0	0	602.0287
14102430	1	3	0	0	0	95.5823
14102431	1	3	0	0	0	64.7245
14102432	1	3	0	0	0	32.1217
14102433	1	3	0	0	0	37.3168
14102434	1	3	0	0	0	55.7339
14102435	1	3	0	0	0	100.4631
14102436	1	3	0	0	0	60.8908
14102437	1	3	0	0	0	222.7087
14102438	1	3	0	0	0	121.6337
14102439	1	3	0	0	0	97.1501
14102440	1	3	0	0	0	32.7237
14102441	1	3	0	0	0	23.724
14102442	1	3	0	0	0	45.87
14102443	1	3	0	0	0	97.1501
14102444	1	3	0	0	0	118.2463
14102445	1	3	0	0	0	51.0684
14102446	1	3	0	0	0	88.5804
14102447	1	3	0	0	0	38.5339
14102448	1	3	0	0	0	48.1275
14102449	1	3	0	0	0	97.1501
14102450	1	3	0	0	0	142.7782
14102451	1	3	0	0	0	52.1267
14102452	1	3	0	0	0	72.2256
14102453	1	3	0	0	0	38.0116
14102454	1	3	0	0	0	54.1055
14102455	1	3	0	0	0	150.7758
14102456	1	3	0	0	0	87.825
14102457	1	3	0	0	0	369.7722
14102458	1	3	0	0	0	230.5101
14102459	1	3	0	0	0	32.1217
14102460	1	3	0	0	0	168.1423
14102461	1	3	0	0	0	236.6384
14102462	1	3	0	0	0	137.5221
14102463	1	3	0	0	0	315.0588
14102464	1	3	0	0	0	118.3252
14102465	1	3	0	0	0	270.9256
14102466	1	3	0	0	0	143.4308
14102467	1	3	0	0	0	57.5362
14102468	1	3	0	0	0	167.9337
14102469	1	3	0	0	0	210.01
14102470	1	3	0	0	0	83.7836
14102471	1	3	0	0	0	207.6812
14102472	1	3	0	0	0	95.2466
14102473	1	3	0	0	0	536.8852
14102474	1	3	0	0	0	342.5374
14102475	1	3	0	0	0	176.348
14102476	1	3	0	0	0	191.7341
14102477	1	3	0	0	0	164.9512
14102478	1	3	0	0	0	331.5516
14102479	1	3	0	0	0	542.4142
14102480	1	3	0	0	0	126.6505
14102481	1	3	0	0	0	62.0098
14102482	1	3	0	0	0	112.5077
14102483	1	3	0	0	0	76.6338
14102484	1	3	0	0	0	56.9735
14102485	1	3	0	0	0	60.7491
14102486	1	3	0	0	0	73.1261
14102487	1	3	0	0	0	93.8553
14102488	1	3	0	0	0	103.3545
14102489	1	3	0	0	0	160.568
14102490	1	3	0	0	0	165.1323
14102491	1	3	0	0	0	202.2623
14102492	1	3	0	0	0	105.3827
14102493	1	3	0	0	0	95.7871
14102494	1	3	0	0	0	61.3742
14102495	1	3	0	0	0	42.3775
14102496	1	3	0	0	0	150.4796
14102497	1	3	0	0	0	63.5519
14102498	1	3	0	0	0	114.5691
14102499	1	3	0	0	0	109.1323
14102500	1	3	0	0	0	163.0568
14102501	1	3	0	0	0	199.3962
14102502	1	3	0	0	0	93.2441
14102503	1	3	0	0	0	343.2873
14102504	1	3	0	0	0	61.3121
14102505	1	3	0	0	0	57.9195
14102506	1	3	0	0	0	84.2701
14102507	1	3	0	0	0	46.4773
14102508	1	3	0	0	0	105.054
14102509	1	3	0	0	0	40.6458
14102510	1	3	0	0	0	57.905
14102511	1	3	0	0	0	31.2747
14102512	1	3	0	0	0	82.3532
14102513	1	3	0	0	0	123.0112
14102514	1	3	0	0	0	69.8753
14102515	1	3	0	0	0	71.93
14102516	1	3	0	0	0	32.4183
14102517	1	3	0	0	0	101.5546
14102518	1	3	0	0	0	75.4728
14102519	1	3	0	0	0	72.1938
14102520	1	3	0	0	0	131.4385
14102521	1	3	0	0	0	135.7772
14102522	1	3	0	0	0	105.4894
14102523	1	3	0	0	0	81.5452
14102524	1	3	0	0	0	183.779
14102525	1	3	0	0	0	30.4697
14102526	1	3	0	0	0	59.083
14102527	1	3	0	0	0	68.6315
14102528	1	3	0	0	0	42.2269
14102529	1	3	0	0	0	42.6399
14102530	1	3	0	0	0	19.8199
14102531	1	3	0	0	0	130.9662
14102532	1	3	0	0	0	140.109
14102533	1	3	0	0	0	118.3958
14102534	1	3	0	0	0	35.4735
14102535	1	3	0	0	0	47.1777
14102536	1	3	0	0	0	38.0006
14102537	1	3	0	0	0	119.332
14102538	1	3	0	0	0	57.6218
14102539	1	3	0	0	0	186.1931
14102540	1	3	0	0	0	31.2024
14102541	1	3	0	0	0	87.9554
14102542	1	3	0	0	0	85.5547
14102543	1	3	0	0	0	117.3348
14102544	1	3	0	0	0	42.4002
14102545	1	3	0	0	0	60.3263
14102546	1	3	0	0	0	48.3051
14102547	1	3	0	0	0	154.1721
14102548	1	3	0	0	0	90.3517
14102549	1	3	0	0	0	41.4122
14102550	1	3	0	0	0	48.8769
14102551	1	3	0	0	0	57.6982
14102552	1	3	0	0	0	258.1611
14102553	1	3	0	0	0	145.0421
14102554	1	3	0	0	0	75.7071
14102555	1	3	0	0	0	287.2099
14102556	1	3	0	0	0	92.4142
14102557	1	3	0	0	0	679.3548
14102558	1	3	0	0	0	219.7959
14102559	1	3	0	0	0	257.5217
14102560	1	3	0	0	0	169.3267
14102561	1	3	0	0	0	267.8418
14102562	1	3	0	0	0	288.2382
14102563	1	3	0	0	0	248.6547
14102564	1	3	0	0	0	296.5673
14102565	1	3	0	0	0	62.881
14102566	1	3	0	0	0	19.8199
14102567	1	3	0	0	0	22.0899
14102568	1	3	0	0	0	61.8721
14102569	1	3	0	0	0	86.1412
14102570	1	3	0	0	0	81.5452
14102571	1	3	0	0	0	54.7623
14102572	1	3	0	0	0	70.8324
14102573	1	3	0	0	0	114.7379
14102574	1	3	0	0	0	358.959
14102575	1	3	0	0	0	780.6397
14102576	1	3	0	0	0	324.659
14102577	1	3	0	0	0	235.4916
14102578	1	3	0	0	0	77.7103
14102579	1	3	0	0	0	1360.632
14102580	1	3	0	0	0	148.2777
14102581	1	3	0	0	0	77.7066
14102582	1	3	0	0	0	1067.9679
14102583	1	3	0	0	0	80.6786
14102584	1	3	0	0	0	486.4046
14102585	1	3	0	0	0	453.491
14102586	1	3	0	0	0	174.4689
14102587	1	3	0	0	0	415.0176
14102588	1	3	0	0	0	692.7818
14102589	1	3	0	0	0	392.4914
14102590	1	3	0	0	0	386.5202
14102591	1	3	0	0	0	235.5849
14102592	1	3	0	0	0	966.3001
14102593	1	3	0	0	0	313.4076
14102594	1	3	0	0	0	166.8397
14102595	1	3	0	0	0	327.8311
14102596	1	3	0	0	0	809.5841
14102597	1	3	0	0	0	254.2359
14102598	1	3	0	0	0	1260.1192
14102599	1	3	0	0	0	337.961
14102600	1	3	0	0	0	322.8593
14102601	1	3	0	0	0	967.0104
14102602	1	3	0	0	0	130.4099
14102603	1	3	0	0	0	211.9237
14102604	1	3	0	0	0	194.3455
14102605	1	3	0	0	0	392.2517
14102606	1	3	0	0	0	144.8201
14102607	1	3	0	0	0	1072.7524
14102608	1	3	0	0	0	845.5476
14102609	1	3	0	0	0	362.0252
14102610	1	3	0	0	0	190.3717
14102611	1	3	0	0	0	308.7691
14102612	1	3	0	0	0	134.933
14102613	1	3	0	0	0	476.2316
14102614	1	3	0	0	0	932.9891
14102615	1	3	0	0	0	416.2396
14102616	1	3	0	0	0	160.28
14102617	1	3	0	0	0	388.2922
14102618	1	3	0	0	0	699.3636
14102619	1	3	0	0	0	207.5275
14102620	1	3	0	0	0	440.5886
14102621	1	3	0	0	0	198.3698
14102622	1	3	0	0	0	2490.5765
14102623	1	3	0	0	0	66.5897
14102624	1	3	0	0	0	181.8476
14102625	1	3	0	0	0	107.1188
14102626	1	3	0	0	0	301.0094
14102627	1	3	0	0	0	239.3046
14102628	1	3	0	0	0	915.0928
14102629	1	3	0	0	0	317.2707
14102630	1	3	0	0	0	97.3473
14102631	1	3	0	0	0	280.8073
14102632	1	3	0	0	0	190.0976
14102633	1	3	0	0	0	407.0541
14102634	1	3	0	0	0	300.9789
14102635	1	3	0	0	0	76.3359
14102636	1	3	0	0	0	236.0467
14102637	1	3	0	0	0	500.3629
14102638	1	3	0	0	0	352.3754
14102639	1	3	0	0	0	319.0814
14102640	1	3	0	0	0	281.4145
14102641	1	3	0	0	0	211.6964
14102642	1	3	0	0	0	388.0057
14102643	1	3	0	0	0	315.1057
14102644	1	3	0	0	0	297.2415
14102645	1	3	0	0	0	175.6365
14102646	1	3	0	0	0	526.8973
14102647	1	3	0	0	0	185.7456
14102648	1	3	0	0	0	251.7142
14102649	1	3	0	0	0	224.2806
14102650	1	3	0	0	0	255.139
14102651	1	3	0	0	0	427.0368
14102652	1	3	0	0	0	468.6474
14102653	1	3	0	0	0	875.0019
14102654	1	3	0	0	0	378.4728
14102655	1	3	0	0	0	146.9378
14102656	1	3	0	0	0	263.1286
14102657	1	3	0	0	0	206.4904
14102658	1	3	0	0	0	65.5308
14102659	1	3	0	0	0	106.2145
14102660	1	3	0	0	0	43.561
14102661	1	3	0	0	0	110.4106
14102662	1	3	0	0	0	139.8081
14102663	1	3	0	0	0	47.3533
14102664	1	4	0	0	0	47.7257
14102665	1	4	0	0	0	36.0341
14102666	1	4	0	0	0	54.4985
14102667	1	4	0	0	0	109.1986
14102668	1	4	0	0	0	81.9841
14102669	1	4	0	0	0	67.5137
14102670	1	4	0	0	0	156.7628
14102671	1	4	0	0	0	69.0679
14102672	1	4	0	0	0	94.3045
14102673	1	4	0	0	0	110.035
14102674	1	4	0	0	0	100.183
14102675	1	4	0	0	0	114.3842
14102676	1	4	0	0	0	102.1045
14102677	1	4	0	0	0	52.3465
14102678	1	4	0	0	0	337.1129
14102679	1	4	0	0	0	35.4802
14102680	1	4	0	0	0	309.5767
14102681	1	4	0	0	0	586.9815
14102682	1	4	0	0	0	418.4877
14102683	1	4	0	0	0	251.7942
14102684	1	4	0	0	0	792.2354
14102685	1	4	0	0	0	293.5876
14102686	1	4	0	0	0	472.5786
14102687	1	4	0	0	0	204.7613
14102688	1	4	0	0	0	171.463
14102689	1	4	0	0	0	578.899
14102690	1	4	0	0	0	1243.1458
14102691	1	4	0	0	0	835.8635
14102692	1	4	0	0	0	130.9025
14102693	1	4	0	0	0	93.0365
14102694	1	4	0	0	0	542.904
14102695	1	4	0	0	0	539.4488
14102696	1	4	0	0	0	310.4973
14102697	1	4	0	0	0	147.7849
14102698	1	4	0	0	0	289.2842
14102699	1	4	0	0	0	438.3669
14102700	1	4	0	0	0	252.4684
14102701	1	4	0	0	0	241.0257
14102702	1	4	0	0	0	763.4017
14102703	1	4	0	0	0	272.0595
14102704	1	4	0	0	0	211.6511
14102705	1	4	0	0	0	597.5539
14102706	1	4	0	0	0	315.1348
14102707	1	4	0	0	0	494.5958
14102708	1	4	0	0	0	468.8094
14102709	1	4	0	0	0	236.1941
14102710	1	4	0	0	0	657.8338
14102711	1	4	0	0	0	77.7064
14102712	1	4	0	0	0	426.3144
14102713	1	4	0	0	0	320.2061
14102714	1	4	0	0	0	215.714
14102715	1	4	0	0	0	222.0957
14102716	1	4	0	0	0	177.309
14102717	1	4	0	0	0	347.2605
14102718	1	4	0	0	0	1144.9405
14102719	1	4	0	0	0	707.8415
14102720	1	4	0	0	0	350.6105
14102721	1	4	0	0	0	215.0252
14102722	1	4	0	0	0	551.3038
14102723	1	4	0	0	0	264.533
14102724	1	4	0	0	0	358.9462
14102725	1	4	0	0	0	205.5491
14102726	1	4	0	0	0	323.3333
14102727	1	4	0	0	0	146.8663
14102728	1	4	0	0	0	351.0663
14102729	1	4	0	0	0	456.9889
14102730	1	4	0	0	0	250.4076
14102731	1	4	0	0	0	204.6963
14102732	1	4	0	0	0	274.0202
14102733	1	4	0	0	0	286.4319
14102734	1	4	0	0	0	140.4373
14102735	1	4	0	0	0	351.0663
14102736	1	4	0	0	0	220.264
14102737	1	4	0	0	0	485.8131
14102738	1	4	0	0	0	392.4914
14102739	1	4	0	0	0	225.4541
14102740	1	4	0	0	0	1181.103
14102741	1	4	0	0	0	279.6865
14102742	1	4	0	0	0	243.0488
14102743	1	4	0	0	0	424.6627
14102744	1	4	0	0	0	176.5599
14102745	1	4	0	0	0	178.8533
14102746	1	4	0	0	0	271.3016
14102747	1	4	0	0	0	157.7639
14102748	1	4	0	0	0	287.9473
14102749	1	4	0	0	0	774.9381
14102750	1	4	0	0	0	306.9588
14102751	1	4	0	0	0	211.1371
14102752	1	4	0	0	0	387.3223
14102753	1	4	0	0	0	77.743
14102754	1	4	0	0	0	206.5088
14102755	1	4	0	0	0	37.9301
14102756	1	4	0	0	0	56.6978
14102757	1	4	0	0	0	43.6906
14102758	1	4	0	0	0	16.0528
14102759	1	4	0	0	0	61.4777
14102760	1	4	0	0	0	81.5452
14102761	1	4	0	0	0	57.658
14102762	1	4	0	0	0	114.6161
14102763	1	4	0	0	0	93.3196
14102764	1	4	0	0	0	85.0487
14102765	1	4	0	0	0	18.5297
14102766	1	4	0	0	0	34.6538
14102767	1	4	0	0	0	211.0043
14102768	1	4	0	0	0	203.5569
14102769	1	4	0	0	0	348.8029
14102770	1	4	0	0	0	613.7036
14102771	1	4	0	0	0	43.1235
14102772	1	4	0	0	0	257.9146
14102773	1	4	0	0	0	122.3649
14102774	1	4	0	0	0	293.0313
14102775	1	4	0	0	0	160.4408
14102776	1	4	0	0	0	104.8986
14102777	1	4	0	0	0	38.6649
14102778	1	4	0	0	0	58.8653
14102779	1	4	0	0	0	111.9733
14102780	1	4	0	0	0	62.437
14102781	1	4	0	0	0	63.9904
14102782	1	4	0	0	0	58.8653
14102783	1	4	0	0	0	71.2776
14102784	1	4	0	0	0	47.1527
14102785	1	4	0	0	0	81.0392
14102786	1	4	0	0	0	238.5017
14102787	1	4	0	0	0	60.3263
14102788	1	4	0	0	0	185.1504
14102789	1	4	0	0	0	66.4193
14102790	1	4	0	0	0	47.3611
14102791	1	4	0	0	0	101.9788
14102792	1	4	0	0	0	43.9353
14102793	1	4	0	0	0	172.325
14102794	1	4	0	0	0	141.7031
14102795	1	4	0	0	0	79.1727
14102796	1	4	0	0	0	219.7421
14102797	1	4	0	0	0	30.3282
14102798	1	4	0	0	0	387.2859
14102799	1	4	0	0	0	42.3418
14102800	1	4	0	0	0	39.2484
14102801	1	4	0	0	0	74.8277
14102802	1	4	0	0	0	79.665
14102803	1	4	0	0	0	107.6988
14102804	1	4	0	0	0	60.6106
14102805	1	4	0	0	0	48.8769
14102806	1	4	0	0	0	49.4452
14102807	1	4	0	0	0	150.0325
14102808	1	4	0	0	0	38.0006
14102809	1	4	0	0	0	87.4132
14102810	1	4	0	0	0	166.624
14102811	1	4	0	0	0	94.4687
14102812	1	4	0	0	0	55.6626
14102813	1	4	0	0	0	225.4692
14102814	1	4	0	0	0	86.7726
14102815	1	4	0	0	0	148.4103
14102816	1	4	0	0	0	138.3932
14102817	1	4	0	0	0	204.2987
14102818	1	4	0	0	0	45.4884
14102819	1	4	0	0	0	48.6113
14102820	1	4	0	0	0	110.2978
14102821	1	4	0	0	0	149.0196
14102822	1	4	0	0	0	71.4311
14102823	1	4	0	0	0	55.2252
14102824	1	4	0	0	0	96.7026
14102825	1	4	0	0	0	89.1745
14102826	1	4	0	0	0	95.6695
14102827	1	4	0	0	0	62.4851
14102828	1	4	0	0	0	70.7726
14102829	1	4	0	0	0	72.0749
14102830	1	4	0	0	0	67.2141
14102831	1	4	0	0	0	66.9013
14102832	1	4	0	0	0	72.6781
14102833	1	4	0	0	0	288.091
14102834	1	4	0	0	0	65.1365
14102835	1	4	0	0	0	34.517
14102836	1	4	0	0	0	168.9121
14102837	1	4	0	0	0	71.4311
14102838	1	4	0	0	0	62.8909
14102839	1	4	0	0	0	89.5791
14102840	1	4	0	0	0	79.4362
14102841	1	4	0	0	0	96.9064
14102842	1	4	0	0	0	101.0259
14102843	1	4	0	0	0	239.9425
14102844	1	4	0	0	0	122.2745
14102845	1	4	0	0	0	143.5459
14102846	1	4	0	0	0	747.4465
14102847	1	4	0	0	0	84.5317
14102848	1	4	0	0	0	373.1271
14102849	1	4	0	0	0	280.3405
14102850	1	4	0	0	0	309.4632
14102851	1	4	0	0	0	32.6905
14102852	1	4	0	0	0	690.0659
14102853	1	4	0	0	0	161.6616
14102854	1	4	0	0	0	79.919
14102855	1	4	0	0	0	415.6545
14102856	1	4	0	0	0	59.4868
14102857	1	4	0	0	0	189.0711
14102858	1	4	0	0	0	81.2833
14102859	1	4	0	0	0	88.5804
14102860	1	4	0	0	0	52.307
14102861	1	4	0	0	0	76.334
14102862	1	4	0	0	0	83.6118
14102863	1	4	0	0	0	60.8908
14102864	1	4	0	0	0	81.2833
14102865	1	4	0	0	0	59.4868
14102866	1	4	0	0	0	59.4868
14102867	1	4	0	0	0	46.5294
14102868	1	4	0	0	0	124.5044
14102869	1	4	0	0	0	42.3749
14102870	1	4	0	0	0	83.6118
14102871	1	4	0	0	0	133.593
14102872	1	4	0	0	0	58.3592
14102873	1	4	0	0	0	40.0345
14102874	1	4	0	0	0	127.3234
14102875	1	4	0	0	0	110.316
14102876	1	4	0	0	0	283.4608
14102877	1	4	0	0	0	136.8953
14102878	1	4	0	0	0	128.5476
14102879	1	4	0	0	0	434.5964
14102880	1	4	0	0	0	104.107
14102881	1	4	0	0	0	413.418
14102882	1	4	0	0	0	198.405
14102883	1	4	0	0	0	435.3919
14102884	1	4	0	0	0	234.1244
14102885	1	4	0	0	0	143.6035
14102886	1	4	0	0	0	90.5636
14102887	1	4	0	0	0	57.4872
14102888	1	4	0	0	0	86.6741
14102889	1	4	0	0	0	55.7746
14102891	1	4	0	0	0	157.4742
14102892	1	2	0	0	0	164.9212
14102893	1	2	0	0	0	255.9644
14102894	1	2	0	0	0	83.348
14102895	1	2	0	0	0	114.1508
14102896	1	2	0	0	0	443.2657
14102897	1	2	0	0	0	393.4915
14102898	1	2	0	0	0	153.37
14102899	1	2	0	0	0	151.3533
14102900	1	2	0	0	0	105.2381
14102901	1	2	0	0	0	121.9556
14102902	1	2	0	0	0	31.4778
14102903	1	2	0	0	0	32.4728
14102904	1	2	0	0	0	71.3326
14102905	1	2	0	0	0	72.1495
14102906	1	2	0	0	0	30.1029
14102907	1	2	0	0	0	36.3451
14102908	1	2	0	0	0	98.8625
14102909	1	2	0	0	0	86.538
14102910	1	2	0	0	0	42.6513
14102911	1	2	0	0	0	98.1467
14102912	1	2	0	0	0	86.538
14102913	1	2	0	0	0	97.1501
14102914	1	2	0	0	0	76.4422
14102915	1	2	0	0	0	61.1882
14102916	1	2	0	0	0	117.333
14102917	1	2	0	0	0	142.7782
14102918	1	2	0	0	0	49.6484
14102919	1	2	0	0	0	61.2517
14102920	1	2	0	0	0	770.6636
14102921	1	2	0	0	0	57.5113
14102922	1	2	0	0	0	626.4496
14102923	1	2	0	0	0	1445.5494
14102924	1	2	0	0	0	200.916
14102925	1	2	0	0	0	289.1721
14102926	1	2	0	0	0	399.2241
14102927	1	2	0	0	0	429.4265
14102928	1	2	0	0	0	164.9212
14102929	1	2	0	0	0	179.3746
14102930	1	2	0	0	0	167.0675
14102931	1	2	0	0	0	140.0284
14102932	1	2	0	0	0	66.9108
14102933	1	2	0	0	0	164.9512
14102934	1	2	0	0	0	262.8964
14102935	1	2	0	0	0	188.3166
14102936	1	2	0	0	0	232.5813
14102937	1	2	0	0	0	239.9425
14102938	1	2	0	0	0	223.7104
14102939	1	2	0	0	0	99.2371
14102940	1	2	0	0	0	60.7491
14102941	1	2	0	0	0	83.9342
14102942	1	2	0	0	0	115.9474
14102943	1	2	0	0	0	59.3141
14102944	1	2	0	0	0	141.517
14102945	1	2	0	0	0	93.6742
14102946	1	2	0	0	0	173.3044
14102947	1	2	0	0	0	65.9695
14102948	1	2	0	0	0	53.2595
14102949	1	2	0	0	0	86.2004
14102950	1	2	0	0	0	89.6888
14102951	1	2	0	0	0	173.9372
14102952	1	2	0	0	0	73.1261
14102953	1	2	0	0	0	72.4218
14102954	1	2	0	0	0	151.2101
14102955	1	2	0	0	0	39.3409
14102956	1	2	0	0	0	86.8471
14102957	1	2	0	0	0	130.34
14102958	1	2	0	0	0	120.0662
14102959	1	2	0	0	0	113.4662
14102960	1	2	0	0	0	52.4536
14102961	1	2	0	0	0	44.8904
14102962	1	2	0	0	0	59.2887
14102963	1	2	0	0	0	68.8004
14102964	1	2	0	0	0	70.7682
14102965	1	2	0	0	0	56.3308
14102966	1	2	0	0	0	165.9555
14102967	1	2	0	0	0	28.8881
14102968	1	2	0	0	0	57.7532
14102969	1	2	0	0	0	34.517
14102970	1	2	0	0	0	88.2853
14102971	1	2	0	0	0	117.9479
14102972	1	2	0	0	0	131.5219
