FID,FID_bussto,BUSSTOP_ID,ZONEKEY,BEGIN_DATE,END_DATE,TLINK_ID,RAMKEY,ACCESS_LVL,LANDING_PD,TRNSFR_PT,AUTHORITY,AWNING,BEARING_CD,CURB,CURB_HT,BAY,BIKE_RACK,CREATED_BY,CROSS_STRE,CURB_PAINT,DT_CREATED,DT_MAPPED,DT_MOD,DISPLACEMT,RAMPOSITIO,DITCH,EXT_SURFC,EXT_WIDTH,FRM_CROSS,FRM_INTRST,JURIS,REG_FARE,RFP_DIST,ZIP_CODE,I_SGN_ANCH,I_SGN,INT_LOC,LINK_LEN,PCNT_FROM,T_ND_FROM,MOD_BY,NEWS_BOX,NON_MT_SGN,BOLLARDS,NUM_SHELT,ON_STREET,OTHR_COV_A,OWNER,PAINT_LEN,PK_STP_SUR,PULLOUT,RET_WALL,RFA_FLAG,RT_SGN_TP,SCHED_HOLD,SHDR_SURF,SHDR_WIDTH,SIDE,SIDE_CROSS,SIDE_ON,SWLK_WIDTH,SGN_MT_DIR,SGN_PST_AN,SGN_PST_TP,SPC_SGN_TP,LENGTH,STATUS,STOP_TYPE,ADDRESS,STRP_WIDTH,T_SIGNAL,WLK_SURF,XCOORD,YCOORD,XCOORD_OFF,YCOORD_OFF,ROUTES,ADD_COMMNT,FID_urbcen,ID,NAME,AREA_FEET,PERIMETER_,PARKING,POPDEN1996,PLANPOP96,JOBS1994,PLANJOBS94,HOUSEUNITS,HUPLAN,FLOORSPC,ACRES,HECTARES,AREA,PERIMETER,ADOPTDATE
487,2347,68007,68007,2/12/2005 0:00:00,1/1/4000 0:00:00,101448,101448,Yes,NO,YES,Bellevue,NO,N,UNK,0.0000000,12,NO,SIS data load,NE 6th St,Unknown,6/26/2001 0:00:00,6/26/2001 0:00:00,12/20/2011 0:00:00,11.670000000000000,11.670000000000000,UNK,Unknown,0.0000000,25,15,BEL,19,E,98004,None,null,Near side,36.667999999999999,31.8299999,48531,Laurence Hahn,NO,None,0,1,108th Ave NE,YES,Sound Transit,0,Unknown,UNK,NO,n,Single,Midsize,Unknown,0.0000000,0,S,E,0.0000000,Away,Base plate,2in metal,None,65,Active,REG/LAY,null,0.0000000,Y,Unknown,1304269.953640000000000,227467.047980000000000,1304294.953599999900000,227467.001618000010000,"246,550,249",NE 6 ST  BTC 12,2,0,Bellevue,17867458.795000002000000,18403.736000000001000,28559,1600,4400,24527,42500,1000,3500,9.250000000000000,410.182000000000020,165.995000000000000,17867458.795000002000000,18403.736000000001000, 
488,259,98110,98110,9/29/2012 0:00:00,1/1/4000 0:00:00,191129,191129,Not access,NO,NO,Seattle,NO,E,UNK,0.0000000,nu,NO,SIS data load,5th Ave,White-layovr,11/20/1998 0:00:00,11/20/1998 0:00:00,7/31/2012 0:00:00,137.000000000000000,137.000000000000000,UNK,Unknown,0.0000000,27,137,SEA,21,CB,98101,None,null,Near side,163.954000000000010,83.5599976,48691,Joyce McEwen,NO,None,0,0,Virginia St,NO,Metro Transit,75,Unknown,UNK,NO,N,None,None,Unknown,0.0000000,0,E,S,0.0000000,None,None,None,None,75,Active,LAYOVER,null,0.0000000,Y,Unknown,1269009.627739999900000,227486.211568000000000,1269028.093900000000000,227469.359243000010000,null,null,8,0,Seattle Downtown,41376594.162000000000000,51590.720000000001000,50863,12193,39142,165119,227819,12442,27857,80.400000000000006,933.739000000000030,384.403000000000020,41376594.162000000000000,51590.720000000001000, 
489,2348,68006,68006,11/19/2013 0:00:00,1/1/4000 0:00:00,168633,168633,Yes,NO,YES,Bellevue,YES,E,UNK,0.0000000,6,NO,SIS data load,110th Ave NE,Unknown,2/4/2002 0:00:00,2/4/2002 0:00:00,11/19/2013 0:00:00,7.720000000000000,7.720000000000000,UNK,Unknown,0.0000000,80,8,BEL,19,E,98004,None,null,Near side,109.102000000000000,7.0799999,143370,McCrackR,NO,None,0,0,Bellevue TC AcRd,NO,Sound Transit,0,Unknown,UNK,NO,n,Non-Metro,Midsize,Unknown,0.0000000,0,W,S,0.0000000,Away,Concrete,2in metal,None,70,Active,REG/LAY,null,0.0000000,N,Unknown,1304799.732180000000000,227506.601427999990000,1304799.056750000000000,227481.610553000010000,null,110 AV NE BTC 6,2,0,Bellevue,17867458.795000002000000,18403.736000000001000,28559,1600,4400,24527,42500,1000,3500,9.250000000000000,410.182000000000020,165.995000000000000,17867458.795000002000000,18403.736000000001000, 
490,2182,67654,67654,12/18/2014 0:00:00,1/1/4000 0:00:00,168640,168640,Yes,NO,No,Bellevue,YES,W,UNK,0.0000000,7,NO,GotteL,110th Ave NE,Unknown,12/18/2014 0:00:00,12/18/2014 0:00:00,12/18/2014 0:00:00,71.200000000000003,71.200000000000003,UNK,Unknown,0.0000000,82,71,BEL,19,E,98004,Unknown,null,Far side,42.636000000000003,63.5699997,143373,GotteL,NO,None,0,0,Bellevue TC AcRd,YES,Sound Transit,60,Unknown,Unk,NO,N,Non-Metro,None,Unknown,0.0000000,1,W,N,0.0000000,Unknown,Unknown,Unknown,Unknown,60,Active,REGULAR,null,0.0000000,Y,Unknown,1304858.970000000000000,227457.260000000010000,1304859.560000000100000,227482.250000000000000,232,BTC Bay 7,2,0,Bellevue,17867458.795000002000000,18403.736000000001000,28559,1600,4400,24527,42500,1000,3500,9.250000000000000,410.182000000000020,165.995000000000000,17867458.795000002000000,18403.736000000001000, 
491,1917,68005,68005,6/3/2006 0:00:00,1/1/4000 0:00:00,168632,168632,Yes,NO,YES,Bellevue,YES,E,UNK,0.0000000,5,NO,SIS data load,110th Ave NE,Unknown,2/4/2002 0:00:00,2/4/2002 0:00:00,2/17/2012 0:00:00,8.109999999999999,8.109999999999999,UNK,Unknown,0.0000000,200,10,BEL,19,E,98004,None,null,Near side,87.620999999999995,9.2600002,143369,Lori Kittredge,NO,None,0,0,Bellevue TC AcRd,NO,Sound Transit,0,Unknown,UNK,NO,n,Single,Midsize,Unknown,0.0000000,0,W,S,0.0000000,Away,Concrete,2in metal,None,95,Active,REG/LAY,null,0.0000000,N,Unknown,1304712.533039999900000,227508.957008000000000,1304711.857980000100000,227483.966124000000000,"271,556,555",110 AV NE BTC 5,2,0,Bellevue,17867458.795000002000000,18403.736000000001000,28559,1600,4400,24527,42500,1000,3500,9.250000000000000,410.182000000000020,165.995000000000000,17867458.795000002000000,18403.736000000001000, 
492,2181,67655,67655,12/18/2014 0:00:00,1/1/4000 0:00:00,168639,168639,Yes,NO,No,Bellevue,YES,W,UNK,0.0000000,8,NO,GotteL,110th Ave NE,Unknown,12/18/2014 0:00:00,12/18/2014 0:00:00,12/18/2014 0:00:00,70.730000000000004,70.730000000000004,UNK,Unknown,0.0000000,197,71,BEL,19,E,98004,Unknown,null,Far side,118.453999999999990,59.9399986,143372,GotteL,NO,None,0,0,Bellevue TC AcRd,YES,Sound Transit,60,Unknown,Unk,NO,N,Non-Metro,Midsize,Unknown,0.0000000,1,W,N,0.0000000,Unknown,Unknown,Unknown,Unknown,60,Active,REG/LAY,null,0.0000000,Y,Unknown,1304740.080000000100000,227460.049999999990000,1304740.669999999900000,227485.040000000010000,"271,556,555,342",Bellevue BTC Bay 8,2,0,Bellevue,17867458.795000002000000,18403.736000000001000,28559,1600,4400,24527,42500,1000,3500,9.250000000000000,410.182000000000020,165.995000000000000,17867458.795000002000000,18403.736000000001000, 
493,2201,67652,67652,3/22/2010 0:00:00,1/1/4000 0:00:00,168637,168637,Yes,NO,No,Bellevue,YES,W,UNK,0.0000000,9,NO,Laurence Hahn,110th Ave NE,Unknown,2/7/2005 0:00:00,2/7/2005 0:00:00,2/17/2012 0:00:00,202.780000000000000,202.780000000000000,UNK,Unknown,0.0000000,27,203,BEL,19,E,98004,Unknown,null,Far side,214.431999999999990,94.5699997,143371,Laurence Hahn,NO,None,0,0,Bellevue TC AcRd,NO,Sound Transit,60,Unknown,Unk,NO,N,Single,Midsize,Unknown,0.0000000,1,W,N,0.0000000,Unknown,Unknown,Unknown,Unknown,60,Active,REG/LAY,null,0.0000000,N,Unknown,1304657.722180000000000,227461.981380000010000,1304658.308729999900000,227486.974498000000000,550,Bellevue BTC Bay 9,2,0,Bellevue,17867458.795000002000000,18403.736000000001000,28559,1600,4400,24527,42500,1000,3500,9.250000000000000,410.182000000000020,165.995000000000000,17867458.795000002000000,18403.736000000001000, 
494,1918,68004,68004,11/19/2013 0:00:00,1/1/4000 0:00:00,171906,171906,Yes,NO,No,Bellevue,YES,E,UNK,0.0000000,4,NO,Laurence Hahn,108th Ave NE,Unknown,2/1/2005 0:00:00,2/1/2005 0:00:00,11/19/2013 0:00:00,8.010000000000000,8.010000000000000,UNK,Unknown,0.0000000,58,8,BEL,19,E,98004,Unknown,null,Opposite to,187.628999999999990,4.2700000,283233,McCrackR,NO,None,0,0,Bellevue TC AcRd,NO,Sound Transit,0,Unknown,Unk,NO,N,Non-Metro,Midsize,Unknown,0.0000000,0,N,S,0.0000000,Unknown,Unknown,Unknown,Unknown,0,Active,REGULAR,null,0.0000000,Y,Unknown,1304524.872079999900000,227514.028602000010000,1304524.196680000100000,227489.037726999990000,"237,342",BTC BAY 4,2,0,Bellevue,17867458.795000002000000,18403.736000000001000,28559,1600,4400,24527,42500,1000,3500,9.250000000000000,410.182000000000020,165.995000000000000,17867458.795000002000000,18403.736000000001000, 
495,1919,68003,68003,7/16/2013 0:00:00,1/1/4000 0:00:00,171905,171905,Yes,NO,YES,Bellevue,YES,E,Yes,0.0000000,3,NO,GotteL,108th Ave NE,YelRed- stop,7/16/2013 0:00:00,7/16/2013 0:00:00,7/16/2013 0:00:00,33.039999999999999,33.039999999999999,UNK,Unknown,0.0000000,230,33,BEL,19,E,98004,None,null,Far side,48.503000000000000,67.4300003,143368,GotteL,NO,None,0,0,Bellevue TC AcRd,NO,Sound Transit,0,Unknown,UNK,NO,N,Single,Midsize,Unknown,0.0000000,0,E,S,0.0000000,Away,Concrete,2in metal,None,85,Active,REG/LAY,null,0.0000000,Y,Unknown,1304501.399999999900000,227514.660000000000000,1304500.730000000000000,227489.670000000010000,672,108 AV NE BTC 3,2,0,Bellevue,17867458.795000002000000,18403.736000000001000,28559,1600,4400,24527,42500,1000,3500,9.250000000000000,410.182000000000020,165.995000000000000,17867458.795000002000000,18403.736000000001000, 
496,2464,69021,69021,2/23/2011 0:00:00,1/1/4000 0:00:00,168635,168635,Yes,NO,YES,Bellevue,YES,W,UNK,0.0000000,10,NO,Laurence Hahn,108th Ave NE,Unknown,2/23/2011 0:00:00,2/23/2011 0:00:00,2/17/2012 0:00:00,114.760000000000010,114.760000000000010,UNK,Unknown,0.0000000,115,115,BEL,19,E,98004,None,null,Near side,158.497000000000010,72.4100037,48512,Laurence Hahn,NO,None,0,0,Bellevue TC AcRd,NO,Sound Transit,0,Unknown,UNK,NO,N,Single,Midsize,Unknown,0.0000000,1,E,N,0.0000000,Away,None,2in metal,None,85,Active,REG/LAY,null,0.0000000,Y,Unknown,1304411.273270000000000,227467.765321000010000,1304411.859920000000000,227492.758437000010000,"234,858,237,235",108 AV NE BTC 10,2,0,Bellevue,17867458.795000002000000,18403.736000000001000,28559,1600,4400,24527,42500,1000,3500,9.250000000000000,410.182000000000020,165.995000000000000,17867458.795000002000000,18403.736000000001000, 
497,1920,68001,68001,10/4/2013 0:00:00,1/1/4000 0:00:00,11706,11706,Yes,NO,YES,Bellevue,YES,W,UNK,0.0000000,11,NO,SIS data load,108th Ave NE,Unknown,3/11/2002 0:00:00,3/11/2002 0:00:00,10/4/2013 0:00:00,30.000000000000000,30.000000000000000,UNK,Unknown,0.0000000,50,30,BEL,19,E,98004,None,null,Near side,31.786000000000001,94.3799973,48499,GotteL,NO,None,0,0,NE 6th St,YES,Sound Transit,110,Unknown,UNK,NO,n,Single,Midsize,Unknown,0.0000000,1,E,N,0.0000000,Away,Concrete,2in metal,None,0,Active,REG/LAY,null,0.0000000,Y,Unknown,1304295.406540000100000,227476.092704000010000,1304308.700950000000000,227497.264822000000000,"226,241,232",108 AV NE BTC 11,2,0,Bellevue,17867458.795000002000000,18403.736000000001000,28559,1600,4400,24527,42500,1000,3500,9.250000000000000,410.182000000000020,165.995000000000000,17867458.795000002000000,18403.736000000001000, 
498,28,98797,98797,9/29/2012 0:00:00,1/1/4000 0:00:00,191297,191297,Yes,NO,NO,Seattle,NO,W,UNK,0.0000000,nu,NO,SIS data load,4th Ave,YelRed- stop,9/25/2001 0:00:00,9/25/2001 0:00:00,7/31/2012 0:00:00,82.000000000000000,82.000000000000000,UNK,Unknown,0.0000000,78,82,SEA,21,CB,98121,None,null,Far side,159.830999999999990,51.2999992,30490,Joyce McEwen,NO,None,0,0,Lenora St,NO,Metro Transit,66,Unknown,UNK,NO,N,A1 <=2 rts,None,Unknown,0.0000000,1,W,N,0.0000000,Away,Band,2in metal,None,66,Active,REG/LAY,null,0.0000000,Y,Unknown,1268439.736079999900000,227493.487421000000000,1268421.247539999900000,227510.315188999990000,"27,37",null,8,0,Seattle Downtown,41376594.162000000000000,51590.720000000001000,50863,12193,39142,165119,227819,12442,27857,80.400000000000006,933.739000000000030,384.403000000000020,41376594.162000000000000,51590.720000000001000, 
499,7914,250,250,3/26/2016 0:00:00,1/1/4000 0:00:00,117582,117582,Yes,NO,NO,Seattle,NO,S,UNK,0.0000000,nu,NO,SIS data load,Bell St,YelRed- stop,11/17/1994 0:00:00,11/17/1994 0:00:00,1/7/2016 0:00:00,270.000000000000000,270.000000000000000,UNK,Unknown,0.0000000,155,270,SEA,21,CB,98121,None,null,Far side,425.863999999999980,63.4000015,30471,Jay Vavra,NO,None,0,0,2nd Ave,NO,Metro Transit,150,Unknown,UNK,NO,N,C1 <=18 rts,None,Unknown,0.0000000,1,S,W,0.0000000,Flush,Concrete,None,None,150,Active,REGULAR,null,0.0000000,N,Unknown,1267543.538179999900000,227543.138920000000000,1267526.713930000100000,227524.647177000010000,"111,217,212,192,190,179,178,177,123,122,121,114,113",null,8,0,Seattle Downtown,41376594.162000000000000,51590.720000000001000,50863,12193,39142,165119,227819,12442,27857,80.400000000000006,933.739000000000030,384.403000000000020,41376594.162000000000000,51590.720000000001000, 
500,376,85630,85630,2/19/2016 0:00:00,1/1/4000 0:00:00,120369,120369,Yes,NO,YES,Bellevue,YES,S,Yes,0.0000000,1,NO,SIS data load,NE 6th St,YelRed- stop,7/30/2001 0:00:00,7/30/2001 0:00:00,2/19/2016 0:00:00,35.000000000000000,35.000000000000000,UNK,Unknown,0.0000000,35,35,BEL,19,E,98004,None,null,Near side,98.852000000000004,35.4099998,48499,GotteL,NO,None,0,0,108th Ave NE,YES,Sound Transit,90,Unknown,UNK,NO,n,Non-Metro,Midsize,Unknown,0.0000000,1,N,W,0.0000000,Away,None,2in metal,None,80,Active,REG/LAY,null,0.0000000,Y,Unknown,1304269.979820000000000,227527.045993999990000,1304244.979820000000000,227527.031579000000000,"226,249,246,241,240",Bldg roof shelter,2,0,Bellevue,17867458.795000002000000,18403.736000000001000,28559,1600,4400,24527,42500,1000,3500,9.250000000000000,410.182000000000020,165.995000000000000,17867458.795000002000000,18403.736000000001000, 
501,7852,1192,1192,11/27/2012 0:00:00,1/1/4000 0:00:00,172131,172131,Yes,NO,YES,Metro King County,NO,E,UNK,0.0000000,A,NO,SIS data load,Transit Tunnel AcRd,Unknown,6/15/2001 0:00:00,6/15/2001 0:00:00,11/27/2012 0:00:00,113.360000000000000,113.360000000000000,UNK,Unknown,0.0000000,0,113,SEA,21,CB,98101,None,null,At cross st,114.361999999999990,99.1200027,283604,Joyce McEwen,NO,None,0,0,Convention Place AcRd,YES,Metro Transit,0,Unknown,UNK,NO,N,Tunnel Rts,None,Unknown,0.0000000,0,U,S,0.0000000,None,Concrete,None,None,120,Active,TUNNEL,null,0.0000000,N,Unknown,1270898.969850000000000,227564.855079000000000,1270911.887780000000000,227543.451177999990000,"41,796,795,550,255,150,102,101,74",ST route signage; Tunnel Sta.-BAY A,8,0,Seattle Downtown,41376594.162000000000000,51590.720000000001000,50863,12193,39142,165119,227819,12442,27857,80.400000000000006,933.739000000000030,384.403000000000020,41376594.162000000000000,51590.720000000001000, 
502,7882,1050,1050,10/26/2013 0:00:00,1/1/4000 0:00:00,192133,192133,Yes,NO,NO,Seattle,YES,E,UNK,0.0000000,nu,NO,SIS data load,8th Ave,YelRed- stop,12/7/1998 0:00:00,12/7/1998 0:00:00,10/22/2013 0:00:00,114.000000000000000,114.000000000000000,UNK,Unknown,0.0000000,45,114,SEA,21,CB,98101,None,null,Near side,158.634999999999990,71.8600006,48551,Jay Vavra,NO,None,0,0,Olive Way,NO,Metro Transit,119,Unknown,UNK,NO,N,C1 <=18 rts,None,Unknown,0.0000000,0,W,S,0.0000000,Flush,Concrete,None,None,119,Active,REGULAR,null,0.0000000,Y,Unknown,1270248.624720000000000,227575.586753999990000,1270261.274010000100000,227554.022999999990000,"41,545,311,268,257,252,219,218,216,214,212,190,178,177,150",null,8,0,Seattle Downtown,41376594.162000000000000,51590.720000000001000,50863,12193,39142,165119,227819,12442,27857,80.400000000000006,933.739000000000030,384.403000000000020,41376594.162000000000000,51590.720000000001000, 
503,5891,41980,41980,3/19/2014 0:00:00,1/1/4000 0:00:00,16766,16766,Yes,NO,NO,Seattle,YES,S,UNK,0.0000000,nu,NO,SIS data load,E Pike St,Unknown,10/28/1982 0:00:00,10/28/1982 0:00:00,3/19/2014 0:00:00,25.000000000000000,25.000000000000000,UNK,Unknown,0.0000000,25,25,SEA,1,CE,98122,None,null,Near side,423.031999999999980,5.9099998,377454,drakeco,NO,None,0,0,Broadway,NO,Metro Transit,20,Unknown,UNK,NO,N,B1 <=12 rts,None,Unknown,0.0000000,1,S,W,0.0000000,Away,Unknown,2in metal,None,0,Active,REGULAR,null,0.0000000,Y,Unknown,1273562.464230000000000,227566.546081999990000,1273537.465150000100000,227566.760310000010000,"9,96,60,49,43",null,7,0,Seattle First Hill/Capitol Hill,39844664.884999998000000,31626.325000000001000,0,28975,35440,33393,45093,20726,26266,0.000000000000000,914.711000000000010,370.170999999999990,39844664.884999998000000,31626.325000000001000, 
504,7908,879,879,9/29/2012 0:00:00,1/1/4000 0:00:00,191431,191431,Yes,NO,NO,Seattle,NO,E,UNK,0.0000000,nu,NO,Jay Vavra,5th Ave,YelRed- stop,10/31/2007 0:00:00,10/31/2007 0:00:00,7/31/2012 0:00:00,130.000000000000000,130.000000000000000,UNK,Unknown,0.0000000,130,130,SEA,21,CB,98101,Concrete wlk,null,Far side,156.889999999999990,82.8600006,48482,Joyce McEwen,NO,None,0,0,Virginia St,NO,Metro Transit,80,Unknown,UNK,NO,N,None,None,Unknown,0.0000000,0,E,S,0.0000000,None,None,None,None,80,Active,LAYOVER,null,0.0000000,Y,Unknown,1269115.292459999900000,227602.262588999990000,1269133.838730000000000,227585.498461999990000,null,null,8,0,Seattle Downtown,41376594.162000000000000,51590.720000000001000,50863,12193,39142,165119,227819,12442,27857,80.400000000000006,933.739000000000030,384.403000000000020,41376594.162000000000000,51590.720000000001000, 
505,7110,1920,1920,3/29/2014 0:00:00,1/1/4000 0:00:00,198158,198158,Yes,NO,NO,Seattle,YES,W,UNK,0.0000000,nu,NO,SIS data load,4th Ave,Unknown,12/12/1994 0:00:00,12/12/1994 0:00:00,3/26/2014 0:00:00,45.000000000000000,45.000000000000000,UNK,Unknown,0.0000000,45,45,SEA,21,CB,98121,None,null,Near side,160.413000000000010,28.0499992,30366,Jay Vavra,NO,None,0,0,Lenora St,NO,Metro Transit,85,Unknown,UNK,NO,N,C1 <=18 rts,None,Unknown,0.0000000,1,E,N,0.0000000,Flush,Concrete,None,None,85,Active,REGULAR,null,0.0000000,Y,Unknown,1268522.376549999900000,227584.361320000000000,1268503.868590000100000,227601.167735000000000,"143,554,214,159,158,157",null,8,0,Seattle Downtown,41376594.162000000000000,51590.720000000001000,50863,12193,39142,165119,227819,12442,27857,80.400000000000006,933.739000000000030,384.403000000000020,41376594.162000000000000,51590.720000000001000, 
506,7879,1082,1082,9/29/2012 0:00:00,1/1/4000 0:00:00,89623,89623,Yes,NO,YES,Metro King County,NO,W,UNK,0.0000000,I,NO,SIS data load,Convention Place AcRd,Unknown,7/12/2000 0:00:00,7/12/2000 0:00:00,7/31/2012 0:00:00,1.190000000000000,1.190000000000000,UNK,Unknown,0.0000000,0,1,SEA,21,CB,98101,None,null,At cross st,169.162000000000010,0.7000000,48416,Joyce McEwen,NO,None,0,0,Convention Place AcRd,YES,Metro Transit,0,Unknown,UNK,NO,N,Tunnel Rts,None,Unknown,0.0000000,1,U,N,0.0000000,None,Concrete,None,None,120,Active,TUNNEL,null,0.0000000,N,Unknown,1270877.258170000000000,227586.821315999990000,1270864.352380000100000,227608.232541000000000,"41,795,255,74",Tunnel Sta.-BAY I,8,0,Seattle Downtown,41376594.162000000000000,51590.720000000001000,50863,12193,39142,165119,227819,12442,27857,80.400000000000006,933.739000000000030,384.403000000000020,41376594.162000000000000,51590.720000000001000, 
507,7409,12355,12355,5/15/1981 0:00:00,1/1/4000 0:00:00,63285,63285,Yes,NO,NO,Seattle,NO,W,UNK,0.0000000,nu,NO,SIS data load,15th Ave,Unknown,12/23/1994 0:00:00,12/23/1994 0:00:00,2/17/2012 0:00:00,128.000000000000000,128.000000000000000,nul,Unknown,0.0000000,140,0,SEA,21,CE,98122,None,null,Far side,267.096999999999980,47.9199982,30382,null,NO,None,0,1,E Madison St,NO,Metro Transit,60,Unknown,nul,NO,n,Single,Single,Unknown,0.0000000,1,W,N,0.0000000,Away,Unknown,2in metal,None,0,Active,REGULAR,null,0.0000000,Y,Unknown,1275420.472330000000000,227587.140178000000000,1275407.761940000100000,227608.667976000000000,12,null,7,0,Seattle First Hill/Capitol Hill,39844664.884999998000000,31626.325000000001000,0,28975,35440,33393,45093,20726,26266,0.000000000000000,914.711000000000010,370.170999999999990,39844664.884999998000000,31626.325000000001000, 
508,4227,40860,40860,5/15/1981 0:00:00,1/1/4000 0:00:00,57424,57424,Yes,NO,NO,Seattle,NO,N,UNK,0.0000000,nu,NO,SIS data load,E Pike St,Unknown,12/21/1994 0:00:00,12/21/1994 0:00:00,2/17/2012 0:00:00,90.000000000000000,90.000000000000000,nul,Unknown,0.0000000,90,0,SEA,21,CE,98122,None,null,Far side,423.139000000000010,21.2700005,48461,null,NO,None,0,0,13th Ave,NO,Metro Transit,80,Unknown,nul,NO,n,Single,None,Unknown,0.0000000,0,N,E,0.0000000,Away,Unknown,2in metal,None,0,Active,REGULAR,null,0.0000000,N,Unknown,1274857.994440000000000,227620.137920999990000,1274882.993580000000000,227619.931134000010000,12,null,7,0,Seattle First Hill/Capitol Hill,39844664.884999998000000,31626.325000000001000,0,28975,35440,33393,45093,20726,26266,0.000000000000000,914.711000000000010,370.170999999999990,39844664.884999998000000,31626.325000000001000, 
509,7878,1083,1083,9/29/2012 0:00:00,1/1/4000 0:00:00,171588,171588,Yes,NO,YES,Metro King County,NO,W,UNK,0.0000000,C,NO,Jay Vavra,Convention Place AcRd,Unknown,2/13/2008 0:00:00,2/13/2008 0:00:00,7/31/2012 0:00:00,111.170000000000000,111.170000000000000,UNK,Unknown,0.0000000,111,111,SEA,21,CB,98101,None,null,At cross st,136.860999999999990,81.2300034,48434,Joyce McEwen,NO,None,0,0,Convention Place AcRd,YES,Metro Transit,0,Unknown,UNK,NO,N,Tunnel Rts,None,Unknown,0.0000000,1,U,N,0.0000000,None,Concrete,None,None,120,Active,TUNNEL,null,0.0000000,Y,Unknown,1270860.970900000100000,227624.477447999990000,1270847.827640000000000,227645.743729999990000,"101,796,795,150,102",Tunnel AcRd-BAY C,8,0,Seattle Downtown,41376594.162000000000000,51590.720000000001000,50863,12193,39142,165119,227819,12442,27857,80.400000000000006,933.739000000000030,384.403000000000020,41376594.162000000000000,51590.720000000001000, 
510,7877,1084,1084,11/27/2012 0:00:00,1/1/4000 0:00:00,171590,171590,Yes,NO,YES,Metro King County,NO,W,UNK,0.0000000,D,NO,Jay Vavra,Convention Place AcRd,Unknown,2/13/2008 0:00:00,2/13/2008 0:00:00,11/27/2012 0:00:00,107.930000000000010,107.930000000000010,UNK,Unknown,0.0000000,108,108,SEA,21,CB,98101,None,null,At cross st,135.931999999999990,79.4000015,48411,Joyce McEwen,NO,None,0,0,Convention Place AcRd,YES,Metro Transit,0,Unknown,UNK,NO,N,Tunnel Rts,None,Unknown,0.0000000,1,U,N,0.0000000,None,Concrete,None,None,120,Active,TUNNEL,null,0.0000000,N,Unknown,1270844.038909999900000,227647.552762000010000,1270831.211200000000000,227669.010860999990000,550,ST route signage; Tunnel AcRd-BAY D,8,0,Seattle Downtown,41376594.162000000000000,51590.720000000001000,50863,12193,39142,165119,227819,12442,27857,80.400000000000006,933.739000000000030,384.403000000000020,41376594.162000000000000,51590.720000000001000, 
511,7408,12371,12371,1/10/2013 0:00:00,1/1/4000 0:00:00,9469,9469,Yes,NO,NO,Seattle,NO,E,UNK,0.0000000,nu,NO,SIS data load,15th Ave,Unknown,1/16/1995 0:00:00,1/16/1995 0:00:00,1/10/2013 0:00:00,76.329999999999998,76.329999999999998,UNK,Unknown,0.0000000,76,76,SEA,1,CE,98122,None,null,Far side,379.795999999999990,20.0900002,48365,Mary Bemowski,NO,None,0,0,E Madison St,NO,Metro Transit,80,Unknown,UNK,NO,N,Single,None,Unknown,0.0000000,0,E,S,0.0000000,Away,Unknown,2in metal,None,0,Active,REGULAR,null,0.0000000,Y,Unknown,1275606.020000000000000,227696.600000000010000,1275618.710000000000000,227675.060000000000000,12,null,7,0,Seattle First Hill/Capitol Hill,39844664.884999998000000,31626.325000000001000,0,28975,35440,33393,45093,20726,26266,0.000000000000000,914.711000000000010,370.170999999999990,39844664.884999998000000,31626.325000000001000, 
512,182,99085,99085,9/29/2012 0:00:00,1/1/4000 0:00:00,191176,191176,Yes,NO,NO,Seattle,NO,W,UNK,0.0000000,nu,NO,Jay Vavra,5th Ave,Unknown,2/17/2009 0:00:00,2/17/2009 0:00:00,7/31/2012 0:00:00,51.100000000000001,51.100000000000001,UNK,Unknown,0.0000000,115,51,SEA,21,CB,98121,None,null,Far side,166.015999999999990,30.7800007,377138,Joyce McEwen,NO,None,0,0,Lenora St,NO,Metro Transit,90,Unknown,UNK,NO,N,None,None,Unknown,0.0000000,0,W,S,0.0000000,None,None,None,None,90,Active,LAYOVER,null,0.0000000,Y,Unknown,1268634.316110000000000,227707.634446000010000,1268652.824150000000000,227690.828130000010000,null,null,8,0,Seattle Downtown,41376594.162000000000000,51590.720000000001000,50863,12193,39142,165119,227819,12442,27857,80.400000000000006,933.739000000000030,384.403000000000020,41376594.162000000000000,51590.720000000001000, 
513,171,99210,99210,3/22/2010 0:00:00,1/1/4000 0:00:00,76983,76983,Unknown,NO,No,Bellevue,YES,S,UNK,0.0000000,nu,NO,Daniel Wells,NE 8th St,Unknown,7/6/2005 0:00:00,7/6/2005 0:00:00,12/20/2011 0:00:00,110.420000000000000,110.420000000000000,UNK,Unknown,0.0000000,487,110,BEL,19,E,98004,Unknown,null,Far side,597.422000000000030,18.4799995,48412,Laurence Hahn,NO,None,0,0,108th Ave NE,NO,Metro Transit,150,Unknown,Unk,NO,N,None,None,Unknown,0.0000000,1,S,W,0.0000000,Unknown,Base plate,2in metal,Off engine,0,Active,LAYOVER,null,0.0000000,Y,Unknown,1304269.878160000100000,227701.317981000000000,1304244.878160000100000,227701.303300000000000,null,null,2,0,Bellevue,17867458.795000002000000,18403.736000000001000,28559,1600,4400,24527,42500,1000,3500,9.250000000000000,410.182000000000020,165.995000000000000,17867458.795000002000000,18403.736000000001000, 
