beghom,day,endhom,esstops,estours,hbtours,hhno,mestops,metours,mlstops,mltours,pbstops,pbtours,pdexpfac,pno,restops,retours,scstops,sctours,shstops,shtours,sostops,sotours,uwtours,wbtours,wkathome,wkstops,wktours
1,1,1,0,0,2,17901,0,0,0,0,1,0,192.46,1,0,1,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,17901,0,0,0,0,0,0,192.46,2,0,0,0,0,3,0,0,0,1,0,0,0,1
1,1,1,0,0,1,17901,0,0,1,0,0,0,192.46,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,17901,0,0,0,0,0,0,192.46,4,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,17901,1,0,0,0,0,0,192.46,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1,2,1,1,1,1,17901,0,0,2,0,1,0,192.46,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,17901,0,0,0,0,0,0,192.46,3,0,0,0,1,0,0,0,0,0,0,0,1,0
1,2,1,0,0,1,17901,0,0,0,0,0,0,192.46,4,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,2,17932,0,0,0,0,0,1,135.45,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,2,17932,0,0,0,0,0,1,135.45,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,17932,0,0,0,0,0,0,135.45,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,17932,0,0,1,0,0,0,135.45,2,0,0,0,0,0,0,0,0,1,0,0,1,1
1,1,1,0,3,3,17968,0,0,0,0,0,0,207.17,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,17968,0,0,1,0,0,0,207.17,2,0,0,0,0,0,0,0,0,1,0,0,1,1
1,1,1,0,0,1,17968,0,0,0,0,0,0,207.17,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,17968,0,0,0,0,0,0,207.17,4,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,17968,0,0,0,0,0,0,207.17,5,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,2,2,17968,0,0,0,0,0,0,207.17,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,2,3,17968,0,0,1,0,0,0,207.17,2,0,0,0,0,0,0,0,0,1,0,0,1,1
1,2,1,0,0,2,17968,0,0,0,0,0,0,207.17,3,0,1,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,17968,0,0,0,0,0,0,207.17,4,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,17968,0,0,0,0,0,0,207.17,5,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,17971,0,0,0,0,0,0,94.28,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,2,2,17971,0,0,0,0,0,0,94.28,2,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,1,0,0,0,17971,0,0,0,0,0,0,94.28,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,17971,0,0,0,0,0,0,94.28,4,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,17971,0,0,0,0,0,0,94.28,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,2,2,17971,0,0,0,0,0,0,94.28,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,0,17971,0,0,0,0,0,0,94.28,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,0,17971,0,0,0,0,0,0,94.28,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,17990,0,0,0,0,0,0,176.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,2,17990,0,0,1,1,0,0,176.75,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,2,0,1,18001,0,0,0,0,0,0,144.59,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,18001,0,0,0,0,0,0,144.59,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,18001,0,0,0,0,0,0,144.59,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,18001,0,0,0,0,0,0,144.59,4,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,2,0,1,18001,0,0,0,0,0,0,144.59,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,18001,0,0,0,0,0,0,144.59,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,18001,0,0,0,0,0,0,144.59,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,18001,0,0,0,0,0,0,144.59,4,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,3,18005,0,0,0,0,0,0,47.38,1,0,0,0,0,0,3,0,0,0,0,0,0,0
1,2,1,0,0,4,18005,0,0,0,1,2,0,47.38,1,0,0,0,0,0,3,0,0,0,0,0,0,0
1,1,1,0,0,2,18024,1,0,0,0,0,1,62.08,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,0,0,1,18024,0,0,0,0,0,0,62.08,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,18024,0,0,0,0,0,1,62.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,18024,0,0,1,0,0,0,62.08,2,0,0,0,0,1,0,0,0,1,0,0,0,1
1,1,1,0,0,0,18040,0,0,0,0,0,0,314.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,18040,0,0,0,0,0,0,314.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,18040,0,0,0,0,0,0,314.6,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,18040,0,0,0,0,0,0,314.6,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,0,18040,0,0,0,0,0,0,314.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,0,18040,0,0,0,0,0,0,314.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,18040,0,0,0,0,0,0,314.6,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,0,0,18040,0,0,0,0,0,0,314.6,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,18044,1,0,0,0,0,0,806.18,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,2,18044,0,0,0,0,0,0,806.18,2,0,0,0,0,0,1,0,0,1,0,0,0,1
1,2,1,2,0,1,18044,0,0,0,0,0,0,806.18,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,18044,0,0,0,0,0,0,806.18,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,2,18049,0,0,0,1,0,0,197.38,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,1,1,18049,0,0,0,0,0,0,197.38,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,1,1,3,18049,0,0,0,1,0,0,197.38,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1,2,1,2,2,3,18049,0,0,0,0,0,0,197.38,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,1,1,18055,0,0,1,0,4,0,118.49,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,18055,0,0,0,0,2,1,118.49,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,2,18108,0,0,0,0,0,0,70.56,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1,2,1,0,0,2,18108,0,0,0,0,0,1,70.56,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,1,0,0,4,18114,0,1,0,0,0,2,189.51,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,2,18114,0,0,0,0,0,1,189.51,2,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,1,1,2,18114,0,0,0,0,1,0,189.51,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1,2,1,0,0,2,18114,0,0,0,0,0,1,189.51,2,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1,1,0,1,2,18118,0,0,2,0,0,0,545.79,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,1,1,18118,0,0,2,0,0,0,545.79,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,18118,0,0,0,0,0,0,545.79,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,1,0,0,1,18118,0,0,0,0,0,0,545.79,2,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,0,0,1,18146,0,0,0,0,0,0,613.86,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,3,18146,1,0,0,0,0,2,613.86,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,2,18167,0,0,0,0,0,0,152.26,1,0,0,0,0,0,0,0,1,1,0,0,0,1
1,2,1,0,0,2,18167,0,0,0,0,0,0,152.26,1,0,0,0,0,0,0,0,1,1,0,0,2,1
1,1,1,0,3,4,18170,0,0,0,0,0,0,205.6,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,18170,0,0,0,0,2,0,205.6,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,3,18170,0,0,0,0,0,0,205.6,3,0,2,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,18170,0,0,0,0,0,0,205.6,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,0,18170,0,0,0,0,0,0,205.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,18170,0,0,0,0,0,0,205.6,3,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,2,18177,0,0,0,0,0,0,438.39,1,0,1,0,0,0,0,0,0,1,0,0,1,1
1,1,1,0,0,1,18177,0,0,0,0,0,0,438.39,2,2,0,0,0,1,0,0,0,1,0,0,0,1
1,1,1,0,0,1,18177,0,0,0,0,1,0,438.39,3,0,0,1,1,0,0,0,0,0,0,0,0,0
1,2,1,0,0,2,18177,0,0,0,0,0,0,438.39,1,0,1,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,18177,0,0,1,0,0,0,438.39,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,0,0,0,1,18177,0,0,0,0,0,0,438.39,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,18181,0,0,0,0,3,0,168.39,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,1,0,0,1,18181,0,0,0,0,2,0,168.39,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,18186,1,0,0,0,0,0,120.08,1,1,0,0,0,0,0,0,0,1,0,0,1,1
1,1,1,0,0,2,18186,0,0,0,0,0,0,120.08,2,1,0,0,0,1,0,0,1,1,1,452,0,1
1,1,1,0,1,2,18186,0,0,1,0,1,0,120.08,3,1,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,0,0,1,18186,2,0,0,0,1,0,120.08,4,1,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,18186,0,0,0,0,0,0,120.08,1,1,0,0,0,0,0,0,0,1,0,0,1,1
1,2,1,0,0,1,18186,0,0,1,0,0,0,120.08,2,1,0,0,0,0,0,0,0,1,1,368,0,1
1,2,1,0,0,2,18186,0,0,0,0,1,0,120.08,3,0,1,0,0,0,1,0,0,0,0,0,0,0
1,2,1,0,0,1,18186,0,0,0,0,0,0,120.08,4,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,18187,0,0,0,0,0,0,114.18,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1,1,1,0,0,1,18187,0,0,0,0,0,0,114.18,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,3,1,1,18187,1,0,1,0,5,0,114.18,1,0,0,0,0,2,0,0,0,0,0,0,0,0
1,2,1,0,0,1,18187,0,0,0,0,0,0,114.18,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,18241,0,0,1,0,0,0,108.13,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1,2,1,0,0,1,18241,0,0,0,0,2,1,108.13,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,1,0,0,1,18256,0,0,1,0,1,0,172.52,1,0,0,0,0,2,0,0,0,1,1,0,0,1
1,1,0,1,0,1,18256,0,0,0,0,0,0,172.52,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,18256,0,0,0,0,0,0,172.52,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,1,0,1,18256,0,0,0,0,0,0,172.52,1,0,0,0,0,1,0,0,0,1,0,0,0,1
0,2,1,0,0,0,18256,0,0,0,0,0,0,172.52,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0,0,0,2,18256,0,0,0,0,0,0,172.52,3,0,0,0,1,0,0,0,1,0,0,0,0,0
1,1,1,1,0,1,18267,0,0,0,0,0,0,129.26,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1,1,1,0,0,1,18267,0,0,0,0,0,0,129.26,2,0,0,0,0,1,0,0,0,1,0,0,0,1
1,2,1,2,0,2,18267,0,0,0,0,0,0,129.26,1,0,0,0,0,0,0,0,1,1,0,0,0,1
1,2,1,0,0,1,18267,0,0,0,0,0,0,129.26,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,2,18319,0,0,0,1,0,0,164.98,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1,1,1,1,0,1,18319,0,0,0,0,0,0,164.98,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,18319,0,0,0,0,0,0,164.98,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,1,0,1,18319,0,0,0,0,0,0,164.98,4,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,1,0,1,18319,0,0,0,0,0,0,164.98,5,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,18319,0,0,0,0,0,0,164.98,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,1,0,1,18319,0,0,0,0,0,0,164.98,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,18319,0,0,0,0,0,0,164.98,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,18319,0,0,0,0,0,0,164.98,4,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,18319,0,0,0,0,0,0,164.98,5,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,3,1,2,18320,0,0,0,0,1,0,54.97,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,18320,0,0,0,0,0,0,54.97,2,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2,1,0,0,1,18320,1,0,1,0,0,0,54.97,1,0,0,0,0,2,0,0,0,1,1,0,0,1
1,2,1,0,0,1,18320,0,0,0,0,0,0,54.97,2,0,0,0,0,1,1,0,0,0,0,0,0,0
1,1,1,0,0,1,18325,0,0,0,0,0,0,240.65,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,1,0,1,18325,0,0,0,0,0,0,240.65,1,1,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,0,18332,0,0,0,0,0,0,165.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,0,18332,0,0,0,0,0,0,165.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,4,18336,0,1,0,0,0,0,80.99,1,0,0,0,0,0,0,0,3,0,0,0,0,0
0,1,1,0,0,0,18336,0,0,0,0,0,0,80.99,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,2,18336,0,1,0,0,1,0,80.99,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1,2,0,0,0,1,18336,0,0,0,0,0,0,80.99,2,0,0,0,0,0,0,1,1,0,0,0,0,0
1,1,1,0,0,1,18339,0,0,0,0,0,0,110.86,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,18339,0,0,0,0,0,0,110.86,2,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2,1,0,0,1,18339,0,0,0,0,0,0,110.86,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,18339,0,0,0,0,0,0,110.86,2,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,1,0,0,2,18341,0,0,0,0,1,0,68.03,1,0,0,0,0,1,0,0,1,1,0,0,0,1
1,1,1,1,0,2,18341,1,0,0,0,0,0,68.03,2,0,0,0,0,2,0,0,1,1,1,0,0,1
1,1,1,0,0,2,18341,1,0,0,0,0,0,68.03,3,0,0,0,1,0,0,1,1,0,0,0,0,0
1,2,1,1,0,1,18341,0,0,1,0,0,0,68.03,1,2,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,1,0,1,18341,0,0,2,0,0,0,68.03,2,1,0,0,0,0,0,1,0,0,0,0,5,1
1,2,1,1,0,1,18341,0,0,1,0,0,0,68.03,3,1,0,0,1,0,0,1,0,0,0,0,0,0
1,1,1,6,1,2,18400,0,0,0,0,1,0,534.82,1,0,0,0,0,0,0,2,1,0,0,0,0,0
1,1,1,0,0,1,18400,0,0,0,0,0,0,534.82,2,0,0,0,0,0,0,1,1,0,0,0,0,0
1,2,1,0,0,2,18400,0,0,0,0,0,0,534.82,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1,2,1,0,0,2,18400,0,0,0,0,0,0,534.82,2,0,1,0,0,0,1,0,0,0,0,0,0,0
1,1,1,0,0,1,18412,0,0,0,0,1,0,118.51,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,18412,0,0,0,0,0,0,118.51,2,0,0,0,0,0,0,0,0,1,0,0,2,1
1,2,1,0,0,1,18412,0,0,0,0,0,0,118.51,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,18412,0,0,0,0,0,0,118.51,2,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,0,0,0,0,18413,0,0,0,0,0,0,123.08,1,0,0,0,0,0,0,0,0,0,0,810,0,0
0,2,0,0,0,0,18413,0,0,0,0,0,0,123.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,18414,0,0,0,0,0,1,320.51,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,18414,0,0,0,0,0,0,320.51,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,18426,1,0,0,0,1,0,115.14,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1,2,1,0,0,1,18426,0,0,0,0,1,0,115.14,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,4,18432,0,0,0,0,1,2,62.08,1,0,0,0,0,1,1,0,0,0,0,0,0,1
1,1,1,0,0,1,18432,0,0,0,0,0,0,62.08,2,1,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,18432,0,0,0,0,0,0,62.08,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1,2,1,0,0,1,18432,1,0,0,0,0,0,62.08,2,0,0,0,0,1,0,0,0,1,0,0,1,1
1,1,1,0,0,3,18437,0,0,0,0,0,0,55.46,1,1,1,0,0,0,1,0,0,1,0,0,0,1
1,1,1,0,0,2,18437,0,0,0,0,1,0,55.46,2,1,0,0,0,0,2,0,0,0,0,0,0,0
1,1,1,0,1,3,18437,0,0,0,0,1,0,55.46,3,1,1,0,0,0,1,0,0,0,0,0,0,0
1,2,1,0,0,1,18437,0,0,0,0,0,0,55.46,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,1,3,18437,0,0,0,0,0,0,55.46,2,0,1,0,0,1,0,0,1,0,0,0,0,0
1,2,1,0,1,1,18437,0,0,0,0,0,0,55.46,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,18467,0,0,0,0,0,0,117.31,1,0,0,0,0,0,0,0,0,1,0,315,0,1
1,2,1,0,0,1,18467,0,0,0,0,0,0,117.31,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,2,1,3,18470,0,0,0,0,0,0,304.32,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1,1,1,0,0,2,18470,0,0,0,0,0,1,304.32,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,2,2,4,18470,0,0,0,0,0,0,304.32,3,0,0,0,0,0,1,1,0,0,0,0,0,1
1,1,1,1,1,4,18470,0,0,0,0,0,0,304.32,4,0,0,0,1,0,1,1,0,1,0,0,0,1
1,1,1,1,1,2,18470,0,0,0,0,1,0,304.32,5,0,0,0,1,0,0,1,0,0,0,0,0,0
1,2,1,0,0,2,18470,0,0,0,0,0,0,304.32,1,0,1,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,2,18470,1,0,0,0,1,0,304.32,2,0,1,0,0,0,0,0,0,1,0,0,0,1
1,2,1,1,0,1,18470,0,0,0,0,0,0,304.32,3,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,1,0,0,2,18470,0,0,0,0,0,0,304.32,4,0,0,0,1,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,18470,0,0,1,0,1,0,304.32,5,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,18489,0,0,0,0,0,0,205.79,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,18489,0,0,0,0,0,0,205.79,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,18489,0,0,0,0,0,0,205.79,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,18489,0,0,2,0,0,0,205.79,1,0,0,0,0,0,0,0,0,1,1,0,0,1
1,2,1,0,0,1,18489,0,0,0,0,0,0,205.79,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,18489,0,0,0,0,0,0,205.79,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,18547,0,0,0,0,0,0,109.61,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,18547,0,0,0,0,0,0,109.61,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,1,0,1,18549,0,0,1,0,1,0,77.38,1,0,0,0,0,2,0,0,0,0,0,0,0,1
1,2,1,0,0,1,18549,0,0,0,0,0,0,77.38,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,18566,0,0,0,0,0,1,56.87,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,2,18566,1,0,0,0,0,1,56.87,2,0,0,0,0,1,0,0,0,0,0,0,0,1
1,2,1,0,0,1,18566,0,0,0,0,0,0,56.87,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2,1,0,0,1,18566,0,0,0,0,1,0,56.87,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,18570,0,0,0,0,0,0,152.65,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,18570,0,0,0,0,0,0,152.65,2,0,0,0,0,0,0,0,0,1,0,0,1,1
1,2,1,0,0,1,18570,0,0,0,0,0,0,152.65,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,1,0,0,1,18570,0,0,0,0,0,0,152.65,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,2,18591,0,0,0,0,0,0,545.16,1,0,0,0,2,0,0,0,0,0,0,0,3,0
1,1,1,0,0,0,18591,0,0,0,0,0,0,545.16,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,18591,0,0,0,0,0,0,545.16,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1,2,1,0,0,0,18591,0,0,0,0,0,0,545.16,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,18608,0,0,1,0,1,0,185.48,1,0,0,0,0,2,1,0,0,0,0,0,0,0
1,2,1,0,0,2,18608,0,0,0,1,0,0,185.48,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1,1,1,0,0,1,18614,0,0,0,0,3,0,240.65,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,18614,0,0,0,0,0,0,240.65,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,0,0,0,1,18646,0,0,1,0,0,0,194.56,1,0,0,0,0,0,0,0,0,1,1,0,1,1
0,2,1,0,0,0,18646,0,0,0,0,0,0,194.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,2,18675,1,0,1,0,4,0,170.85,1,0,0,0,0,4,1,0,0,0,0,0,0,0
1,1,1,5,1,1,18675,1,0,1,0,0,0,170.85,2,0,0,0,0,2,0,0,0,0,0,0,0,0
1,2,1,0,0,2,18675,0,0,0,0,3,0,170.85,1,0,0,0,0,3,0,0,0,1,0,0,0,2
1,2,1,2,1,1,18675,0,0,0,0,0,0,170.85,2,0,0,0,0,2,0,0,0,0,0,0,0,0
1,1,1,0,0,1,18677,0,0,0,1,2,0,83.71,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,18677,0,0,0,1,2,0,83.71,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,2,18677,0,0,1,0,0,1,83.71,1,0,0,0,0,2,0,0,1,0,0,0,0,0
1,2,1,0,0,1,18677,0,0,0,0,0,1,83.71,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,18681,0,0,0,0,0,0,62.08,1,0,0,0,0,0,0,1,0,1,1,0,0,1
1,1,1,0,0,1,18681,0,0,0,0,0,0,62.08,2,0,0,0,0,0,0,1,0,1,0,0,1,1
1,2,1,0,0,3,18681,0,0,1,1,0,0,62.08,1,0,0,0,0,1,0,0,1,1,1,0,0,1
1,2,1,0,0,2,18681,0,0,0,1,0,0,62.08,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,2,18702,0,0,0,1,0,0,46.96,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,0,1,3,18702,0,0,0,1,0,1,46.96,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,4,18702,0,0,0,1,0,0,46.96,1,0,1,0,0,0,1,0,1,0,0,0,0,0
1,2,1,0,0,1,18702,0,0,0,1,0,0,46.96,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,18737,0,0,1,0,0,0,45.03,1,0,0,0,0,1,0,0,0,0,0,0,1,1
1,2,1,0,0,2,18737,0,1,1,0,1,0,45.03,1,1,0,0,0,3,0,0,0,0,0,0,1,1
1,1,1,0,0,1,18738,0,0,0,0,0,0,153.9,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,18738,0,0,2,0,0,0,153.9,2,0,0,0,0,0,0,1,1,0,0,0,0,0
1,2,1,0,0,1,18738,0,0,0,0,0,0,153.9,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,18738,0,0,0,0,0,0,153.9,2,0,0,0,0,1,0,0,1,0,0,0,0,0
1,1,1,0,0,1,18739,0,0,0,0,0,0,182.46,1,0,0,0,0,1,1,0,0,0,0,0,0,0
