,observed_boardings,tod,route_id,model_boardings
746,73,7to8,1105,48.8846321105957
747,73,7to8,1105,32.6036415100098
748,354,7to8,1106,58.2291717529297
749,354,7to8,1106,58.2291717529297
750,354,7to8,1106,116.458343505859
751,354,7to8,1106,60.389030456543
752,99,7to8,1107,11.025200843811
753,99,7to8,1107,40.5420875549316
754,99,7to8,1107,39.7664489746094
755,27,7to8,1110,11.470573425293
756,27,7to8,1110,24.8616390228271
757,115,7to8,1111,109.126312255859
758,74,7to8,1113,42.6449127197266
759,88,7to8,1114,63.4607963562012
760,110,7to8,1116,59.7821083068848
761,110,7to8,1116,48.3535270690918
762,39,7to8,1118,4.64098310470581
763,39,7to8,1118,4.36529922485352
764,17,7to8,1119,3.04098296165466
765,660,7to8,1120,474.980194091797
766,660,7to8,1120,126.95484161377
767,147,7to8,1121,11.9560918807983
768,147,7to8,1121,66.9227828979492
769,147,7to8,1121,60.2175903320312
770,147,7to8,1121,25.4253177642822
771,90,7to8,1122,105.851165771484
772,78,7to8,1123,106.512069702148
773,241,7to8,1124,31.8238468170166
774,241,7to8,1124,59.1802711486816
775,241,7to8,1124,175.651809692383
776,173,7to8,1125,28.0726356506348
777,173,7to8,1125,40.7945289611816
778,309,7to8,1128,108.967468261719
779,309,7to8,1128,81.2533264160156
780,267,7to8,1131,39.874382019043
781,267,7to8,1131,230.792098999023
782,198,7to8,1132,54.3659286499023
783,198,7to8,1132,220.265487670898
784,6,7to8,1139,9.76484394073486
785,6,7to8,1139,8.49720478057861
786,213,7to8,1140,202.713836669922
787,213,7to8,1140,185.135070800781
788,49,7to8,1148,67.042366027832
789,49,7to8,1148,32.1934051513672
790,452,7to8,1150,79.3792495727539
791,452,7to8,1150,238.959182739258
792,452,7to8,1150,345.555450439453
793,73,7to8,1153,59.6604461669922
794,73,7to8,1153,80.617919921875
795,14,7to8,1154,8.60371017456055
796,74,7to8,1156,52.5417404174805
797,74,7to8,1156,51.8693542480469
798,33,7to8,1157,29.2189350128174
799,63,7to8,1158,73.5923843383789
800,38,7to8,1161,68.4121704101562
801,140,7to8,1164,83.0500335693359
802,140,7to8,1164,62.3845252990723
803,136,7to8,1166,107.311660766602
804,136,7to8,1166,86.2538604736328
805,110,7to8,1167,59.7942962646484
806,90,7to8,1168,128.665267944336
807,90,7to8,1168,92.9221115112305
808,205,7to8,1169,169.081314086914
809,205,7to8,1169,128.707366943359
810,20,7to8,1173,12.9278650283813
811,112,7to8,1177,145.603515625
812,60,7to8,1178,114.430885314941
813,58,7to8,1179,43.9384422302246
814,58,7to8,1179,44.3047027587891
815,333,7to8,1180,107.030647277832
816,333,7to8,1180,214.061294555664
817,333,7to8,1180,206.085601806641
818,133,7to8,1181,139.903915405273
819,133,7to8,1181,158.270660400391
820,34,7to8,1182,59.9202079772949
821,34,7to8,1182,27.1660289764404
822,60,7to8,1183,22.2084808349609
823,60,7to8,1183,63.1366004943848
824,24,7to8,1186,20.9873294830322
825,24,7to8,1186,28.4900779724121
826,24,7to8,1187,20.628885269165
827,24,7to8,1187,4.76991605758667
828,65,7to8,1190,39.9537086486816
829,29,7to8,1192,18.4047088623047
830,88,7to8,1193,50.3362350463867
831,109,7to8,1197,102.138473510742
832,12,7to8,1200,14.1652660369873
833,12,7to8,1200,32.4314613342285
834,5,7to8,1201,21.3194026947021
835,60,7to8,1202,23.9469413757324
836,60,7to8,1202,23.8969421386719
837,28,7to8,1203,0.0
838,28,7to8,1203,6.17638731002808
839,28,7to8,1203,0.0
840,5,7to8,1204,23.6919708251953
841,49,7to8,1205,23.1499156951904
842,6,7to8,1208,21.77978515625
843,6,7to8,1209,23.3080501556396
844,50,7to8,1210,46.542724609375
845,35,7to8,1211,21.1252155303955
846,467,7to8,1212,52.2084808349609
847,467,7to8,1212,126.688003540039
848,208,7to8,1214,42.066951751709
849,208,7to8,1214,44.0265693664551
850,47,7to8,1215,21.6559944152832
851,169,7to8,1216,112.836364746094
852,88,7to8,1217,90.5179138183594
853,277,7to8,1218,60.3677787780762
854,82,7to8,1219,26.6671695709229
855,92,7to8,1221,17.9962329864502
856,92,7to8,1221,17.9962329864502
857,92,7to8,1221,68.1506805419922
858,2,7to8,1224,33.4856109619141
859,139,7to8,1226,53.8418769836426
860,139,7to8,1226,61.83740234375
861,79,7to8,1232,3.26112627983093
862,79,7to8,1232,72.1000595092773
863,123,7to8,1234,57.5496253967285
864,123,7to8,1234,132.945816040039
865,103,7to8,1235,58.8701171875
866,103,7to8,1235,113.32356262207
867,37,7to8,1236,38.2213401794434
868,37,7to8,1236,48.9808349609375
869,25,7to8,1237,42.4478454589844
870,67,7to8,1238,47.8739280700684
871,67,7to8,1238,72.2989120483398
872,163,7to8,1240,53.647216796875
873,163,7to8,1240,144.01594543457
874,163,7to8,1240,53.647216796875
875,73,7to8,1241,54.1145858764648
876,73,7to8,1241,21.7662715911865
877,79,7to8,1242,92.6369934082031
878,34,7to8,1243,32.7648315429688
879,55,7to8,1244,84.5774841308594
880,335,7to8,1245,63.5963668823242
881,335,7to8,1245,250.030471801758
882,335,7to8,1245,200.303405761719
883,29,7to8,1246,26.5203838348389
884,29,7to8,1246,24.519416809082
885,61,7to8,1248,41.6546821594238
886,61,7to8,1248,56.0837173461914
887,78,7to8,1249,98.4129943847656
888,78,7to8,1249,40.846435546875
889,86,7to8,1250,56.5011444091797
890,140,7to8,1252,70.0971298217773
891,723,7to8,1255,24.0145416259766
892,723,7to8,1255,51.3650703430176
893,723,7to8,1255,24.0145416259766
894,723,7to8,1255,92.5777893066406
895,723,7to8,1255,172.987426757812
896,723,7to8,1255,97.3385314941406
897,723,7to8,1255,93.6320343017578
898,114,7to8,1257,93.6562576293945
899,40,7to8,1260,22.3246688842773
900,140,7to8,1265,14.6540365219116
901,140,7to8,1265,29.7517433166504
902,59,7to8,1268,20.1194190979004
903,91,7to8,1269,116.126525878906
904,91,7to8,1269,25.0193347930908
905,613,7to8,1271,71.9205856323242
906,613,7to8,1271,225.756927490234
907,613,7to8,1271,71.9205856323242
908,613,7to8,1271,182.190826416016
909,613,7to8,1271,45.5477066040039
910,613,7to8,1271,148.179458618164
911,60,7to8,1277,82.2950592041016
912,341,7to8,1301,42.960880279541
913,341,7to8,1301,43.4810066223145
914,341,7to8,1301,162.097915649414
915,239,7to8,1303,102.80770111084
916,100,7to8,1304,34.2944717407227
917,126,7to8,1306,86.7538833618164
918,30,7to8,1308,15.5827388763428
919,121,7to8,1309,38.9712829589844
920,217,7to8,1311,255.49446105957
921,376,7to8,1312,68.7547760009766
922,376,7to8,1312,174.635375976562
923,327,7to8,1316,182.021301269531
924,46,7to8,1330,22.3833103179932
925,46,7to8,1330,1.94390261173248
926,79,7to8,1331,27.0277214050293
927,79,7to8,1331,43.547176361084
928,98,7to8,1345,13.0206451416016
929,98,7to8,1345,17.0311050415039
930,117,7to8,1346,14.6454916000366
931,117,7to8,1346,31.2231903076172
932,87,7to8,1347,36.437931060791
933,87,7to8,1347,33.9482803344727
934,70,7to8,1348,36.0827789306641
935,70,7to8,1348,40.7473564147949
936,213,7to8,1355,48.3064422607422
937,213,7to8,1355,144.919326782227
938,600,7to8,1372,129.887496948242
939,600,7to8,1372,75.3268737792969
940,600,7to8,1372,92.2683792114258
941,199,7to8,1373,207.903671264648
942,3,7to8,1601,8.67403411865234
943,550,7to8,1671,463.837280273438
944,550,7to8,1671,464.244049072266
945,447,7to8,1672,356.32666015625
946,447,7to8,1672,277.923919677734
947,643,7to8,1673,285.682312011719
948,643,7to8,1673,157.709548950195
949,916,7to8,1674,255.353210449219
950,916,7to8,1674,260.901062011719
951,1199,7to8,1675,237.771011352539
952,1199,7to8,1675,853.9013671875
953,18,7to8,1773,6.76733636856079
954,18,7to8,1773,1.64089810848236
955,18,7to8,1775,9.22846698760986
956,18,7to8,1775,7.25186014175415
957,31,7to8,1891,3.46144390106201
958,48,7to8,1892,8.1547327041626
959,13,7to8,1901,12.1169128417969
960,13,7to8,1901,14.7997817993164
961,23,7to8,1903,41.6142311096191
962,23,7to8,1903,59.2332305908203
963,21,7to8,1906,33.0931243896484
964,21,7to8,1906,8.45060062408447
965,3,7to8,1907,37.4476737976074
966,12,7to8,1909,12.4448509216309
967,12,7to8,1909,7.20704555511475
968,2,7to8,1910,16.3289489746094
969,34,7to8,1913,7.80431890487671
970,34,7to8,1913,15.4401798248291
971,16,7to8,1917,19.6159706115723
972,16,7to8,1917,11.2718620300293
973,3,7to8,1919,17.2626285552979
974,13,7to8,1927,25.4091567993164
975,13,7to8,1927,12.6947736740112
976,26,7to8,1930,13.50599193573
977,26,7to8,1930,31.4477081298828
978,31,7to8,1931,26.3089809417725
979,31,7to8,1931,34.8109931945801
980,18,7to8,1935,30.7495880126953
981,18,7to8,1935,19.3681945800781
982,15,7to8,1980,2.50631427764893
983,27,7to8,1982,1.53225433826447
984,30,7to8,1986,4.42883539199829
985,36,7to8,1988,2.30804681777954
986,24,7to8,1995,2.43068957328796
987,410,7to8,2001,521.404113769531
988,410,7to8,2001,417.963195800781
989,196,7to8,2002,177.236694335938
990,196,7to8,2002,131.309921264648
991,175,7to8,2003,88.4716491699219
992,175,7to8,2003,64.0832748413086
993,75,7to8,2010,23.1223983764648
994,75,7to8,2010,33.7764434814453
995,41,7to8,2011,8.80640888214111
996,41,7to8,2011,28.1727352142334
997,22,7to8,2013,10.2768096923828
998,22,7to8,2013,21.2306804656982
999,31,7to8,2014,12.3095684051514
1000,31,7to8,2014,21.744161605835
1001,56,7to8,2016,25.2722625732422
1002,56,7to8,2016,15.5539636611938
1003,73,7to8,2028,8.54442119598389
1004,73,7to8,2028,1.98294520378113
1005,81,7to8,2041,69.7516021728516
1006,81,7to8,2041,50.2060356140137
1007,27,7to8,2042,9.36654472351074
1008,27,7to8,2042,9.81087398529053
1009,46,7to8,2045,1.89461243152618
1010,46,7to8,2045,2.20985651016235
1011,95,7to8,2048,53.1344223022461
1012,95,7to8,2048,52.1208000183105
1013,39,7to8,2051,42.1498794555664
1014,39,7to8,2051,33.2144012451172
1015,82,7to8,2052,24.2661819458008
1016,82,7to8,2052,37.0732650756836
1017,78,7to8,2053,42.9431953430176
1018,78,7to8,2053,43.4197845458984
1019,58,7to8,2054,4.61554145812988
1020,58,7to8,2054,33.6062507629395
1021,67,7to8,2055,40.3869209289551
1022,67,7to8,2055,22.6092700958252
1023,33,7to8,2056,10.2191371917725
1024,33,7to8,2056,15.1701259613037
1025,61,7to8,2057,45.4575271606445
1026,61,7to8,2057,20.1629180908203
1027,7,7to8,2062,28.6731395721436
1028,43,7to8,2100,45.428165435791
1029,43,7to8,2100,61.4895477294922
1030,54,7to8,2102,47.5258293151855
1031,100,7to8,2202,33.5524711608887
1032,100,7to8,2202,42.2219543457031
1033,78,7to8,2204,51.1766586303711
1034,78,7to8,2204,66.8566970825195
1035,65,7to8,2206,61.5638427734375
1036,65,7to8,2206,65.4375534057617
1037,68,7to8,2212,24.0995655059814
1038,68,7to8,2212,39.5265083312988
1039,66,7to8,2214,41.5423736572266
1040,66,7to8,2214,48.6283416748047
1041,59,7to8,2300,57.4825553894043
1042,59,7to8,2300,66.4565277099609
1043,105,7to8,2400,13.429856300354
1044,105,7to8,2400,134.852569580078
1045,105,7to8,2400,81.1334381103516
1046,63,7to8,2402,80.0296096801758
1047,63,7to8,2402,82.8532104492188
1048,14,7to8,2409,18.4915313720703
1049,14,7to8,2409,12.8699741363525
1050,69,7to8,2410,16.1720676422119
1051,69,7to8,2410,62.4190139770508
1052,69,7to8,2410,50.4522819519043
1053,29,7to8,2497,23.1828594207764
1054,64,7to8,2500,52.8135452270508
1055,64,7to8,2500,78.3956451416016
1056,45,7to8,2501,70.8018646240234
1057,45,7to8,2501,63.0784759521484
1058,8,7to8,2503,12.8742341995239
1059,8,7to8,2503,10.7418403625488
1060,74,7to8,3101,60.0042266845703
1061,74,7to8,3101,63.4563064575195
1062,65,7to8,3105,56.3176116943359
1063,65,7to8,3105,67.7305450439453
1064,35,7to8,3106,71.2466430664062
1065,35,7to8,3106,56.5555763244629
1066,19,7to8,3110,15.3866214752197
1067,19,7to8,3110,10.414493560791
1068,8,7to8,3111,10.8825359344482
1069,51,7to8,3112,41.7173728942871
1070,51,7to8,3112,37.5801582336426
1071,46,7to8,3113,66.8285217285156
1072,46,7to8,3113,50.5820083618164
1073,108,7to8,3115,142.12158203125
1074,108,7to8,3115,154.079528808594
1075,112,7to8,3116,126.730079650879
1076,112,7to8,3116,138.5068359375
1077,43,7to8,3119,59.3465194702148
1078,43,7to8,3119,48.5406913757324
1079,38,7to8,3120,18.4314422607422
1080,38,7to8,3120,64.1707458496094
1081,62,7to8,3130,43.0525550842285
1082,62,7to8,3130,42.9144172668457
1083,35,7to8,3196,14.7141132354736
1084,35,7to8,3196,16.1221904754639
1085,83,7to8,3201,137.652252197266
1086,83,7to8,3201,183.101409912109
1087,83,7to8,3202,123.599235534668
1088,83,7to8,3202,194.233627319336
1089,11,7to8,3220,29.0548973083496
1090,22,7to8,3222,11.8039455413818
1091,22,7to8,3222,13.3512239456177
1092,2,7to8,3230,41.240291595459
1093,10,7to8,3240,102.70240020752
1094,10,7to8,3240,110.286933898926
1095,25,7to8,3270,72.9977340698242
1096,25,7to8,3270,49.842041015625
1097,19,7to8,3275,34.0189323425293
1098,19,7to8,3275,19.2744674682617
1099,39,7to8,3280,15.2330074310303
1100,39,7to8,3280,20.9604644775391
1101,39,7to8,3280,17.5330085754395
1102,39,7to8,3280,23.9604663848877
1103,319,7to8,3402,89.9162292480469
1104,73,7to8,3405,43.9215087890625
1105,78,7to8,3410,42.3571090698242
1106,163,7to8,3412,103.978866577148
1107,234,7to8,3413,166.700408935547
1108,168,7to8,3415,140.401473999023
1109,50,7to8,3416,15.3296270370483
1110,71,7to8,3417,35.9976577758789
1111,71,7to8,3417,89.6149368286133
1112,82,7to8,3435,22.5929145812988
1113,309,7to8,3701,192.087051391602
1114,309,7to8,3701,209.873046875
1115,38,7to8,3821,18.3848285675049
1116,38,7to8,3821,10.510160446167
1117,86,7to8,3855,51.2170562744141
1118,88,7to8,3860,89.9183654785156
1119,123,7to8,3871,115.10132598877
1120,88,7to8,3880,20.7042865753174
1121,88,7to8,3880,36.281135559082
1122,11,7to8,4004,36.3683128356934
1123,6,7to8,4005,86.5621719360352
1124,8,7to8,4008,18.2516441345215
1125,17,7to8,4024,24.4160594940186
1126,24,7to8,4034,21.3084716796875
1127,9,7to8,4036,13.3911056518555
1128,6,7to8,4037,3.77276992797852
1129,4,7to8,4041,0.854638695716858
1130,0,7to8,4086,13.2676944732666
1131,0,7to8,4086,16.5245151519775
1132,168,7to8,6560,241.590881347656
1133,168,7to8,6560,161.335861206055
1134,197,7to8,6566,46.9479484558105
1135,197,7to8,6566,114.298431396484
1136,197,7to8,6566,65.6140289306641
1137,67,7to8,6567,21.0574207305908
1138,123,7to8,6574,154.390747070312
1139,123,7to8,6574,120.666221618652
1140,303,7to8,6577,92.0026626586914
1141,303,7to8,6577,7.06090927124023
1142,303,7to8,6577,0.168683499097824
1143,303,7to8,6577,23.9916133880615
1144,303,7to8,6577,6.49502468109131
1145,303,7to8,6577,19.1947708129883
1146,28,7to8,6578,97.9637451171875
1147,68,7to8,6586,9.39636135101318
1148,481,7to8,6590,143.533111572266
1149,481,7to8,6590,172.008499145508
1150,95,7to8,6592,49.5254859924316
1151,61,7to8,6594,115.195503234863
1152,34,7to8,6596,13.1375608444214
1153,330,7to8,6995,119.582046508789
1154,330,7to8,6995,82.5611114501953
1155,2089,7to8,6996,1194.75732421875
1156,2089,7to8,6996,790.573059082031
1157,88,7to8,6998,918.404296875
1158,579,7to8,6999,26.5
1159,262,8to9,1001,54.336856842041
1160,262,8to9,1001,112.377937316895
1161,262,8to9,1001,14.8090162277222
1162,452,8to9,1002,37.2924385070801
1163,452,8to9,1002,1.66883373260498
1164,452,8to9,1002,105.773788452148
1165,452,8to9,1002,81.3946304321289
1166,452,8to9,1002,6.03914451599121
1167,628,8to9,1003,74.9856567382812
1168,628,8to9,1003,14.0641098022461
1169,628,8to9,1003,10.6767587661743
1170,628,8to9,1003,8.25771141052246
1171,628,8to9,1003,23.6217994689941
1172,628,8to9,1003,60.6261520385742
1173,628,8to9,1003,49.1209754943848
1174,628,8to9,1003,33.3219718933105
1175,628,8to9,1003,14.5809392929077
1176,288,8to9,1004,76.5376358032227
1177,288,8to9,1004,42.8224945068359
1178,288,8to9,1004,56.2222023010254
1179,288,8to9,1004,4.39972543716431
1180,516,8to9,1005,18.4125270843506
1181,516,8to9,1005,127.471321105957
1182,516,8to9,1005,123.734069824219
1183,788,8to9,1007,291.606414794922
1184,788,8to9,1007,99.8916625976562
1185,788,8to9,1007,51.8301467895508
1186,795,8to9,1008,162.679214477539
1187,795,8to9,1008,47.5116691589355
1188,795,8to9,1008,47.5116691589355
1189,216,8to9,1009,86.6864547729492
1190,216,8to9,1009,20.7134628295898
1191,427,8to9,1010,9.16956615447998
1192,427,8to9,1010,67.4533233642578
1193,427,8to9,1010,38.9142723083496
1194,250,8to9,1011,39.4169464111328
1195,250,8to9,1011,76.9677581787109
1196,422,8to9,1012,124.355201721191
1197,422,8to9,1012,28.6724414825439
1198,161,8to9,1013,38.1874694824219
1199,161,8to9,1013,22.7430019378662
1200,161,8to9,1013,6.6743483543396
1201,161,8to9,1013,64.3308486938477
1202,151,8to9,1014,6.65693521499634
1203,151,8to9,1014,14.6694259643555
1204,151,8to9,1014,38.1932525634766
1205,83,8to9,1015,15.5014419555664
1206,333,8to9,1016,82.6840438842773
1207,333,8to9,1016,151.73323059082
1208,78,8to9,1018,21.5860023498535
1209,38,8to9,1019,14.355170249939
1210,344,8to9,1021,22.8570251464844
1211,344,8to9,1021,169.684921264648
1212,344,8to9,1021,110.824607849121
1213,6,8to9,1022,8.25574779510498
1214,176,8to9,1024,22.6700630187988
1215,176,8to9,1024,60.066967010498
1216,176,8to9,1024,26.2033958435059
1217,60,8to9,1025,12.5796356201172
1218,60,8to9,1025,8.67765140533447
1219,357,8to9,1026,71.9667282104492
1220,357,8to9,1026,45.493782043457
1221,357,8to9,1026,37.0586891174316
1222,123,8to9,1027,13.0113496780396
1223,123,8to9,1027,22.0594997406006
1224,417,8to9,1028,38.6346817016602
1225,417,8to9,1028,57.7114715576172
1226,417,8to9,1028,48.42724609375
1227,417,8to9,1028,40.7876663208008
1228,164,8to9,1029,153.908935546875
1229,55,8to9,1030,9.6036548614502
1230,55,8to9,1030,30.913667678833
1231,221,8to9,1031,32.6137466430664
1232,221,8to9,1031,38.6300773620605
1233,221,8to9,1031,63.0730819702148
1234,187,8to9,1032,45.8788070678711
1235,187,8to9,1032,76.9238052368164
1236,148,8to9,1033,50.1781730651855
1237,148,8to9,1033,37.3120536804199
1238,594,8to9,1036,62.8002510070801
1239,594,8to9,1036,5.44150495529175
1240,594,8to9,1036,161.217346191406
1241,594,8to9,1036,108.070739746094
1242,591,8to9,1040,87.9450302124023
1243,591,8to9,1040,142.652572631836
1244,591,8to9,1040,263.835021972656
1245,847,8to9,1041,221.114791870117
1246,847,8to9,1041,84.1669769287109
1247,847,8to9,1041,195.699188232422
1248,567,8to9,1043,28.3507118225098
1249,567,8to9,1043,76.9734268188477
1250,567,8to9,1043,93.6879730224609
1251,440,8to9,1044,12.7236394882202
1252,440,8to9,1044,83.8619537353516
1253,440,8to9,1044,206.745330810547
1254,112,8to9,1047,3.20802116394043
1255,112,8to9,1047,12.3107089996338
1256,112,8to9,1047,5.73896884918213
1257,888,8to9,1048,27.8603057861328
1258,888,8to9,1048,35.8090629577637
1259,888,8to9,1048,184.738052368164
1260,888,8to9,1048,387.161468505859
1261,510,8to9,1049,98.6103286743164
1262,510,8to9,1049,116.650444030762
1263,122,8to9,1050,47.4790458679199
1264,122,8to9,1050,63.1476745605469
1265,51,8to9,1055,34.7378387451172
1266,75,8to9,1056,50.1870269775391
1267,41,8to9,1057,20.7539482116699
1268,319,8to9,1060,40.037712097168
1269,319,8to9,1060,83.0121612548828
1270,319,8to9,1060,20.018856048584
1271,12,8to9,1061,5.06189250946045
1272,12,8to9,1061,9.41326332092285
1273,28,8to9,1062,29.8229579925537
1274,295,8to9,1065,124.402099609375
1275,295,8to9,1065,40.8385772705078
1276,300,8to9,1066,113.117080688477
1277,300,8to9,1066,19.6149635314941
1278,300,8to9,1066,19.6149635314941
1279,300,8to9,1066,113.117080688477
1280,134,8to9,1067,21.5590915679932
1281,134,8to9,1067,7.71709537506104
1282,134,8to9,1067,9.88147735595703
1283,134,8to9,1067,7.71709537506104
1284,226,8to9,1068,27.371862411499
1285,226,8to9,1068,8.26404094696045
1286,226,8to9,1068,13.9193906784058
1287,226,8to9,1068,16.5280818939209
1288,448,8to9,1070,119.430137634277
1289,448,8to9,1070,37.5057563781738
1290,448,8to9,1070,112.517295837402
1291,348,8to9,1071,66.98486328125
1292,348,8to9,1071,66.98486328125
1293,348,8to9,1071,156.759170532227
1294,346,8to9,1072,72.5355987548828
1295,346,8to9,1072,72.5355987548828
1296,346,8to9,1072,139.844497680664
1297,393,8to9,1073,143.534027099609
1298,393,8to9,1073,60.6244621276855
1299,393,8to9,1073,60.6244621276855
1300,393,8to9,1073,161.500686645508
1301,193,8to9,1074,106.085945129395
1302,281,8to9,1075,24.6445236206055
1303,281,8to9,1075,41.0964202880859
1304,281,8to9,1075,20.548210144043
1305,281,8to9,1075,18.8066291809082
1306,281,8to9,1075,18.8066291809082
1307,92,8to9,1076,81.53466796875
1308,79,8to9,1077,24.1754379272461
1309,43,8to9,1099,6.2991738319397
1310,43,8to9,1099,0.0
1311,253,8to9,1101,177.946640014648
1312,253,8to9,1101,60.8407707214355
1313,53,8to9,1105,38.5076637268066
1314,53,8to9,1105,51.6661491394043
1315,302,8to9,1106,128.132598876953
1316,302,8to9,1106,42.7108612060547
1317,302,8to9,1106,23.8061981201172
1318,302,8to9,1106,23.8061981201172
1319,50,8to9,1107,7.56870651245117
1320,50,8to9,1107,33.7091789245605
1321,5,8to9,1110,8.22369766235352
1322,22,8to9,1113,16.8799076080322
1323,30,8to9,1116,12.1007642745972
1324,75,8to9,1118,17.8605995178223
1325,75,8to9,1118,1.65000009536743
1326,75,8to9,1118,2.51250004768372
1327,28,8to9,1119,2.70000004768372
1328,28,8to9,1119,2.5
1329,477,8to9,1120,363.147216796875
1330,477,8to9,1120,120.102722167969
1331,47,8to9,1121,38.3345031738281
1332,47,8to9,1121,4.37976169586182
1333,35,8to9,1122,28.5937957763672
1334,204,8to9,1124,83.051643371582
1335,204,8to9,1124,43.6736221313477
1336,204,8to9,1124,41.525821685791
1337,158,8to9,1125,19.1755657196045
1338,158,8to9,1125,39.2580146789551
1339,264,8to9,1128,74.7241897583008
1340,264,8to9,1128,63.549991607666
1341,202,8to9,1131,40.0810165405273
1342,202,8to9,1131,72.3884048461914
1343,202,8to9,1131,102.443817138672
1344,140,8to9,1132,68.3395843505859
1345,140,8to9,1132,106.645362854004
1346,7,8to9,1139,0.0
1347,7,8to9,1139,9.89197254180908
1348,181,8to9,1140,78.4048767089844
1349,181,8to9,1140,106.954681396484
1350,181,8to9,1140,78.8483657836914
1351,181,8to9,1140,105.412460327148
1352,44,8to9,1148,39.5381317138672
1353,44,8to9,1148,27.8367576599121
1354,412,8to9,1150,229.99967956543
1355,412,8to9,1150,76.6665649414062
1356,412,8to9,1150,220.517501831055
1357,38,8to9,1153,19.2338848114014
1358,38,8to9,1153,94.3834457397461
1359,73,8to9,1156,37.9224624633789
1360,73,8to9,1156,39.9233627319336
1361,132,8to9,1164,72.694580078125
1362,132,8to9,1164,54.3405914306641
1363,130,8to9,1166,100.946090698242
1364,130,8to9,1166,65.5852127075195
1365,82,8to9,1168,93.998176574707
1366,82,8to9,1168,84.5889663696289
1367,146,8to9,1169,63.099609375
1368,146,8to9,1169,138.399108886719
1369,17,8to9,1177,40.7459449768066
1370,44,8to9,1179,26.0130558013916
1371,200,8to9,1180,78.3079452514648
1372,200,8to9,1180,156.441329956055
1373,140,8to9,1181,89.5667724609375
1374,140,8to9,1181,108.120162963867
1375,22,8to9,1182,11.6293125152588
1376,22,8to9,1182,19.8677845001221
1377,40,8to9,1183,23.9067993164062
1378,40,8to9,1183,21.8930912017822
1379,16,8to9,1186,15.763988494873
1380,23,8to9,1187,24.2924289703369
1381,23,8to9,1187,4.75947523117065
1382,21,8to9,1200,33.7016639709473
1383,21,8to9,1200,2.80043578147888
1384,15,8to9,1203,2.65971922874451
1385,15,8to9,1203,0.0
1386,15,8to9,1203,5.2697639465332
1387,20,8to9,1204,25.2949714660645
1388,20,8to9,1204,21.8724765777588
1389,26,8to9,1205,19.9075164794922
1390,12,8to9,1208,25.4182147979736
1391,12,8to9,1208,22.6736316680908
1392,34,8to9,1211,40.412712097168
1393,446,8to9,1212,16.6274261474609
1394,446,8to9,1212,116.764015197754
1395,98,8to9,1214,23.9248180389404
1396,98,8to9,1214,20.1402645111084
1397,87,8to9,1216,52.0835494995117
1398,276,8to9,1218,63.0149765014648
1399,113,8to9,1221,30.2486305236816
1400,113,8to9,1221,58.1639823913574
1401,12,8to9,1224,10.5110597610474
1402,139,8to9,1226,43.2166290283203
1403,139,8to9,1226,36.2982368469238
1404,4,8to9,1232,1.97239172458649
1405,111,8to9,1234,73.8164825439453
1406,111,8to9,1234,118.017349243164
1407,98,8to9,1235,50.7227478027344
1408,98,8to9,1235,96.968620300293
1409,32,8to9,1236,31.0103778839111
1410,32,8to9,1236,44.9073066711426
1411,64,8to9,1238,40.7376251220703
1412,64,8to9,1238,51.3108291625977
1413,168,8to9,1240,46.3609886169434
1414,168,8to9,1240,46.3609886169434
1415,168,8to9,1240,138.069702148438
1416,43,8to9,1241,57.3693885803223
1417,43,8to9,1241,17.932746887207
1418,29,8to9,1242,27.6449680328369
1419,21,8to9,1244,40.3211097717285
1420,329,8to9,1245,154.75798034668
1421,329,8to9,1245,203.089767456055
1422,21,8to9,1246,26.2582187652588
1423,21,8to9,1246,17.2958679199219
1424,78,8to9,1248,28.4158802032471
1425,78,8to9,1248,37.2005271911621
1426,112,8to9,1249,78.5257110595703
1427,112,8to9,1249,85.4504470825195
1428,48,8to9,1250,20.5399284362793
1429,476,8to9,1255,52.5877418518066
1430,476,8to9,1255,47.7678184509277
1431,476,8to9,1255,107.113143920898
1432,476,8to9,1255,57.0515060424805
1433,476,8to9,1255,103.953002929688
1434,476,8to9,1255,48.0099639892578
1435,38,8to9,1265,12.2311496734619
1436,73,8to9,1269,26.3514442443848
1437,73,8to9,1269,70.3127059936523
1438,528,8to9,1271,164.766250610352
1439,528,8to9,1271,113.202659606934
1440,528,8to9,1271,68.5389404296875
1441,528,8to9,1271,102.808418273926
1442,528,8to9,1271,110.602348327637
1443,13,8to9,1277,37.5906066894531
1444,185,8to9,1301,114.645149230957
1445,59,8to9,1303,17.282341003418
1446,54,8to9,1309,22.0048923492432
1447,60,8to9,1311,45.3967475891113
1448,187,8to9,1312,64.5318908691406
1449,187,8to9,1312,39.949649810791
1450,41,8to9,1330,2.87487769126892
1451,41,8to9,1330,4.11995124816895
1452,100,8to9,1331,5.73038005828857
1453,100,8to9,1331,27.2345390319824
1454,100,8to9,1331,23.7723484039307
1455,92,8to9,1345,17.1858043670654
1456,92,8to9,1345,17.1950664520264
1457,111,8to9,1346,16.6960945129395
1458,111,8to9,1346,24.3746643066406
1459,83,8to9,1347,31.3058090209961
1460,83,8to9,1347,56.9327850341797
1461,84,8to9,1348,29.8356151580811
1462,84,8to9,1348,56.297607421875
1463,53,8to9,1355,26.0456790924072
1464,581,8to9,1372,120.233436584473
1465,581,8to9,1372,47.5077438354492
1466,581,8to9,1372,130.501037597656
1467,108,8to9,1373,86.173469543457
1468,1,8to9,1601,0.0878206565976143
