,pollutant_name,veh_type,total_daily_tons,vmt,city
39,PM10 Total,heavy,0.0002485024810638,1901.453479469848,Black Diamond
40,PM10 Total,light,0.0048572755908534,192618.19448388583,Black Diamond
41,PM10 Total,medium,0.0003152813665964,5421.540810103313,Black Diamond
42,PM25 Brakewear,heavy,0.0,633.8178264899493,Black Diamond
43,PM25 Brakewear,light,0.0,64206.06482796194,Black Diamond
44,PM25 Brakewear,medium,0.0,1807.1802700344372,Black Diamond
45,PM25 Exhaust,heavy,2.308862846682405e-05,633.8178264899493,Black Diamond
46,PM25 Exhaust,light,0.0008040677073484,64206.06482796194,Black Diamond
47,PM25 Exhaust,medium,0.0001254489163138,1807.1802700344372,Black Diamond
48,PM25 Tirewear,heavy,0.0,633.8178264899493,Black Diamond
49,PM25 Tirewear,light,0.0,64206.06482796194,Black Diamond
50,PM25 Tirewear,medium,0.0,1807.1802700344372,Black Diamond
51,PM25 Total,heavy,5.169085746828312e-05,1901.453479469848,Black Diamond
52,PM25 Total,light,0.0013170418680481,192618.19448388583,Black Diamond
53,PM25 Total,medium,0.0001478468899108,5421.540810103313,Black Diamond
54,Sulfate Particulate,heavy,6.605028520410097e-06,633.8178264899493,Black Diamond
55,Sulfate Particulate,light,1.537373604446708e-05,64206.06482796194,Black Diamond
56,Sulfate Particulate,medium,5.160794520958101e-06,1807.1802700344372,Black Diamond
57,Total Energy,heavy,14493.585020947328,633.8178264899493,Black Diamond
58,Total Energy,light,330049.42449255387,64206.06482796194,Black Diamond
59,Total Energy,medium,22158.909197189925,1807.1802700344372,Black Diamond
60,Total Gaseous HCs,heavy,0.000290464604579,633.8178264899493,Black Diamond
61,Total Gaseous HCs,light,0.0159306276579212,64206.06482796194,Black Diamond
62,Total Gaseous HCs,medium,0.0043686034385344,1807.1802700344372,Black Diamond
63,VOCs,heavy,6.302917056612064e-05,633.8178264899493,Black Diamond
64,VOCs,light,0.0078003704143212,64206.06482796194,Black Diamond
65,VOCs,medium,0.0015509995758432,1807.1802700344372,Black Diamond
0,Atmospheric CO2,heavy,84.5207717106924,53793.022390620165,Bothell
1,Atmospheric CO2,light,579.0324146295713,1863738.3776539976,Bothell
2,Atmospheric CO2,medium,49.7408563624219,91716.48299171009,Bothell
3,CO,heavy,0.1569372943497554,53793.022390620165,Bothell
4,CO,light,3.157499452788168,1863738.3776539976,Bothell
5,CO,medium,0.2617352734905695,91716.48299171009,Bothell
6,CO2 Equivalent,heavy,84.90886264542254,53793.022390620165,Bothell
7,CO2 Equivalent,light,582.0150130795558,1863738.3776539976,Bothell
8,CO2 Equivalent,medium,50.59058556453501,91716.48299171009,Bothell
9,Composite NonECPM,heavy,0.000626830177507,53793.022390620165,Bothell
10,Composite NonECPM,light,0.0026722015383021,1863738.3776539976,Bothell
11,Composite NonECPM,medium,0.000547391089028,91716.48299171009,Bothell
12,Elemental Carbon,heavy,0.0010643019949992,53793.022390620165,Bothell
13,Elemental Carbon,light,0.0050938600377234,1863738.3776539976,Bothell
14,Elemental Carbon,medium,0.0005989767312494,91716.48299171009,Bothell
15,H20 Aerosol,heavy,0.0,53793.022390620165,Bothell
16,H20 Aerosol,light,0.0,1863738.3776539976,Bothell
17,H20 Aerosol,medium,0.0,91716.48299171009,Bothell
18,Methane,heavy,0.0131829681279028,53793.022390620165,Bothell
19,Methane,light,0.0220172838979379,1863738.3776539976,Bothell
20,Methane,medium,0.0142052348901466,91716.48299171009,Bothell
21,N20,heavy,0.0001963338150024,53793.022390620165,Bothell
22,N20,light,0.0081627187714265,1863738.3776539976,Bothell
23,N20,medium,0.0016597638750269,91716.48299171009,Bothell
24,NOx,heavy,0.2300996036770329,53793.022390620165,Bothell
25,NOx,light,0.1089868251799276,1863738.3776539976,Bothell
26,NOx,medium,0.047806735835513,91716.48299171009,Bothell
27,Non-methane HCs,heavy,0.0039338598013242,53793.022390620165,Bothell
28,Non-methane HCs,light,0.1200771952552002,1863738.3776539976,Bothell
29,Non-methane HCs,medium,0.024279800120611,91716.48299171009,Bothell
30,PM10 Brakewear,heavy,0.0,53793.022390620165,Bothell
31,PM10 Brakewear,light,0.0,1863738.3776539976,Bothell
32,PM10 Brakewear,medium,0.0,91716.48299171009,Bothell
33,PM10 Exhaust,heavy,0.0018384178277663,53793.022390620165,Bothell
34,PM10 Exhaust,light,0.0087711260073213,1863738.3776539976,Bothell
35,PM10 Exhaust,medium,0.001289791491715,91716.48299171009,Bothell
36,PM10 Tirewear,heavy,0.0,53793.022390620165,Bothell
37,PM10 Tirewear,light,0.0,1863738.3776539976,Bothell
38,PM10 Tirewear,medium,0.0,91716.48299171009,Bothell
39,PM10 Total,heavy,0.0166443210704869,161379.0671718605,Bothell
40,PM10 Total,light,0.1127258460611836,5591215.132961993,Bothell
41,PM10 Total,medium,0.0086345115312424,275149.4489751303,Bothell
42,PM25 Brakewear,heavy,0.0,53793.022390620165,Bothell
43,PM25 Brakewear,light,0.0,1863738.3776539976,Bothell
44,PM25 Brakewear,medium,0.0,91716.48299171009,Bothell
45,PM25 Exhaust,heavy,0.0016911319042268,53793.022390620165,Bothell
46,PM25 Exhaust,light,0.0077660638970761,1863738.3776539976,Bothell
47,PM25 Exhaust,medium,0.0011463678375961,91716.48299171009,Bothell
48,PM25 Tirewear,heavy,0.0,53793.022390620165,Bothell
49,PM25 Tirewear,light,0.0,1863738.3776539976,Bothell
50,PM25 Tirewear,medium,0.0,91716.48299171009,Bothell
51,PM25 Total,heavy,0.0035945232217693,161379.0671718605,Bothell
52,PM25 Total,light,0.0213055386964248,5591215.132961993,Bothell
53,PM25 Total,medium,0.0020966213776689,275149.4489751303,Bothell
54,Sulfate Particulate,heavy,0.0004790066703684,53793.022390620165,Bothell
55,Sulfate Particulate,light,0.0002134785701957,1863738.3776539976,Bothell
56,Sulfate Particulate,medium,0.0001113418651178,91716.48299171009,Bothell
57,Total Energy,heavy,1149885.10534885,53793.022390620165,Bothell
58,Total Energy,light,8048151.212609965,1863738.3776539976,Bothell
59,Total Energy,medium,687047.2830234029,91716.48299171009,Bothell
60,Total Gaseous HCs,heavy,0.01711697336331,53793.022390620165,Bothell
61,Total Gaseous HCs,light,0.1422374990836019,1863738.3776539976,Bothell
62,Total Gaseous HCs,medium,0.0385102901631744,91716.48299171009,Bothell
63,VOCs,heavy,0.0038906150600877,53793.022390620165,Bothell
64,VOCs,light,0.07787637071203,1863738.3776539976,Bothell
65,VOCs,medium,0.0133500397005207,91716.48299171009,Bothell
0,Atmospheric CO2,heavy,28.95847674057563,19836.878848554043,Burien
1,Atmospheric CO2,light,198.9624623444548,600774.0950788899,Burien
2,Atmospheric CO2,medium,15.005991425079385,22909.788177393453,Burien
3,CO,heavy,0.0480118809300866,19836.878848554043,Burien
4,CO,light,1.5015160172570532,600774.0950788899,Burien
