,pollutantID,pollutant_name,veh_type,intrazonal_vmt,interzonal_vmt,daily_vmt_total,intrazonal_tons,interzonal_tons,running_daily_tons
42,100,PM10 Exhaust,medium,1602.5453407148143,549558.5496168982,551161.094957613,9.890220143789427e-05,0.0193060305410188,0.019404932742456697
43,100,PM10 Exhaust,transit,0.0,16528.478223383456,16528.478223383456,0.0,0.0004222546674525402,0.0004222546674525402
44,106,PM10 Brakewear,heavy,1275.4571426111136,539764.5898949477,541040.0470375589,0.0008971674845457444,0.05614731649287675,0.05704448397742249
45,106,PM10 Brakewear,light,440918.910192822,17258337.26253259,17699256.172725413,0.03847197157988298,0.5705932417528805,0.6090652133327635
46,106,PM10 Brakewear,medium,1602.5453407148143,549558.5496168982,551161.094957613,0.0004495385012960604,0.03914747016356274,0.0395970086648588
47,106,PM10 Brakewear,transit,0.0,16528.478223383456,16528.478223383456,0.0,0.00248681425706621,0.00248681425706621
48,107,PM10 Tirewear,heavy,1275.4571426111136,539764.5898949477,541040.0470375589,6.968207330984733e-05,0.01806953790219565,0.018139219975505497
49,107,PM10 Tirewear,light,440918.910192822,17258337.26253259,17699256.172725413,0.006835409018668766,0.18804376795884642,0.1948791769775152
50,107,PM10 Tirewear,medium,1602.5453407148143,549558.5496168982,551161.094957613,4.034185810203694e-05,0.009302375003265194,0.00934271686136723
51,107,PM10 Tirewear,transit,0.0,16528.478223383456,16528.478223383456,0.0,0.0003652236610132177,0.0003652236610132177
52,110,PM25 Exhaust,heavy,1275.4571426111136,539764.5898949477,541040.0470375589,0.0003304915085418438,0.0703456846094674,0.07067617611800925
53,110,PM25 Exhaust,light,440918.910192822,17258337.26253259,17699256.172725413,0.0037671978140934328,0.08513866645721715,0.08890586427131059
54,110,PM25 Exhaust,medium,1602.5453407148143,549558.5496168982,551161.094957613,9.066002154375033e-05,0.017667245274060647,0.017757905295604396
55,110,PM25 Exhaust,transit,0.0,16528.478223383456,16528.478223383456,0.0,0.0003844768187647148,0.0003844768187647148
56,112,Elemental Carbon,heavy,1275.4571426111136,539764.5898949477,541040.0470375589,0.00024892942217661257,0.053976449299965326,0.05422537872214194
57,112,Elemental Carbon,light,440918.910192822,17258337.26253259,17699256.172725413,0.0018258913346395512,0.04177018285844111,0.04359607419308066
58,112,Elemental Carbon,medium,1602.5453407148143,549558.5496168982,551161.094957613,5.834696333453195e-05,0.011201116596217744,0.011259463559552277
59,112,Elemental Carbon,transit,0.0,16528.478223383456,16528.478223383456,0.0,0.00018378467535779753,0.00018378467535779753
60,115,Sulfate Particulate,heavy,1275.4571426111136,539764.5898949477,541040.0470375589,1.6970121610108494e-05,0.0032686353777073417,0.0032856054993174503
61,115,Sulfate Particulate,light,440918.910192822,17258337.26253259,17699256.172725413,0.00012175260600188498,0.0028661235153534348,0.00298787612135532
62,115,Sulfate Particulate,medium,1602.5453407148143,549558.5496168982,551161.094957613,6.483232027267213e-06,0.0012240950062155866,0.0012305782382428538
63,115,Sulfate Particulate,transit,0.0,16528.478223383456,16528.478223383456,0.0,4.923808850667055e-05,4.923808850667055e-05
64,116,PM25 Brakewear,heavy,1275.4571426111136,539764.5898949477,541040.0470375589,0.00011214590041941849,0.00701841425925369,0.007130560159673109
