MOVESScenarioID,MOVESRunID,yearID,monthID,dayID,hourID,zoneID,pollutantID,processID,sourceTypeID,regClassID,SCC,fuelTypeID,modelYearID,temperature,relHumidity,ratePerVehicle
1,1,2021,7,5,15,530330,3,16,0,0,,0,0,75.7,50.2,2.958e-11
1,1,2021,7,5,15,530330,3,2,0,0,,0,0,75.7,50.2,0.155825
1,1,2021,7,5,15,530330,2,16,0,0,,0,0,75.7,50.2,0.0668407
1,1,2021,7,5,15,530330,2,2,0,0,,0,0,75.7,50.2,0.164211
1,1,2021,7,5,15,530330,1,16,0,0,,0,0,75.7,50.2,9.37701e-09
1,1,2021,7,5,15,530330,1,2,0,0,,0,0,75.7,50.2,0.00152357
1,1,2021,7,5,14,530330,119,16,0,0,,0,0,74.0,52.9,0.0
1,1,2021,7,5,14,530330,119,2,0,0,,0,0,74.0,52.9,0.0
1,1,2021,7,5,14,530330,118,16,0,0,,0,0,74.0,52.9,3.29152e-06
1,1,2021,7,5,14,530330,118,2,0,0,,0,0,74.0,52.9,0.000322712
1,1,2021,7,5,14,530330,115,16,0,0,,0,0,74.0,52.9,1.21918e-07
1,1,2021,7,5,14,530330,115,2,0,0,,0,0,74.0,52.9,0.000240577
1,1,2021,7,5,14,530330,112,16,0,0,,0,0,74.0,52.9,5.77899e-08
1,1,2021,7,5,14,530330,112,2,0,0,,0,0,74.0,52.9,6.42059e-05
1,1,2021,7,5,14,530330,110,16,0,0,,0,0,74.0,52.9,3.34932e-06
1,1,2021,7,5,14,530330,110,2,0,0,,0,0,74.0,52.9,0.000386918
1,1,2021,7,5,14,530330,100,16,0,0,,0,0,74.0,52.9,3.64124e-06
1,1,2021,7,5,14,530330,100,2,0,0,,0,0,74.0,52.9,0.000420648
1,1,2021,7,5,14,530330,98,2,0,0,,0,0,74.0,52.9,8.77731
1,1,2021,7,5,14,530330,91,2,0,0,,0,0,74.0,52.9,105874.0
1,1,2021,7,5,14,530330,90,2,0,0,,0,0,74.0,52.9,7.7794
1,1,2021,7,5,14,530330,87,16,0,0,,0,0,74.0,52.9,1.00024e-06
1,1,2021,7,5,14,530330,87,2,0,0,,0,0,74.0,52.9,0.00264557
1,1,2021,7,5,14,530330,79,16,0,0,,0,0,74.0,52.9,8.80612e-07
1,1,2021,7,5,14,530330,79,2,0,0,,0,0,74.0,52.9,0.00268966
1,1,2021,7,5,14,530330,31,2,0,0,,0,0,74.0,52.9,6.46699e-05
1,1,2021,7,5,14,530330,6,2,0,0,,0,0,74.0,52.9,0.0032066
1,1,2021,7,5,14,530330,5,2,0,0,,0,0,74.0,52.9,0.00169366
1,1,2021,7,5,14,530330,3,16,0,0,,0,0,74.0,52.9,3.01906e-11
1,1,2021,7,5,14,530330,3,2,0,0,,0,0,74.0,52.9,0.145028
1,1,2021,7,5,14,530330,2,16,0,0,,0,0,74.0,52.9,0.0625688
1,1,2021,7,5,14,530330,2,2,0,0,,0,0,74.0,52.9,0.155857
1,1,2021,7,5,14,530330,1,16,0,0,,0,0,74.0,52.9,1.64216e-06
1,1,2021,7,5,14,530330,1,2,0,0,,0,0,74.0,52.9,0.00438332
1,1,2021,7,5,13,530330,119,16,0,0,,0,0,71.9,56.2,0.0
1,1,2021,7,5,13,530330,119,2,0,0,,0,0,71.9,56.2,0.0
1,1,2021,7,5,13,530330,118,16,0,0,,0,0,71.9,56.2,3.50029e-06
1,1,2021,7,5,13,530330,118,2,0,0,,0,0,71.9,56.2,0.000343293
1,1,2021,7,5,13,530330,115,16,0,0,,0,0,71.9,56.2,1.2963e-07
