pollutantID,sourceTypeID,roadTypeID,avgSpeedBinID,hourID,dayID,monthID,linkID,ratePerDistance
1,0,2,2,11,5,7,530330202,1.46809
1,0,2,2,12,5,1,530330202,1.46809
1,0,2,2,12,5,4,530330202,1.46809
1,0,2,2,12,5,7,530330202,1.46809
1,0,2,2,13,5,1,530330202,1.46809
1,0,2,2,13,5,4,530330202,1.46809
1,0,2,2,13,5,7,530330202,1.46809
1,0,2,2,14,5,1,530330202,1.46809
1,0,2,2,14,5,4,530330202,1.46809
1,0,2,2,14,5,7,530330202,1.46809
1,0,2,2,15,5,1,530330202,1.46809
1,0,2,2,15,5,4,530330202,1.46809
1,0,2,2,15,5,7,530330202,1.46809
1,0,2,2,16,5,1,530330202,1.46809
1,0,2,2,16,5,4,530330202,1.46809
1,0,2,2,16,5,7,530330202,1.46809
1,0,2,2,17,5,1,530330202,1.46809
1,0,2,2,17,5,4,530330202,1.46809
1,0,2,2,17,5,7,530330202,1.46809
1,0,2,2,18,5,1,530330202,1.46809
1,0,2,2,18,5,4,530330202,1.46809
1,0,2,2,18,5,7,530330202,1.46809
1,0,2,2,19,5,1,530330202,1.46809
1,0,2,2,19,5,4,530330202,1.46809
1,0,2,2,19,5,7,530330202,1.46809
1,0,2,2,20,5,1,530330202,1.46809
1,0,2,2,20,5,4,530330202,1.46809
1,0,2,2,20,5,7,530330202,1.46809
1,0,2,2,21,5,1,530330202,1.46809
1,0,2,2,21,5,4,530330202,1.46809
1,0,2,2,21,5,7,530330202,1.46809
1,0,2,2,22,5,1,530330202,1.46809
1,0,2,2,22,5,4,530330202,1.46809
1,0,2,2,22,5,7,530330202,1.46809
1,0,2,2,23,5,1,530330202,1.46809
1,0,2,2,23,5,4,530330202,1.46809
1,0,2,2,23,5,7,530330202,1.46809
1,0,2,2,24,5,1,530330202,1.46809
1,0,2,2,24,5,4,530330202,1.46809
1,0,2,2,24,5,7,530330202,1.46809
1,0,2,3,1,5,1,530330203,0.818315
1,0,2,3,1,5,4,530330203,0.818315
1,0,2,3,1,5,7,530330203,0.818315
1,0,2,3,2,5,1,530330203,0.818315
1,0,2,3,2,5,4,530330203,0.818315
1,0,2,3,2,5,7,530330203,0.818315
1,0,2,3,3,5,1,530330203,0.818315
1,0,2,3,3,5,4,530330203,0.818315
1,0,2,3,3,5,7,530330203,0.818315
1,0,2,3,4,5,1,530330203,0.818315
1,0,2,3,4,5,4,530330203,0.818316
1,0,2,3,4,5,7,530330203,0.818316
1,0,2,3,5,5,1,530330203,0.818315
1,0,2,3,5,5,4,530330203,0.818315
1,0,2,3,5,5,7,530330203,0.818315
1,0,2,3,6,5,1,530330203,0.818315
1,0,2,3,6,5,4,530330203,0.818315
1,0,2,3,6,5,7,530330203,0.818316
1,0,2,3,7,5,1,530330203,0.818315
1,0,2,3,7,5,4,530330203,0.818316
1,0,2,3,7,5,7,530330203,0.818315
1,0,2,3,8,5,1,530330203,0.818315
1,0,2,3,8,5,4,530330203,0.818315
1,0,2,3,8,5,7,530330203,0.818315
1,0,2,3,9,5,1,530330203,0.818315
1,0,2,3,9,5,4,530330203,0.818315
1,0,2,3,9,5,7,530330203,0.818315
1,0,2,3,10,5,1,530330203,0.818315
1,0,2,3,10,5,4,530330203,0.818316
1,0,2,3,10,5,7,530330203,0.818315
1,0,2,3,11,5,1,530330203,0.818315
1,0,2,3,11,5,4,530330203,0.818315
1,0,2,3,11,5,7,530330203,0.818315
1,0,2,3,12,5,1,530330203,0.818316
1,0,2,3,12,5,4,530330203,0.818315
1,0,2,3,12,5,7,530330203,0.818316
1,0,2,3,13,5,1,530330203,0.818315
1,0,2,3,13,5,4,530330203,0.818316
1,0,2,3,13,5,7,530330203,0.818315
1,0,2,3,14,5,1,530330203,0.818315
1,0,2,3,14,5,4,530330203,0.818316
1,0,2,3,14,5,7,530330203,0.818315
1,0,2,3,15,5,1,530330203,0.818315
1,0,2,3,15,5,4,530330203,0.818315
1,0,2,3,15,5,7,530330203,0.818315
1,0,2,3,16,5,1,530330203,0.818315
1,0,2,3,16,5,4,530330203,0.818315
1,0,2,3,16,5,7,530330203,0.818315
1,0,2,3,17,5,1,530330203,0.818315
1,0,2,3,17,5,4,530330203,0.818315
1,0,2,3,17,5,7,530330203,0.818316
1,0,2,3,18,5,1,530330203,0.818315
1,0,2,3,18,5,4,530330203,0.818316
1,0,2,3,18,5,7,530330203,0.818315
1,0,2,3,19,5,1,530330203,0.818315
1,0,2,3,19,5,4,530330203,0.818316
1,0,2,3,19,5,7,530330203,0.818315
1,0,2,3,20,5,1,530330203,0.818315
1,0,2,3,20,5,4,530330203,0.818316
1,0,2,3,20,5,7,530330203,0.818315
1,0,2,3,21,5,1,530330203,0.818315
1,0,2,3,21,5,4,530330203,0.818315
1,0,2,3,21,5,7,530330203,0.818315
1,0,2,3,22,5,1,530330203,0.818315
1,0,2,3,22,5,4,530330203,0.818316
1,0,2,3,22,5,7,530330203,0.818315
1,0,2,3,23,5,1,530330203,0.818315
1,0,2,3,23,5,4,530330203,0.818315
1,0,2,3,23,5,7,530330203,0.818316
1,0,2,3,24,5,1,530330203,0.818315
1,0,2,3,24,5,4,530330203,0.818315
1,0,2,3,24,5,7,530330203,0.818315
1,0,2,4,1,5,1,530330204,0.579005
1,0,2,4,1,5,4,530330204,0.579005
1,0,2,4,1,5,7,530330204,0.579005
1,0,2,4,2,5,1,530330204,0.579005
1,0,2,4,2,5,4,530330204,0.579005
1,0,2,4,2,5,7,530330204,0.579005
1,0,2,4,3,5,1,530330204,0.579005
1,0,2,4,3,5,4,530330204,0.579005
1,0,2,4,3,5,7,530330204,0.579005
1,0,2,4,4,5,1,530330204,0.579005
1,0,2,4,4,5,4,530330204,0.579006
1,0,2,4,4,5,7,530330204,0.579006
1,0,2,4,5,5,1,530330204,0.579005
1,0,2,4,5,5,4,530330204,0.579005
1,0,2,4,5,5,7,530330204,0.579005
1,0,2,4,6,5,1,530330204,0.579005
1,0,2,4,6,5,4,530330204,0.579005
1,0,2,4,6,5,7,530330204,0.579006
1,0,2,4,7,5,1,530330204,0.579005
1,0,2,4,7,5,4,530330204,0.579006
1,0,2,4,7,5,7,530330204,0.579005
1,0,2,4,8,5,1,530330204,0.579005
1,0,2,4,8,5,4,530330204,0.579005
1,0,2,4,8,5,7,530330204,0.579005
1,0,2,4,9,5,1,530330204,0.579005
1,0,2,4,9,5,4,530330204,0.579005
1,0,2,4,9,5,7,530330204,0.579005
1,0,2,4,10,5,1,530330204,0.579005
1,0,2,4,10,5,4,530330204,0.579006
1,0,2,4,10,5,7,530330204,0.579005
1,0,2,4,11,5,1,530330204,0.579005
1,0,2,4,11,5,4,530330204,0.579005
1,0,2,4,11,5,7,530330204,0.579005
1,0,2,4,12,5,1,530330204,0.579006
1,0,2,4,12,5,4,530330204,0.579005
1,0,2,4,12,5,7,530330204,0.579006
1,0,2,4,13,5,1,530330204,0.579005
1,0,2,4,13,5,4,530330204,0.579006
1,0,2,4,13,5,7,530330204,0.579005
1,0,2,4,14,5,1,530330204,0.579005
1,0,2,4,14,5,4,530330204,0.579006
1,0,2,4,14,5,7,530330204,0.579005
1,0,2,4,15,5,1,530330204,0.579005
1,0,2,4,15,5,4,530330204,0.579005
1,0,2,4,15,5,7,530330204,0.579005
1,0,2,4,16,5,1,530330204,0.579005
1,0,2,4,16,5,4,530330204,0.579005
1,0,2,4,16,5,7,530330204,0.579005
1,0,2,4,17,5,1,530330204,0.579005
1,0,2,4,17,5,4,530330204,0.579005
1,0,2,4,17,5,7,530330204,0.579006
1,0,2,4,18,5,1,530330204,0.579005
1,0,2,4,18,5,4,530330204,0.579006
1,0,2,4,18,5,7,530330204,0.579005
1,0,2,4,19,5,1,530330204,0.579005
1,0,2,4,19,5,4,530330204,0.579006
1,0,2,4,19,5,7,530330204,0.579005
1,0,2,4,20,5,1,530330204,0.579005
1,0,2,4,20,5,4,530330204,0.579006
1,0,2,4,20,5,7,530330204,0.579005
1,0,2,4,21,5,1,530330204,0.579005
1,0,2,4,21,5,4,530330204,0.579005
1,0,2,4,21,5,7,530330204,0.579005
1,0,2,4,22,5,1,530330204,0.579005
1,0,2,4,22,5,4,530330204,0.579006
1,0,2,4,22,5,7,530330204,0.579005
1,0,2,4,23,5,1,530330204,0.579005
1,0,2,4,23,5,4,530330204,0.579005
1,0,2,4,23,5,7,530330204,0.579006
1,0,2,4,24,5,1,530330204,0.579005
1,0,2,4,24,5,4,530330204,0.579005
1,0,2,4,24,5,7,530330204,0.579005
1,0,2,5,1,5,1,530330205,0.450154
1,0,2,5,1,5,4,530330205,0.450155
1,0,2,5,1,5,7,530330205,0.450154
1,0,2,5,2,5,1,530330205,0.450154
1,0,2,5,2,5,4,530330205,0.450154
1,0,2,5,2,5,7,530330205,0.450154
1,0,2,5,3,5,1,530330205,0.450154
1,0,2,5,3,5,4,530330205,0.450154
1,0,2,5,3,5,7,530330205,0.450154
1,0,2,5,4,5,1,530330205,0.450154
1,0,2,5,4,5,4,530330205,0.450155
1,0,2,5,4,5,7,530330205,0.450155
1,0,2,5,5,5,1,530330205,0.450154
1,0,2,5,5,5,4,530330205,0.450154
1,0,2,5,5,5,7,530330205,0.450154
1,0,2,5,6,5,1,530330205,0.450154
1,0,2,5,6,5,4,530330205,0.450154
1,0,2,5,6,5,7,530330205,0.450155
1,0,2,5,7,5,1,530330205,0.450154
1,0,2,5,7,5,4,530330205,0.450155
1,0,2,5,7,5,7,530330205,0.450154
1,0,2,5,8,5,1,530330205,0.450154
1,0,2,5,8,5,4,530330205,0.450154
1,0,2,5,8,5,7,530330205,0.450155
1,0,2,5,9,5,1,530330205,0.450154
1,0,2,5,9,5,4,530330205,0.450154
1,0,2,5,9,5,7,530330205,0.450154
1,0,2,5,10,5,1,530330205,0.450154
1,0,2,5,10,5,4,530330205,0.450155
1,0,2,5,10,5,7,530330205,0.450154
1,0,2,5,11,5,1,530330205,0.450154
1,0,2,5,11,5,4,530330205,0.450154
1,0,2,5,11,5,7,530330205,0.450154
1,0,2,5,12,5,1,530330205,0.450155
1,0,2,5,12,5,4,530330205,0.450154
1,0,2,5,12,5,7,530330205,0.450155
1,0,2,5,13,5,1,530330205,0.450154
1,0,2,5,13,5,4,530330205,0.450155
1,0,2,5,13,5,7,530330205,0.450154
1,0,2,5,14,5,1,530330205,0.450154
1,0,2,5,14,5,4,530330205,0.450155
1,0,2,5,14,5,7,530330205,0.450154
1,0,2,5,15,5,1,530330205,0.450154
1,0,2,5,15,5,4,530330205,0.450154
1,0,2,5,15,5,7,530330205,0.450154
1,0,2,5,16,5,1,530330205,0.450154
1,0,2,5,16,5,4,530330205,0.450154
1,0,2,5,16,5,7,530330205,0.450154
1,0,2,5,17,5,1,530330205,0.450154
1,0,2,5,17,5,4,530330205,0.450154
1,0,2,5,17,5,7,530330205,0.450155
1,0,2,5,18,5,1,530330205,0.450154
1,0,2,5,18,5,4,530330205,0.450155
1,0,2,5,18,5,7,530330205,0.450155
1,0,2,5,19,5,1,530330205,0.450154
1,0,2,5,19,5,4,530330205,0.450155
1,0,2,5,19,5,7,530330205,0.450154
1,0,2,5,20,5,1,530330205,0.450154
1,0,2,5,20,5,4,530330205,0.450155
1,0,2,5,20,5,7,530330205,0.450154
1,0,2,5,21,5,1,530330205,0.450154
1,0,2,5,21,5,4,530330205,0.450154
1,0,2,5,21,5,7,530330205,0.450154
1,0,2,5,22,5,1,530330205,0.450154
1,0,2,5,22,5,4,530330205,0.450155
1,0,2,5,22,5,7,530330205,0.450154
1,0,2,5,23,5,1,530330205,0.450154
1,0,2,5,23,5,4,530330205,0.450154
1,0,2,5,23,5,7,530330205,0.450155
1,0,2,5,24,5,1,530330205,0.450154
1,0,2,5,24,5,4,530330205,0.450154
1,0,2,5,24,5,7,530330205,0.450154
1,0,2,6,1,5,1,530330206,0.373281
1,0,2,6,1,5,4,530330206,0.373281
1,0,2,6,1,5,7,530330206,0.373281
1,0,2,6,2,5,1,530330206,0.373281
1,0,2,6,2,5,4,530330206,0.373281
1,0,2,6,2,5,7,530330206,0.373281
1,0,2,6,3,5,1,530330206,0.373281
1,0,2,6,3,5,4,530330206,0.373281
1,0,2,6,3,5,7,530330206,0.373281
1,0,2,6,4,5,1,530330206,0.373281
1,0,2,6,4,5,4,530330206,0.373281
1,0,2,6,4,5,7,530330206,0.373281
1,0,2,6,5,5,1,530330206,0.373281
1,0,2,6,5,5,4,530330206,0.373281
1,0,2,6,5,5,7,530330206,0.373281
1,0,2,6,6,5,1,530330206,0.373281
1,0,2,6,6,5,4,530330206,0.373281
1,0,2,6,6,5,7,530330206,0.373281
1,0,2,6,7,5,1,530330206,0.373281
1,0,2,6,7,5,4,530330206,0.373281
1,0,2,6,7,5,7,530330206,0.373281
1,0,2,6,8,5,1,530330206,0.373281
1,0,2,6,8,5,4,530330206,0.373281
1,0,2,6,8,5,7,530330206,0.373281
1,0,2,6,9,5,1,530330206,0.373281
1,0,2,6,9,5,4,530330206,0.373281
1,0,2,6,9,5,7,530330206,0.373281
1,0,2,6,10,5,1,530330206,0.373281
1,0,2,6,10,5,4,530330206,0.373281
1,0,2,6,10,5,7,530330206,0.373281
1,0,2,6,11,5,1,530330206,0.373281
1,0,2,6,11,5,4,530330206,0.373281
1,0,2,6,11,5,7,530330206,0.373281
1,0,2,6,12,5,1,530330206,0.373281
1,0,2,6,12,5,4,530330206,0.373281
1,0,2,6,12,5,7,530330206,0.373281
1,0,2,6,13,5,1,530330206,0.373281
1,0,2,6,13,5,4,530330206,0.373281
1,0,2,6,13,5,7,530330206,0.373281
1,0,2,6,14,5,1,530330206,0.373281
1,0,2,6,14,5,4,530330206,0.373281
1,0,2,6,14,5,7,530330206,0.373281
1,0,2,6,15,5,1,530330206,0.373281
1,0,2,6,15,5,4,530330206,0.373281
1,0,2,6,15,5,7,530330206,0.373281
1,0,2,6,16,5,1,530330206,0.373281
1,0,2,6,16,5,4,530330206,0.373281
1,0,2,6,16,5,7,530330206,0.373281
1,0,2,6,17,5,1,530330206,0.373281
1,0,2,6,17,5,4,530330206,0.373281
1,0,2,6,17,5,7,530330206,0.373281
1,0,2,6,18,5,1,530330206,0.373281
1,0,2,6,18,5,4,530330206,0.373281
1,0,2,6,18,5,7,530330206,0.373281
1,0,2,6,19,5,1,530330206,0.373281
1,0,2,6,19,5,4,530330206,0.373281
1,0,2,6,19,5,7,530330206,0.373281
1,0,2,6,20,5,1,530330206,0.373281
1,0,2,6,20,5,4,530330206,0.373281
1,0,2,6,20,5,7,530330206,0.373281
1,0,2,6,21,5,1,530330206,0.373281
1,0,2,6,21,5,4,530330206,0.373281
1,0,2,6,21,5,7,530330206,0.373281
1,0,2,6,22,5,1,530330206,0.373281
1,0,2,6,22,5,4,530330206,0.373281
1,0,2,6,22,5,7,530330206,0.373281
1,0,2,6,23,5,1,530330206,0.373281
1,0,2,6,23,5,4,530330206,0.373281
1,0,2,6,23,5,7,530330206,0.373281
1,0,2,6,24,5,1,530330206,0.373281
1,0,2,6,24,5,4,530330206,0.373281
1,0,2,6,24,5,7,530330206,0.373281
1,0,2,7,1,5,1,530330207,0.318634
1,0,2,7,1,5,4,530330207,0.318634
1,0,2,7,1,5,7,530330207,0.318634
1,0,2,7,2,5,1,530330207,0.318634
1,0,2,7,2,5,4,530330207,0.318634
1,0,2,7,2,5,7,530330207,0.318634
1,0,2,7,3,5,1,530330207,0.318634
1,0,2,7,3,5,4,530330207,0.318634
1,0,2,7,3,5,7,530330207,0.318634
1,0,2,7,4,5,1,530330207,0.318634
1,0,2,7,4,5,4,530330207,0.318634
1,0,2,7,4,5,7,530330207,0.318635
1,0,2,7,5,5,1,530330207,0.318634
1,0,2,7,5,5,4,530330207,0.318634
1,0,2,7,5,5,7,530330207,0.318634
1,0,2,7,6,5,1,530330207,0.318634
1,0,2,7,6,5,4,530330207,0.318634
1,0,2,7,6,5,7,530330207,0.318634
1,0,2,7,7,5,1,530330207,0.318634
1,0,2,7,7,5,4,530330207,0.318634
1,0,2,7,7,5,7,530330207,0.318634
1,0,2,7,8,5,1,530330207,0.318634
1,0,2,7,8,5,4,530330207,0.318634
1,0,2,7,8,5,7,530330207,0.318634
1,0,2,7,9,5,1,530330207,0.318634
1,0,2,7,9,5,4,530330207,0.318634
1,0,2,7,9,5,7,530330207,0.318634
1,0,2,7,10,5,1,530330207,0.318634
1,0,2,7,10,5,4,530330207,0.318634
1,0,2,7,10,5,7,530330207,0.318634
1,0,2,7,11,5,1,530330207,0.318634
1,0,2,7,11,5,4,530330207,0.318634
1,0,2,7,11,5,7,530330207,0.318634
1,0,2,7,12,5,1,530330207,0.318634
1,0,2,7,12,5,4,530330207,0.318634
1,0,2,7,12,5,7,530330207,0.318634
1,0,2,7,13,5,1,530330207,0.318634
1,0,2,7,13,5,4,530330207,0.318634
1,0,2,7,13,5,7,530330207,0.318634
1,0,2,7,14,5,1,530330207,0.318634
1,0,2,7,14,5,4,530330207,0.318634
1,0,2,7,14,5,7,530330207,0.318634
1,0,2,7,15,5,1,530330207,0.318634
1,0,2,7,15,5,4,530330207,0.318634
1,0,2,7,15,5,7,530330207,0.318634
1,0,2,7,16,5,1,530330207,0.318634
1,0,2,7,16,5,4,530330207,0.318634
1,0,2,7,16,5,7,530330207,0.318634
1,0,2,7,17,5,1,530330207,0.318634
1,0,2,7,17,5,4,530330207,0.318634
1,0,2,7,17,5,7,530330207,0.318634
1,0,2,7,18,5,1,530330207,0.318634
1,0,2,7,18,5,4,530330207,0.318635
1,0,2,7,18,5,7,530330207,0.318634
1,0,2,7,19,5,1,530330207,0.318634
1,0,2,7,19,5,4,530330207,0.318634
1,0,2,7,19,5,7,530330207,0.318634
1,0,2,7,20,5,1,530330207,0.318634
1,0,2,7,20,5,4,530330207,0.318635
1,0,2,7,20,5,7,530330207,0.318634
1,0,2,7,21,5,1,530330207,0.318634
1,0,2,7,21,5,4,530330207,0.318634
1,0,2,7,21,5,7,530330207,0.318634
1,0,2,7,22,5,1,530330207,0.318634
1,0,2,7,22,5,4,530330207,0.318634
1,0,2,7,22,5,7,530330207,0.318634
1,0,2,7,23,5,1,530330207,0.318634
1,0,2,7,23,5,4,530330207,0.318634
1,0,2,7,23,5,7,530330207,0.318635
1,0,2,7,24,5,1,530330207,0.318634
1,0,2,7,24,5,4,530330207,0.318634
1,0,2,7,24,5,7,530330207,0.318634
1,0,2,8,1,5,1,530330208,0.273537
1,0,2,8,1,5,4,530330208,0.273537
1,0,2,8,1,5,7,530330208,0.273537
1,0,2,8,2,5,1,530330208,0.273537
1,0,2,8,2,5,4,530330208,0.273537
1,0,2,8,2,5,7,530330208,0.273537
1,0,2,8,3,5,1,530330208,0.273537
1,0,2,8,3,5,4,530330208,0.273537
1,0,2,8,3,5,7,530330208,0.273537
1,0,2,8,4,5,1,530330208,0.273537
1,0,2,8,4,5,4,530330208,0.273537
1,0,2,8,4,5,7,530330208,0.273538
1,0,2,8,5,5,1,530330208,0.273537
1,0,2,8,5,5,4,530330208,0.273537
1,0,2,8,5,5,7,530330208,0.273537
1,0,2,8,6,5,1,530330208,0.273537
1,0,2,8,6,5,4,530330208,0.273537
1,0,2,8,6,5,7,530330208,0.273537
1,0,2,8,7,5,1,530330208,0.273537
1,0,2,8,7,5,4,530330208,0.273537
1,0,2,8,7,5,7,530330208,0.273537
1,0,2,8,8,5,1,530330208,0.273537
1,0,2,8,8,5,4,530330208,0.273537
1,0,2,8,8,5,7,530330208,0.273537
1,0,2,8,9,5,1,530330208,0.273537
1,0,2,8,9,5,4,530330208,0.273537
1,0,2,8,9,5,7,530330208,0.273537
