,pollutant_name,veh_type,total_daily_tons,vmt,city
5,CO,medium,0.2005285440812136,22556.23153664739,Burien
6,CO2 Equivalent,heavy,31.79784536479662,19312.63453327471,Burien
7,CO2 Equivalent,light,204.77499024654887,563391.1049040337,Burien
8,CO2 Equivalent,medium,16.000129875402504,22556.23153664739,Burien
9,Composite NonECPM,heavy,0.0003087358960843,19312.63453327471,Burien
10,Composite NonECPM,light,0.0018940189848226,563391.1049040337,Burien
11,Composite NonECPM,medium,0.0003629146391592,22556.23153664739,Burien
12,Elemental Carbon,heavy,0.0006976616937119,19312.63453327471,Burien
13,Elemental Carbon,light,0.003187792713867,563391.1049040337,Burien
14,Elemental Carbon,medium,0.0004594662275581,22556.23153664739,Burien
15,H20 Aerosol,heavy,0.0,19312.63453327471,Burien
16,H20 Aerosol,light,0.0,563391.1049040337,Burien
17,H20 Aerosol,medium,0.0,22556.23153664739,Burien
18,Methane,heavy,0.0034776853282859,19312.63453327471,Burien
19,Methane,light,0.0160708472197161,563391.1049040337,Burien
20,Methane,medium,0.0080183578885608,22556.23153664739,Burien
21,N20,heavy,6.458083220762777e-05,19312.63453327471,Burien
22,N20,light,0.0052252775789106,563391.1049040337,Burien
23,N20,medium,0.0013121491180668,22556.23153664739,Burien
24,NOx,heavy,0.0787859139160059,19312.63453327471,Burien
25,NOx,light,0.1114938836698186,563391.1049040337,Burien
26,NOx,medium,0.0268144205845827,22556.23153664739,Burien
27,Non-methane HCs,heavy,0.0019350307640116,19312.63453327471,Burien
28,Non-methane HCs,light,0.1081808863702733,563391.1049040337,Burien
29,Non-methane HCs,medium,0.0213896620824571,22556.23153664739,Burien
30,PM10 Brakewear,heavy,0.0,19312.63453327471,Burien
31,PM10 Brakewear,light,0.0,563391.1049040337,Burien
32,PM10 Brakewear,medium,0.0,22556.23153664739,Burien
33,PM10 Exhaust,heavy,0.0010939713587517,19312.63453327471,Burien
34,PM10 Exhaust,light,0.0057381141945154,563391.1049040337,Burien
35,PM10 Exhaust,medium,0.0009263620026633,22556.23153664739,Burien
36,PM10 Tirewear,heavy,0.0,19312.63453327471,Burien
37,PM10 Tirewear,light,0.0,563391.1049040337,Burien
38,PM10 Tirewear,medium,0.0,22556.23153664739,Burien
39,PM10 Total,heavy,0.0044848866277944,57937.90359982414,Burien
40,PM10 Total,light,0.0355663466294668,1690173.3147121011,Burien
41,PM10 Total,medium,0.0024624061868821,67668.69460994216,Burien
42,PM25 Brakewear,heavy,0.0,19312.63453327471,Burien
43,PM25 Brakewear,light,0.0,563391.1049040337,Burien
44,PM25 Brakewear,medium,0.0,22556.23153664739,Burien
45,PM25 Exhaust,heavy,0.0010063974619902,19312.63453327471,Burien
46,PM25 Exhaust,light,0.0050818103893417,563391.1049040337,Burien
47,PM25 Exhaust,medium,0.0008223803574584,22556.23153664739,Burien
48,PM25 Tirewear,heavy,0.0,19312.63453327471,Burien
49,PM25 Tirewear,light,0.0,563391.1049040337,Burien
50,PM25 Tirewear,medium,0.0,22556.23153664739,Burien
51,PM25 Total,heavy,0.0014469380881376,57937.90359982414,Burien
52,PM25 Total,light,0.0089730181098835,1690173.3147121011,Burien
53,PM25 Total,medium,0.0010218687184768,67668.69460994216,Burien
54,Sulfate Particulate,heavy,0.0001639174282781,19312.63453327471,Burien
55,Sulfate Particulate,light,0.0001125631212137,563391.1049040337,Burien
56,Sulfate Particulate,medium,4.105724681351699e-05,22556.23153664739,Burien
57,Total Energy,heavy,431043.6901379689,19312.63453327471,Burien
58,Total Energy,light,2819613.362492338,563391.1049040337,Burien
59,Total Energy,medium,212928.4654232181,22556.23153664739,Burien
60,Total Gaseous HCs,heavy,0.0054128255456264,19312.63453327471,Burien
61,Total Gaseous HCs,light,0.1244013858441197,563391.1049040337,Burien
62,Total Gaseous HCs,medium,0.0294332016290585,22556.23153664739,Burien
63,VOCs,heavy,0.0019429096694767,19312.63453327471,Burien
64,VOCs,light,0.0804458688091509,563391.1049040337,Burien
65,VOCs,medium,0.0132937767785496,22556.23153664739,Burien
0,Atmospheric CO2,heavy,1.3760309782134603,668.2585877411899,Carnation
1,Atmospheric CO2,light,5.377122936118573,12025.740956445778,Carnation
2,Atmospheric CO2,medium,0.419232955414816,370.5862959647423,Carnation
3,CO,heavy,0.0027207546772943,668.2585877411899,Carnation
4,CO,light,0.0731716270136599,12025.740956445778,Carnation
5,CO,medium,0.008478481200435,370.5862959647423,Carnation
6,CO2 Equivalent,heavy,1.382407256227051,668.2585877411899,Carnation
7,CO2 Equivalent,light,5.462753279120758,12025.740956445778,Carnation
8,CO2 Equivalent,medium,0.446458272393614,370.5862959647423,Carnation
9,Composite NonECPM,heavy,1.7895980725729503e-05,668.2585877411899,Carnation
10,Composite NonECPM,light,8.004393412343357e-05,12025.740956445778,Carnation
11,Composite NonECPM,medium,1.588308232430957e-05,370.5862959647423,Carnation
12,Elemental Carbon,heavy,4.001014932700972e-05,668.2585877411899,Carnation
13,Elemental Carbon,light,0.0001423927411974,12025.740956445778,Carnation
14,Elemental Carbon,medium,2.104769309816162e-05,370.5862959647423,Carnation
15,H20 Aerosol,heavy,0.0,668.2585877411899,Carnation
16,H20 Aerosol,light,0.0,12025.740956445778,Carnation
17,H20 Aerosol,medium,0.0,370.5862959647423,Carnation
18,Methane,heavy,0.0002122200324619,668.2585877411899,Carnation
19,Methane,light,0.000681569307677,12025.740956445778,Carnation
20,Methane,medium,0.0003564733634136,370.5862959647423,Carnation
21,N20,heavy,3.594680845590828e-06,668.2585877411899,Carnation
22,N20,light,0.000230166631932,12025.740956445778,Carnation
23,N20,medium,6.145498804193886e-05,370.5862959647423,Carnation
24,NOx,heavy,0.004794624637397,668.2585877411899,Carnation
25,NOx,light,0.004079567422861,12025.740956445778,Carnation
26,NOx,medium,0.0011083114014938,370.5862959647423,Carnation
27,Non-methane HCs,heavy,0.0001025085228474,668.2585877411899,Carnation
28,Non-methane HCs,light,0.0049906080731975,12025.740956445778,Carnation
29,Non-methane HCs,medium,0.0010065706960586,370.5862959647423,Carnation
30,PM10 Brakewear,heavy,0.0,668.2585877411899,Carnation
31,PM10 Brakewear,light,0.0,12025.740956445778,Carnation
32,PM10 Brakewear,medium,0.0,370.5862959647423,Carnation
33,PM10 Exhaust,heavy,6.294518977647755e-05,668.2585877411899,Carnation
34,PM10 Exhaust,light,0.0002512450941616,12025.740956445778,Carnation
35,PM10 Exhaust,medium,4.164301539417348e-05,370.5862959647423,Carnation
36,PM10 Tirewear,heavy,0.0,668.2585877411899,Carnation
37,PM10 Tirewear,light,0.0,12025.740956445778,Carnation
38,PM10 Tirewear,medium,0.0,370.5862959647423,Carnation
39,PM10 Total,heavy,0.0003580178157427,2004.7757632235696,Carnation
40,PM10 Total,light,0.0011363796671601,36077.22286933733,Carnation
41,PM10 Total,medium,8.98271867093886e-05,1111.7588878942267,Carnation
42,PM25 Brakewear,heavy,0.0,668.2585877411899,Carnation
43,PM25 Brakewear,light,0.0,12025.740956445778,Carnation
44,PM25 Brakewear,medium,0.0,370.5862959647423,Carnation
45,PM25 Exhaust,heavy,5.790611730093245e-05,668.2585877411899,Carnation
46,PM25 Exhaust,light,0.0002224365672916,12025.740956445778,Carnation
47,PM25 Exhaust,medium,3.693075277403131e-05,370.5862959647423,Carnation
48,PM25 Tirewear,heavy,0.0,668.2585877411899,Carnation
49,PM25 Tirewear,light,0.0,12025.740956445778,Carnation
50,PM25 Tirewear,medium,0.0,370.5862959647423,Carnation
51,PM25 Total,heavy,9.555980917280676e-05,2004.7757632235696,Carnation
52,PM25 Total,light,0.0003370395156551,36077.22286933733,Carnation
53,PM25 Total,medium,4.311258589680936e-05,1111.7588878942267,Carnation
54,Sulfate Particulate,heavy,9.527297365366924e-06,668.2585877411899,Carnation
55,Sulfate Particulate,light,4.163040020405624e-06,12025.740956445778,Carnation
56,Sulfate Particulate,medium,1.520779293924907e-06,370.5862959647423,Carnation
57,Total Energy,heavy,18716.501913554344,668.2585877411899,Carnation
58,Total Energy,light,74756.6502329745,12025.740956445778,Carnation
59,Total Energy,medium,5793.249389716097,370.5862959647423,Carnation
60,Total Gaseous HCs,heavy,0.0003147332849634,668.2585877411899,Carnation
61,Total Gaseous HCs,light,0.0056793316210696,12025.740956445778,Carnation
62,Total Gaseous HCs,medium,0.0013642479786778,370.5862959647423,Carnation
63,VOCs,heavy,0.0001021463354382,668.2585877411899,Carnation
64,VOCs,light,0.0036447315894445,12025.740956445778,Carnation
65,VOCs,medium,0.0006179079317257,370.5862959647423,Carnation
0,Atmospheric CO2,heavy,0.0605680384576446,37.28804639916675,Clyde Hill
1,Atmospheric CO2,light,10.380544200669211,28737.38005698553,Clyde Hill
2,Atmospheric CO2,medium,1.418296306350161,2411.9626260228883,Clyde Hill
3,CO,heavy,0.0001190574173969,37.28804639916675,Clyde Hill
4,CO,light,0.0999837995600362,28737.38005698553,Clyde Hill
5,CO,medium,0.0128088885156845,2411.9626260228883,Clyde Hill
6,CO2 Equivalent,heavy,0.0611001707559975,37.28804639916675,Clyde Hill
7,CO2 Equivalent,light,10.484298427178324,28737.38005698553,Clyde Hill
8,CO2 Equivalent,medium,1.452522894046293,2411.9626260228883,Clyde Hill
9,Composite NonECPM,heavy,6.14161264646585e-07,37.28804639916675,Clyde Hill
10,Composite NonECPM,light,0.0001002196799723,28737.38005698553,Clyde Hill
11,Composite NonECPM,medium,2.270972489834562e-05,2411.9626260228883,Clyde Hill
12,Elemental Carbon,heavy,1.300392502132207e-06,37.28804639916675,Clyde Hill
13,Elemental Carbon,light,0.0001702368253912,28737.38005698553,Clyde Hill
14,Elemental Carbon,medium,2.6550812307731904e-05,2411.9626260228883,Clyde Hill
15,H20 Aerosol,heavy,0.0,37.28804639916675,Clyde Hill
16,H20 Aerosol,light,0.0,28737.38005698553,Clyde Hill
17,H20 Aerosol,medium,0.0,2411.9626260228883,Clyde Hill
18,Methane,heavy,1.2276439874376333e-05,37.28804639916675,Clyde Hill
19,Methane,light,0.0008474148476943,28737.38005698553,Clyde Hill
20,Methane,medium,0.0004975506382332,2411.9626260228883,Clyde Hill
21,N20,heavy,7.553327220808266e-07,37.28804639916675,Clyde Hill
22,N20,light,0.0002770775919949,28737.38005698553,Clyde Hill
23,N20,medium,7.311513284573594e-05,2411.9626260228883,Clyde Hill
24,NOx,heavy,0.000160910714042,37.28804639916675,Clyde Hill
25,NOx,light,0.0058994196733767,28737.38005698553,Clyde Hill
26,NOx,medium,0.001852787273353,2411.9626260228883,Clyde Hill
27,Non-methane HCs,heavy,1.3830577053337234e-05,37.28804639916675,Clyde Hill
28,Non-methane HCs,light,0.005782086532664,28737.38005698553,Clyde Hill
29,Non-methane HCs,medium,0.0011850361624908,2411.9626260228883,Clyde Hill
30,PM10 Brakewear,heavy,0.0,37.28804639916675,Clyde Hill
31,PM10 Brakewear,light,0.0,28737.38005698553,Clyde Hill
32,PM10 Brakewear,medium,0.0,2411.9626260228883,Clyde Hill
33,PM10 Exhaust,heavy,2.0811644380563027e-06,37.28804639916675,Clyde Hill
34,PM10 Exhaust,light,0.0003053951937261,28737.38005698553,Clyde Hill
35,PM10 Exhaust,medium,5.53930701618581e-05,2411.9626260228883,Clyde Hill
36,PM10 Tirewear,heavy,0.0,37.28804639916675,Clyde Hill
37,PM10 Tirewear,light,0.0,28737.38005698553,Clyde Hill
38,PM10 Tirewear,medium,0.0,2411.9626260228883,Clyde Hill
39,PM10 Total,heavy,7.055342109663226e-06,111.86413919750026,Clyde Hill
40,PM10 Total,light,0.0017376493610118,86212.1401709566,Clyde Hill
41,PM10 Total,medium,0.0001989653739708,7235.887878068665,Clyde Hill
42,PM25 Brakewear,heavy,0.0,37.28804639916675,Clyde Hill
43,PM25 Brakewear,light,0.0,28737.38005698553,Clyde Hill
44,PM25 Brakewear,medium,0.0,2411.9626260228883,Clyde Hill
45,PM25 Exhaust,heavy,1.914553516284301e-06,37.28804639916675,Clyde Hill
46,PM25 Exhaust,light,0.0002704564320017,28737.38005698553,Clyde Hill
47,PM25 Exhaust,medium,4.926050987864513e-05,2411.9626260228883,Clyde Hill
48,PM25 Tirewear,heavy,0.0,37.28804639916675,Clyde Hill
49,PM25 Tirewear,light,0.0,28737.38005698553,Clyde Hill
50,PM25 Tirewear,medium,0.0,2411.9626260228883,Clyde Hill
51,PM25 Total,heavy,2.568181024213173e-06,111.86413919750026,Clyde Hill
52,PM25 Total,light,0.0004575891911921,86212.1401709566,Clyde Hill
53,PM25 Total,medium,6.798525902774774e-05,7235.887878068665,Clyde Hill
54,Sulfate Particulate,heavy,3.33714226232927e-07,37.28804639916675,Clyde Hill
55,Sulfate Particulate,light,5.890113244121723e-06,28737.38005698553,Clyde Hill
56,Sulfate Particulate,medium,3.275273642200896e-06,2411.9626260228883,Clyde Hill
57,Total Energy,heavy,823.8227634459796,37.28804639916675,Clyde Hill
58,Total Energy,light,144314.02081256083,28737.38005698553,Clyde Hill
59,Total Energy,medium,19592.88972867546,2411.9626260228883,Clyde Hill
60,Total Gaseous HCs,heavy,2.611297164854674e-05,37.28804639916675,Clyde Hill
61,Total Gaseous HCs,light,0.0066375595472049,28737.38005698553,Clyde Hill
62,Total Gaseous HCs,medium,0.0016839426736222,2411.9626260228883,Clyde Hill
63,VOCs,heavy,6.93981224792991e-06,37.28804639916675,Clyde Hill
64,VOCs,light,0.0042847434332644,28737.38005698553,Clyde Hill
65,VOCs,medium,0.0007523490955751,2411.9626260228883,Clyde Hill
0,Atmospheric CO2,heavy,12.825418529091897,8040.307298692742,Covington
1,Atmospheric CO2,light,106.5799705373223,299981.45152012416,Covington
2,Atmospheric CO2,medium,5.68167091501486,7755.4351592713865,Covington
3,CO,heavy,0.0181193842351184,8040.307298692742,Covington
4,CO,light,0.9075363504231097,299981.45152012416,Covington
5,CO,medium,0.0801931488490202,7755.4351592713865,Covington
6,CO2 Equivalent,heavy,12.863330100833306,8040.307298692742,Covington
7,CO2 Equivalent,light,107.43904361909196,299981.45152012416,Covington
8,CO2 Equivalent,medium,5.92303121792107,7755.4351592713865,Covington
9,Composite NonECPM,heavy,0.0001194397670545,8040.307298692742,Covington
10,Composite NonECPM,light,0.000850232365588,299981.45152012416,Covington
11,Composite NonECPM,medium,0.0001464321272648,7755.4351592713865,Covington
12,Elemental Carbon,heavy,0.0002730463040295,8040.307298692742,Covington
13,Elemental Carbon,light,0.001370467080698,299981.45152012416,Covington
14,Elemental Carbon,medium,0.0001869645751426,7755.4351592713865,Covington
15,H20 Aerosol,heavy,0.0,8040.307298692742,Covington
16,H20 Aerosol,light,0.0,299981.45152012416,Covington
17,H20 Aerosol,medium,0.0,7755.4351592713865,Covington
18,Methane,heavy,0.0012344105767918,8040.307298692742,Covington
19,Methane,light,0.0071679127229967,299981.45152012416,Covington
20,Methane,medium,0.0032601521679787,7755.4351592713865,Covington
21,N20,heavy,2.3631999347142803e-05,8040.307298692742,Covington
22,N20,light,0.0022814730067736,299981.45152012416,Covington
23,N20,medium,0.0005364347719363,7755.4351592713865,Covington
24,NOx,heavy,0.0292541151489669,8040.307298692742,Covington
25,NOx,light,0.052165421609261,299981.45152012416,Covington
26,NOx,medium,0.0107121399174478,7755.4351592713865,Covington
27,Non-methane HCs,heavy,0.0007305375688097,8040.307298692742,Covington
28,Non-methane HCs,light,0.0457812864442425,299981.45152012416,Covington
29,Non-methane HCs,medium,0.0087576639804517,7755.4351592713865,Covington
30,PM10 Brakewear,heavy,0.0,8040.307298692742,Covington
31,PM10 Brakewear,light,0.0,299981.45152012416,Covington
32,PM10 Brakewear,medium,0.0,7755.4351592713865,Covington
33,PM10 Exhaust,heavy,0.0004266381713998,8040.307298692742,Covington
34,PM10 Exhaust,light,0.0025070391749885,299981.45152012416,Covington
35,PM10 Exhaust,medium,0.0003756299281023,7755.4351592713865,Covington
36,PM10 Tirewear,heavy,0.0,8040.307298692742,Covington
37,PM10 Tirewear,light,0.0,299981.45152012416,Covington
38,PM10 Tirewear,medium,0.0,7755.4351592713865,Covington
39,PM10 Total,heavy,0.0014390964228035,24120.921896078227,Covington
40,PM10 Total,light,0.0186225088833074,899944.3545603724,Covington
41,PM10 Total,medium,0.0009540326221764,23266.30547781416,Covington
42,PM25 Brakewear,heavy,0.0,8040.307298692742,Covington
43,PM25 Brakewear,light,0.0,299981.45152012416,Covington
44,PM25 Brakewear,medium,0.0,7755.4351592713865,Covington
45,PM25 Exhaust,heavy,0.0003924863622182,8040.307298692742,Covington
46,PM25 Exhaust,light,0.0022206987024984,299981.45152012416,Covington
47,PM25 Exhaust,medium,0.0003333964866996,7755.4351592713865,Covington
48,PM25 Tirewear,heavy,0.0,8040.307298692742,Covington
49,PM25 Tirewear,light,0.0,299981.45152012416,Covington
50,PM25 Tirewear,medium,0.0,7755.4351592713865,Covington
51,PM25 Total,heavy,0.0005256938141441,24120.921896078227,Covington
52,PM25 Total,light,0.0043223988997196,899944.3545603724,Covington
53,PM25 Total,medium,0.0004083817229458,23266.30547781416,Covington
54,Sulfate Particulate,heavy,6.338291781522086e-05,8040.307298692742,Covington
55,Sulfate Particulate,light,5.376322887160912e-05,299981.45152012416,Covington
56,Sulfate Particulate,medium,1.610843573333358e-05,7755.4351592713865,Covington
57,Total Energy,heavy,174435.86954657637,8040.307298692742,Covington
58,Total Energy,light,1481692.406504243,299981.45152012416,Covington
59,Total Energy,medium,78502.63930624997,7755.4351592713865,Covington
60,Total Gaseous HCs,heavy,0.0019649921806498,8040.307298692742,Covington
61,Total Gaseous HCs,light,0.0530106856253822,299981.45152012416,Covington
62,Total Gaseous HCs,medium,0.0120281627311275,7755.4351592713865,Covington
63,VOCs,heavy,0.0007299191158136,8040.307298692742,Covington
64,VOCs,light,0.0345394158662254,299981.45152012416,Covington
65,VOCs,medium,0.0054279564385381,7755.4351592713865,Covington
0,Atmospheric CO2,heavy,1.47005802720017,731.5623314255264,Des Moines
1,Atmospheric CO2,light,99.68999293247197,245865.77301908782,Des Moines
2,Atmospheric CO2,medium,5.583363487832725,5392.336800253319,Des Moines
3,CO,heavy,0.0033082460559443,731.5623314255264,Des Moines
4,CO,light,1.0898677245561972,245865.77301908782,Des Moines
5,CO,medium,0.1120527391262284,5392.336800253319,Des Moines
6,CO2 Equivalent,heavy,1.4811434377377763,731.5623314255264,Des Moines
7,CO2 Equivalent,light,100.87767594434035,245865.77301908782,Des Moines
8,CO2 Equivalent,medium,5.940700165095217,5392.336800253319,Des Moines
9,Composite NonECPM,heavy,1.859850328637667e-05,731.5623314255264,Des Moines
10,Composite NonECPM,light,0.0011249702925234,245865.77301908782,Des Moines
11,Composite NonECPM,medium,0.0002074293834917,5392.336800253319,Des Moines
12,Elemental Carbon,heavy,3.939573118053891e-05,731.5623314255264,Des Moines
13,Elemental Carbon,light,0.0019432812942057,245865.77301908782,Des Moines
14,Elemental Carbon,medium,0.0002767367513945,5392.336800253319,Des Moines
15,H20 Aerosol,heavy,0.0,731.5623314255264,Des Moines
16,H20 Aerosol,light,0.0,245865.77301908782,Des Moines
17,H20 Aerosol,medium,0.0,5392.336800253319,Des Moines
18,Methane,heavy,0.0003094990860892,731.5623314255264,Des Moines
19,Methane,light,0.0095345921357648,245865.77301908782,Des Moines
20,Methane,medium,0.0046566215610665,5392.336800253319,Des Moines
21,N20,heavy,1.123388816243798e-05,731.5623314255264,Des Moines
22,N20,light,0.003185610842605,245865.77301908782,Des Moines
23,N20,medium,0.0008084654965728,5392.336800253319,Des Moines
24,NOx,heavy,0.0053408374688242,731.5623314255264,Des Moines
25,NOx,light,0.0613602273376403,245865.77301908782,Des Moines
26,NOx,medium,0.0143211612044064,5392.336800253319,Des Moines
27,Non-methane HCs,heavy,0.0002292464338727,731.5623314255264,Des Moines
28,Non-methane HCs,light,0.0667300633888323,245865.77301908782,Des Moines
29,Non-methane HCs,medium,0.0132300880642594,5392.336800253319,Des Moines
30,PM10 Brakewear,heavy,0.0,731.5623314255264,Des Moines
31,PM10 Brakewear,light,0.0,245865.77301908782,Des Moines
32,PM10 Brakewear,medium,0.0,5392.336800253319,Des Moines
33,PM10 Exhaust,heavy,6.304144135714073e-05,731.5623314255264,Des Moines
34,PM10 Exhaust,light,0.003464983361882,245865.77301908782,Des Moines
35,PM10 Exhaust,medium,0.0005460152810782,5392.336800253319,Des Moines
36,PM10 Tirewear,heavy,0.0,731.5623314255264,Des Moines
37,PM10 Tirewear,light,0.0,245865.77301908782,Des Moines
38,PM10 Tirewear,medium,0.0,5392.336800253319,Des Moines
39,PM10 Total,heavy,0.000389973527642,2194.6869942765793,Des Moines
40,PM10 Total,light,0.0193998629407051,737597.3190572636,Des Moines
41,PM10 Total,medium,0.0011286386433992,16177.010400759958,Des Moines
42,PM25 Brakewear,heavy,0.0,731.5623314255264,Des Moines
43,PM25 Brakewear,light,0.0,245865.77301908782,Des Moines
44,PM25 Brakewear,medium,0.0,5392.336800253319,Des Moines
45,PM25 Exhaust,heavy,5.799419788962639e-05,731.5623314255264,Des Moines
46,PM25 Exhaust,light,0.0030682504480549,245865.77301908782,Des Moines
47,PM25 Exhaust,medium,0.0004841658375971,5392.336800253319,Des Moines
48,PM25 Tirewear,heavy,0.0,731.5623314255264,Des Moines
49,PM25 Tirewear,light,0.0,245865.77301908782,Des Moines
50,PM25 Tirewear,medium,0.0,5392.336800253319,Des Moines
51,PM25 Total,heavy,9.967795626761106e-05,2194.6869942765793,Des Moines
52,PM25 Total,light,0.005136785448827,737597.3190572636,Des Moines
53,PM25 Total,medium,0.000559118758502,16177.010400759958,Des Moines
54,Sulfate Particulate,heavy,1.0035042620971332e-05,731.5623314255264,Des Moines
55,Sulfate Particulate,light,6.324376211888764e-05,245865.77301908782,Des Moines
56,Sulfate Particulate,medium,1.891101376738489e-05,5392.336800253319,Des Moines
57,Total Energy,heavy,19996.839093055845,731.5623314255264,Des Moines
58,Total Energy,light,1385931.7744649586,245865.77301908782,Des Moines
59,Total Energy,medium,77180.05749836589,5392.336800253319,Des Moines
60,Total Gaseous HCs,heavy,0.0005388149144488,731.5623314255264,Des Moines
61,Total Gaseous HCs,light,0.0763587558033943,245865.77301908782,Des Moines
62,Total Gaseous HCs,medium,0.0179025438979615,5392.336800253319,Des Moines
63,VOCs,heavy,0.0001529427411809,731.5623314255264,Des Moines
64,VOCs,light,0.0491456843286628,245865.77301908782,Des Moines
65,VOCs,medium,0.0081176416988221,5392.336800253319,Des Moines
0,Atmospheric CO2,heavy,2.220215302812882,967.287730394582,Duvall
1,Atmospheric CO2,light,20.616218854237243,38667.06949321916,Duvall
2,Atmospheric CO2,medium,1.4207240859555543,1046.766704008123,Duvall
3,CO,heavy,0.0048308503666945,967.287730394582,Duvall
4,CO,light,0.2618437653160265,38667.06949321916,Duvall
5,CO,medium,0.0298150974136887,1046.766704008123,Duvall
6,CO2 Equivalent,heavy,2.233292053014799,967.287730394582,Duvall
7,CO2 Equivalent,light,20.928596637472832,38667.06949321916,Duvall
8,CO2 Equivalent,medium,1.5175727887140729,1046.766704008123,Duvall
9,Composite NonECPM,heavy,3.029621145425882e-05,967.287730394582,Duvall
10,Composite NonECPM,light,0.0002863984823999,38667.06949321916,Duvall
11,Composite NonECPM,medium,5.570874403971546e-05,1046.766704008123,Duvall
12,Elemental Carbon,heavy,6.398249511711473e-05,967.287730394582,Duvall
13,Elemental Carbon,light,0.0005079394650262,38667.06949321916,Duvall
14,Elemental Carbon,medium,7.440796536850987e-05,1046.766704008123,Duvall
15,H20 Aerosol,heavy,0.0,967.287730394582,Duvall
16,H20 Aerosol,light,0.0,38667.06949321916,Duvall
17,H20 Aerosol,medium,0.0,1046.766704008123,Duvall
18,Methane,heavy,0.0004226312690622,967.287730394582,Duvall
19,Methane,light,0.0024145068570395,38667.06949321916,Duvall
20,Methane,medium,0.001269309830485,1046.766704008123,Duvall
21,N20,heavy,8.427729452106251e-06,967.287730394582,Duvall
22,N20,light,0.0008456926149713,38667.06949321916,Duvall
23,N20,medium,0.0002185107692644,1046.766704008123,Duvall
24,NOx,heavy,0.0087474354257411,967.287730394582,Duvall
25,NOx,light,0.0142858295091999,38667.06949321916,Duvall
26,NOx,medium,0.0039171491774976,1046.766704008123,Duvall
27,Non-methane HCs,heavy,0.0002116804897453,967.287730394582,Duvall
28,Non-methane HCs,light,0.0176965804096158,38667.06949321916,Duvall
29,Non-methane HCs,medium,0.0035675451361901,1046.766704008123,Duvall
30,PM10 Brakewear,heavy,0.0,967.287730394582,Duvall
31,PM10 Brakewear,light,0.0,38667.06949321916,Duvall
32,PM10 Brakewear,medium,0.0,1046.766704008123,Duvall
33,PM10 Exhaust,heavy,0.0001024834894513,967.287730394582,Duvall
34,PM10 Exhaust,light,0.0008971461360448,38667.06949321916,Duvall
35,PM10 Exhaust,medium,0.0001467339215935,1046.766704008123,Duvall
36,PM10 Tirewear,heavy,0.0,967.287730394582,Duvall
37,PM10 Tirewear,light,0.0,38667.06949321916,Duvall
38,PM10 Tirewear,medium,0.0,1046.766704008123,Duvall
39,PM10 Total,heavy,0.0006423010519555,2901.8631911837465,Duvall
40,PM10 Total,light,0.0045385436528435,116001.20847965748,Duvall
41,PM10 Total,medium,0.0003189957618813,3140.300112024369,Duvall
42,PM25 Brakewear,heavy,0.0,967.287730394582,Duvall
43,PM25 Brakewear,light,0.0,38667.06949321916,Duvall
44,PM25 Brakewear,medium,0.0,1046.766704008123,Duvall
45,PM25 Exhaust,heavy,9.42786776244396e-05,967.287730394582,Duvall
46,PM25 Exhaust,light,0.0007943376178319,38667.06949321916,Duvall
47,PM25 Exhaust,medium,0.0001301166275326,1046.766704008123,Duvall
48,PM25 Tirewear,heavy,0.0,967.287730394582,Duvall
49,PM25 Tirewear,light,0.0,38667.06949321916,Duvall
50,PM25 Tirewear,medium,0.0,1046.766704008123,Duvall
51,PM25 Total,heavy,0.0001629261288264,2901.8631911837465,Duvall
52,PM25 Total,light,0.0012630588782295,116001.20847965748,Duvall
53,PM25 Total,medium,0.0001521213467532,3140.300112024369,Duvall
54,Sulfate Particulate,heavy,1.6071135177910216e-05,967.287730394582,Duvall
55,Sulfate Particulate,light,1.5063891665996836e-05,38667.06949321916,Duvall
56,Sulfate Particulate,medium,5.121018928779277e-06,1046.766704008123,Duvall
57,Total Energy,heavy,30202.32863881293,967.287730394582,Duvall
58,Total Energy,light,286623.91081875906,38667.06949321916,Duvall
59,Total Energy,medium,19639.73927634561,1046.766704008123,Duvall
60,Total Gaseous HCs,heavy,0.0006343299292457,967.287730394582,Duvall
61,Total Gaseous HCs,light,0.0201364511667522,38667.06949321916,Duvall
62,Total Gaseous HCs,medium,0.0048411227682143,1046.766704008123,Duvall
63,VOCs,heavy,0.000200982458164,967.287730394582,Duvall
64,VOCs,light,0.0129245395737629,38667.06949321916,Duvall
65,VOCs,medium,0.002189443488589,1046.766704008123,Duvall
0,Atmospheric CO2,heavy,0.6754780284076461,357.68320647442164,Enumclaw
1,Atmospheric CO2,light,40.38928504466276,94918.10341660312,Enumclaw
2,Atmospheric CO2,medium,2.651459066202596,2683.845027678084,Enumclaw
3,CO,heavy,0.0013915988244976,357.68320647442164,Enumclaw
4,CO,light,0.4434692816819491,94918.10341660312,Enumclaw
5,CO,medium,0.0458392790283932,2683.845027678084,Enumclaw
6,CO2 Equivalent,heavy,0.679901311463054,357.68320647442164,Enumclaw
7,CO2 Equivalent,light,40.86715215372131,94918.10341660312,Enumclaw
8,CO2 Equivalent,medium,2.796489430251707,2683.845027678084,Enumclaw
9,Composite NonECPM,heavy,8.252432064991105e-06,357.68320647442164,Enumclaw
10,Composite NonECPM,light,0.0004583414463464,94918.10341660312,Enumclaw
11,Composite NonECPM,medium,8.568829922629145e-05,2683.845027678084,Enumclaw
12,Elemental Carbon,heavy,1.8106468891047696e-05,357.68320647442164,Enumclaw
