,pollutantID,pollutant_name,veh_type,intrazonal_vmt,interzonal_vmt,daily_vmt_total,intrazonal_tons,interzonal_tons,running_daily_tons
72,118,Composite NonECPM,heavy,1275.4571426111136,90396.60736137345,91672.06450398455,8.156180517483487e-05,0.0024446477410848,0.002526209546259635
73,118,Composite NonECPM,light,440918.910192822,4048891.2928325357,4489810.203025358,0.0019413067915490167,0.010307021805134958,0.012248328596683976
74,118,Composite NonECPM,medium,1602.5453407148143,144970.66430016837,146573.20964088317,3.231309153037251e-05,0.0016212068429845828,0.0016535199345149552
75,118,Composite NonECPM,transit,0.0,5764.454425353555,5764.454425353555,0.0,6.823364624252761e-05,6.823364624252761e-05
76,119,H20 Aerosol,heavy,1275.4571426111136,90396.60736137345,91672.06450398455,0.0,0.0,0.0
77,119,H20 Aerosol,light,440918.910192822,4048891.2928325357,4489810.203025358,0.0,0.0,0.0
78,119,H20 Aerosol,medium,1602.5453407148143,144970.66430016837,146573.20964088317,0.0,0.0,0.0
79,119,H20 Aerosol,transit,0.0,5764.454425353555,5764.454425353555,0.0,0.0,0.0
0,PM10,PM10 Total,heavy,3826.371427833341,271189.82208412036,275016.1935119537,0.0013260871606162784,0.02011843315738276,0.02144452031799904
1,PM10,PM10 Total,light,1322756.7305784659,12146673.878497608,13469430.609076073,0.049479042295943396,0.19466233781600342,0.2441413801119468
2,PM10,PM10 Total,medium,4807.636022144443,434911.9929005051,439719.62892264954,0.0005887825608359916,0.015930016367112918,0.01651879892794891
3,PM10,PM10 Total,transit,0.0,17293.363276060663,17293.363276060663,0.0,0.0010721318505018992,0.0010721318505018992
0,PM25,PM25 Total,heavy,3826.371427833341,271189.82208412036,275016.1935119537,0.0004530896637196601,0.011658628920043915,0.012111718583763574
1,PM25,PM25 Total,light,1322756.7305784659,12146673.878497608,13469430.609076073,0.009601499190784315,0.0427605203759329,0.05236201956671721
2,PM25,PM25 Total,medium,4807.636022144443,434911.9929005051,439719.62892264954,0.00015290361292106343,0.005872516606150623,0.006025420219071686
3,PM25,PM25 Total,transit,0.0,17293.363276060663,17293.363276060663,0.0,0.0002500234648067561,0.0002500234648067561
